env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
11211,,,27,137.7024,71.3966,,,,,,,,,,
11235,,,24,123.3566,72.4317,,,,,,,,,,
11304,,,69,323.7273,72.1039,,,,,,,,,,
11331,,,27,132.5322,72.6974,,,,,,,,,,
11354,,,23,115.3241,72.3997,,,,,,,,,,
11373,,,19,93.0972,72.2619,,,,,,,,,,
11411,,,38,200.9767,72.9971,,,,,,,,,,
11434,,,23,115.5557,75.9623,,,,,,,,,,
11466,,,32,168.466,77.2322,,,,,,,,,,
11486,,,20,101.0606,77.4923,,,,,,,,,,
11500,,,,,,0.5671,0.6105,0.1594,-444.086,18.2853,0.0625,-0.2966,428.2094,2102.4766,4.1607
11512,,,26,132.8624,77.3807,,,,,,,,,,
11558,,,46,257.7329,77.2366,,,,,,,,,,
11582,,,24,122.5288,77.2366,,,,,,,,,,
11609,,,27,139.5956,77.3865,,,,,,,,,,
11648,,,39,200.2096,77.3224,,,,,,,,,,
11664,,,16,76.8484,77.4506,,,,,,,,,,
11688,,,24,122.7446,77.4787,,,,,,,,,,
11718,,,30,154.3961,72.2119,,,,,,,,,,
11744,,,26,137.6011,72.1117,,,,,,,,,,
11765,,,21,106.5414,72.0047,,,,,,,,,,
11820,,,55,303.059,73.5959,,,,,,,,,,
11848,,,28,140.7106,77.5131,,,,,,,,,,
11878,,,30,152.0045,77.4596,,,,,,,,,,
11918,,,40,213.9184,77.1811,,,,,,,,,,
11941,,,23,114.5124,77.6192,,,,,,,,,,
11971,,,30,154.394,77.271,,,,,,,,,,
12000,,,,,,0.5585,0.6191,0.1547,-461.1725,20.7355,0.0685,-0.2895,355.9927,925.9489,3.327
12002,,,31,161.2992,77.3325,,,,,,,,,,
12028,,,26,122.6237,77.2953,,,,,,,,,,
12049,,,21,105.2286,77.4304,,,,,,,,,,
12092,,,43,246.7889,77.154,,,,,,,,,,
12123,,,31,154.8678,77.2081,,,,,,,,,,
12153,,,30,156.4819,77.7279,,,,,,,,,,
12203,,,50,272.2963,77.0479,,,,,,,,,,
12223,,,20,100.1943,77.3581,,,,,,,,,,
12248,,,25,126.4179,77.0737,,,,,,,,,,
12267,,,19,95.895,76.9351,,,,,,,,,,
12302,,,35,180.8663,77.0464,,,,,,,,,,
12319,,,17,82.3136,77.1294,,,,,,,,,,
12358,,,39,216.2816,76.7142,,,,,,,,,,
12410,,,52,270.0085,73.8908,,,,,,,,,,
12487,,,77,375.2911,72.4027,,,,,,,,,,
12500,,,,,,0.5685,0.6171,0.1599,-464.6517,25.8932,0.0679,-0.3046,501.9182,1030.0363,3.9047
12508,,,21,105.1437,72.0757,,,,,,,,,,
12547,,,39,198.6655,72.3141,,,,,,,,,,
12578,,,31,164.6899,77.2747,,,,,,,,,,
12613,,,35,174.9684,77.1415,,,,,,,,,,
12639,,,26,129.3309,77.3812,,,,,,,,,,
12658,,,19,93.8858,77.1788,,,,,,,,,,
12716,,,58,293.4595,77.0914,,,,,,,,,,
12747,,,31,160.5348,77.1197,,,,,,,,,,
12810,,,63,318.4291,77.1693,,,,,,,,,,
12840,,,30,153.7525,77.6095,,,,,,,,,,
12860,,,20,100.0395,77.4613,,,,,,,,,,
12905,,,45,216.9972,72.5725,,,,,,,,,,
12949,,,44,235.3741,72.1969,,,,,,,,,,
12992,,,43,234.5,71.9343,,,,,,,,,,
13000,,,,,,0.5681,0.6152,0.199,-493.2056,28.3976,0.0832,-0.3387,550.4948,3135.2666,3.8857
13020,,,28,141.762,72.2184,,,,,,,,,,
13038,,,18,85.1697,72.5632,,,,,,,,,,
13066,,,28,146.4486,72.3243,,,,,,,,,,
13153,,,87,486.4313,71.9493,,,,,,,,,,
13208,,,55,300.1333,72.1539,,,,,,,,,,
13252,,,44,246.6151,72.1928,,,,,,,,,,
13293,,,41,213.3002,72.1591,,,,,,,,,,
13313,,,20,100.6613,72.2976,,,,,,,,,,
13367,,,54,303.558,72.2216,,,,,,,,,,
13416,,,49,259.0461,72.1869,,,,,,,,,,
13472,,,56,295.5738,72.3779,,,,,,,,,,
13500,,,,,,0.5662,0.6203,0.1444,-522.8323,28.4121,0.0603,-0.2777,497.3285,2694.0959,4.1303
13515,,,43,220.6782,71.9883,,,,,,,,,,
13562,,,47,236.3988,71.7701,,,,,,,,,,
13590,,,28,144.7519,72.5249,,,,,,,,,,
13617,,,27,139.3117,72.3124,,,,,,,,,,
13671,,,54,292.4269,72.2973,,,,,,,,,,
13701,,,30,160.0685,72.4811,,,,,,,,,,
13736,,,35,180.134,72.2422,,,,,,,,,,
13777,,,41,222.8611,72.1019,,,,,,,,,,
13814,,,37,199.2292,72.0338,,,,,,,,,,
13845,,,31,156.9187,72.1452,,,,,,,,,,
13863,,,18,86.9373,72.2679,,,,,,,,,,
13897,,,34,180.8762,72.2248,,,,,,,,,,
13928,,,31,163.4503,72.2603,,,,,,,,,,
13967,,,39,209.276,72.1091,,,,,,,,,,
13989,,,22,109.0424,71.7821,,,,,,,,,,
14000,,,,,,0.5744,0.6217,0.1514,-539.0593,26.6869,0.0613,-0.2787,585.4646,3145.4419,4.9024
14014,,,25,124.7077,72.108,,,,,,,,,,
14034,,,20,100.8983,71.977,,,,,,,,,,
14075,,,41,218.1257,72.2303,,,,,,,,,,
14091,,,16,76.3713,72.4917,,,,,,,,,,
14110,,,19,93.5606,72.4113,,,,,,,,,,
14156,,,46,236.5079,72.0893,,,,,,,,,,
14182,,,26,133.34,72.4103,,,,,,,,,,
14204,,,22,111.9597,72.458,,,,,,,,,,
14232,,,28,145.2221,72.1497,,,,,,,,,,
14265,,,33,155.3627,72.2195,,,,,,,,,,
14282,,,17,82.9922,72.0884,,,,,,,,,,
14299,,,17,81.006,72.6888,,,,,,,,,,
14333,,,34,181.992,72.1394,,,,,,,,,,
14354,,,21,106.4366,72.2639,,,,,,,,,,
14371,,,17,81.4582,72.4958,,,,,,,,,,
14398,,,27,124.2118,72.1115,,,,,,,,,,
14415,,,17,80.92,72.4241,,,,,,,,,,
14451,,,36,167.8839,72.415,,,,,,,,,,
14469,,,18,85.927,72.3287,,,,,,,,,,
