env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
730000,0.91,14.4,1.0,0.1856,12.0048,0.6206,0.28,0.0009,599.5879
740000,0.9062,15.0,1.0,0.2471,12.3457,0.6531,0.2801,0.0009,601.6136
750000,0.925,12.0,1.0,0.1683,12.3153,0.6121,0.28,0.0009,602.4065
760000,0.9275,11.6,1.0,0.2994,12.6743,0.6806,0.2803,0.0009,601.6886
770000,0.9269,11.7,1.0,0.2694,12.4224,0.6646,0.2803,0.0009,600.6671
780000,0.9212,12.6,1.0,0.2088,12.5945,0.6335,0.2808,0.0009,601.2731
790000,0.9175,13.2,1.0,0.2856,12.3305,0.6732,0.2807,0.0009,602.5454
800000,0.9281,11.5,1.0,0.3028,12.3762,0.6819,0.2812,0.0009,600.4995
810000,0.9194,12.9,1.0,0.3159,12.4224,0.6882,0.2813,0.0009,599.8565
820000,0.885,18.4,1.0,0.3269,12.2399,0.694,0.2813,0.0009,598.0609
830000,0.9106,14.3,1.0,0.3575,12.3001,0.7097,0.2817,0.0009,595.5051
840000,0.9069,14.9,1.0,0.3573,12.5786,0.7107,0.2818,0.0009,598.3808
850000,0.9325,10.8,1.0,0.369,12.5471,0.7164,0.2819,0.0009,597.9948
860000,0.9262,11.8,1.0,0.4204,12.7226,0.743,0.2822,0.0009,600.3942
870000,0.9131,13.9,1.0,0.3696,12.5786,0.717,0.282,0.0009,596.7757
880000,0.9119,14.1,1.0,0.4094,12.6422,0.737,0.2822,0.0009,596.7493
890000,0.935,10.4,1.0,0.3608,12.2249,0.7115,0.2828,0.0009,597.019
900000,0.9212,12.6,1.0,0.3852,12.3305,0.7238,0.2829,0.0009,596.4369
910000,0.92,12.8,1.0,0.3904,12.5945,0.7267,0.2831,0.0009,594.9158
920000,0.8981,16.3,1.0,0.4674,12.7226,0.7672,0.2834,0.001,595.9018
930000,0.9269,11.7,1.0,0.4259,12.6582,0.7456,0.2833,0.0009,595.3781
940000,0.9156,13.5,1.0,0.4428,12.5,0.7538,0.2835,0.0009,592.8596
950000,0.9081,14.7,1.0,0.4193,12.3001,0.7417,0.2838,0.0009,594.2755
960000,0.9237,12.2,1.0,0.4709,12.7065,0.7687,0.2838,0.0009,592.4057
970000,0.9212,12.6,1.0,0.4449,12.6582,0.7557,0.2839,0.0009,591.1331
980000,0.9206,12.7,1.0,0.4925,12.5313,0.7794,0.284,0.0009,593.344
990000,0.9106,14.3,1.0,0.4513,12.7551,0.7589,0.284,0.0009,591.2307
1000000,0.9275,11.6,1.0,0.5061,12.8041,0.7875,0.2843,0.0009,590.4375
1010000,0.91,14.4,1.0,0.4834,12.6904,0.7754,0.2846,0.0009,586.2837
1020000,0.9163,13.4,1.0,0.5203,12.4224,0.7938,0.2846,0.0009,586.6749
1030000,0.9187,13.0,1.0,0.4593,12.7226,0.7634,0.2849,0.0009,587.2684
1040000,0.925,12.0,1.0,0.4921,12.4844,0.779,0.2849,0.0009,588.2112
1050000,0.91,14.4,1.0,0.4668,12.5471,0.7666,0.2854,0.0009,586.044
1060000,0.8975,16.4,1.0,0.5204,12.5,0.7937,0.2852,0.0009,584.2629
1070000,0.9219,12.5,1.0,0.5217,12.5628,0.7952,0.2855,0.0008,585.379
1080000,0.9256,11.9,1.0,0.5488,12.5313,0.8083,0.2856,0.0008,586.1749
1090000,0.915,13.6,1.0,0.5121,12.5156,0.7897,0.2859,0.0009,585.0134
1100000,0.92,12.8,1.0,0.453,12.6582,0.7595,0.2861,0.0009,584.2447
1110000,0.9138,13.8,1.0,0.5411,12.5786,0.805,0.286,0.0008,583.7219
1120000,0.8956,16.7,1.0,0.5014,12.6743,0.7845,0.2862,0.0008,583.776
1130000,0.9256,11.9,1.0,0.5596,12.6904,0.8147,0.2865,0.0008,584.0281
1140000,0.915,13.6,1.0,0.55,12.6743,0.8099,0.2868,0.0008,584.8787
1150000,0.9187,13.0,1.0,0.5918,12.7551,0.8316,0.2864,0.0008,580.5624
1160000,0.9206,12.7,1.0,0.5198,12.6263,0.7942,0.2868,0.0008,579.8647
1170000,0.925,12.0,1.0,0.6018,12.5945,0.8363,0.2869,0.0008,580.9479
1180000,0.9219,12.5,1.0,0.5702,12.4533,0.8194,0.2871,0.0008,580.1727
1190000,0.93,11.2,1.0,0.62,12.6582,0.8456,0.2868,0.0008,580.4861
1200000,0.9287,11.4,1.0,0.5909,12.8041,0.831,0.2876,0.0008,579.7928
1210000,0.9231,12.3,1.0,0.6018,12.87,0.8366,0.2875,0.0008,579.4506
1220000,0.9306,11.1,1.0,0.5243,12.4533,0.7958,0.2874,0.0008,578.9231
1230000,0.915,13.6,1.0,0.6011,12.2399,0.8348,0.2876,0.0008,578.1867
1240000,0.9319,10.9,1.0,0.6212,12.6103,0.8462,0.2878,0.0008,576.6475
1250000,0.9137,13.8,1.0,0.5905,12.4224,0.8298,0.2879,0.0008,577.314
1260000,0.9019,15.7,1.0,0.6316,12.7551,0.852,0.2881,0.0008,577.2791
1270000,0.9344,10.5,1.0,0.5974,12.7551,0.8342,0.2882,0.0008,577.1505
1280000,0.9238,12.2,1.0,0.6433,12.6422,0.8571,0.2885,0.0008,574.6405
1290000,0.9338,10.6,1.0,0.6039,12.6103,0.8373,0.2886,0.0008,576.3035
1300000,0.9281,11.5,1.0,0.6136,12.6743,0.8428,0.2884,0.0008,574.4432
