env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
283812,,,1000,5168.387,100.5444,,,,,,,
284000,,,,,,-16.3553,-487.1563,282.0605,-16.3553,10.5877,667.0963,3.4018
284500,,,,,,-16.2257,-491.9905,386.7264,-16.2257,11.5821,517.0017,3.1678
284812,,,1000,5106.8076,100.7308,,,,,,,
285000,,,,,,-15.9897,-486.804,333.8395,-15.9897,10.835,535.7273,3.0951
285000,3488.6433,687.8,,,,,,,,,,
285500,,,,,,-16.1106,-488.0302,402.3359,-16.1106,10.0984,397.1491,2.6897
285812,,,1000,5156.892,85.0683,,,,,,,
286000,,,,,,-16.3003,-491.7999,398.6485,-16.3003,11.1925,638.1789,3.3415
286500,,,,,,-16.3584,-491.1257,376.8069,-16.3584,10.2194,555.7864,4.9213
286812,,,1000,5081.7254,100.5135,,,,,,,
287000,,,,,,-16.9487,-497.2744,241.3197,-16.9487,16.9377,992.936,4.2995
287500,,,,,,-16.4021,-494.9841,318.2955,-16.4021,16.5873,931.1686,3.1588
287812,,,1000,5061.8147,100.6627,,,,,,,
287946,,,134,416.9767,100.5636,,,,,,,
288000,,,,,,-16.4669,-497.4718,341.6172,-16.4669,10.459,382.2263,2.9947
288500,,,,,,-16.0405,-499.2426,417.9133,-16.0405,13.1132,536.7603,4.7562
288946,,,1000,5112.459,102.0005,,,,,,,
289000,,,,,,-16.3399,-492.4171,321.6791,-16.3399,8.9843,432.4984,3.0616
289500,,,,,,-16.4414,-497.6372,244.5628,-16.4414,9.9713,565.8563,2.569
289767,,,821,4184.936,100.693,,,,,,,
290000,,,,,,-16.2267,-496.0054,280.0191,-16.2267,9.8312,535.4547,2.6357
290000,4678.9038,908.6,,,,,,,,,,
290003,,,236,813.8333,50.1391,,,,,,,
290012,,,9,-9.4519,104.1046,,,,,,,
290500,,,,,,-16.0571,-497.2885,482.218,-16.0571,11.5082,569.6365,2.6176
290734,,,722,3569.3853,100.8242,,,,,,,
291000,,,,,,-16.6464,-498.6071,274.7832,-16.6464,13.0806,549.4716,2.7311
291500,,,,,,-16.3141,-498.7946,383.6954,-16.3141,11.2143,583.6741,2.9768
291581,,,847,4324.1407,100.6059,,,,,,,
292000,,,,,,-16.8469,-501.4397,307.1101,-16.8469,9.7707,463.9552,5.024
292500,,,,,,-16.318,-493.3568,298.1788,-16.318,11.829,583.3716,3.5212
292581,,,1000,5116.8586,100.3007,,,,,,,
293000,,,,,,-16.5606,-503.704,321.1508,-16.5606,10.3395,565.8638,3.5801
293225,,,644,3262.7061,100.1708,,,,,,,
293500,,,,,,-16.6853,-504.0724,215.2386,-16.6853,8.4094,396.5802,2.8502
294000,,,,,,-16.4306,-501.6183,301.1771,-16.4306,15.2561,855.2427,3.4323
294216,,,991,5025.4349,100.6621,,,,,,,
294259,,,43,19.9749,104.2959,,,,,,,
294376,,,117,178.2979,102.2538,,,,,,,
294500,,,,,,-16.5414,-500.9303,281.1158,-16.5414,15.3957,744.8314,3.6207
294618,,,242,660.1553,100.6834,,,,,,,
294751,,,133,198.5669,100.7883,,,,,,,
294804,,,53,38.6996,101.2019,,,,,,,
294839,,,35,12.3187,100.4699,,,,,,,
294973,,,134,236.7918,100.7223,,,,,,,
295000,,,,,,-16.2977,-501.2526,224.2478,-16.2977,15.5353,539.8173,3.8138
295000,12.5955,35.0,,,,,,,,,,
295014,,,41,21.06,80.7088,,,,,,,
295136,,,122,229.0257,99.0778,,,,,,,
295179,,,43,20.4315,98.5016,,,,,,,
295275,,,96,185.8641,100.4838,,,,,,,
295477,,,202,211.1459,100.6025,,,,,,,
295500,,,,,,-16.2456,-499.2549,281.8569,-16.2456,13.3649,563.7607,3.592
295899,,,422,1505.8579,100.4259,,,,,,,
295943,,,44,26.5963,100.9144,,,,,,,
296000,,,,,,-16.1637,-501.8891,345.3382,-16.1637,23.3451,805.2377,4.0922
296500,,,,,,-16.4557,-506.9389,300.9987,-16.4557,13.4114,476.7762,2.645
296943,,,1000,4484.2052,100.5328,,,,,,,
297000,,,,,,-16.1718,-505.4139,368.2567,-16.1718,15.5177,450.2064,3.1864
297043,,,100,253.0928,100.2909,,,,,,,
297106,,,63,58.0688,100.6888,,,,,,,
297162,,,56,39.5307,100.346,,,,,,,
297281,,,119,208.4834,100.7049,,,,,,,
297486,,,205,507.9554,100.6611,,,,,,,
297500,,,,,,-16.2148,-496.23,331.8164,-16.2148,18.7614,745.6562,2.9171
297608,,,122,361.6855,102.2533,,,,,,,
298000,,,,,,-16.4363,-500.6347,246.3528,-16.4363,17.8853,734.5358,3.8248
298500,,,,,,-16.4323,-500.1659,285.1839,-16.4323,12.6949,415.7166,3.3205
298608,,,1000,4698.3046,103.6063,,,,,,,
298616,,,8,-8.7364,99.5967,,,,,,,
298710,,,94,249.4868,101.566,,,,,,,
298744,,,34,13.3126,104.2565,,,,,,,
298866,,,122,378.5141,104.1895,,,,,,,
299000,,,,,,-15.9055,-500.5456,480.1729,-15.9055,18.261,550.1694,3.9993
299500,,,,,,-15.7902,-497.1393,419.3911,-15.7902,15.1162,583.5261,3.1853
299866,,,1000,5022.8106,100.5372,,,,,,,
300000,,,,,,-16.2446,-503.7886,292.3643,-16.2446,13.4545,590.2975,3.6204
300000,2080.5908,427.4,,,,,,,,,,
300500,,,,,,-16.3563,-502.4392,327.8083,-16.3563,22.8647,742.4165,2.6445
300866,,,1000,5263.6061,91.5541,,,,,,,
301000,,,,,,-16.1682,-498.6401,367.8099,-16.1682,12.5571,333.5832,5.1618
301500,,,,,,-16.6471,-503.473,215.3065,-16.6471,21.8443,918.9717,3.6696
301866,,,1000,5355.3047,100.4409,,,,,,,
302000,,,,,,-16.3279,-502.2454,327.6755,-16.3279,15.4651,605.504,2.7159
302500,,,,,,-16.3262,-501.4365,371.5509,-16.3262,16.9357,617.9902,3.0303
302768,,,902,4636.7603,100.5324,,,,,,,
303000,,,,,,-16.3535,-506.0493,289.8002,-16.3535,12.3841,463.4179,2.9826
303500,,,,,,-16.2662,-500.4068,392.4937,-16.2662,15.4589,642.0557,2.5192
303768,,,1000,5264.8426,100.4388,,,,,,,
303979,,,211,782.4812,100.3946,,,,,,,
304000,,,,,,-16.3299,-498.7361,311.4887,-16.3299,17.9234,746.6655,3.2255
304500,,,,,,-16.3387,-504.3563,374.9641,-16.3387,14.8215,438.0228,2.5763
304979,,,1000,5150.3423,100.5032,,,,,,,
305000,,,,,,-16.269,-502.7685,323.2982,-16.269,13.9108,650.1287,3.2458
305000,3568.0949,710.0,,,,,,,,,,
305500,,,,,,-16.5337,-500.6246,225.8248,-16.5337,16.1221,774.6178,4.175
305979,,,1000,4809.3542,84.8539,,,,,,,
306000,,,,,,-16.0177,-505.8832,456.8226,-16.0177,16.6486,589.4474,4.2848
306228,,,249,1046.9305,100.4408,,,,,,,
306500,,,,,,-15.7916,-502.1303,490.5716,-15.7916,14.4607,669.176,2.9465
307000,,,,,,-16.7112,-509.7093,256.8945,-16.7112,16.7964,543.6058,3.0929
307205,,,977,5044.4478,104.0821,,,,,,,
307500,,,,,,-16.1648,-504.8048,446.1772,-16.1648,11.426,427.0373,2.4022
308000,,,,,,-16.6289,-504.4594,314.0363,-16.6289,19.4692,934.8505,4.2594
308205,,,1000,5318.1217,101.2955,,,,,,,
308338,,,133,445.8702,104.2009,,,,,,,
308500,,,,,,-16.3549,-499.2381,361.432,-16.3549,13.6941,442.2007,5.3051
309000,,,,,,-16.4512,-502.579,335.5064,-16.4512,15.3558,888.5377,3.2082
309338,,,1000,5208.5438,102.2642,,,,,,,
309500,,,,,,-16.19,-500.8718,384.6318,-16.19,11.9146,565.8359,2.6725
310000,,,,,,-16.6602,-507.9421,233.7262,-16.6602,16.3257,713.5367,2.8655
310000,5045.6698,967.5,,,,,,,,,,
310338,,,1000,5292.3598,82.5036,,,,,,,
310500,,,,,,-16.1002,-503.5635,495.5762,-16.1002,15.356,742.3293,3.2823
311000,,,,,,-16.6774,-509.6216,346.7505,-16.6774,15.4646,564.4457,3.4671
311338,,,1000,5195.8773,104.3542,,,,,,,
311500,,,,,,-16.6185,-508.677,358.6053,-16.6185,9.0889,424.1977,2.7709
312000,,,,,,-16.3805,-500.275,334.4788,-16.3805,13.0705,573.3884,5.0577
312338,,,1000,5216.1137,104.1796,,,,,,,
312500,,,,,,-16.5838,-505.8609,416.0886,-16.5838,12.4031,524.9102,3.8979
313000,,,,,,-16.6853,-509.1138,324.3183,-16.6853,15.4109,828.5319,3.435
313338,,,1000,5239.0639,104.3261,,,,,,,
313500,,,,,,-16.7116,-507.1784,341.2439,-16.7116,11.1699,359.2526,3.1422
314000,,,,,,-16.9102,-511.1848,195.6476,-16.9102,13.8692,835.9841,3.2289
314338,,,1000,5119.8144,101.5094,,,,,,,
314500,,,,,,-16.5817,-511.7484,325.4916,-16.5817,10.7458,455.3748,3.5173
315000,,,,,,-17.4257,-516.7538,191.6436,-17.4257,10.4126,452.0129,3.3697
315000,4785.8276,906.9,,,,,,,,,,
315338,,,1000,5308.0697,81.7101,,,,,,,
315348,,,10,-7.2628,104.2221,,,,,,,
315500,,,,,,-16.6442,-514.7813,319.968,-16.6442,9.8972,583.2233,5.1787
316000,,,,,,-16.8389,-512.8357,301.5261,-16.8389,10.3528,455.5376,2.8369
316348,,,1000,5155.111,104.3533,,,,,,,
316500,,,,,,-16.997,-512.0765,240.962,-16.997,9.5346,480.0965,2.1476
317000,,,,,,-16.6891,-515.2629,388.9778,-16.6891,9.8938,369.9945,2.3628
317348,,,1000,5432.9817,102.4146,,,,,,,
317500,,,,,,-17.2619,-519.2887,185.1176,-17.2619,12.7327,586.876,2.7245
318000,,,,,,-16.7953,-512.8262,418.0186,-16.7953,10.775,491.8752,1.9216
318348,,,1000,5316.8408,100.5924,,,,,,,
318500,,,,,,-16.9493,-518.3795,350.5114,-16.9493,11.0098,728.4918,3.359
319000,,,,,,-16.7873,-517.3178,245.2653,-16.7873,7.8565,389.9951,2.0338
319348,,,1000,5304.4605,100.963,,,,,,,
319422,,,74,179.3476,104.2578,,,,,,,
319500,,,,,,-17.1269,-522.1328,421.8323,-17.1269,8.9526,453.6423,2.4591
320000,,,,,,-17.3845,-521.3877,286.4523,-17.3845,9.062,376.5109,2.6093
320000,4915.8238,907.7,,,,,,,,,,
320422,,,1000,5331.6952,81.4115,,,,,,,
320500,,,,,,-16.7931,-516.5417,207.1379,-16.7931,9.43,469.0878,2.8309
321000,,,,,,-17.2977,-516.6879,195.9403,-17.2977,8.6609,456.9279,1.9381
321422,,,1000,5353.4168,100.5354,,,,,,,
321500,,,,,,-17.0312,-519.2327,313.3292,-17.0312,14.0565,548.0316,2.403
322000,,,,,,-17.2544,-523.9537,250.3197,-17.2544,41.7239,1671.3867,3.5278
322422,,,1000,5331.2675,100.4227,,,,,,,
322500,,,,,,-16.965,-520.7679,389.3217,-16.965,7.5819,385.0472,2.128
323000,,,,,,-16.9286,-523.17,413.0843,-16.9286,9.3245,418.5551,2.4408
323422,,,1000,5217.0907,101.2923,,,,,,,
323500,,,,,,-17.6221,-521.6216,310.6828,-17.6221,7.4834,418.847,2.1416
324000,,,,,,-17.3348,-521.561,228.3943,-17.3348,6.6067,280.2875,2.7113
324422,,,1000,5463.5013,103.5338,,,,,,,
324500,,,,,,-17.5246,-527.1639,198.1524,-17.5246,12.1285,651.4933,2.7446
325000,,,,,,-17.0637,-521.8459,294.4075,-17.0637,7.584,461.2079,3.8481
325000,5424.1751,1000.0,,,,,,,,,,
325422,,,1000,5406.8355,80.6988,,,,,,,
325491,,,69,146.7757,100.8626,,,,,,,
325500,,,,,,-17.376,-520.6174,310.1185,-17.376,6.8903,435.3484,2.8138
325562,,,71,152.5926,100.5331,,,,,,,
326000,,,,,,-17.1122,-525.6671,245.9574,-17.1122,6.599,399.3775,2.268
326500,,,,,,-16.995,-525.6381,373.8755,-16.995,7.6378,467.5809,2.2035
326562,,,1000,5397.6257,100.3932,,,,,,,
327000,,,,,,-17.3028,-524.6025,289.322,-17.3028,5.8992,292.3835,1.8626
327500,,,,,,-16.9234,-523.6987,364.2147,-16.9234,6.6703,226.7052,1.6619
327562,,,1000,5344.541,102.5933,,,,,,,
328000,,,,,,-17.3964,-528.4955,275.9602,-17.3964,6.2764,365.5108,3.0619
328500,,,,,,-17.3364,-525.804,263.2632,-17.3364,8.4335,363.3886,2.1737
328562,,,1000,5417.7409,101.7587,,,,,,,
328633,,,71,147.075,100.4866,,,,,,,
329000,,,,,,-17.6114,-530.1412,277.6851,-17.6114,7.8478,508.6776,2.1688
329500,,,,,,-17.2209,-528.1646,229.5067,-17.2209,7.2842,318.3404,3.1055
329633,,,1000,5412.7646,102.8008,,,,,,,
330000,,,,,,-17.1194,-535.0838,494.9109,-17.1194,12.1747,435.8768,2.4192
330000,3817.2527,723.8,,,,,,,,,,
330500,,,,,,-17.1577,-530.0793,332.431,-17.1577,7.6625,507.3466,2.3694
330633,,,1000,5444.7961,84.6365,,,,,,,
331000,,,,,,-17.4726,-528.966,267.7236,-17.4726,6.4411,301.0815,2.1021
331500,,,,,,-17.6033,-535.0186,390.5019,-17.6033,6.6683,291.0023,2.6654
331633,,,1000,5505.336,101.8227,,,,,,,
332000,,,,,,-17.3176,-529.4648,426.079,-17.3176,7.1178,348.0232,2.5126
332500,,,,,,-17.3044,-532.2343,435.3413,-17.3044,6.4187,341.3613,2.7374
332633,,,1000,5472.8806,102.1857,,,,,,,
332705,,,72,162.3807,100.6821,,,,,,,
333000,,,,,,-17.3436,-535.9283,251.8664,-17.3436,7.9265,434.0537,2.2886
333500,,,,,,-17.4704,-532.6401,264.2089,-17.4704,25.0062,1414.4794,3.206
333611,,,906,4754.8648,103.3095,,,,,,,
334000,,,,,,-17.4505,-534.6627,258.7975,-17.4505,7.481,340.1072,2.781
334402,,,791,3869.3602,101.9265,,,,,,,
334500,,,,,,-16.9487,-529.4694,406.6999,-16.9487,6.2761,292.8996,2.1611
335000,,,,,,-17.5323,-534.2557,286.3332,-17.5323,4.1037,248.8552,2.0224
335000,5271.1697,1000.0,,,,,,,,,,
335402,,,1000,5030.8494,80.2906,,,,,,,
335500,,,,,,-17.0811,-530.8486,414.2431,-17.0811,6.7239,356.2393,2.3833
336000,,,,,,-17.2934,-534.5356,321.4246,-17.2934,7.5548,394.2472,2.2877
336402,,,1000,5322.7342,101.3495,,,,,,,
336500,,,,,,-17.0144,-534.2437,278.5045,-17.0144,9.9799,469.5486,1.8487
337000,,,,,,-17.5848,-535.962,254.3505,-17.5848,7.8945,443.0388,2.6244
337402,,,1000,5324.0665,101.4725,,,,,,,
337500,,,,,,-17.102,-540.2077,342.0963,-17.102,8.3238,535.7184,2.1907
338000,,,,,,-17.4657,-536.354,291.7423,-17.4657,8.5684,586.109,3.2851
338034,,,632,3157.8391,100.8113,,,,,,,
338500,,,,,,-17.3678,-535.2388,265.3124,-17.3678,7.9789,518.2626,2.4776
339000,,,,,,-17.1909,-536.4669,436.3479,-17.1909,5.9153,289.1642,1.9905
339034,,,1000,5132.9448,100.6693,,,,,,,
339500,,,,,,-16.9681,-531.2953,432.2155,-16.9681,9.7346,436.2672,2.5809
340000,,,,,,-17.3331,-534.202,451.2945,-17.3331,6.8278,356.2261,2.0993
340000,3779.9399,747.0,,,,,,,,,,
340034,,,1000,5269.1396,85.2352,,,,,,,
340500,,,,,,-17.5941,-540.2322,240.5137,-17.5941,7.9488,520.5161,2.0452
341000,,,,,,-17.4547,-537.3509,313.8102,-17.4547,7.8673,399.0056,2.2194
341034,,,1000,5222.4715,101.0632,,,,,,,
341500,,,,,,-17.095,-537.2498,306.9076,-17.095,7.3323,370.0339,1.7149
341700,,,666,3108.2678,103.4167,,,,,,,
342000,,,,,,-17.3118,-538.2206,388.9445,-17.3118,7.4793,384.1069,2.2531
342500,,,,,,-17.0604,-539.0858,392.848,-17.0604,11.8009,465.8076,2.0142
342700,,,1000,4582.858,100.5538,,,,,,,
342817,,,117,350.0169,100.5807,,,,,,,
342880,,,63,51.1922,100.5135,,,,,,,
342942,,,62,44.7176,100.6229,,,,,,,
343000,,,,,,-17.4374,-538.1293,369.3685,-17.4374,7.3316,343.0019,2.6626
343118,,,176,330.3981,100.4976,,,,,,,
343199,,,81,69.0692,100.462,,,,,,,
343295,,,96,93.4225,100.4249,,,,,,,
343500,,,,,,-17.497,-536.8727,276.8684,-17.497,9.9822,384.7527,2.6508
344000,,,,,,-17.8612,-539.9947,402.7473,-17.8612,7.4674,332.8893,1.9582
344295,,,1000,4803.2876,100.4402,,,,,,,
344353,,,58,41.6158,100.8405,,,,,,,
344410,,,57,41.0057,100.7068,,,,,,,
344472,,,62,48.5246,100.693,,,,,,,
344500,,,,,,-17.3437,-538.4814,401.6104,-17.3437,11.3716,462.8616,2.2195
344531,,,59,42.8473,100.323,,,,,,,
344756,,,225,495.1003,100.4913,,,,,,,
345000,,,,,,-17.0727,-537.8273,308.9234,-17.0727,8.8179,302.3686,1.592
345000,47.7724,62.8,,,,,,,,,,
345479,,,723,3383.8046,98.3124,,,,,,,
345500,,,,,,-17.4052,-537.8679,395.5355,-17.4052,12.5743,405.0236,2.3126
345667,,,188,376.1067,104.2992,,,,,,,
346000,,,,,,-17.4422,-538.1794,237.6613,-17.4422,15.7898,719.078,2.2224
346500,,,,,,-17.3916,-536.8624,262.8823,-17.3916,8.2016,368.1623,1.7089
346667,,,1000,4872.6515,101.7566,,,,,,,
346720,,,53,33.9161,104.2159,,,,,,,
346774,,,54,36.0193,104.3123,,,,,,,
346930,,,156,293.9846,104.2224,,,,,,,
346985,,,55,39.9459,104.1498,,,,,,,
347000,,,,,,-16.3288,-534.8384,441.9491,-16.3288,11.2345,454.208,2.779
347056,,,71,56.0398,103.8343,,,,,,,
347200,,,144,276.2408,104.1546,,,,,,,
347500,,,,,,-17.2758,-530.5618,305.9417,-17.2758,8.1419,346.3066,1.6769
347861,,,661,2940.1855,102.778,,,,,,,
348000,,,,,,-17.496,-536.0806,324.0334,-17.496,9.6721,435.0922,2.573
348080,,,219,349.9948,104.2799,,,,,,,
348500,,,,,,-17.8074,-540.9283,291.2153,-17.8074,12.4052,508.7787,2.7503
349000,,,,,,-17.585,-534.6277,227.9353,-17.585,10.653,435.655,2.6593
349080,,,1000,5114.7097,101.9893,,,,,,,
349500,,,,,,-17.793,-538.0966,227.5546,-17.793,12.6438,409.7541,4.5089
350000,,,,,,-17.6023,-534.0651,325.4488,-17.6023,11.2835,574.2155,2.3191
350000,5038.3184,1000.0,,,,,,,,,,
350080,,,1000,5131.6233,80.1442,,,,,,,
350500,,,,,,-17.5251,-539.7886,242.8718,-17.5251,9.4061,383.743,2.201
351000,,,,,,-17.4722,-537.2921,408.7066,-17.4722,32.8752,1463.8685,2.2866
351080,,,1000,4984.4873,101.6325,,,,,,,
351500,,,,,,-17.3032,-536.1223,402.541,-17.3032,8.7917,428.6666,2.2423
352000,,,,,,-17.3623,-535.6156,293.5619,-17.3623,9.1091,430.1219,2.3887
352080,,,1000,4883.2309,100.5226,,,,,,,
352179,,,99,94.7881,100.7837,,,,,,,
352500,,,,,,-17.345,-538.0635,386.3742,-17.345,8.1414,339.3288,2.0548
353000,,,,,,-17.5701,-540.181,265.3635,-17.5701,6.4591,347.3954,2.0027
353179,,,1000,4687.8915,100.6135,,,,,,,
353500,,,,,,-17.4257,-539.1884,370.0898,-17.4257,10.5596,542.8327,2.1086
354000,,,,,,-18.0891,-544.2542,278.9484,-18.0891,8.3989,507.642,2.8421
354179,,,1000,5196.0028,100.4646,,,,,,,
354334,,,155,446.0726,100.4554,,,,,,,
354500,,,,,,-17.4379,-538.9288,226.7985,-17.4379,11.1077,616.615,2.0767
355000,,,,,,-18.1045,-543.6127,259.1651,-18.1045,7.8094,401.9435,2.0697
355000,3378.7461,648.2,,,,,,,,,,
355334,,,1000,5160.1141,85.9459,,,,,,,
355500,,,,,,-17.7695,-538.8861,290.7842,-17.7695,9.4547,448.7255,2.5076
356000,,,,,,-17.6341,-539.1332,397.8815,-17.6341,6.8315,294.1606,2.2262
356334,,,1000,5131.1497,100.4799,,,,,,,
356500,,,,,,-17.5279,-536.1566,260.1577,-17.5279,12.2097,875.0298,1.8366
357000,,,,,,-17.7214,-540.3736,356.9341,-17.7214,7.7235,369.9393,3.7579
357334,,,1000,5406.4388,101.1911,,,,,,,
357500,,,,,,-17.9976,-538.787,175.3433,-17.9976,7.3527,410.5405,2.7023
358000,,,,,,-17.4032,-539.5876,452.399,-17.4032,7.5623,359.9294,2.0075
358334,,,1000,5273.4256,100.877,,,,,,,
358434,,,100,270.119,103.4273,,,,,,,
358500,,,,,,-17.8702,-548.7751,363.1807,-17.8702,6.0525,304.7484,2.1105
359000,,,,,,-17.7969,-539.8494,335.0524,-17.7969,17.3575,551.3993,2.4411
359434,,,1000,5385.8852,102.2964,,,,,,,
359482,,,48,5.5678,99.9806,,,,,,,
359500,,,,,,-17.6403,-538.3704,244.9686,-17.6403,14.2578,836.5078,2.0864
360000,,,,,,-18.0809,-541.5179,217.5644,-18.0809,8.5222,386.0757,3.4234
360000,5038.5277,970.1,,,,,,,,,,
360482,,,1000,5298.2359,82.164,,,,,,,
360500,,,,,,-17.9288,-542.8677,228.8721,-17.9288,11.0188,610.9854,1.5758
361000,,,,,,-17.6318,-541.5701,393.1367,-17.6318,14.3996,1189.479,2.6133
361482,,,1000,5212.1486,103.5157,,,,,,,
361500,,,,,,-18.0986,-546.8671,277.1277,-18.0986,8.6408,485.7923,2.51
362000,,,,,,-17.5135,-542.3282,408.3741,-17.5135,8.5373,424.7611,1.6814
362482,,,1000,5356.3285,102.2461,,,,,,,
362500,,,,,,-17.4896,-544.8624,351.876,-17.4896,8.7839,433.151,2.389
363000,,,,,,-17.9384,-543.696,308.5328,-17.9384,7.2212,481.014,1.817
363482,,,1000,5328.2122,101.1261,,,,,,,
363500,,,,,,-18.1314,-546.0828,156.9649,-18.1314,7.9983,446.1333,1.9998
364000,,,,,,-17.4907,-538.8746,392.0206,-17.4907,10.4446,409.0456,1.8312
364482,,,1000,5089.206,102.1974,,,,,,,
364500,,,,,,-17.671,-542.3459,243.5274,-17.671,20.6315,1334.4907,2.1
364500,,,18,-1.9028,100.4035,,,,,,,
364518,,,18,-1.5742,100.5925,,,,,,,
365000,,,,,,-18.0128,-546.7687,364.7477,-18.0128,6.2368,288.8869,1.6486
365000,2070.5423,410.3,,,,,,,,,,
365500,,,,,,-17.6904,-545.4326,288.718,-17.6904,6.0248,218.3749,1.9909
365518,,,1000,5216.7203,90.8246,,,,,,,
366000,,,,,,-18.0363,-545.8832,246.6402,-18.0363,6.8184,222.8786,2.1145
366500,,,,,,-17.6501,-546.9559,443.381,-17.6501,5.6785,250.5199,2.4236
366518,,,1000,5294.0131,102.1494,,,,,,,
367000,,,,,,-17.598,-543.6157,303.5836,-17.598,10.9542,464.8015,1.9903
367500,,,,,,-18.0353,-547.3539,239.087,-18.0353,7.1834,262.4402,3.4858
367518,,,1000,5218.2515,101.4594,,,,,,,
368000,,,,,,-17.8011,-545.071,210.6473,-17.8011,6.6775,290.5073,1.5755
368500,,,,,,-17.9524,-544.362,219.6414,-17.9524,7.1351,359.6938,1.9406
368518,,,1000,5429.7933,101.2802,,,,,,,
369000,,,,,,-18.1365,-546.9682,273.6111,-18.1365,9.4003,604.467,2.385
369500,,,,,,-17.8733,-549.3434,264.3145,-17.8733,6.2671,322.0559,2.8715
369518,,,1000,5436.4131,100.5452,,,,,,,
370000,,,,,,-18.2594,-550.5433,260.9649,-18.2594,6.3558,362.4243,1.6846
370000,4781.8626,907.5,,,,,,,,,,
370500,,,,,,-17.6743,-539.8,352.2636,-17.6743,6.0617,257.9335,2.223
370518,,,1000,5326.5535,82.1448,,,,,,,
370622,,,104,292.4969,103.8805,,,,,,,
371000,,,,,,-17.8394,-545.7801,370.0479,-17.8394,15.1338,1047.625,1.6834
371500,,,,,,-17.8466,-543.6711,239.199,-17.8466,5.5873,280.9779,2.4185
371622,,,1000,5418.2875,100.7633,,,,,,,
372000,,,,,,-18.2041,-546.867,203.7962,-18.2041,6.2089,334.418,1.8504
372500,,,,,,-17.8887,-543.909,292.8062,-17.8887,5.3074,316.4645,2.2341
372622,,,1000,5351.9953,100.501,,,,,,,
373000,,,,,,-18.2009,-546.6549,208.3463,-18.2009,6.345,323.1005,1.8984
373500,,,,,,-17.9547,-545.9146,288.0256,-17.9547,7.4989,335.5357,1.586
373622,,,1000,5448.9525,100.6424,,,,,,,
374000,,,,,,-18.2374,-548.0287,257.9796,-18.2374,6.536,300.6821,1.839
374500,,,,,,-18.1863,-548.1967,260.0025,-18.1863,6.3421,337.6541,2.4853
374622,,,1000,5303.8618,100.5811,,,,,,,
374719,,,97,272.1236,101.0754,,,,,,,
375000,,,,,,-17.8113,-546.8309,402.7549,-17.8113,4.4599,203.7622,1.5818
375000,3494.8676,666.7,,,,,,,,,,
375500,,,,,,-18.0711,-548.9529,204.175,-18.0711,5.6686,310.0029,2.8041
375719,,,1000,5303.5434,85.6649,,,,,,,
375818,,,99,262.895,100.6408,,,,,,,
375910,,,92,230.8639,100.5817,,,,,,,
375970,,,60,129.3602,100.7671,,,,,,,
376000,,,,,,-18.2463,-547.3267,207.9893,-18.2463,5.9899,324.0116,2.0995
376034,,,64,154.7459,100.7932,,,,,,,
376500,,,,,,-17.8052,-539.7233,260.4267,-17.8052,10.3672,430.3637,1.7655
376618,,,584,2890.8686,101.2545,,,,,,,
376764,,,146,462.1486,101.8289,,,,,,,
376863,,,99,307.1739,100.4157,,,,,,,
376931,,,68,169.4043,100.8915,,,,,,,
377000,,,,,,-18.143,-545.8535,237.7245,-18.143,11.3145,619.7168,1.9621
377005,,,74,192.0739,99.9383,,,,,,,
377500,,,,,,-18.2677,-547.9606,225.2111,-18.2677,7.5366,368.7246,2.0262
377708,,,703,3599.2681,102.2234,,,,,,,
378000,,,,,,-17.3528,-539.1918,249.292,-17.3528,7.3184,306.6113,2.3361
378451,,,743,3857.0822,101.1294,,,,,,,
378500,,,,,,-17.466,-545.5204,423.1116,-17.466,8.2613,407.8887,1.6742
378523,,,72,175.0788,104.3977,,,,,,,
379000,,,,,,-17.7701,-546.7814,196.0323,-17.7701,8.5179,342.2137,1.9727
379500,,,,,,-17.9075,-547.7326,457.3163,-17.9075,8.0969,416.1505,1.4425
379523,,,1000,5317.3615,101.1767,,,,,,,
380000,,,,,,-17.6687,-536.67,390.7081,-17.6687,10.7024,417.9449,2.3802
380000,3841.8271,710.5,,,,,,,,,,
380333,,,810,4383.3572,82.6178,,,,,,,
380500,,,,,,-17.7395,-544.6324,340.465,-17.7395,9.017,433.8096,1.9518
381000,,,,,,-18.2192,-550.6266,365.677,-18.2192,9.1688,457.3411,1.5168
381333,,,1000,5367.9765,100.6338,,,,,,,
381500,,,,,,-18.0584,-550.0952,263.8365,-18.0584,9.5062,507.0565,2.2214
382000,,,,,,-18.2469,-552.5716,254.5839,-18.2469,9.3489,473.8429,1.9767
382333,,,1000,5434.6947,100.6861,,,,,,,
382500,,,,,,-17.8263,-547.9109,449.1507,-17.8263,8.6537,405.8592,3.2598
383000,,,,,,-17.9797,-547.725,327.962,-17.9797,6.9522,437.4564,1.6492
383333,,,1000,5160.3458,100.6774,,,,,,,
383500,,,,,,-17.9937,-546.139,260.7583,-17.9937,11.6674,430.7871,1.7774
384000,,,,,,-17.8612,-545.6697,276.8357,-17.8612,8.3142,417.2062,1.7305
384333,,,1000,5490.6148,100.8196,,,,,,,
384500,,,,,,-17.9487,-545.8868,218.3157,-17.9487,8.2229,383.9068,1.9843
385000,,,,,,-17.9167,-540.3093,241.2938,-17.9167,8.8854,312.0157,1.8864
