env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
159039,,,49,77.1942,82.4886,,,,,,,
159062,,,23,24.584,83.0114,,,,,,,
159500,,,,,,-279.5535,2.9561,0.0001,-0.0047,11.2975,1164.1541,5.3829
159854,,,792,2739.4988,83.2441,,,,,,,
159874,,,20,19.8035,83.0474,,,,,,,
159893,,,19,18.7094,83.4528,,,,,,,
159915,,,22,22.8166,83.3298,,,,,,,
160000,,,,,,-283.3902,4.2982,0.0001,-0.008,5.0648,225.6582,6.5487
160000,1477.8278,416.0,,,,,,,,,,
160271,,,356,1242.1624,70.2432,,,,,,,
160500,,,,,,-280.6371,3.2396,0.0,-0.0046,14.1181,1129.1254,3.0356
160681,,,410,1443.0502,83.0873,,,,,,,
161000,,,,,,-278.988,5.8698,0.0,-0.004,86.2941,1781.2277,5.9895
161039,,,358,1245.4794,83.3239,,,,,,,
161060,,,21,21.4339,83.3424,,,,,,,
161106,,,46,69.42,83.3195,,,,,,,
161135,,,29,34.3545,83.3474,,,,,,,
161225,,,90,209.6959,83.3212,,,,,,,
161500,,,,,,-281.3938,3.7072,0.0001,-0.0053,6.3827,350.0627,2.9542
162000,,,,,,-283.7258,3.577,0.0,-0.0024,44.341,2566.1602,3.2163
162225,,,1000,3367.8846,87.4451,,,,,,,
162269,,,44,64.497,82.1377,,,,,,,
162500,,,,,,-281.956,5.9376,0.0001,-0.007,7.6347,557.0449,3.4625
163000,,,,,,-278.7242,8.4674,0.0,-0.0041,11.2722,1103.9254,5.8999
163269,,,1000,3343.5054,86.8285,,,,,,,
163500,,,,,,-280.3665,2.9863,0.0001,-0.0073,9.1294,478.6765,4.99
163569,,,300,1046.0306,88.2167,,,,,,,
164000,,,,,,-284.7894,7.3482,0.0001,-0.0056,4.8956,375.1387,3.6255
164500,,,,,,-283.9943,3.2787,0.0,-0.0038,3.4328,174.7467,5.1406
164569,,,1000,3352.32,87.299,,,,,,,
165000,,,,,,-285.5403,3.775,0.0001,-0.0052,5.2757,251.1578,3.473
165000,5.081,8.0,,,,,,,,,,
165500,,,,,,-286.2856,3.3617,0.0001,-0.0069,13.0703,966.9415,5.8258
165569,,,1000,3314.9621,86.8573,,,,,,,
166000,,,,,,-283.6487,11.0997,0.0001,-0.0061,21.1358,1732.6918,6.8707
166500,,,,,,-289.0549,3.2876,0.0002,-0.0092,4.3293,209.1399,3.3869
166569,,,1000,3370.4329,83.6342,,,,,,,
167000,,,,,,-289.7439,3.0811,0.0001,-0.0074,65.1059,1135.4291,4.2555
167500,,,,,,-287.6788,3.221,0.0001,-0.0061,5.2509,368.5811,2.9006
167569,,,1000,3378.8557,83.3592,,,,,,,
168000,,,,,,-289.6997,58.7557,0.0,-0.0041,50.3689,3094.6697,4.2041
168500,,,,,,-289.367,3.3976,0.0001,-0.0058,7.4914,777.925,3.0874
168569,,,1000,3348.395,85.3638,,,,,,,
169000,,,,,,-287.6753,3.61,0.0001,-0.0053,6.4434,729.5887,5.1344
169500,,,,,,-292.3049,3.5894,0.0001,-0.0047,13.4828,1340.3777,11.1821
169569,,,1000,3340.552,85.8563,,,,,,,
169580,,,11,8.523,83.2791,,,,,,,
169588,,,8,5.2637,83.3236,,,,,,,
169599,,,11,8.5761,83.4866,,,,,,,
169646,,,47,73.5603,83.0858,,,,,,,
169689,,,43,62.0885,83.1011,,,,,,,
169710,,,21,21.9778,83.8313,,,,,,,
169952,,,242,838.8645,83.2677,,,,,,,
170000,,,,,,-292.392,4.1514,0.0,-0.005,79.887,1482.4587,3.184
170000,2403.8469,697.6,,,,,,,,,,
170291,,,339,1207.2736,62.5743,,,,,,,
170500,,,,,,-291.0448,3.0852,0.0001,-0.0063,30.755,2379.0417,2.796
170614,,,323,1176.0969,83.4337,,,,,,,
170846,,,232,738.5604,83.3814,,,,,,,
170889,,,43,62.4299,83.4154,,,,,,,
171000,,,,,,-287.7459,4.5897,0.0001,-0.0048,21.632,1426.6064,3.6215
171082,,,193,628.8881,83.2981,,,,,,,
171500,,,,,,-291.7136,2.6157,0.0001,-0.0053,23.4016,2061.0088,3.2239
172000,,,,,,-290.3367,3.2883,0.0001,-0.0055,17.9341,1414.4144,4.7075
172082,,,1000,3326.6058,83.0798,,,,,,,
172500,,,,,,-293.7361,3.2263,0.0001,-0.0057,4.0224,246.0686,6.3571
172947,,,865,2876.4954,83.104,,,,,,,
173000,,,,,,-290.224,2.8902,0.0,-0.0033,65.414,2573.5654,4.1486
173500,,,,,,-295.8853,4.4964,0.0,-0.0045,4.6857,278.6012,6.1601
173947,,,1000,3318.9929,82.7503,,,,,,,
173966,,,19,18.6895,83.5121,,,,,,,
173990,,,24,26.8405,83.0207,,,,,,,
174000,,,,,,-294.7688,3.4332,0.0,-0.003,39.2516,1456.4044,5.2767
174014,,,24,26.6991,82.8052,,,,,,,
174298,,,284,979.4412,87.5585,,,,,,,
174500,,,,,,-300.7305,5.6148,0.0,-0.0027,5.6941,544.0727,3.6679
174769,,,471,1641.2468,86.3304,,,,,,,
175000,,,,,,-296.235,2.8359,0.0001,-0.0065,7.956,817.5698,4.3154
175000,3277.0469,1000.0,,,,,,,,,,
175011,,,242,752.9577,50.1608,,,,,,,
175418,,,407,1450.2868,83.4288,,,,,,,
175439,,,21,21.3528,83.2724,,,,,,,
175466,,,27,32.0446,82.8834,,,,,,,
175500,,,,,,-297.1596,4.6404,0.0,-0.0041,17.0412,1278.2106,5.5706
175763,,,297,1019.7197,83.0878,,,,,,,
176000,,,,,,-297.012,5.0113,0.0,-0.0039,15.786,1149.1068,7.0665
176218,,,455,1549.1353,83.2793,,,,,,,
176286,,,68,134.0518,83.1741,,,,,,,
176500,,,,,,-295.3287,3.9237,0.0001,-0.0069,18.0631,1623.5516,3.9906
176835,,,549,1872.4596,83.1566,,,,,,,
177000,,,,,,-297.8725,3.7058,0.0,-0.0036,4.4751,406.8359,3.3369
177244,,,409,1427.067,83.3443,,,,,,,
177261,,,17,14.6846,83.2622,,,,,,,
177275,,,14,10.2873,84.0138,,,,,,,
177500,,,,,,-302.7322,5.5491,0.0,-0.0027,4.4621,308.7683,3.0952
177865,,,590,2043.5344,88.087,,,,,,,
178000,,,,,,-299.1873,3.5409,0.0,-0.0043,47.359,2772.7148,7.0191
178437,,,572,1996.6823,85.2071,,,,,,,
178500,,,,,,-297.3977,5.2518,0.0,-0.0047,37.0999,2733.8669,8.935
179000,,,,,,-298.4768,4.5088,0.0001,-0.0053,5.3704,492.4306,7.6631
179121,,,684,2245.6654,83.3333,,,,,,,
179500,,,,,,-299.1171,4.5996,0.0,-0.0046,4.367,289.0134,6.0221
179501,,,380,1285.1682,83.2177,,,,,,,
179610,,,109,264.9231,83.1132,,,,,,,
180000,,,,,,-300.473,3.1687,0.0001,-0.0046,7.4175,442.2269,5.0577
180000,2146.0859,611.6,,,,,,,,,,
180052,,,442,1411.9263,68.3559,,,,,,,
180116,,,64,115.9247,82.8965,,,,,,,
180349,,,233,771.5777,83.2564,,,,,,,
180500,,,,,,-304.9617,3.0533,0.0001,-0.0079,4.3444,281.4826,4.5807
180803,,,454,1515.6861,83.3259,,,,,,,
181000,,,,,,-300.8489,2.9054,0.0001,-0.0058,9.8071,330.392,5.6813
181096,,,293,994.2489,83.3685,,,,,,,
181401,,,305,1022.4,83.2634,,,,,,,
181500,,,,,,-299.4296,5.2779,0.0,-0.0043,4.5909,376.1931,5.4471
181736,,,335,1151.7943,82.6943,,,,,,,
182000,,,,,,-304.8545,2.0004,0.0001,-0.0043,60.047,1158.778,5.4544
182065,,,329,1162.4172,82.6568,,,,,,,
182326,,,261,889.4505,83.4467,,,,,,,
182355,,,29,48.5799,83.6394,,,,,,,
182400,,,45,79.1285,83.351,,,,,,,
182500,,,,,,-301.8258,4.7637,0.0001,-0.0073,4.3795,497.2185,6.6131
182631,,,231,719.4987,83.1304,,,,,,,
182868,,,237,747.1651,83.3113,,,,,,,
183000,,,,,,-299.9578,3.9779,0.0,-0.0035,82.3025,2524.0427,5.0832
183132,,,264,843.9772,83.1103,,,,,,,
183464,,,332,1121.3536,83.3902,,,,,,,
183500,,,,,,-301.51,3.7243,0.0,-0.0024,24.7006,1861.0728,8.8768
183560,,,96,229.042,83.408,,,,,,,
183659,,,99,242.3207,83.4837,,,,,,,
183758,,,99,239.8387,83.292,,,,,,,
184000,,,,,,-301.4914,2.9156,0.0001,-0.0071,55.6695,955.4926,6.0493
184062,,,304,1035.3441,83.1956,,,,,,,
184156,,,94,223.0633,83.0073,,,,,,,
184440,,,284,918.0223,83.1943,,,,,,,
184500,,,,,,-300.683,3.3568,0.0001,-0.0048,7.1374,596.6434,5.6807
184681,,,241,839.858,83.3443,,,,,,,
184908,,,227,778.2806,83.6033,,,,,,,
185000,,,,,,-301.2062,6.2214,0.0,-0.0039,37.2918,666.549,7.178
185000,984.5576,294.9,,,,,,,,,,
185096,,,188,595.1406,66.6896,,,,,,,
185295,,,199,647.2898,83.1871,,,,,,,
185500,,,,,,-300.9642,3.0028,0.0,-0.0038,39.7763,2836.6384,4.8284
185600,,,305,1083.8687,83.3804,,,,,,,
185803,,,203,659.3378,85.3532,,,,,,,
185998,,,195,619.281,85.6749,,,,,,,
186000,,,,,,-301.9259,4.0705,0.0,-0.0037,9.2599,994.4137,4.4958
186129,,,131,352.4656,87.2193,,,,,,,
186351,,,222,763.443,86.1416,,,,,,,
186500,,,,,,-300.172,6.9956,0.0001,-0.0045,5.702,423.1185,5.6287
186554,,,203,654.3679,90.0893,,,,,,,
186778,,,224,733.3711,84.5106,,,,,,,
186977,,,199,625.9935,86.5876,,,,,,,
187000,,,,,,-300.4701,2.7841,0.0,-0.0035,47.6472,2385.8447,4.6098
187268,,,291,1008.0032,83.0646,,,,,,,
187500,,,,,,-299.3619,2.764,0.0,-0.004,9.0061,1262.4993,5.2995
187677,,,409,1470.753,87.4491,,,,,,,
187738,,,61,114.893,89.9613,,,,,,,
187804,,,66,126.9702,90.146,,,,,,,
188000,,,,,,-304.1039,4.0893,0.0001,-0.0061,6.2233,691.9218,5.7242
188181,,,377,1316.4607,87.8327,,,,,,,
188339,,,158,392.9064,90.0126,,,,,,,
188500,,,,,,-299.2595,3.0708,0.0001,-0.0073,7.6789,450.1527,4.4383
188579,,,240,840.9472,88.1459,,,,,,,
188875,,,296,1048.0674,83.1573,,,,,,,
189000,,,,,,-298.5797,2.5678,0.0001,-0.0044,3.6103,329.6225,5.5137
189241,,,366,1291.0281,83.074,,,,,,,
189251,,,10,9.2255,82.9964,,,,,,,
189261,,,10,9.0056,83.4734,,,,,,,
189500,,,,,,-301.3375,4.1841,0.0001,-0.0041,5.9747,625.7632,5.1144
189628,,,367,1096.4795,83.4738,,,,,,,
190000,,,,,,-298.1957,3.8776,0.0001,-0.0051,78.8945,2451.033,3.8613
190000,3284.6428,1000.0,,,,,,,,,,
190450,,,822,2843.3481,70.3561,,,,,,,
190500,,,,,,-299.5468,4.5597,0.0001,-0.0063,67.5201,3066.3616,6.7496
191000,,,,,,-301.1995,4.0919,0.0001,-0.005,35.723,2644.3721,4.9752
191227,,,777,2629.8351,83.4947,,,,,,,
191500,,,,,,-303.2075,3.8755,0.0001,-0.0056,3.1554,170.7625,6.2421
191838,,,611,2070.1244,83.5161,,,,,,,
191923,,,85,180.3947,83.472,,,,,,,
192000,,,,,,-301.3236,4.0137,0.0001,-0.0046,27.5994,961.5875,7.5068
192275,,,352,1224.3067,86.2795,,,,,,,
192500,,,,,,-300.5794,5.2703,0.0,-0.0027,4.8488,793.3682,4.8288
192748,,,473,1683.7184,83.0885,,,,,,,
192982,,,234,757.9049,85.5642,,,,,,,
193000,,,,,,-301.2067,5.197,0.0,-0.0044,8.3843,612.6575,7.2357
193157,,,175,529.2842,83.1722,,,,,,,
193500,,,,,,-304.0392,4.1602,0.0,-0.0036,5.8995,417.8518,6.4464
193980,,,823,2800.321,83.137,,,,,,,
194000,,,,,,-302.685,4.8835,0.0,-0.0033,12.8037,1340.5702,9.4783
194168,,,188,577.8806,83.1128,,,,,,,
194500,,,,,,-299.5688,4.3928,0.0,-0.005,15.6479,1577.3375,5.2464
194607,,,439,1537.0215,83.5002,,,,,,,
194806,,,199,631.326,82.9155,,,,,,,
194987,,,181,572.8027,82.9393,,,,,,,
195000,,,,,,-305.0527,3.4189,0.0001,-0.0063,3.8362,207.4461,4.3332
195000,722.4345,217.0,,,,,,,,,,
195149,,,162,497.867,68.2545,,,,,,,
195322,,,173,533.7713,83.1016,,,,,,,
195489,,,167,529.6304,81.8362,,,,,,,
195500,,,,,,-300.335,4.4417,0.0,-0.0041,4.37,275.4785,6.2069
195648,,,159,499.4999,83.5617,,,,,,,
195855,,,207,698.6652,82.1529,,,,,,,
196000,,,,,,-306.4275,5.6682,0.0,-0.0031,8.7814,1104.9821,6.8568
196022,,,167,563.0127,88.9968,,,,,,,
196190,,,168,528.4969,88.6215,,,,,,,
196423,,,233,788.6692,86.7401,,,,,,,
196500,,,,,,-306.8781,4.5965,0.0,-0.0042,33.7905,2215.8481,5.5034
196558,,,135,383.8679,83.0898,,,,,,,
196893,,,335,1165.9415,86.9489,,,,,,,
197000,,,,,,-305.008,2.8486,0.0001,-0.005,3.7301,306.904,6.5752
197003,,,110,296.2954,83.0642,,,,,,,
197131,,,128,380.4826,83.1218,,,,,,,
197241,,,110,295.4452,83.5051,,,,,,,
197367,,,126,373.5266,83.4365,,,,,,,
197476,,,109,290.592,83.3493,,,,,,,
197500,,,,,,-305.3192,3.5272,0.0,-0.0039,6.9513,315.8377,5.1384
197646,,,170,572.0908,83.2967,,,,,,,
197710,,,64,122.8683,83.2785,,,,,,,
197773,,,63,118.5892,83.047,,,,,,,
197836,,,63,117.5999,83.0653,,,,,,,
197895,,,59,109.1759,83.0092,,,,,,,
197955,,,60,109.1135,83.1136,,,,,,,
198000,,,,,,-305.6997,3.1446,0.0,-0.0035,39.6777,1828.2762,3.9113
198016,,,61,109.7634,82.8589,,,,,,,
198076,,,60,110.194,82.977,,,,,,,
198134,,,58,103.0007,83.7388,,,,,,,
198231,,,97,243.4037,89.5012,,,,,,,
198311,,,80,182.2237,86.8796,,,,,,,
198397,,,86,201.0719,83.687,,,,,,,
198484,,,87,204.0776,83.3331,,,,,,,
198500,,,,,,-303.433,7.0065,0.0,-0.0038,43.1342,1496.4227,4.9642
198575,,,91,223.3362,82.5397,,,,,,,
198690,,,115,294.1439,82.9469,,,,,,,
198768,,,78,162.5429,82.0577,,,,,,,
198868,,,100,235.5131,82.5211,,,,,,,
198977,,,109,265.0666,85.8573,,,,,,,
199000,,,,,,-305.2759,2.0222,0.0001,-0.0056,5.7002,302.2531,5.0165
199111,,,134,367.7952,88.0164,,,,,,,
199226,,,115,292.0165,83.1396,,,,,,,
199349,,,123,291.5379,84.8059,,,,,,,
199467,,,118,287.9937,83.1467,,,,,,,
199500,,,,,,-299.2874,3.5638,0.0001,-0.0052,14.826,1328.7207,4.4447
199572,,,105,249.1658,89.0809,,,,,,,
200000,,,,,,-303.7935,3.272,0.0,-0.004,48.2088,1726.0823,4.1866
200000,1730.0189,483.8,,,,,,,,,,
200050,,,478,1682.3146,75.1419,,,,,,,
200140,,,90,197.7601,89.7147,,,,,,,
200258,,,118,292.9495,87.2751,,,,,,,
200352,,,94,203.6249,89.7907,,,,,,,
200500,,,,,,-301.001,4.5591,0.0,-0.0016,10.1877,385.8462,4.8616
201000,,,,,,-305.4031,3.1274,0.0,-0.0041,3.5015,250.7064,5.6552
201153,,,801,2751.6668,86.8291,,,,,,,
201500,,,,,,-304.4213,7.4271,0.0001,-0.0057,7.5384,481.1512,3.8053
201608,,,455,1592.8878,85.8971,,,,,,,
201924,,,316,1005.3383,90.1838,,,,,,,
202000,,,,,,-303.9874,5.4741,0.0001,-0.0051,4.446,384.8719,5.0155
202500,,,,,,-303.6823,4.3351,0.0001,-0.0053,5.8673,499.1522,4.6684
202585,,,661,2316.4934,83.265,,,,,,,
203000,,,,,,-307.5867,3.0168,0.0,-0.0034,12.0023,1064.0764,4.1945
203166,,,581,2056.6296,85.3523,,,,,,,
203500,,,,,,-300.0879,4.581,0.0,-0.0032,5.0097,306.0802,5.5038
203617,,,451,1577.7952,83.4017,,,,,,,
204000,,,,,,-304.8412,3.1912,0.0,-0.0027,13.1882,1290.0288,4.8789
204142,,,525,1867.8194,83.2375,,,,,,,
204201,,,59,104.1319,82.3341,,,,,,,
204500,,,,,,-305.0329,4.3452,0.0,-0.0035,8.1461,704.1918,4.1938
204658,,,457,1550.5527,83.3567,,,,,,,
204717,,,59,104.8771,83.2432,,,,,,,
204823,,,106,204.8241,83.3715,,,,,,,
205000,,,,,,-302.2382,4.5467,0.0,-0.0026,5.3211,488.8833,4.3664
205000,1641.4544,458.7,,,,,,,,,,
205413,,,590,2077.793,74.1634,,,,,,,
205500,,,,,,-299.7148,6.8375,0.0,-0.0035,6.3181,737.6366,5.8548
206000,,,,,,-303.6704,3.1804,0.0,-0.0038,4.0059,442.8481,4.5198
206039,,,626,2193.2653,83.3276,,,,,,,
206403,,,364,1277.2373,83.3218,,,,,,,
206500,,,,,,-303.649,3.7183,0.0,-0.0031,42.3227,1073.0863,2.7679
206927,,,524,1837.1883,83.5297,,,,,,,
207000,,,,,,-302.2531,2.2534,0.0001,-0.0051,6.572,779.164,4.4676
207372,,,445,1600.2384,83.0829,,,,,,,
207500,,,,,,-305.1463,5.3128,0.0,-0.0031,8.7616,374.4145,4.5118
207767,,,395,1354.901,83.1536,,,,,,,
208000,,,,,,-304.3346,5.5179,0.0,-0.0032,4.9619,250.3591,6.031
208484,,,717,2562.472,82.9783,,,,,,,
208500,,,,,,-304.4297,3.5062,0.0,-0.0034,5.2123,473.4751,5.1027
209000,,,,,,-306.0364,4.3211,0.0,-0.0034,2.8883,337.9802,5.9824
209058,,,574,2029.2639,83.2509,,,,,,,
209500,,,,,,-308.9065,4.6937,0.0,-0.004,50.3771,1284.6599,2.8179
209533,,,475,1728.1521,83.0889,,,,,,,
210000,,,,,,-304.6404,10.0351,0.0,-0.0027,5.2973,660.8524,3.5686
210000,3013.5545,902.5,,,,,,,,,,
210084,,,551,1879.4132,66.2386,,,,,,,
210453,,,369,1316.8082,83.1505,,,,,,,
210500,,,,,,-306.843,3.1228,0.0,-0.0036,5.3124,639.6498,4.3798
210786,,,333,1198.7364,83.6529,,,,,,,
211000,,,,,,-302.0348,3.8952,0.0,-0.0029,17.8248,1825.3284,4.2812
211324,,,538,1954.2606,83.3451,,,,,,,
211500,,,,,,-301.9566,3.8812,0.0001,-0.0053,2.5018,313.7032,6.4051
212000,,,,,,-308.6054,3.925,0.0,-0.0042,9.274,1069.0002,5.7733
212195,,,871,2970.0941,83.2096,,,,,,,
212500,,,,,,-306.1456,7.4724,0.0,-0.0041,5.4396,682.1393,6.5069
212570,,,375,1361.6027,83.1177,,,,,,,
212968,,,398,1441.3347,83.3337,,,,,,,
213000,,,,,,-306.1997,4.5611,0.0,-0.0039,6.293,726.0772,5.0199
213301,,,333,1166.28,83.2804,,,,,,,
213500,,,,,,-306.7627,5.0381,0.0,-0.0041,13.391,848.3583,4.2508
213603,,,302,1099.6362,83.5072,,,,,,,
213891,,,288,1036.7405,83.3883,,,,,,,
214000,,,,,,-305.2434,3.0577,0.0,-0.0031,18.7385,1783.1764,4.5888
214173,,,282,1009.2182,83.5804,,,,,,,
214444,,,271,976.6898,83.3709,,,,,,,
214500,,,,,,-304.1888,4.114,0.0,-0.0027,6.6946,797.426,5.6531
214727,,,283,1001.8276,84.8919,,,,,,,
215000,,,,,,-302.0081,3.5842,0.0,-0.0024,10.3497,1541.9852,6.5343
215000,1562.2199,424.0,,,,,,,,,,
215034,,,307,1120.0544,68.4863,,,,,,,
215427,,,393,1440.2413,86.4155,,,,,,,
215500,,,,,,-306.9926,3.5169,0.0,-0.0033,4.6432,220.5774,5.7446
215695,,,268,956.7987,85.0446,,,,,,,
215737,,,42,59.7489,82.3146,,,,,,,
216000,,,,,,-307.7495,3.2539,0.0,-0.0032,3.7491,295.1393,3.026
216044,,,307,1104.7718,83.2664,,,,,,,
216416,,,372,1170.8528,83.2582,,,,,,,
216454,,,38,49.7694,82.2237,,,,,,,
216500,,,,,,-304.0758,4.4537,0.0,-0.0043,8.8129,895.3282,7.0617
216691,,,237,847.4886,83.355,,,,,,,
216929,,,238,845.7326,83.1882,,,,,,,
217000,,,,,,-306.961,2.9807,0.0,-0.003,2.8924,176.0668,5.2228
217198,,,269,810.8779,83.0122,,,,,,,
217500,,,,,,-306.4886,4.0522,0.0,-0.0035,20.9584,2174.4419,6.1825
217862,,,664,2354.1484,83.2699,,,,,,,
218000,,,,,,-307.1171,2.887,0.0,-0.0035,47.1415,870.6736,4.097
218207,,,345,1287.6073,83.0374,,,,,,,
218500,,,,,,-305.5916,1.9025,0.0,-0.0032,4.7732,285.3315,3.2534
218825,,,618,2201.1847,83.2224,,,,,,,
219000,,,,,,-305.6967,2.8836,0.0,-0.0023,5.0019,331.8793,5.7513
219104,,,279,1029.8197,83.3222,,,,,,,
219354,,,250,937.5333,83.3042,,,,,,,
219500,,,,,,-304.5734,4.3334,0.0,-0.004,8.149,524.5154,4.7289
219556,,,202,728.2212,82.8944,,,,,,,
219808,,,252,949.6708,83.021,,,,,,,
220000,,,,,,-307.4335,3.4359,0.0,-0.0035,6.0703,834.2988,4.5445
220000,963.7847,314.1,,,,,,,,,,
220055,,,247,761.1026,68.9783,,,,,,,
220237,,,182,548.9894,83.4161,,,,,,,
220500,,,,,,-305.0325,2.5058,0.0,-0.0041,56.7716,2622.4985,3.7883
220594,,,357,1243.891,83.2151,,,,,,,
220768,,,174,491.1597,83.1117,,,,,,,
221000,,,,,,-305.4569,5.4961,0.0,-0.0044,6.6806,800.3311,9.1316
221125,,,357,1366.3951,83.1542,,,,,,,
221371,,,246,740.7,82.9517,,,,,,,
221500,,,,,,-312.0104,4.0978,0.0001,-0.0058,5.5728,625.458,11.0375
221777,,,406,1289.9473,83.0941,,,,,,,
222000,,,,,,-305.5118,4.0208,0.0,-0.0035,4.3537,520.3413,5.3528
222382,,,605,2131.9413,83.2428,,,,,,,
222414,,,32,39.7995,83.4069,,,,,,,
222500,,,,,,-309.4976,3.1278,0.0,-0.0028,3.8618,216.7853,6.1504
222859,,,445,1597.8849,83.0917,,,,,,,
223000,,,,,,-307.4067,3.6093,0.0001,-0.0063,4.9057,479.7416,4.1671
223306,,,447,1563.5353,83.1172,,,,,,,
223500,,,,,,-308.799,5.0324,0.0,-0.0038,3.3868,424.2386,3.3661
223754,,,448,1543.6409,83.1698,,,,,,,
224000,,,,,,-305.1493,2.5077,0.0,-0.0034,8.0872,697.7713,5.8253
224104,,,350,1195.4101,82.8974,,,,,,,
224482,,,378,1292.8413,83.2461,,,,,,,
224500,,,,,,-308.7934,4.7896,0.0,-0.0027,5.2913,732.1931,5.1871
225000,,,,,,-310.2747,4.833,0.0,-0.004,2.3797,226.0957,4.8604
225000,981.3027,268.0,,,,,,,,,,
225342,,,860,3146.4409,79.8736,,,,,,,
225500,,,,,,-307.0358,3.0904,0.0,-0.0025,12.0956,1344.4912,4.6144
225927,,,585,2066.8039,88.2998,,,,,,,
226000,,,,,,-307.0959,2.8673,0.0,-0.0032,3.3269,232.13,4.1971
226387,,,460,1685.1818,84.5811,,,,,,,
226500,,,,,,-312.6855,3.464,0.0,-0.0034,7.5444,923.1521,9.2856
226885,,,498,1860.9212,87.4594,,,,,,,
227000,,,,,,-309.4969,3.3841,0.0,-0.0041,3.8279,454.6588,5.4498
227375,,,490,1743.6629,87.5137,,,,,,,
227500,,,,,,-309.7631,2.3573,0.0,-0.0029,8.4078,212.4065,5.7859
227821,,,446,1634.8925,83.2172,,,,,,,
228000,,,,,,-305.8385,2.9073,0.0,-0.0031,3.6322,584.8631,10.9833
228272,,,451,1656.2481,83.1935,,,,,,,
228500,,,,,,-308.7342,4.7386,0.0,-0.0037,4.9381,593.3238,5.3655
228856,,,584,2167.1158,83.5581,,,,,,,
229000,,,,,,-309.0282,3.1927,0.0,-0.0033,3.0703,313.1601,6.0284
229292,,,436,1600.9854,83.6755,,,,,,,
229500,,,,,,-308.4123,5.7626,0.0,-0.0032,4.6582,293.5383,8.5954
229636,,,344,1265.776,87.3212,,,,,,,
229995,,,359,1308.0481,88.0511,,,,,,,
230000,,,,,,-308.9896,5.6004,0.0,-0.0043,8.3324,1159.6443,4.1819
230000,1595.1317,427.5,,,,,,,,,,
230429,,,434,1620.184,76.7748,,,,,,,
230500,,,,,,-308.14,4.3377,0.0,-0.0044,5.6234,625.8798,6.8501
230773,,,344,1264.7112,90.1203,,,,,,,
231000,,,,,,-308.3969,6.0266,0.0,-0.0033,5.9241,555.9548,5.7505
231063,,,290,1040.2837,85.5039,,,,,,,
231363,,,300,1097.2081,84.9969,,,,,,,
231500,,,,,,-310.1968,4.2149,0.0,-0.0033,25.8137,2261.2947,6.9258
231717,,,354,1320.9035,83.8907,,,,,,,
232000,,,,,,-310.7957,4.4807,0.0,-0.004,23.2586,1251.3174,4.0067
232156,,,439,1578.6976,83.6257,,,,,,,
232500,,,,,,-307.0015,4.1389,0.0,-0.0051,2.5667,414.2221,2.7248
232501,,,345,1275.8744,83.4695,,,,,,,
232896,,,395,1399.6569,89.2294,,,,,,,
233000,,,,,,-308.2434,6.1844,0.0,-0.0039,4.9955,765.5049,7.4061
233500,,,,,,-309.9885,6.7054,0.0001,-0.0051,35.1885,2770.4426,7.999
233749,,,853,3059.9878,87.2772,,,,,,,
234000,,,,,,-314.8847,4.3774,0.0,-0.0042,4.3231,583.7643,6.4503
234464,,,715,2567.1393,89.7707,,,,,,,
234500,,,,,,-307.7137,3.4687,0.0,-0.0044,6.8626,817.8369,5.4316
234825,,,361,1361.2679,87.0011,,,,,,,
235000,,,,,,-307.0096,3.6914,0.0,-0.0027,8.6948,1049.3567,3.5649
235000,1018.3791,285.6,,,,,,,,,,
235201,,,376,1389.0484,74.3622,,,,,,,
235500,,,,,,-305.8229,3.0023,0.0,-0.0022,3.3435,491.3824,3.1115
235827,,,626,2249.8087,84.5896,,,,,,,
235854,,,27,30.3627,90.0087,,,,,,,
235959,,,105,259.2888,84.9879,,,,,,,
236000,,,,,,-309.3906,3.6281,0.0,-0.0043,4.2424,655.4236,4.3163
236002,,,43,61.6762,87.0426,,,,,,,
236411,,,409,1503.5682,83.6459,,,,,,,
236459,,,48,73.2328,90.11,,,,,,,
236500,,,,,,-313.4084,4.0356,0.0,-0.0042,3.3371,315.9379,4.818
236787,,,328,1208.3401,87.9161,,,,,,,
237000,,,,,,-313.7887,3.681,0.0,-0.0039,2.9562,275.7906,3.8027
237162,,,375,1357.9335,87.1898,,,,,,,
237500,,,,,,-311.726,7.3677,0.0,-0.0022,5.1896,505.4316,4.7948
237777,,,615,2222.4345,83.1765,,,,,,,
238000,,,,,,-313.0568,5.0222,0.0,-0.0044,2.5039,340.7527,7.7293
238348,,,571,2068.527,85.3502,,,,,,,
238500,,,,,,-315.0843,9.2149,0.0,-0.0028,2.6856,142.8437,9.1186
238879,,,531,1948.7227,83.2561,,,,,,,
239000,,,,,,-313.1255,3.442,0.0,-0.0031,3.6401,633.1906,5.1976
239291,,,412,1547.6724,83.2888,,,,,,,
239500,,,,,,-313.7577,4.706,0.0,-0.0029,8.8486,1091.2349,5.8284
239669,,,378,1337.883,82.7149,,,,,,,
240000,,,,,,-312.4914,3.3277,0.0,-0.0028,16.6274,1763.595,6.2073
240000,1514.1679,411.4,,,,,,,,,,
240042,,,373,1325.8427,70.8967,,,,,,,
240382,,,340,1213.6328,83.0824,,,,,,,
