env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
70500,,,9868.6123,987387.5,42979824.0,9868.6123,116.5001,12065.6836,6.4269,,,
70500,,,,,,,,,,500,-5915.9377,77.2654
71000,,,8672.5137,867780.1875,23241324.0,8672.5137,115.0676,13270.7197,6.5892,,,
71000,,,,,,,,,,500,-4242.0056,78.0298
71500,,,8896.4561,890176.75,29752670.0,8896.4561,280.4025,9543.7148,6.7761,,,
71500,,,,,,,,,,500,-2952.3802,75.9877
72000,,,8517.8525,852320.75,26089076.0,8517.8525,393.7261,12379.3457,5.4117,,,
72000,,,,,,,,,,500,-2102.598,74.8921
72500,,,8629.2754,863447.0625,21387174.0,8629.2754,89.6002,5137.0957,6.1344,,,
72500,,,,,,,,,,500,-3865.399,79.0969
73000,,,8451.4834,845666.875,32255634.0,8451.4834,150.7265,13435.418,5.7308,,,
73000,,,,,,,,,,500,-769.0347,76.8616
73500,,,8762.835,876797.5625,27276858.0,8762.835,834.406,6974.6646,6.0354,,,
73500,,,,,,,,,,500,-1846.2855,74.56
74000,,,7849.6841,785488.75,32382342.0,7849.6841,158.1685,15032.9854,6.0884,,,
74000,,,,,,,,,,500,-2820.8666,76.0253
74500,,,8222.291,822749.3125,17085236.0,8222.291,144.7609,19111.6992,6.0781,,,
74500,,,,,,,,,,500,-682.3676,76.7957
75000,,,8361.7676,836707.8125,30966756.0,8361.7676,91.0726,8407.751,6.4204,,,
75000,-7087.0004,500.0,,,,,,,,,,
75000,,,,,,,,,,500,-2599.8803,57.1302
75500,,,7984.8179,798999.25,20184630.0,7984.8179,232.6889,10214.3779,6.452,,,
75500,,,,,,,,,,500,-1952.34,79.1426
76000,,,7614.1636,761934.0625,25928436.0,7614.1636,105.9339,10698.4033,5.9716,,,
76000,,,,,,,,,,500,-5018.4271,80.5359
76500,,,9230.2432,923555.4375,49300056.0,9230.2432,205.9227,7643.2192,8.1241,,,
76500,,,,,,,,,,500,-6241.1472,78.9013
77000,,,7326.3442,733148.625,22222978.0,7326.3442,141.1745,14853.6279,5.3722,,,
77000,,,,,,,,,,500,-2827.83,76.7019
77500,,,7371.999,737721.875,21972208.0,7371.999,349.1044,9085.5205,7.2146,,,
77500,,,,,,,,,,500,-1720.2859,78.1606
78000,,,8040.0078,804512.25,33536586.0,8040.0078,179.4765,9689.5889,5.0937,,,
78000,,,,,,,,,,500,-1720.1983,81.6971
78500,,,7130.5249,713582.5625,28727262.0,7130.5249,104.711,10814.2891,6.3555,,,
78500,,,,,,,,,,500,-2555.8699,75.4389
79000,,,8757.6445,876287.0,31377568.0,8757.6445,124.0782,18039.6465,7.194,,,
79000,,,,,,,,,,500,-1237.5071,80.1796
79500,,,8791.9619,879713.0625,30513570.0,8791.9619,91.5897,5661.6318,5.4059,,,
79500,,,,,,,,,,500,-1298.5689,76.556
80000,,,8141.5791,814671.1875,45867920.0,8141.5791,239.0555,12253.873,6.9024,,,
80000,-6488.0734,500.0,,,,,,,,,,
80000,,,,,,,,,,500,-1569.9278,56.1807
80500,,,7532.9985,753815.25,21374712.0,7532.9985,450.8324,8972.4561,6.8091,,,
80500,,,,,,,,,,500,-1145.1086,78.8235
81000,,,7028.4551,703357.0625,17820760.0,7028.4551,281.606,13875.376,4.9583,,,
81000,,,,,,,,,,500,-1571.7023,76.2552
81500,,,7832.7466,783791.5625,43129984.0,7832.7466,101.9933,11861.2676,5.0051,,,
81500,,,,,,,,,,500,-1122.4358,73.6526
82000,,,7068.4688,707345.25,12949512.0,7068.4688,466.3463,8266.0605,4.8491,,,
82000,,,,,,,,,,500,-2140.366,75.628
82500,,,7949.2256,795433.5,36745064.0,7949.2256,123.531,11257.3428,5.7866,,,
82500,,,,,,,,,,500,-1200.7987,77.9036
83000,,,6746.0225,675104.375,14673513.0,6746.0225,265.1471,11478.7305,5.7144,,,
83000,,,,,,,,,,500,-2077.4947,80.2711
83500,,,7419.2437,742431.375,31192220.0,7419.2437,168.6313,14669.1055,6.9651,,,
83500,,,,,,,,,,500,-768.5487,75.6413
84000,,,6867.4414,687252.125,26822450.0,6867.4414,169.1876,10292.2021,4.8919,,,
84000,,,,,,,,,,500,-3467.1866,76.0853
