env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
6981,,,5,5.0,94.6667,,,,,,,,,
6987,,,6,6.0,94.1496,,,,,,,,,
7000,,,,,,1.0479,0.5,0.1308,-25.9796,10.1049,0.7399,8.3355,24.2503,0.2947
7009,,,22,22.0,94.3728,,,,,,,,,
7050,,,41,41.0,94.6177,,,,,,,,,
7084,,,34,34.0,94.3977,,,,,,,,,
7103,,,19,19.0,94.4846,,,,,,,,,
7108,,,5,5.0,94.6526,,,,,,,,,
7143,,,35,35.0,94.4703,,,,,,,,,
7148,,,5,5.0,93.868,,,,,,,,,
7162,,,14,14.0,94.4016,,,,,,,,,
7169,,,7,7.0,93.8782,,,,,,,,,
7175,,,6,6.0,94.7387,,,,,,,,,
7179,,,4,4.0,92.8791,,,,,,,,,
7193,,,14,14.0,93.9324,,,,,,,,,
7213,,,20,20.0,94.4474,,,,,,,,,
7219,,,6,6.0,93.8554,,,,,,,,,
7233,,,14,14.0,93.9281,,,,,,,,,
7241,,,8,8.0,94.9002,,,,,,,,,
7268,,,27,27.0,93.7734,,,,,,,,,
7273,,,5,5.0,93.3108,,,,,,,,,
7287,,,14,14.0,93.6869,,,,,,,,,
7311,,,24,24.0,93.9589,,,,,,,,,
7315,,,4,4.0,94.1593,,,,,,,,,
7327,,,12,12.0,94.1548,,,,,,,,,
7343,,,16,16.0,93.7234,,,,,,,,,
7353,,,10,10.0,94.2206,,,,,,,,,
7391,,,38,38.0,93.5734,,,,,,,,,
7418,,,27,27.0,93.7114,,,,,,,,,
7441,,,23,23.0,93.5783,,,,,,,,,
7450,,,9,9.0,94.0291,,,,,,,,,
7459,,,9,9.0,94.0708,,,,,,,,,
7466,,,7,7.0,93.2195,,,,,,,,,
7471,,,5,5.0,92.4446,,,,,,,,,
7480,,,9,9.0,93.367,,,,,,,,,
7488,,,8,8.0,95.2128,,,,,,,,,
7497,,,9,9.0,94.0814,,,,,,,,,
7500,,,,,,1.0839,0.5,0.1413,-26.6113,11.2982,0.8241,12.8356,97.0762,0.0586
7508,,,11,11.0,93.351,,,,,,,,,
7521,,,13,13.0,93.6812,,,,,,,,,
7538,,,17,17.0,93.91,,,,,,,,,
7543,,,5,5.0,93.5915,,,,,,,,,
7553,,,10,10.0,92.7525,,,,,,,,,
7562,,,9,9.0,93.857,,,,,,,,,
7574,,,12,12.0,93.4253,,,,,,,,,
7580,,,6,6.0,91.5817,,,,,,,,,
7619,,,39,39.0,94.1284,,,,,,,,,
7624,,,5,5.0,92.691,,,,,,,,,
7632,,,8,8.0,94.3158,,,,,,,,,
7654,,,22,22.0,93.5538,,,,,,,,,
7668,,,14,14.0,94.2492,,,,,,,,,
7692,,,24,24.0,94.0323,,,,,,,,,
