env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1480000,0.8628,6.1,1.0,0.8173,8.1235,1.0,0.083,0.0042,755.2998
1490000,0.8357,7.3,1.0,0.8188,8.0515,1.0,0.083,0.0042,753.0081
1500000,0.847,6.8,1.0,0.8212,7.9491,1.0,0.0832,0.0042,745.4478
1510000,0.8493,6.7,1.0,0.8187,8.058,1.0,0.0831,0.0041,751.9229
1520000,0.8155,8.2,1.0,0.8194,8.0257,1.0,0.0832,0.0041,748.7274
1530000,0.8223,7.9,1.0,0.8209,7.9618,1.0,0.0834,0.0041,752.4534
1540000,0.838,7.2,1.0,0.8206,7.9745,1.0,0.0834,0.0041,745.4301
1550000,0.8403,7.1,1.0,0.8233,7.8555,1.0,0.0834,0.0041,747.7205
1560000,0.8267,7.7,1.0,0.8215,7.9365,1.0,0.0835,0.004,750.9361
1570000,0.856,6.4,1.0,0.822,7.9051,1.0,0.0837,0.004,746.2341
1580000,0.8515,6.6,1.0,0.8218,7.9177,1.0,0.0837,0.004,742.1089
1590000,0.8245,7.8,1.0,0.8195,8.0257,1.0,0.0837,0.004,744.1355
1600000,0.8223,7.9,1.0,0.8208,7.9618,1.0,0.0838,0.004,744.9042
1610000,0.8245,7.8,1.0,0.8172,8.1301,1.0,0.0839,0.004,745.5645
1620000,0.8695,5.8,1.0,0.823,7.8616,1.0,0.0839,0.004,743.183
1630000,0.8492,6.7,1.0,0.821,7.9554,1.0,0.0842,0.004,744.3417
1640000,0.8268,7.7,1.0,0.825,7.776,1.0,0.0842,0.004,744.2537
1650000,0.8335,7.4,1.0,0.8201,8.0,1.0,0.0843,0.0039,741.859
1660000,0.8313,7.5,1.0,0.8197,8.0128,1.0,0.0845,0.0039,742.2118
1670000,0.8177,8.1,1.0,0.8232,7.8493,0.9992,0.0845,0.0039,737.0762
1680000,0.8335,7.4,1.0,0.8224,7.8927,1.0,0.0844,0.0038,744.1185
1690000,0.8425,7.0,1.0,0.8232,7.8555,1.0,0.0847,0.0038,740.5375
1700000,0.8043,8.7,1.0,0.8182,8.0841,1.0,0.0848,0.0039,737.6473
