env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2550000,0.9531,16.9,1.0,0.9305,20.0,0.986,0.0062,0.0026,706.2814
2560000,0.9575,15.3,1.0,0.9237,20.3252,0.9797,0.0062,0.0026,700.582
2570000,0.9472,19.0,1.0,0.9284,20.6612,0.9835,0.0063,0.0026,693.3846
2580000,0.9422,20.8,1.0,0.9344,21.322,0.9915,0.0064,0.0026,692.401
2590000,0.9594,14.6,1.0,0.9265,20.0,0.98,0.0062,0.0026,692.2062
2600000,0.9439,20.2,1.0,0.9235,20.8768,0.9812,0.0063,0.0026,691.7749
2610000,0.9567,15.6,1.0,0.9308,20.6612,0.9876,0.0062,0.0026,689.8695
2620000,0.8572,47.8,0.9,0.9353,19.3424,0.9884,0.0062,0.0026,688.868
2630000,0.9597,14.5,1.0,0.9332,20.4082,0.9878,0.0063,0.0026,687.0223
2640000,0.9447,19.9,1.0,0.9253,19.3798,0.9787,0.0062,0.0025,685.6419
2650000,0.9475,18.9,1.0,0.9331,21.2314,0.9915,0.0062,0.0025,686.4485
2660000,0.9569,15.5,1.0,0.9324,19.5695,0.9863,0.0063,0.0025,686.4832
2670000,0.9544,16.4,1.0,0.929,20.0,0.984,0.0065,0.0026,688.931
2680000,0.9444,20.0,1.0,0.9331,20.0401,0.988,0.0065,0.0025,691.2081
2690000,0.9456,19.6,1.0,0.927,19.4553,0.9805,0.0061,0.0025,685.0757
2700000,0.9522,17.2,1.0,0.937,19.9203,0.992,0.0062,0.0025,689.8111
2710000,0.9489,18.4,1.0,0.9388,19.305,0.9923,0.0065,0.0025,683.0813
2720000,0.9167,30.0,1.0,0.9341,20.8333,0.9917,0.0063,0.0025,687.4384
2730000,0.8522,49.6,0.9,0.9337,19.1939,0.9866,0.0065,0.0025,682.6656
2740000,0.9536,16.7,1.0,0.9293,19.8413,0.9841,0.0065,0.0025,682.0554
2750000,0.9536,16.7,1.0,0.9195,20.4499,0.9734,0.0063,0.0025,682.0768
2760000,0.9467,19.2,1.0,0.9322,19.5312,0.9863,0.0066,0.0024,681.494
2770000,0.9531,16.9,1.0,0.9329,20.0,0.988,0.0065,0.0024,679.216
2780000,0.9497,18.1,1.0,0.9204,19.7239,0.9744,0.0064,0.0025,679.5271
2790000,0.9494,18.2,1.0,0.9259,20.8333,0.9833,0.0064,0.0024,681.612
2800000,0.9522,17.2,1.0,0.934,19.6078,0.9882,0.0063,0.0024,679.6448
2810000,0.9522,17.2,1.0,0.9277,19.2678,0.9807,0.0064,0.0024,677.046
2820000,0.9542,16.5,1.0,0.9353,19.8413,0.9901,0.0061,0.0024,680.0676
2830000,0.9528,17.0,1.0,0.935,19.8807,0.9901,0.0066,0.0025,681.361
2840000,0.96,14.4,1.0,0.9285,19.5312,0.9824,0.0066,0.0024,675.7016
2850000,0.9453,19.7,1.0,0.9408,20.5761,0.9979,0.0065,0.0024,675.5648
2860000,0.9489,18.4,1.0,0.9377,19.6464,0.9921,0.0066,0.0024,680.7601
2870000,0.9569,15.5,1.0,0.9269,19.6464,0.9804,0.0065,0.0024,677.1487
2880000,0.9542,16.5,1.0,0.9379,19.0114,0.9905,0.0066,0.0024,674.7944
2890000,0.9569,15.5,1.0,0.9359,19.7628,0.9901,0.0064,0.0024,674.8625
2900000,0.9556,16.0,1.0,0.9288,20.0401,0.984,0.0062,0.0024,672.5385
2910000,0.9511,17.6,1.0,0.9333,19.7628,0.9862,0.0063,0.0024,672.3827
2920000,0.9497,18.1,1.0,0.9301,18.797,0.9812,0.0063,0.0023,671.7851
2930000,0.9492,18.3,1.0,0.9362,19.5312,0.9902,0.0066,0.0024,676.929
2940000,0.8533,49.2,0.9,0.9174,19.9601,0.9721,0.0064,0.0023,670.7473
2950000,0.9539,16.6,1.0,0.9371,19.3424,0.9903,0.0065,0.0023,669.4966
2960000,0.9458,19.5,1.0,0.9363,18.9394,0.9886,0.0063,0.0023,672.0833
2970000,0.9531,16.9,1.0,0.9274,20.3252,0.9817,0.0065,0.0023,674.4104
2980000,0.9589,14.8,1.0,0.9356,19.7239,0.9901,0.0063,0.0023,669.1641
2990000,0.9531,16.9,1.0,0.9317,18.6916,0.9832,0.0066,0.0023,672.7968
3000000,0.9478,18.8,1.0,0.9359,19.0476,0.9886,0.0064,0.0023,670.6423
3010000,0.9539,16.6,1.0,0.9384,19.4553,0.9922,0.0064,0.0023,673.4215
3020000,0.9522,17.2,1.0,0.9286,19.4932,0.9825,0.0065,0.0023,670.1259
3030000,0.9506,17.8,1.0,0.934,19.1205,0.9866,0.0063,0.0023,670.3711
3040000,0.9492,18.3,1.0,0.9352,19.9203,0.99,0.0067,0.0023,666.2217
3050000,0.9425,20.7,1.0,0.9364,20.0803,0.992,0.0065,0.0023,665.6684
3060000,0.9519,17.3,1.0,0.9314,18.7266,0.9831,0.0064,0.0023,662.74
3070000,0.9544,16.4,1.0,0.9271,21.645,0.9848,0.0067,0.0023,663.4873
3080000,0.9503,17.9,1.0,0.9289,18.9394,0.9811,0.0067,0.0022,662.5933
3090000,0.9489,18.4,1.0,0.9358,19.6464,0.9902,0.0065,0.0022,664.2801
3100000,0.9558,15.9,1.0,0.9403,19.4932,0.9942,0.0066,0.0022,663.8106
3110000,0.4731,175.3,0.6,0.9312,19.8413,0.9861,0.0064,0.0023,663.8725
3120000,0.9544,16.4,1.0,0.9362,18.9394,0.9886,0.0065,0.0022,662.7052
3130000,0.9489,18.4,1.0,0.9281,19.8807,0.9821,0.0066,0.0022,661.9876
3140000,0.9547,16.3,1.0,0.9369,19.305,0.9903,0.0067,0.0023,658.3854
3150000,0.9533,16.8,1.0,0.9368,19.3424,0.9903,0.0064,0.0023,660.0845
3160000,0.9544,16.4,1.0,0.938,19.0114,0.9905,0.0065,0.0022,659.7388
3170000,0.9569,15.5,1.0,0.9312,19.305,0.9846,0.0065,0.0022,659.8085
3180000,0.9514,17.5,1.0,0.933,19.9203,0.988,0.0065,0.0022,658.8794
3190000,0.9514,17.5,1.0,0.9431,19.1205,0.9962,0.0063,0.0022,659.038
3200000,0.9594,14.6,1.0,0.9331,19.8807,0.9881,0.0065,0.0022,659.884
3210000,0.9567,15.6,1.0,0.9338,19.1205,0.9866,0.0064,0.0022,658.836
3220000,0.9439,20.2,1.0,0.9377,20.284,0.9939,0.0067,0.0022,657.8285
3230000,0.9558,15.9,1.0,0.9275,19.3424,0.9807,0.0065,0.0022,658.7487
3240000,0.9492,18.3,1.0,0.9249,19.5695,0.9785,0.0065,0.0022,658.9462
3250000,0.9514,17.5,1.0,0.9395,19.685,0.9941,0.0064,0.0022,660.3522
3260000,0.9544,16.4,1.0,0.9385,20.0401,0.994,0.0064,0.0022,656.1268
3270000,0.9522,17.2,1.0,0.9269,19.2678,0.9788,0.0066,0.0022,655.756
3280000,0.955,16.2,1.0,0.9378,19.084,0.9905,0.0065,0.0022,654.4285
3290000,0.9294,25.4,1.0,0.9313,19.2678,0.9846,0.0066,0.0021,655.5157
