env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
200000,0.5908,136.5,0.7,0.7166,101.0101,0.9697,-0.0113,0.0025,0.0024,100.0538
210000,0.9481,18.7,1.0,0.7582,85.4701,0.9829,-0.0124,0.0026,0.0023,98.2822
220000,0.9539,16.6,1.0,0.7855,78.125,1.0,-0.012,0.003,0.0023,98.3351
230000,0.8544,48.8,0.9,0.7746,79.3651,0.9762,-0.0119,0.0035,0.0021,98.1707
240000,0.7589,79.6,0.8,0.7998,71.9424,0.9928,-0.0123,0.0037,0.0022,97.2297
250000,0.5758,138.3,0.6,0.8289,61.7284,1.0,-0.0121,0.0043,0.0022,96.6066
260000,0.7556,80.8,0.8,0.8212,64.1026,1.0,-0.012,0.0044,0.0022,96.1245
270000,0.8486,50.9,0.9,0.8434,56.1798,0.9944,-0.0129,0.005,0.0022,96.6776
280000,0.8003,68.3,0.9,0.836,59.1716,1.0,-0.0125,0.0056,0.0023,96.5434
290000,0.5714,139.9,0.6,0.858,51.0204,1.0,-0.0132,0.006,0.0024,95.591
300000,0.8567,48.0,0.9,0.8491,54.6448,0.9945,-0.0129,0.0068,0.0024,97.2365
310000,0.9517,17.4,1.0,0.8653,48.0769,1.0,-0.0129,0.0068,0.0024,96.4198
320000,0.9492,18.3,1.0,0.8748,45.045,1.0,-0.0134,0.0072,0.0025,95.4459
330000,0.8347,55.9,0.9,0.8828,42.1941,1.0,-0.0133,0.0075,0.0026,95.928
340000,0.9456,19.6,1.0,0.875,45.045,1.0,-0.0127,0.008,0.0026,96.0959
350000,0.9539,16.6,1.0,0.889,40.0,1.0,-0.0137,0.0081,0.0025,95.6973
360000,0.9522,17.2,1.0,0.8932,38.3142,1.0,-0.014,0.009,0.0026,94.6345
370000,0.9578,15.2,1.0,0.896,37.594,1.0,-0.0141,0.0093,0.0025,95.7333
380000,0.9364,22.9,1.0,0.8968,37.037,1.0,-0.0139,0.0097,0.0025,95.5704
