env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1110000,0.9651,9.7,1.0,0.9593,11.2994,1.0,0.0053,0.0009,777.9929
1120000,0.9651,9.7,1.0,0.9596,11.236,1.0,0.0052,0.0009,771.3833
1130000,0.9647,9.8,1.0,0.9594,11.2867,1.0,0.0052,0.0009,770.4055
1140000,0.9626,10.4,1.0,0.9599,11.1483,1.0,0.0052,0.0009,764.0271
1150000,0.9658,9.5,1.0,0.9594,11.274,1.0,0.0052,0.0009,760.7826
1160000,0.9636,10.1,1.0,0.9598,11.1607,1.0,0.0051,0.0009,761.5425
1170000,0.9676,9.0,1.0,0.96,11.0988,1.0,0.0051,0.0009,763.4453
1180000,0.9665,9.3,1.0,0.9599,11.1483,1.0,0.0051,0.0009,767.5793
1190000,0.964,10.0,1.0,0.9602,11.0619,1.0,0.005,0.0009,767.9026
1200000,0.9654,9.6,1.0,0.9598,11.1732,1.0,0.005,0.0009,762.9899
1210000,0.9626,10.4,1.0,0.9598,11.1607,1.0,0.005,0.0008,762.0723
1220000,0.9636,10.1,1.0,0.96,11.1235,1.0,0.005,0.0008,762.8731
1230000,0.9676,9.0,1.0,0.9598,11.1607,1.0,0.005,0.0008,761.3153
1240000,0.9651,9.7,1.0,0.9602,11.0497,1.0,0.005,0.0008,761.7166
1250000,0.9651,9.7,1.0,0.9599,11.1359,1.0,0.005,0.0009,756.1125
1260000,0.9676,9.0,1.0,0.9605,10.9769,1.0,0.0049,0.0008,759.281
1270000,0.968,8.9,1.0,0.9603,11.0254,1.0,0.0049,0.0008,762.2518
1280000,0.9665,9.3,1.0,0.9603,11.0254,1.0,0.0049,0.0008,762.0391
1290000,0.9676,9.0,1.0,0.9604,11.0011,1.0,0.0049,0.0008,759.0832
1300000,0.9651,9.7,1.0,0.9604,10.989,1.0,0.0049,0.0008,755.8955
1310000,0.9665,9.3,1.0,0.9605,10.9769,1.0,0.0049,0.0008,754.5909
1320000,0.9626,10.4,1.0,0.961,10.8342,1.0,0.0048,0.0008,754.4189
1330000,0.9651,9.7,1.0,0.961,10.8225,1.0,0.0048,0.0008,756.3295
1340000,0.9651,9.7,1.0,0.9605,10.9769,1.0,0.0048,0.0008,750.5247
1350000,0.9633,10.2,1.0,0.9608,10.8932,1.0,0.0048,0.0008,747.6621
1360000,0.9654,9.6,1.0,0.9611,10.7991,1.0,0.0048,0.0008,739.1651
1370000,0.9654,9.6,1.0,0.9607,10.9051,1.0,0.0047,0.0008,744.256
