env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
89500,,,0.3337,0.9054,0.1118,-364.9976,6.0576,0.0534,-0.219,3.1935,251.027,3.1054,,,
90000,,,0.3431,0.915,0.121,-357.1272,5.5629,0.053,-0.2365,3.3414,173.7857,3.3347,,,
90000,5214.7355,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5013.759,64.49
90500,,,0.3458,0.9192,0.1234,-369.4077,4.5398,0.0535,-0.2398,2.829,94.0792,1.9457,,,
91000,,,0.354,0.9153,0.1209,-355.5271,4.6799,0.0586,-0.2421,3.1025,235.6886,2.6767,,,
91000,,,,,,,,,,,,,1000,4899.7115,79.2732
91500,,,0.3427,0.9196,0.116,-363.7415,5.6431,0.0554,-0.2303,2.6484,150.4741,5.4232,,,
92000,,,0.3414,0.9109,0.1176,-372.24,4.8798,0.054,-0.2342,3.7626,394.6923,3.207,,,
92000,,,,,,,,,,,,,1000,5064.7677,80.2405
92500,,,0.345,0.9194,0.1225,-379.7004,4.1877,0.0531,-0.2434,3.1118,311.6284,2.9723,,,
93000,,,0.3332,0.9241,0.1171,-369.1863,5.4912,0.0504,-0.2331,2.6317,209.44,3.9452,,,
93000,,,,,,,,,,,,,1000,4999.9281,80.0664
93500,,,0.3272,0.9245,0.1111,-368.2075,4.3559,0.0505,-0.2204,2.9063,290.3881,3.1009,,,
94000,,,0.3439,0.9128,0.1214,-368.2649,4.1875,0.0537,-0.2441,2.3636,182.0618,3.4233,,,
94000,,,,,,,,,,,,,1000,5089.0014,79.7176
94500,,,0.3393,0.9245,0.1185,-378.5633,4.5089,0.0524,-0.238,2.9233,321.5342,3.0947,,,
95000,,,0.3385,0.9226,0.1182,-379.4109,6.4129,0.0524,-0.2362,3.0058,137.2407,2.8082,,,
95000,5289.2629,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,4940.6987,63.371
95500,,,0.3325,0.9097,0.1144,-384.3873,4.4637,0.0512,-0.2281,2.591,274.4214,2.5308,,,
96000,,,0.3375,0.9184,0.1141,-382.7914,5.267,0.0542,-0.2288,2.3493,100.6944,2.7484,,,
96000,,,,,,,,,,,,,1000,5196.8438,77.6705
96500,,,0.3369,0.9144,0.1174,-383.3116,4.6863,0.052,-0.2333,2.712,234.8388,4.0716,,,
97000,,,0.3319,0.9177,0.1175,-383.5073,5.3197,0.0498,-0.2367,2.4734,177.4405,3.6583,,,
97000,,,,,,,,,,,,,1000,5095.2031,77.9576
97500,,,0.3341,0.9183,0.1151,-383.6798,4.4682,0.0516,-0.2331,3.044,216.1813,2.2685,,,
98000,,,0.3446,0.9178,0.1162,-379.5475,4.9496,0.056,-0.2297,3.1098,316.8087,3.9577,,,
98000,,,,,,,,,,,,,1000,5228.8892,78.2681
98500,,,0.3319,0.9228,0.1126,-393.3519,4.684,0.0517,-0.2259,5.7065,276.9533,3.1725,,,
99000,,,0.3312,0.9066,0.1119,-399.8193,5.3491,0.0522,-0.2292,3.3541,482.3343,2.7875,,,
99000,,,,,,,,,,,,,1000,5154.8645,78.5889
99500,,,0.3316,0.9177,0.1157,-401.8847,5.4454,0.0505,-0.2325,2.6382,243.5572,3.6717,,,
100000,,,0.3299,0.9159,0.1125,-398.6677,5.1468,0.0509,-0.2223,3.4087,206.7961,4.1184,,,
100000,5356.8022,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,5338.267,63.7025
100500,,,0.3395,0.9136,0.1159,-388.4493,4.8436,0.054,-0.2352,3.1469,267.9489,1.7734,,,
101000,,,0.329,0.9217,0.1111,-406.92,6.1911,0.0511,-0.2196,2.6807,159.9801,4.9085,,,
101000,,,,,,,,,,,,,1000,5171.0932,77.8737
101500,,,0.335,0.9222,0.1168,-404.1876,4.5826,0.0515,-0.2341,2.6224,227.9264,2.982,,,
102000,,,0.3348,0.9128,0.1142,-403.6667,4.4411,0.0526,-0.2262,3.246,104.5377,3.9497,,,
102000,,,,,,,,,,,,,1000,5280.9458,79.0097
102500,,,0.3353,0.913,0.0773,-413.9073,4.0302,0.0714,-0.1419,2.9068,284.6742,1.83,,,
103000,,,0.3368,0.9093,0.1136,-421.4618,5.6415,0.054,-0.2244,3.0037,283.5161,2.6891,,,
103000,,,,,,,,,,,,,1000,5410.9438,79.0752
103500,,,0.324,0.9171,0.1108,-415.3345,4.9717,0.0492,-0.2212,2.3129,124.7753,2.4667,,,
104000,,,0.3235,0.9013,0.1092,-418.939,4.6611,0.0498,-0.2184,5.1757,211.7578,4.5384,,,
104000,,,,,,,,,,,,,1000,5303.0606,77.857
104500,,,0.3287,0.9155,0.1102,-419.2988,4.0757,0.0515,-0.2201,2.4281,219.461,4.4893,,,
105000,,,0.3256,0.9044,0.1104,-424.2005,6.4378,0.0505,-0.2213,3.1124,408.9872,5.6183,,,
105000,5370.8423,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,5369.0727,63.5274
105500,,,0.3248,0.9034,0.1148,-423.7231,3.8257,0.0479,-0.2253,2.6464,224.945,2.4059,,,
106000,,,0.3271,0.9172,0.109,-429.4358,3.9644,0.0523,-0.2097,2.7143,304.3154,4.1713,,,
106000,,,,,,,,,,,,,1000,5371.2342,78.9089
106500,,,0.3195,0.8895,0.1046,-439.7802,4.0324,0.0502,-0.2111,2.8767,220.2015,2.1822,,,
107000,,,0.3207,0.9079,0.1085,-433.7222,3.6057,0.0491,-0.2181,2.3237,361.3172,2.3733,,,
107000,,,,,,,,,,,,,1000,5103.5519,78.6504
107500,,,0.3261,0.9117,0.1101,-434.7081,3.9384,0.0505,-0.2231,2.6576,176.2116,3.1894,,,
108000,,,0.3194,0.9084,0.107,-442.7614,4.3125,0.0489,-0.2163,2.867,290.6442,2.4721,,,
108000,,,,,,,,,,,,,1000,5210.3599,78.5928
108500,,,0.3146,0.9025,0.1042,-445.944,5.1684,0.0481,-0.2069,2.7965,207.2593,3.5495,,,
109000,,,0.3194,0.9108,0.1068,-446.5539,6.3401,0.0488,-0.2138,4.3736,326.1624,5.2424,,,
109000,,,,,,,,,,,,,1000,5335.5207,77.5502
109500,,,0.3046,0.9047,0.098,-454.8152,5.2747,0.0462,-0.1964,2.3646,170.3407,4.6821,,,
110000,,,0.3064,0.898,0.0996,-455.0002,5.2385,0.0464,-0.1978,2.4688,245.6606,3.2315,,,
110000,5505.3903,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,5334.5167,64.4564
110500,,,0.3032,0.8951,0.0986,-457.538,3.8885,0.0456,-0.1968,2.7691,121.2714,1.9999,,,
111000,,,0.303,0.8921,0.0993,-461.4655,4.9554,0.0452,-0.1969,2.5627,227.4094,3.9402,,,
111000,,,,,,,,,,,,,1000,5399.4574,79.6547
111500,,,0.2971,0.8995,0.0947,-463.2807,5.0242,0.0448,-0.1887,2.4237,214.0831,3.604,,,
112000,,,0.2942,0.8952,0.097,-466.7993,5.05,0.0424,-0.1933,2.5671,295.1293,4.3645,,,
112000,,,,,,,,,,,,,1000,3268.9154,80.4224
112500,,,0.2983,0.8978,0.0958,-463.8715,4.3312,0.0446,-0.1931,3.1469,303.9083,4.2988,,,
113000,,,0.2997,0.8835,0.0964,-471.5061,4.6047,0.0448,-0.1915,2.5879,170.4686,2.3483,,,
113000,,,,,,,,,,,,,1000,5415.535,80.3809
113500,,,0.3119,0.9064,0.1025,-458.358,3.7887,0.0476,-0.2072,2.3895,113.0565,2.9713,,,
114000,,,0.3096,0.8852,0.1021,-470.3329,5.7037,0.0467,-0.207,2.8209,130.0053,2.3858,,,
114000,,,,,,,,,,,,,1000,5394.9404,80.1057
114500,,,0.3,0.8965,0.0969,-468.1372,6.6226,0.0449,-0.1957,2.7515,109.5972,4.1898,,,
115000,,,0.2963,0.9004,0.0951,-472.1359,4.6014,0.0441,-0.1897,2.8844,274.696,4.3591,,,
115000,5524.0608,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,5513.1369,65.1761
115500,,,0.2984,0.8952,0.0991,-464.6731,4.9251,0.0434,-0.1966,2.7761,140.3353,4.7482,,,
116000,,,0.2908,0.8941,0.0921,-472.4194,4.7087,0.0428,-0.1828,3.2028,382.311,4.0103,,,
116000,,,,,,,,,,,,,1000,5417.3905,79.368
116500,,,0.2925,0.8814,0.1851,-477.9552,6.1511,0.0153,-0.2492,3.1512,157.4069,4.4221,,,
117000,,,0.2978,0.8874,0.0975,-472.5529,4.7476,0.0437,-0.1918,2.6486,264.7481,2.7164,,,
117000,,,,,,,,,,,,,1000,5361.0877,78.2415
117500,,,0.2953,0.896,0.0956,-469.7102,3.3309,0.0437,-0.1937,2.4822,192.6544,3.0674,,,
118000,,,0.2867,0.8902,0.0923,-474.3739,4.591,0.0416,-0.1806,2.4699,267.1234,4.1894,,,
118000,,,,,,,,,,,,,1000,5441.0415,80.0286
118500,,,0.2839,0.8907,0.0908,-474.0798,4.3254,0.0407,-0.1857,2.5709,214.0532,1.7427,,,
119000,,,0.2886,0.8913,0.0943,-473.9461,3.7317,0.0412,-0.1875,2.5578,250.5442,2.3977,,,
119000,,,,,,,,,,,,,1000,5626.7682,78.3821
119500,,,0.2872,0.8842,0.0902,-484.6148,3.6858,0.0421,-0.1813,2.5918,142.6958,2.9446,,,
120000,,,0.2868,0.8886,0.0922,-485.0905,3.9074,0.0414,-0.1812,2.5915,298.4213,3.0356,,,
120000,5650.4752,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,5505.6561,63.7729
120500,,,0.2938,0.8898,0.0974,-484.4119,5.1373,0.0422,-0.1913,2.894,321.3694,4.5345,,,
121000,,,0.2814,0.8798,0.0903,-490.7331,3.8423,0.0402,-0.1817,2.2532,260.9608,2.1723,,,
121000,,,,,,,,,,,,,1000,5594.2451,77.1686
121500,,,0.2893,0.8767,0.0913,-490.6373,4.5985,0.043,-0.1843,2.4879,242.312,4.002,,,
122000,,,0.2864,0.879,0.0939,-487.2401,4.4473,0.0407,-0.1864,4.4388,147.942,3.0281,,,
122000,,,,,,,,,,,,,1000,5447.7563,77.3946
122500,,,0.2824,0.8763,0.0941,-496.0189,4.7575,0.0388,-0.1896,2.4652,205.2955,4.1208,,,
123000,,,0.288,0.8729,0.0941,-494.8922,3.0537,0.0413,-0.1877,2.7855,209.957,2.6349,,,
123000,,,,,,,,,,,,,1000,5643.5164,77.5516
123500,,,0.2816,0.8744,0.0925,-495.3516,3.5914,0.0392,-0.1845,2.2983,290.1757,2.6838,,,
124000,,,0.2888,0.8748,0.0937,-492.4965,5.6404,0.0416,-0.186,2.1788,305.5632,5.9668,,,
124000,,,,,,,,,,,,,1000,5519.5882,78.2808
124500,,,0.2921,0.8771,0.0957,-494.2231,4.0787,0.042,-0.1917,2.3977,165.4203,2.6816,,,
125000,,,0.2934,0.8848,0.0984,-488.893,5.1863,0.0411,-0.1921,3.2246,91.0314,3.9569,,,
125000,5328.1948,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,2266.3233,63.1042
125500,,,0.2933,0.882,0.0932,-493.8794,4.7645,0.0435,-0.1845,3.2212,227.7439,3.8341,,,
126000,,,0.2857,0.8733,0.0951,-503.7471,4.4962,0.0396,-0.1906,2.0446,129.8092,3.9467,,,
126000,,,,,,,,,,,,,1000,5561.2499,77.8082
126500,,,0.2878,0.8693,0.388,-496.1107,3.8195,0.0167,-0.7052,3.1945,239.8893,4.1582,,,
127000,,,0.285,0.885,0.0915,-504.8325,4.5249,0.0409,-0.1847,3.1336,285.3597,4.1314,,,
127000,,,,,,,,,,,,,1000,5517.4659,78.3682
127500,,,0.2794,0.8657,0.0904,-503.9352,5.1228,0.039,-0.1768,2.8306,243.8063,2.8392,,,
128000,,,0.2807,0.8677,0.0908,-500.7039,5.0708,0.0393,-0.1824,2.415,81.1366,3.362,,,
128000,,,,,,,,,,,,,1000,5514.0818,79.2642
128500,,,0.2683,0.8633,0.0844,-509.3991,3.7157,0.0372,-0.1709,4.4354,412.6855,2.7989,,,
129000,,,0.2663,0.87,0.0848,-507.9858,4.7886,0.0362,-0.1675,2.7051,258.4109,4.6665,,,
129000,,,,,,,,,,,,,1000,5696.5572,77.7963
129500,,,0.2727,0.8585,0.0836,-510.6655,4.7481,0.039,-0.1666,3.2791,178.0953,4.0408,,,
130000,,,0.2694,0.8653,0.0853,-515.9341,4.6446,0.037,-0.1706,2.5659,361.928,2.4489,,,
130000,5894.3491,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,5713.795,63.8169
130500,,,0.2739,0.8706,0.0864,-513.9981,4.3539,0.0385,-0.1694,2.8596,435.8805,2.9772,,,
131000,,,0.2714,0.8672,0.0855,-514.703,3.8615,0.0377,-0.1717,3.3201,290.9752,2.7531,,,
131000,,,,,,,,,,,,,1000,5699.4912,80.0212
131500,,,0.2739,0.8594,0.0854,-517.5673,3.8482,0.0388,-0.1713,2.1259,85.9577,3.4134,,,
132000,,,0.2743,0.8576,0.0889,-515.1671,4.5826,0.0374,-0.1743,2.8361,379.934,3.5743,,,
132000,,,,,,,,,,,,,1000,5735.5651,78.4205
132500,,,0.2666,0.8602,0.084,-520.0717,3.2687,0.0363,-0.1708,3.6901,335.0261,3.0292,,,
133000,,,0.2671,0.8584,0.0822,-517.9648,4.0901,0.0377,-0.1657,2.6378,333.7903,3.7995,,,
133000,,,,,,,,,,,,,1000,5835.8455,77.7284
133500,,,0.2629,0.8398,0.0831,-525.0493,4.249,0.0354,-0.1669,2.6263,335.4041,3.9369,,,
134000,,,0.2683,0.861,0.0851,-521.3165,4.1965,0.037,-0.1682,2.4583,304.7958,3.7262,,,
134000,,,,,,,,,,,,,1000,5676.7763,77.5148
134500,,,0.2632,0.8559,0.0817,-527.8719,4.0127,0.036,-0.1633,2.4776,192.9687,2.664,,,
135000,,,0.2702,0.8597,0.3384,-523.0765,3.2001,0.0085,-0.4191,2.2107,334.2348,3.0429,,,
135000,5715.2745,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,5980.0111,64.0982
135500,,,0.273,0.8627,0.0865,-527.2582,4.1609,0.038,-0.1716,2.3441,369.7243,4.9016,,,
136000,,,0.2633,0.8497,0.0812,-529.5137,3.5477,0.0362,-0.1642,2.7214,420.4657,2.7368,,,
136000,,,,,,,,,,,,,1000,5990.2702,78.6017
136500,,,0.2723,0.8644,0.0862,-531.8137,4.5095,0.0377,-0.1692,2.4792,169.344,2.6935,,,
137000,,,0.2655,0.8556,0.0835,-531.906,2.6743,0.0362,-0.1639,2.4272,226.0635,2.4407,,,
137000,,,,,,,,,,,,,1000,5958.1483,78.4661
137500,,,0.2665,0.8518,0.0842,-530.4354,3.8842,0.0365,-0.1665,2.3742,272.6942,2.8047,,,
138000,,,0.265,0.8514,0.0827,-532.2468,3.1514,0.0362,-0.1648,2.9243,314.7245,1.8863,,,
138000,,,,,,,,,,,,,1000,5848.3769,77.7734
138500,,,0.2617,0.8504,0.0831,-537.3252,4.1941,0.0351,-0.1649,2.9397,319.646,3.7443,,,
139000,,,0.2708,0.855,0.0873,-534.0123,3.1107,0.0368,-0.1726,2.9826,437.3286,2.1634,,,
139000,,,,,,,,,,,,,1000,6062.9768,78.654
139500,,,0.2713,0.8603,0.0845,-534.1823,3.813,0.0381,-0.1696,2.4894,183.8064,4.3386,,,
140000,,,0.2661,0.8485,0.0853,-536.9146,3.8118,0.036,-0.1689,2.6292,166.628,2.3249,,,
140000,5895.4712,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,6042.9495,63.7338
140500,,,0.2717,0.8468,0.0861,-539.3096,7.6697,0.0378,-0.1706,3.2973,304.0664,5.8647,,,
141000,,,0.2734,0.8532,0.0879,-539.8049,3.6471,0.0376,-0.1744,2.7602,250.3997,2.5558,,,
141000,,,,,,,,,,,,,1000,6395.7805,77.8151
141500,,,0.276,0.8564,0.0847,-540.1332,4.5586,0.0399,-0.1693,3.6851,205.393,2.6858,,,
142000,,,0.2736,0.8616,0.0881,-535.2593,6.8293,0.0378,-0.1748,3.5211,209.0631,5.8549,,,
142000,,,,,,,,,,,,,1000,3693.7857,78.7358
142500,,,0.2719,0.8646,0.0854,-544.0516,4.6378,0.0379,-0.1695,3.5232,318.0285,3.1037,,,
143000,,,0.2684,0.854,0.0854,-545.9849,5.7826,0.0369,-0.1728,4.4419,460.0975,3.7749,,,
143000,,,,,,,,,,,,,1000,6427.9147,77.7106
143500,,,0.2739,0.8544,0.0871,-543.9478,6.1787,0.0384,-0.1696,3.4675,287.9123,4.036,,,
144000,,,0.2692,0.8453,0.0863,-543.0755,5.7647,0.0367,-0.1759,3.8787,167.4929,3.2642,,,
144000,,,,,,,,,,,,,1000,6325.2951,78.8586
144500,,,0.27,0.8493,0.0857,-549.5958,3.6895,0.0374,-0.1726,2.9617,101.4048,3.3776,,,
145000,,,0.2723,0.8633,0.085,-549.9295,4.838,0.0382,-0.1696,4.4962,369.9799,5.1107,,,
145000,6520.3625,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,6025.1224,63.8248
145500,,,0.2649,0.8356,0.0838,-552.1033,4.0648,0.0361,-0.1698,12.1049,342.4525,2.7898,,,
146000,,,0.2685,0.8461,0.085,-558.2051,5.7899,0.0367,-0.168,5.45,631.246,5.2578,,,
146000,,,,,,,,,,,,,1000,2004.5336,80.0898
146500,,,0.2747,0.8457,0.0873,-555.3042,4.5644,0.0384,-0.1732,4.3877,360.0707,4.1802,,,
147000,,,0.2712,0.8583,0.0855,-552.9061,7.0791,0.0379,-0.1737,3.1051,181.1302,3.5968,,,
147000,,,,,,,,,,,,,1000,6106.7161,80.3313
147500,,,0.267,0.8402,0.0842,-557.9687,6.3675,0.0367,-0.1632,9.1937,344.79,6.8551,,,
148000,,,0.2678,0.8549,0.083,-559.7147,4.5585,0.0372,-0.1661,4.3943,216.6437,3.5978,,,
148000,,,,,,,,,,,,,1000,6585.339,80.4622
148500,,,0.2719,0.8504,0.0869,-560.7229,6.5993,0.0374,-0.1729,8.0348,370.1736,4.7235,,,
149000,,,0.2732,0.8563,0.0869,-562.4053,4.8068,0.0381,-0.1732,4.7115,315.6042,3.9835,,,
149000,,,,,,,,,,,,,1000,6402.394,80.3936
149500,,,0.2728,0.8498,0.0869,-563.79,5.8822,0.0382,-0.1677,5.7636,267.1157,3.9693,,,
150000,,,0.2695,0.8526,0.0835,-566.2325,3.6823,0.038,-0.1675,5.1239,271.6077,2.8044,,,
150000,6833.1065,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,6870.408,64.405
150500,,,0.2736,0.8514,0.0854,-569.8532,4.7408,0.0388,-0.1701,4.369,323.0308,4.3325,,,
151000,,,0.2711,0.851,0.0828,-566.1488,5.6161,0.0392,-0.1686,4.9374,347.8654,2.9028,,,
151000,,,,,,,,,,,,,1000,6774.0731,77.9999
151500,,,0.2722,0.8544,0.0842,-573.2913,5.1237,0.0386,-0.1702,5.3382,381.919,4.1499,,,
152000,,,0.2674,0.848,0.0808,-574.4604,4.0616,0.0381,-0.1614,5.2561,156.4675,4.1564,,,
152000,,,,,,,,,,,,,1000,7104.897,78.2834
152500,,,0.2704,0.8562,0.0831,-578.5258,6.6556,0.0383,-0.1696,4.7671,165.7129,3.862,,,
153000,,,0.2756,0.8488,0.0848,-580.8221,6.0385,0.0398,-0.169,5.4263,610.8798,4.7089,,,
153000,,,,,,,,,,,,,1000,6973.0723,77.981
153500,,,0.2703,0.8534,0.0836,-580.6976,5.1532,0.0383,-0.1712,4.8956,305.1206,3.0266,,,
154000,,,0.2731,0.8556,0.0869,-582.9703,5.2457,0.038,-0.1715,6.5541,809.1418,3.9925,,,
154000,,,,,,,,,,,,,1000,7193.5001,77.6901
154500,,,0.2748,0.8508,0.0859,-583.6038,5.7518,0.0392,-0.1687,9.5233,672.7154,3.0856,,,
155000,,,0.2666,0.8565,0.0821,-590.723,7.3545,0.0372,-0.1643,5.8803,361.8616,6.7172,,,
155000,7858.0063,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,7292.2052,64.2483
155500,,,0.2725,0.8602,0.0849,-589.8367,4.9793,0.0389,-0.1718,6.5731,677.7665,3.5737,,,
156000,,,0.2749,0.8595,0.0873,-587.2503,5.1457,0.039,-0.1746,5.1006,612.6179,3.3758,,,
156000,,,,,,,,,,,,,1000,7323.7142,78.7267
156500,,,0.2759,0.8592,0.0865,-593.9675,6.2589,0.0391,-0.175,6.0507,515.246,4.7214,,,
157000,,,0.2756,0.8598,0.0846,-597.987,3.7655,0.04,-0.1681,6.5636,384.6055,1.8278,,,
157000,,,,,,,,,,,,,1000,7637.1823,77.3028
157500,,,0.2787,0.8686,0.0869,-596.3803,4.9809,0.0403,-0.174,5.7417,337.9624,5.4633,,,
158000,,,0.2716,0.8489,0.084,-604.839,5.4319,0.0389,-0.1693,6.5062,476.931,4.2236,,,
158000,,,,,,,,,,,,,1000,7478.4464,78.054
158500,,,0.2759,0.8567,0.0834,-612.5754,7.845,0.0403,-0.1655,5.7262,373.179,4.9894,,,
159000,,,0.2725,0.8513,0.0859,-611.0905,7.0432,0.0379,-0.1695,6.1717,355.6721,3.4169,,,
159000,,,,,,,,,,,,,1000,7792.7649,78.1249
159500,,,0.2787,0.8597,0.0874,-606.772,8.9751,0.0401,-0.1722,6.0474,282.6064,6.6852,,,
160000,,,0.2811,0.8693,0.0875,-606.8401,7.1537,0.0408,-0.1773,6.565,146.1059,5.553,,,
160000,7568.3758,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,7511.9903,64.0698
160500,,,0.2756,0.863,0.0851,-616.7921,4.8107,0.0397,-0.1682,6.954,776.2107,5.5074,,,
161000,,,0.2792,0.8477,0.0873,-616.1319,6.8365,0.04,-0.1728,5.6714,196.3756,5.1662,,,
161000,,,,,,,,,,,,,1000,7857.9287,78.1349
161500,,,0.2843,0.8613,0.0894,-613.2856,5.5431,0.0417,-0.1762,6.7879,407.9698,4.507,,,
162000,,,0.2789,0.8684,0.0859,-625.9125,4.6374,0.0407,-0.1741,7.0696,674.3615,3.0824,,,
162000,,,,,,,,,,,,,1000,7841.7058,77.6063
162500,,,0.2799,0.8739,0.0897,-623.4959,5.5627,0.0394,-0.1779,6.4863,328.4532,5.1964,,,
163000,,,0.2878,0.8883,0.0899,-626.5121,6.3478,0.0429,-0.1729,6.679,487.9651,3.3206,,,
163000,,,,,,,,,,,,,1000,7937.9201,78.749
163500,,,0.2768,0.8651,0.0878,-629.1025,6.6557,0.039,-0.1763,7.2045,572.7988,6.129,,,
164000,,,0.277,0.8593,0.0897,-634.7869,8.136,0.0383,-0.1763,8.9288,837.3484,5.029,,,
164000,,,,,,,,,,,,,1000,7977.904,78.8795
164500,,,0.2831,0.8718,0.0883,-636.0122,5.0369,0.0414,-0.1769,7.0549,206.7855,4.7062,,,
165000,,,0.2813,0.8727,0.089,-636.1831,6.5332,0.0403,-0.1795,6.808,477.4758,4.4644,,,
165000,8340.2258,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,7829.4131,63.5879
165500,,,0.2798,0.8766,0.0866,-640.3778,10.076,0.0407,-0.1763,6.7905,694.1944,4.5938,,,
166000,,,0.2746,0.8717,0.0843,-653.1946,6.4918,0.0393,-0.1701,8.2852,493.8149,5.0471,,,
166000,,,,,,,,,,,,,1000,8162.4596,77.8331
166500,,,0.2844,0.8639,0.0901,-650.7001,7.3926,0.0413,-0.1789,7.7482,690.635,4.759,,,
167000,,,0.281,0.8688,0.0886,-650.6252,9.3705,0.0405,-0.1791,8.6711,446.4535,5.0077,,,
167000,,,,,,,,,,,,,1000,8077.0258,80.2432
167500,,,0.2783,0.8732,0.0887,-653.4178,6.9017,0.0393,-0.1789,6.0626,472.6372,4.3669,,,
168000,,,0.282,0.8811,0.0905,-651.9987,6.3861,0.0403,-0.179,7.4045,864.2433,6.1005,,,
168000,,,,,,,,,,,,,1000,7580.3066,79.6837
168500,,,0.2796,0.8795,0.0881,-657.0206,6.4054,0.0401,-0.1793,7.9622,324.8852,4.8163,,,
169000,,,0.2788,0.8745,0.089,-660.9636,7.1579,0.0397,-0.1826,9.4334,642.4435,5.64,,,
169000,,,,,,,,,,,,,1000,8039.9424,77.8476
169500,,,0.2819,0.8634,0.09,-663.6234,5.1458,0.0404,-0.1752,8.0327,800.7725,3.3324,,,
170000,,,0.2814,0.8771,0.0901,-660.4268,10.9629,0.0402,-0.1784,9.247,754.7924,4.8926,,,
170000,8755.511,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,8203.2001,64.5569
170500,,,0.2804,0.8706,0.0877,-667.0188,8.1371,0.0403,-0.1757,7.9477,617.5065,5.8136,,,
171000,,,0.2774,0.8711,0.0871,-673.9728,4.5093,0.0396,-0.1719,8.0643,942.8632,4.5123,,,
171000,,,,,,,,,,,,,1000,8494.4995,77.5129
171500,,,0.2783,0.8684,0.0892,-673.9724,6.1423,0.0393,-0.1803,6.9947,571.4064,4.8678,,,
172000,,,0.2807,0.8723,0.0908,-681.3993,6.6143,0.0395,-0.1842,9.7289,694.3121,5.8721,,,
172000,,,,,,,,,,,,,1000,8290.1557,77.9068
172500,,,0.2796,0.885,0.0907,-685.9375,5.473,0.039,-0.1829,8.2856,580.4611,3.3605,,,
173000,,,0.2828,0.8815,0.0894,-683.4845,8.3654,0.0408,-0.181,7.6267,690.1104,5.1366,,,
173000,,,,,,,,,,,,,1000,8445.9407,78.7988
173500,,,0.2794,0.8753,0.0885,-686.7346,5.6013,0.0398,-0.173,8.2591,904.9783,5.1172,,,
174000,,,0.279,0.8894,0.0901,-693.9912,6.4977,0.0391,-0.1788,7.8046,425.5559,2.9623,,,
174000,,,,,,,,,,,,,1000,8438.1333,80.6433
174500,,,0.2857,0.8816,0.0891,-696.4058,5.8461,0.0425,-0.174,7.0256,635.2625,5.036,,,
175000,,,0.2822,0.8805,0.0872,-694.2484,9.9195,0.0415,-0.1749,7.209,785.1897,6.4082,,,
175000,8894.0954,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,8660.0157,65.4424
175500,,,0.2818,0.8894,0.0893,-705.1004,6.0365,0.0406,-0.1762,8.1647,743.4543,4.6676,,,
176000,,,0.2801,0.8905,0.0896,-708.2581,10.3493,0.0398,-0.177,10.2401,1068.0938,4.7542,,,
176000,,,,,,,,,,,,,1000,8333.1728,80.6002
176500,,,0.279,0.8827,0.0891,-705.8168,7.8855,0.0391,-0.1818,11.3035,410.769,5.326,,,
177000,,,0.2756,0.888,0.0872,-708.5056,5.4347,0.0389,-0.1701,8.8828,764.7916,4.9911,,,
177000,,,,,,,,,,,,,1000,8458.7719,80.518
177500,,,0.2794,0.8884,0.0882,-708.515,8.5788,0.0402,-0.1806,7.696,307.3381,10.1488,,,
178000,,,0.2787,0.8837,0.0872,-721.624,5.7862,0.0399,-0.1728,8.7521,884.9299,5.9131,,,
178000,,,,,,,,,,,,,1000,8025.6188,80.4293
178500,,,0.2792,0.8873,0.0903,-726.6119,5.2761,0.039,-0.1809,7.4585,926.0033,3.1657,,,
179000,,,0.2779,0.8919,0.0898,-723.0349,8.997,0.0387,-0.1761,8.7895,968.6523,5.1254,,,
179000,,,,,,,,,,,,,1000,8418.7131,77.8964
179500,,,0.2749,0.8884,0.085,-727.3718,5.8737,0.0393,-0.1643,7.667,603.6997,5.9326,,,
180000,,,0.2734,0.8856,0.0862,-729.7547,8.9929,0.0384,-0.1731,8.391,845.2529,5.0184,,,
180000,8911.9488,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,8360.8165,63.8926
