env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
262785,,,14,-4.1219,101.9129,,,,,,,
262836,,,51,9.97,102.0585,,,,,,,
262897,,,61,-81.8014,102.0526,,,,,,,
263000,,,,,,2.8567,-209.2189,58.1634,2.8567,209.5805,3856.7288,21.2391
263058,,,161,-177.6279,102.1483,,,,,,,
263275,,,217,-295.4524,102.0942,,,,,,,
263295,,,20,4.146,102.1942,,,,,,,
263500,,,,,,2.9381,-214.3281,59.0165,2.9381,252.856,5590.1196,21.2284
264000,,,,,,3.0913,-219.6286,56.2868,3.0913,245.5486,5122.1616,26.0902
264035,,,740,-1040.8625,102.7606,,,,,,,
264275,,,240,-300.3362,105.8555,,,,,,,
264500,,,,,,2.9872,-220.9273,62.6809,2.9872,283.7449,5073.4712,23.2876
264569,,,294,-331.1899,105.6232,,,,,,,
264747,,,178,-323.5177,105.84,,,,,,,
264826,,,79,-40.7727,105.7769,,,,,,,
264858,,,32,26.9561,105.6269,,,,,,,
264891,,,33,5.8243,105.6669,,,,,,,
264920,,,29,-2.3637,105.9905,,,,,,,
264948,,,28,-14.0526,105.498,,,,,,,
265000,,,,,,2.9565,-215.2426,61.889,2.9565,253.96,4026.5332,26.3269
265000,-347.2546,233.4,,,,,,,,,,
265414,,,466,-734.4724,90.8119,,,,,,,
265436,,,22,-8.0028,105.7483,,,,,,,
265470,,,34,-9.1194,105.5275,,,,,,,
265500,,,,,,3.1928,-212.4613,58.8807,3.1928,312.9739,4306.8643,23.0552
266000,,,,,,3.1335,-213.8251,54.9019,3.1335,196.7732,3467.0183,25.891
266470,,,1000,-1250.759,105.4576,,,,,,,
266500,,,,,,3.2211,-216.4036,65.5707,3.2211,244.3552,3622.4121,24.4906
266705,,,235,-326.2674,105.6398,,,,,,,
266778,,,73,22.8735,105.6353,,,,,,,
266819,,,41,-19.648,105.8016,,,,,,,
267000,,,,,,3.2491,-214.8924,79.1754,3.2491,254.8504,4744.3809,21.1471
267500,,,,,,3.1064,-215.6697,73.2473,3.1064,205.5298,4010.6675,24.7375
267819,,,1000,-1923.1229,105.54,,,,,,,
267850,,,31,-4.8889,106.0155,,,,,,,
268000,,,,,,2.8488,-220.7695,64.4182,2.8488,212.5676,4017.6099,25.0459
268058,,,208,-336.5697,105.7448,,,,,,,
268230,,,172,-235.2566,105.653,,,,,,,
268268,,,38,-31.9105,105.9623,,,,,,,
268311,,,43,17.0655,105.7167,,,,,,,
268500,,,,,,2.9442,-222.8569,56.71,2.9442,255.774,3823.9065,24.4436
268972,,,661,-1051.8135,105.4741,,,,,,,
269000,,,,,,3.3481,-215.8415,55.7245,3.3481,310.1553,4703.8281,22.9712
269030,,,58,-49.5029,105.8514,,,,,,,
269047,,,17,2.0183,105.1468,,,,,,,
269070,,,23,-1.4653,106.0698,,,,,,,
269097,,,27,4.783,106.0469,,,,,,,
269500,,,,,,3.0592,-217.5308,63.0143,3.0592,198.3941,3217.9827,17.9111
269718,,,621,-1034.7289,105.5378,,,,,,,
269748,,,30,6.443,105.8085,,,,,,,
269765,,,17,-21.1168,106.0919,,,,,,,
269784,,,19,-10.2414,105.354,,,,,,,
270000,,,,,,3.0961,-215.7016,59.8179,3.0961,234.7537,3926.8491,26.4646
270000,-86.3118,89.7,,,,,,,,,,
270431,,,647,-988.7595,99.344,,,,,,,
270500,,,,,,3.0367,-220.3313,63.7466,3.0367,306.1987,5474.6689,25.3882
271000,,,,,,2.9357,-220.5571,65.0057,2.9357,264.1548,4837.3164,24.0563
271245,,,814,-1328.1017,102.2876,,,,,,,
271298,,,53,-23.1175,101.8799,,,,,,,
271348,,,50,-27.8399,102.4766,,,,,,,
271434,,,86,-14.4664,102.1942,,,,,,,
271500,,,,,,3.2247,-218.5457,57.8498,3.2247,194.5341,4395.563,26.884
271511,,,77,-94.4311,102.2507,,,,,,,
271548,,,37,-28.7881,102.1047,,,,,,,
271716,,,168,-218.7491,103.4055,,,,,,,
271780,,,64,-71.2301,103.6703,,,,,,,
271890,,,110,-133.7375,105.3376,,,,,,,
272000,,,,,,3.0909,-219.9115,59.765,3.0909,252.9444,4176.0674,23.9905
272084,,,194,-340.9972,103.6043,,,,,,,
272172,,,88,-97.5896,102.1492,,,,,,,
272500,,,,,,3.1251,-221.5673,52.0512,3.1251,326.7252,3890.4185,19.9944
273000,,,,,,3.2617,-226.73,64.2768,3.2617,262.4849,4795.9434,27.9774
273172,,,1000,-1819.8104,102.9844,,,,,,,
273500,,,,,,3.0447,-217.7107,62.8145,3.0447,212.3698,3384.9434,23.9642
274000,,,,,,3.0731,-223.5644,58.9651,3.0731,211.0036,5153.2153,27.8666
274172,,,1000,-1765.5602,102.8839,,,,,,,
274191,,,19,-16.9025,102.15,,,,,,,
274500,,,,,,2.9536,-223.7106,56.304,2.9536,235.6075,4410.355,24.3744
274694,,,503,-865.8993,104.1633,,,,,,,
274825,,,131,-130.6323,102.157,,,,,,,
275000,,,,,,3.0601,-233.3273,64.626,3.0601,239.5353,4203.5415,21.9851
275000,-415.2949,252.2,,,,,,,,,,
275182,,,357,-421.5339,84.6565,,,,,,,
275393,,,211,-198.8993,102.271,,,,,,,
275500,,,,,,3.272,-232.7046,70.9275,3.272,255.1715,5290.5312,21.4151
275666,,,273,-195.8764,102.1792,,,,,,,
275792,,,126,-196.1266,102.3244,,,,,,,
275929,,,137,-132.4323,102.8118,,,,,,,
275966,,,37,-49.3427,105.7307,,,,,,,
276000,,,,,,3.0336,-227.8579,62.643,3.0336,356.8613,4426.6714,28.4189
276168,,,202,-191.2292,104.52,,,,,,,
276185,,,17,-7.0123,102.7596,,,,,,,
276195,,,10,-5.8468,102.131,,,,,,,
276401,,,206,-319.929,103.7553,,,,,,,
276441,,,40,-29.8267,102.3401,,,,,,,
276497,,,56,-3.5385,102.2259,,,,,,,
276500,,,,,,2.9791,-228.6999,67.8627,2.9791,295.5239,4171.5225,23.5656
276528,,,31,-8.0336,102.2673,,,,,,,
276664,,,136,-273.7093,102.1858,,,,,,,
276698,,,34,-14.6825,101.3355,,,,,,,
276835,,,137,-73.9793,101.983,,,,,,,
276871,,,36,-4.1652,102.5787,,,,,,,
276894,,,23,9.3979,102.493,,,,,,,
277000,,,,,,2.9807,-234.7989,68.7997,2.9807,268.7977,4198.6387,22.4177
277027,,,133,-109.7775,102.4405,,,,,,,
277035,,,8,-8.4677,102.154,,,,,,,
277057,,,22,5.2757,102.5718,,,,,,,
277069,,,12,-3.065,102.8121,,,,,,,
277077,,,8,-5.4889,102.0307,,,,,,,
277108,,,31,7.7027,102.3696,,,,,,,
277206,,,98,-126.887,102.3852,,,,,,,
277236,,,30,-4.3268,102.3708,,,,,,,
277298,,,62,-2.3548,97.661,,,,,,,
277354,,,56,-36.872,100.9264,,,,,,,
277389,,,35,-16.3295,102.3694,,,,,,,
277407,,,18,-14.985,101.9306,,,,,,,
277423,,,16,-7.2318,102.7518,,,,,,,
277500,,,,,,3.279,-239.9882,64.0922,3.279,298.2555,3944.0576,26.7425
278000,,,,,,3.447,-240.2833,66.799,3.447,354.995,6316.7871,29.3875
278423,,,1000,-1812.5944,102.0568,,,,,,,
278456,,,33,-10.3924,101.3291,,,,,,,
278500,,,,,,3.0188,-236.8221,64.4829,3.0188,321.9741,6163.7241,29.0922
278521,,,65,-24.3863,102.2863,,,,,,,
278606,,,85,-45.1984,101.6601,,,,,,,
278624,,,18,9.9974,100.7633,,,,,,,
278650,,,26,5.9834,102.5055,,,,,,,
279000,,,,,,3.242,-247.4658,61.6201,3.242,284.3109,4882.5913,31.7813
279115,,,465,-582.9205,102.2785,,,,,,,
279166,,,51,-7.5611,102.1188,,,,,,,
279500,,,,,,3.0441,-239.8377,64.0452,3.0441,377.3584,6419.1831,22.8299
279658,,,492,-788.8391,102.0218,,,,,,,
280000,,,,,,3.089,-251.2015,63.6999,3.089,354.605,4731.1948,26.4269
280000,-305.0061,258.3,,,,,,,,,,
280282,,,624,-946.4225,90.475,,,,,,,
280323,,,41,-12.502,102.3316,,,,,,,
280497,,,174,-182.6807,102.3557,,,,,,,
280500,,,,,,2.9086,-254.5795,76.299,2.9086,315.8112,4732.5142,33.4807
280506,,,9,-2.799,101.5565,,,,,,,
281000,,,,,,3.3281,-254.9543,64.9236,3.3281,466.6078,6089.186,29.0217
281326,,,820,-1138.165,104.8375,,,,,,,
281480,,,154,-166.3793,102.228,,,,,,,
281500,,,,,,3.0401,-256.1092,63.6209,3.0401,389.9716,5836.333,27.0317
281584,,,104,-100.4939,102.0595,,,,,,,
281611,,,27,-19.4275,101.9946,,,,,,,
281728,,,117,-170.5767,101.9574,,,,,,,
281748,,,20,-19.4809,102.157,,,,,,,
281769,,,21,-28.3267,102.1657,,,,,,,
281967,,,198,-218.619,102.1796,,,,,,,
282000,,,,,,3.2396,-259.7015,63.8506,3.2396,390.6221,6325.9321,39.2905
282034,,,67,-106.828,101.5233,,,,,,,
282500,,,,,,3.0925,-266.0024,79.3296,3.0925,378.7591,6629.0127,32.1684
282819,,,785,-1246.6098,102.0518,,,,,,,
282861,,,42,-30.4343,101.9507,,,,,,,
283000,,,,,,3.3535,-272.2346,71.1592,3.3535,528.787,6341.6821,37.5596
283253,,,392,-426.8852,102.2212,,,,,,,
283272,,,19,-22.117,102.3809,,,,,,,
283500,,,,,,3.1053,-274.4352,59.2579,3.1053,399.1181,7691.8486,38.4999
284000,,,,,,3.0938,-280.9702,64.8153,3.0938,474.1444,7060.5288,34.6141
284128,,,856,-1154.2793,103.9265,,,,,,,
284179,,,51,-38.8939,102.4826,,,,,,,
284223,,,44,-32.9333,102.4511,,,,,,,
284261,,,38,2.432,102.3513,,,,,,,
284276,,,15,-21.4301,102.3031,,,,,,,
284484,,,208,-296.9032,102.015,,,,,,,
284500,,,,,,2.9298,-284.6189,73.5808,2.9298,525.2158,5944.4722,28.5772
284534,,,50,-42.2936,101.9694,,,,,,,
284548,,,14,-13.75,102.5993,,,,,,,
284987,,,439,-737.1713,102.0419,,,,,,,
285000,,,,,,3.1976,-293.5764,71.9581,3.1976,518.4846,8886.1064,35.4699
285000,-421.8885,226.4,,,,,,,,,,
285004,,,17,-23.7053,19.5482,,,,,,,
285217,,,213,-315.2443,102.2815,,,,,,,
285500,,,,,,2.9132,-296.2651,69.7066,2.9132,466.5822,6402.0996,36.6502
285562,,,345,-526.2433,102.0097,,,,,,,
285578,,,16,-14.9838,102.9639,,,,,,,
285595,,,17,6.9173,102.1026,,,,,,,
285664,,,69,-97.6182,102.2105,,,,,,,
285748,,,84,-93.0844,102.2006,,,,,,,
285792,,,44,-37.1599,101.4725,,,,,,,
285828,,,36,-66.4502,102.1109,,,,,,,
285862,,,34,-34.0029,102.5505,,,,,,,
285890,,,28,-19.9029,102.6512,,,,,,,
285923,,,33,-27.9994,102.2002,,,,,,,
285938,,,15,-21.5518,102.6099,,,,,,,
286000,,,,,,3.0251,-302.9051,77.2488,3.0251,475.5307,6704.6353,35.498
286065,,,127,-109.4884,102.2731,,,,,,,
286111,,,46,-76.6378,101.6964,,,,,,,
286158,,,47,-27.8391,102.2492,,,,,,,
286326,,,168,-204.3437,100.386,,,,,,,
286500,,,,,,3.0328,-301.5535,72.8769,3.0328,582.2492,7218.7944,26.0782
286542,,,216,-255.3815,104.7928,,,,,,,
286650,,,108,-90.4291,105.9983,,,,,,,
286724,,,74,-127.206,104.2519,,,,,,,
286747,,,23,-14.9559,101.6089,,,,,,,
287000,,,,,,3.0282,-311.6626,78.7764,3.0282,634.37,8635.7266,33.5525
287500,,,,,,3.0571,-311.3825,71.7496,3.0571,591.798,9506.7422,27.3663
287719,,,972,-1664.5477,103.3344,,,,,,,
287818,,,99,-76.156,105.7599,,,,,,,
287866,,,48,-59.9863,105.8434,,,,,,,
288000,,,,,,3.2483,-317.4767,69.5048,3.2483,505.6165,7500.145,29.749
288312,,,446,-703.7199,103.2527,,,,,,,
288333,,,21,-29.1842,102.5064,,,,,,,
288354,,,21,-32.4966,102.3167,,,,,,,
288372,,,18,-17.8407,102.173,,,,,,,
288500,,,,,,3.2809,-329.9102,68.0518,3.2809,547.8794,6809.4116,37.3602
288604,,,232,-268.2426,103.8914,,,,,,,
288733,,,129,-127.4866,105.8516,,,,,,,
288741,,,8,-10.836,107.0279,,,,,,,
289000,,,,,,3.3866,-331.8007,84.2288,3.3866,567.0346,8615.7529,37.3696
289419,,,678,-1122.2303,104.3065,,,,,,,
289500,,,,,,3.1606,-336.6942,70.2199,3.1606,497.4807,7567.5366,36.8442
289568,,,149,-248.571,102.5381,,,,,,,
289585,,,17,-26.9467,102.7844,,,,,,,
289859,,,274,-433.8684,102.2415,,,,,,,
289868,,,9,-1.4585,102.4459,,,,,,,
290000,,,,,,3.1509,-345.1636,67.9857,3.1509,500.158,6332.7891,28.1187
290000,-139.4537,110.8,,,,,,,,,,
290391,,,523,-858.4037,97.025,,,,,,,
290429,,,38,4.7343,106.2887,,,,,,,
290448,,,19,11.3927,105.8145,,,,,,,
290500,,,,,,3.0619,-339.1239,86.2562,3.0619,571.7335,7047.1396,34.3324
290576,,,128,-156.1723,106.1822,,,,,,,
290812,,,236,-315.4554,103.7292,,,,,,,
291000,,,,,,3.1228,-349.5119,73.3531,3.1228,599.4493,7499.2856,31.6313
291222,,,410,-664.0551,102.2256,,,,,,,
291233,,,11,-4.9293,102.6518,,,,,,,
291252,,,19,-10.5746,102.2155,,,,,,,
291369,,,117,-193.1162,102.4599,,,,,,,
291500,,,,,,3.3271,-352.7392,72.7287,3.3271,536.108,8743.0088,36.6692
291667,,,298,-449.7352,102.0507,,,,,,,
291698,,,31,-1.4764,101.833,,,,,,,
291814,,,116,-136.3731,101.7701,,,,,,,
292000,,,,,,3.0855,-351.5621,78.9743,3.0855,517.8873,5742.4429,31.8335
292036,,,222,-386.7938,104.6666,,,,,,,
292500,,,,,,2.9418,-360.8752,70.3449,2.9418,489.8849,9022.5137,34.9165
292656,,,620,-1029.0334,103.4611,,,,,,,
293000,,,,,,3.3148,-353.5625,74.7145,3.3148,482.4269,6602.7065,30.2617
293034,,,378,-586.2181,102.2102,,,,,,,
293073,,,39,-21.0566,102.3477,,,,,,,
293390,,,317,-468.9476,101.4939,,,,,,,
293500,,,,,,3.2553,-358.6734,81.8767,3.2553,432.589,5854.7207,33.9943
293685,,,295,-468.9012,102.3926,,,,,,,
293703,,,18,-7.9,102.0684,,,,,,,
293847,,,144,-238.7334,102.1413,,,,,,,
293883,,,36,-61.1634,102.6158,,,,,,,
293910,,,27,-31.2099,102.0793,,,,,,,
293937,,,27,15.5378,102.3214,,,,,,,
293976,,,39,-69.6273,102.6435,,,,,,,
294000,,,,,,3.1691,-361.4566,72.2968,3.1691,547.243,7442.9741,28.1418
294029,,,53,11.551,103.991,,,,,,,
294213,,,184,-341.329,106.1217,,,,,,,
294299,,,86,-88.228,105.8774,,,,,,,
294500,,,,,,3.3316,-362.4799,71.5062,3.3316,536.1884,8144.8472,26.6026
294508,,,209,-320.7502,103.2406,,,,,,,
294608,,,100,-145.2509,101.7735,,,,,,,
294836,,,228,-322.7507,104.9536,,,,,,,
294882,,,46,-48.5515,102.3895,,,,,,,
294913,,,31,-25.299,102.8994,,,,,,,
295000,,,,,,3.4342,-371.1679,73.6575,3.4342,409.6792,9142.7471,39.7949
295000,-129.78,110.7,,,,,,,,,,
295032,,,119,-210.4346,79.0102,,,,,,,
295357,,,325,-502.5385,102.9596,,,,,,,
295447,,,90,-148.2081,102.3205,,,,,,,
295494,,,47,-49.4868,103.9971,,,,,,,
295500,,,,,,3.4775,-358.788,65.1452,3.4775,464.8621,7193.0112,29.5694
295777,,,283,-431.0078,105.9226,,,,,,,
296000,,,,,,3.3817,-361.5768,83.1039,3.3817,462.258,7286.1621,36.1348
296018,,,241,-411.0152,106.1525,,,,,,,
296032,,,14,-26.0532,106.5814,,,,,,,
296044,,,12,-23.4464,106.0355,,,,,,,
296210,,,166,-194.7558,102.5409,,,,,,,
296478,,,268,-439.8244,102.0574,,,,,,,
296500,,,,,,3.0136,-359.7769,72.0931,3.0136,490.2338,7773.3047,26.5644
296567,,,89,-119.622,102.0486,,,,,,,
296597,,,30,-46.5903,102.3721,,,,,,,
296673,,,76,-106.4874,102.0378,,,,,,,
296687,,,14,-6.0204,102.4152,,,,,,,
296769,,,82,-67.0186,102.0075,,,,,,,
296832,,,63,-59.3988,102.323,,,,,,,
296875,,,43,-48.2622,102.3718,,,,,,,
296908,,,33,-13.0333,102.6879,,,,,,,
296920,,,12,-10.574,102.1554,,,,,,,
296953,,,33,-53.8324,101.5927,,,,,,,
296987,,,34,4.8461,101.9936,,,,,,,
297000,,,,,,3.2944,-360.6821,68.3956,3.2944,549.0283,6476.6709,32.2055
297091,,,104,-137.4401,102.4173,,,,,,,
297152,,,61,-65.7523,102.4317,,,,,,,
297276,,,124,-70.4191,102.4964,,,,,,,
297349,,,73,-68.7963,102.0736,,,,,,,
297457,,,108,-91.1202,102.2526,,,,,,,
297466,,,9,-1.8976,101.7324,,,,,,,
297500,,,,,,3.1669,-364.4232,65.6438,3.1669,423.6686,7727.0347,37.4926
297660,,,194,-188.7374,105.5376,,,,,,,
297684,,,24,-6.6396,106.1596,,,,,,,
297705,,,21,-7.9977,105.7868,,,,,,,
297756,,,51,-56.8333,106.0357,,,,,,,
297770,,,14,5.7516,105.5742,,,,,,,
297871,,,101,-84.5877,105.1385,,,,,,,
297945,,,74,-13.5518,102.2232,,,,,,,
298000,,,,,,3.2007,-364.2273,68.1722,3.2007,436.3159,6032.8184,30.1829
298461,,,516,-661.5931,101.9589,,,,,,,
298500,,,,,,3.2563,-369.9283,68.8799,3.2563,371.417,6448.3672,34.6795
299000,,,,,,3.4184,-362.6806,65.5955,3.4184,494.1791,7335.2026,31.4292
299417,,,956,-1649.701,102.317,,,,,,,
299473,,,56,-0.0127,106.1187,,,,,,,
299500,,,,,,3.452,-360.7009,63.688,3.452,349.1434,6652.2588,35.2634
299716,,,243,-403.7185,104.3711,,,,,,,
299812,,,96,-128.9801,102.1772,,,,,,,
300000,,,,,,3.3609,-355.3932,78.0266,3.3609,461.2364,9259.4277,32.1315
300000,-589.2862,390.8,,,,,,,,,,
300211,,,399,-554.8807,78.4087,,,,,,,
300232,,,21,-12.5814,102.0608,,,,,,,
300242,,,10,-4.7094,102.1364,,,,,,,
300500,,,,,,3.4975,-350.8035,69.3096,3.4975,392.3528,8705.2861,27.6994
300833,,,591,-753.5035,102.1691,,,,,,,
301000,,,,,,3.2784,-350.7517,71.017,3.2784,391.4358,7577.9268,39.5872
301500,,,,,,3.6328,-354.3079,75.5488,3.6328,357.2308,5599.6807,36.42
301684,,,851,-1278.6216,103.4946,,,,,,,
301777,,,93,-60.5507,102.5591,,,,,,,
301941,,,164,-112.844,102.4157,,,,,,,
301996,,,55,-49.329,105.4852,,,,,,,
302000,,,,,,3.5769,-352.6105,65.4032,3.5769,352.5913,6653.4883,27.0939
302046,,,50,-49.7702,105.9993,,,,,,,
302142,,,96,-100.561,106.2221,,,,,,,
302320,,,178,-301.9148,104.4959,,,,,,,
302500,,,,,,3.5578,-356.1201,70.2752,3.5578,353.6033,5736.1548,41.0182
302722,,,402,-506.956,101.9224,,,,,,,
302747,,,25,-18.4318,102.5515,,,,,,,
303000,,,,,,3.3121,-351.8151,69.1614,3.3121,419.3898,6724.7651,36.2768
303016,,,269,-441.1946,102.1443,,,,,,,
303124,,,108,-119.3125,102.2013,,,,,,,
303364,,,240,-311.59,102.383,,,,,,,
303404,,,40,-2.0679,102.2548,,,,,,,
303500,,,,,,3.4517,-345.5463,74.8935,3.4517,329.3601,5760.9126,31.2999
303531,,,127,-158.061,102.3994,,,,,,,
303621,,,90,-33.994,102.316,,,,,,,
303926,,,305,-484.7291,103.6262,,,,,,,
304000,,,,,,3.5052,-343.9518,67.0007,3.5052,424.9893,8276.1553,38.3975
304500,,,,,,3.2442,-340.3846,78.8222,3.2442,331.5863,5297.9683,35.3423
304690,,,764,-938.2107,105.7228,,,,,,,
304701,,,11,6.5018,105.7047,,,,,,,
304737,,,36,-55.8891,106.007,,,,,,,
304849,,,112,-117.4021,105.9483,,,,,,,
304886,,,37,-4.7876,104.9877,,,,,,,
304957,,,71,-72.8941,102.0932,,,,,,,
304969,,,12,-1.1051,102.6004,,,,,,,
305000,,,,,,3.4817,-343.2432,69.2557,3.4817,387.8798,5918.2266,34.0489
305000,-557.7059,320.8,,,,,,,,,,
305000,,,31,-1.2072,24.242,,,,,,,
305019,,,19,5.2818,101.9159,,,,,,,
305193,,,174,-152.6045,101.4824,,,,,,,
305227,,,34,8.6229,102.295,,,,,,,
305257,,,30,-31.418,102.1229,,,,,,,
305281,,,24,-28.7638,102.2565,,,,,,,
305323,,,42,-24.2881,102.0819,,,,,,,
305374,,,51,-64.5019,102.0644,,,,,,,
305429,,,55,-23.2108,100.8111,,,,,,,
305437,,,8,-3.1029,102.9527,,,,,,,
305500,,,,,,3.5761,-336.7985,81.0238,3.5761,339.6306,6202.6074,32.8187
305665,,,228,-309.9544,101.683,,,,,,,
305701,,,36,16.2306,101.7608,,,,,,,
305854,,,153,-144.4892,102.033,,,,,,,
305862,,,8,-2.1609,106.8,,,,,,,
305887,,,25,8.9014,105.6389,,,,,,,
305904,,,17,-21.0295,106.1659,,,,,,,
306000,,,,,,3.5465,-335.6104,68.5994,3.5465,340.1116,6727.5625,24.8482
306500,,,,,,3.4921,-330.1219,69.2567,3.4921,323.6344,5313.9512,32.9697
306537,,,633,-843.8111,105.669,,,,,,,
306585,,,48,-6.0944,105.8516,,,,,,,
306744,,,159,-158.7748,105.6511,,,,,,,
306759,,,15,6.1672,106.3094,,,,,,,
307000,,,,,,3.5305,-326.8782,78.0528,3.5305,313.9146,5292.8032,29.0299
307445,,,686,-875.0455,102.9025,,,,,,,
307500,,,,,,3.279,-326.9084,68.9732,3.279,271.8668,4294.2031,33.3948
307535,,,90,-78.2476,102.2965,,,,,,,
307589,,,54,-43.7323,102.3941,,,,,,,
307661,,,72,-36.6831,102.3467,,,,,,,
307817,,,156,-288.7311,102.1204,,,,,,,
307949,,,132,-184.3306,102.0726,,,,,,,
307962,,,13,-13.6977,102.5969,,,,,,,
308000,,,,,,3.4506,-326.8006,70.8496,3.4506,312.3088,5281.5059,24.2265
308010,,,48,-43.9534,102.0617,,,,,,,
308043,,,33,4.2134,102.3338,,,,,,,
308156,,,113,-173.5631,102.066,,,,,,,
308342,,,186,-368.3091,102.2692,,,,,,,
308500,,,,,,3.5244,-321.3495,66.0724,3.5244,288.5873,5069.1421,26.8475
308583,,,241,-390.6078,102.1284,,,,,,,
308875,,,292,-456.0482,102.0827,,,,,,,
309000,,,,,,3.6214,-318.0655,78.5725,3.6214,297.7477,5757.4556,30.9711
309500,,,,,,3.2816,-314.6429,68.7912,3.2816,266.0776,4831.4312,29.2036
309734,,,859,-1448.3484,102.0236,,,,,,,
309811,,,77,-100.8721,102.3882,,,,,,,
309824,,,13,-3.6269,102.5018,,,,,,,
309836,,,12,13.3887,102.4323,,,,,,,
310000,,,,,,3.376,-311.7434,76.3592,3.376,293.4284,5952.9487,26.8414
310000,-311.4116,195.1,,,,,,,,,,
310142,,,306,-526.9041,85.2377,,,,,,,
310250,,,108,-146.4037,105.6874,,,,,,,
310500,,,,,,3.4068,-304.6895,77.7267,3.4068,279.0894,6317.2559,34.1621
310817,,,567,-879.2777,104.1866,,,,,,,
311000,,,,,,3.527,-306.6367,65.8209,3.527,273.7407,4058.998,23.2992
311021,,,204,-293.753,101.9875,,,,,,,
311258,,,237,-445.1228,102.0166,,,,,,,
311500,,,,,,3.3497,-302.3163,67.3864,3.3497,305.1987,4473.188,22.8618
312000,,,,,,3.4577,-298.4416,64.0075,3.4577,262.5378,5085.6313,26.3346
312258,,,1000,-1593.7244,102.3829,,,,,,,
312267,,,9,-6.0752,107.3685,,,,,,,
312365,,,98,-135.9857,106.2375,,,,,,,
312500,,,,,,3.5318,-294.6078,73.0469,3.5318,297.1945,4801.5449,33.0483
313000,,,,,,3.3627,-294.7303,63.7316,3.3627,256.3194,4208.7812,27.4112
313192,,,827,-1235.8597,102.9204,,,,,,,
313230,,,38,-14.133,103.5156,,,,,,,
313281,,,51,-61.4635,102.352,,,,,,,
313408,,,127,-220.4095,102.1399,,,,,,,
313500,,,,,,3.542,-289.7603,67.3362,3.542,213.0213,4041.1738,26.9309
313519,,,111,-195.1271,102.1426,,,,,,,
313589,,,70,-14.0861,102.2276,,,,,,,
313611,,,22,1.8247,102.4772,,,,,,,
313623,,,12,-14.8687,102.4394,,,,,,,
313660,,,37,-17.6741,102.2625,,,,,,,
313714,,,54,6.0329,102.2791,,,,,,,
313735,,,21,-32.3232,102.0086,,,,,,,
313866,,,131,-53.6944,102.5998,,,,,,,
314000,,,,,,3.5006,-291.9153,61.3021,3.5006,270.5019,5526.6782,25.2423
314241,,,375,-743.5893,105.8651,,,,,,,
314262,,,21,6.835,106.5629,,,,,,,
314457,,,195,-261.6612,106.3955,,,,,,,
314500,,,,,,3.7337,-286.9662,71.6023,3.7337,220.9167,4297.4731,30.9465
314916,,,459,-573.5776,104.2869,,,,,,,
314936,,,20,3.1718,106.6165,,,,,,,
314985,,,49,10.2379,103.443,,,,,,,
315000,,,,,,3.2249,-284.6492,59.6404,3.2249,226.2285,4262.1509,25.8248
315000,-253.9259,156.6,,,,,,,,,,
315170,,,185,-147.2015,82.0255,,,,,,,
315263,,,93,-91.8436,105.6926,,,,,,,
315500,,,,,,3.4417,-279.8258,68.2691,3.4417,233.7739,4564.4609,23.6295
315650,,,387,-595.5208,106.0698,,,,,,,
315672,,,22,-32.3773,106.2977,,,,,,,
315699,,,27,-19.5916,106.5039,,,,,,,
315732,,,33,-5.8866,105.7328,,,,,,,
315761,,,29,-8.2212,105.4338,,,,,,,
315770,,,9,1.7579,106.4283,,,,,,,
316000,,,,,,3.5497,-277.325,56.859,3.5497,301.2827,3453.7549,23.428
316315,,,545,-705.3667,104.0243,,,,,,,
316500,,,,,,3.4196,-272.4503,68.7374,3.4196,260.3999,3738.3232,25.7648
316525,,,210,-290.8659,102.0347,,,,,,,
316972,,,447,-657.0562,102.0346,,,,,,,
317000,,,,,,3.5199,-270.9228,65.3045,3.5199,211.9137,3872.8384,23.9904
317200,,,228,-188.1511,103.0287,,,,,,,
317280,,,80,4.0607,106.4124,,,,,,,
317500,,,,,,3.6133,-268.1757,76.6547,3.6133,185.511,3196.083,21.3899
317510,,,230,-368.6601,106.0999,,,,,,,
317521,,,11,-16.5986,106.3004,,,,,,,
317534,,,13,-3.1188,106.2451,,,,,,,
317632,,,98,-81.1567,106.0388,,,,,,,
317870,,,238,-443.7452,106.1635,,,,,,,
318000,,,,,,3.4606,-263.8863,62.8591,3.4606,200.5092,3602.9927,24.4705
318487,,,617,-837.7247,105.4301,,,,,,,
318500,,,,,,3.2531,-263.1266,74.3498,3.2531,236.9117,3451.7017,22.114
319000,,,,,,3.5789,-254.7967,64.9974,3.5789,211.6532,3479.3115,26.8137
319487,,,1000,-1570.7842,104.4285,,,,,,,
319500,,,,,,3.3426,-258.4108,63.3369,3.3426,188.4429,2954.4421,22.1781
319678,,,191,-255.0517,104.4856,,,,,,,
320000,,,,,,3.5163,-250.519,60.6207,3.5163,194.1782,3358.1558,25.8118
320000,-449.3529,284.1,,,,,,,,,,
320500,,,,,,3.359,-252.2611,62.7506,3.359,178.3705,3206.116,25.9239
320678,,,1000,-1700.6299,94.5066,,,,,,,
320691,,,13,3.004,106.2706,,,,,,,
321000,,,,,,3.172,-246.5753,62.0083,3.172,188.8499,3595.6865,26.1964
321500,,,,,,3.2865,-245.0373,62.2735,3.2865,211.8167,3053.1787,24.0405
