env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
2740000,0.9,16.0,1.0,0.6789,13.6054,0.8789,0.042,0.0013,626.0541
2750000,0.9269,11.7,1.0,0.7343,13.6612,0.9071,0.0419,0.0013,624.489
2760000,0.9037,15.4,1.0,0.6739,13.2626,0.8753,0.0414,0.0013,623.1271
2770000,0.9019,15.7,1.0,0.6537,13.6054,0.8653,0.0423,0.0013,621.0263
2780000,0.9231,12.3,1.0,0.6947,13.6426,0.8868,0.0414,0.0012,623.3436
2790000,0.8994,16.1,1.0,0.696,13.8122,0.8881,0.0418,0.0013,621.4758
2800000,0.9,16.0,1.0,0.7245,14.2653,0.903,0.0411,0.0013,620.8722
2810000,0.9019,15.7,1.0,0.7187,13.459,0.8991,0.0418,0.0013,621.7992
2820000,0.9094,14.5,1.0,0.6933,13.6799,0.8865,0.0409,0.0013,620.0628
2830000,0.9225,12.4,1.0,0.6903,13.7174,0.8848,0.0411,0.0013,619.4255
2840000,0.9031,15.5,1.0,0.7066,13.5685,0.8928,0.0416,0.0013,618.9926
2850000,0.905,15.2,1.0,0.7104,13.4228,0.894,0.0412,0.0013,617.7685
2860000,0.9088,14.6,1.0,0.6495,13.6426,0.8636,0.0405,0.0013,619.2575
2870000,0.9231,12.3,1.0,0.6886,13.8889,0.8847,0.0401,0.0013,618.2214
2880000,0.9175,13.2,1.0,0.6812,13.5685,0.8792,0.04,0.0013,615.5306
2890000,0.91,14.4,1.0,0.7028,13.6612,0.8907,0.0409,0.0014,614.3242
2900000,0.9019,15.7,1.0,0.6794,13.245,0.8781,0.0403,0.0014,613.0163
2910000,0.905,15.2,1.0,0.7048,13.7931,0.8924,0.0401,0.0014,614.878
2920000,0.9194,12.9,1.0,0.7396,13.947,0.9107,0.0403,0.0014,614.018
2930000,0.9175,13.2,1.0,0.7306,13.8122,0.9061,0.0397,0.0013,614.241
2940000,0.8969,16.5,1.0,0.7496,13.9665,0.9162,0.0402,0.0014,616.4075
2950000,0.8975,16.4,1.0,0.7383,14.1443,0.9109,0.0404,0.0014,615.9785
2960000,0.9056,15.1,1.0,0.7053,13.9276,0.8928,0.0405,0.0014,613.8282
2970000,0.9088,14.6,1.0,0.7031,13.624,0.891,0.0393,0.0013,613.1071
2980000,0.9081,14.7,1.0,0.7034,14.0056,0.8922,0.0386,0.0014,612.0199
2990000,0.9219,12.5,1.0,0.6438,15.3139,0.8668,0.0393,0.0016,614.6516
