env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
26000,,,,,,2.3873,0.9715,0.5607,-272.9735,32.9416,1.5285,-0.5475,1057.658,5097.2632,19.7407
26153,,,1000,-1072.7214,32.7829,,,,,,,,,,
26171,,,18,-18.5463,32.9795,,,,,,,,,,
26197,,,26,-32.3201,32.9042,,,,,,,,,,
26500,,,,,,2.4438,1.0346,0.59,-297.2822,34.1386,1.4851,-0.5532,1872.5229,4630.3491,16.2822
27000,,,,,,2.3809,0.9455,0.5671,-311.6518,33.0544,1.4603,-0.5608,1589.1145,4475.2456,15.1649
27197,,,1000,-1061.6946,32.7766,,,,,,,,,,
27259,,,62,-43.8387,32.5669,,,,,,,,,,
27500,,,,,,2.3479,0.9378,0.5298,-311.8961,26.8734,1.4973,-0.5178,2025.7758,5875.9165,14.1841
28000,,,,,,2.3815,0.9566,0.546,-336.8358,41.0462,1.537,-0.5187,1622.9745,5824.1504,13.4341
28259,,,1000,-1138.7089,32.6166,,,,,,,,,,
28284,,,25,-26.4699,32.4021,,,,,,,,,,
28292,,,8,-11.8161,32.5297,,,,,,,,,,
28438,,,146,-186.2938,32.449,,,,,,,,,,
28453,,,15,-30.5439,33.0113,,,,,,,,,,
28483,,,30,-29.9096,32.9631,,,,,,,,,,
28491,,,8,-3.8103,32.8322,,,,,,,,,,
28500,,,,,,2.4026,0.9005,0.5684,-364.7133,39.9747,1.5321,-0.5523,1953.9343,5627.584,18.7219
28527,,,36,-11.3119,32.9095,,,,,,,,,,
28690,,,163,-52.7831,32.9075,,,,,,,,,,
28721,,,31,13.4848,32.88,,,,,,,,,,
28783,,,62,-31.3486,32.4687,,,,,,,,,,
28803,,,20,-27.4118,32.3,,,,,,,,,,
28904,,,101,-118.2772,32.9415,,,,,,,,,,
28931,,,27,-11.9034,32.4606,,,,,,,,,,
28954,,,23,5.8359,32.5275,,,,,,,,,,
29000,,,,,,2.4535,0.9661,0.5709,-380.6138,45.9512,1.5743,-0.561,3184.6255,8522.9502,12.8864
29010,,,56,-44.2619,32.4532,,,,,,,,,,
29064,,,54,-12.6734,32.4404,,,,,,,,,,
29086,,,22,-21.0994,32.4207,,,,,,,,,,
29500,,,,,,2.4717,1.0087,0.5664,-420.4934,47.0308,1.6582,-0.5536,3856.6311,8879.6016,17.3138
30000,,,,,,2.4085,1.0077,0.5727,-446.5218,49.601,1.5421,-0.5449,3873.2388,12934.6016,16.7988
30000,-313.6401,516.3,,,,,,,,,,,,,
30086,,,1000,-1038.2521,30.686,,,,,,,,,,
30134,,,48,-65.8871,32.3285,,,,,,,,,,
30182,,,48,-32.7069,32.9691,,,,,,,,,,
30277,,,95,-146.8085,32.8998,,,,,,,,,,
30289,,,12,-13.5594,32.8567,,,,,,,,,,
30360,,,71,-114.4123,32.8718,,,,,,,,,,
30433,,,73,-113.5384,32.8648,,,,,,,,,,
30451,,,18,-29.9516,32.8279,,,,,,,,,,
30500,,,,,,2.4377,1.0003,0.5647,-486.3622,40.8022,1.4966,-0.5488,4059.6338,17259.0078,18.8031
31000,,,,,,2.489,0.9643,0.5831,-521.5117,50.4153,1.6098,-0.562,5915.1162,18803.2969,17.8862
31451,,,1000,-1100.9438,32.7105,,,,,,,,,,
31463,,,12,-11.9285,33.0237,,,,,,,,,,
31500,,,,,,2.5487,0.9948,0.606,-564.1177,58.2529,1.6773,-0.584,6370.6143,17770.3438,17.1161
32000,,,,,,2.5379,0.9894,0.6101,-548.6544,62.1411,1.6561,-0.5928,7078.4019,29395.4316,22.7883
32463,,,1000,-1148.7499,32.6174,,,,,,,,,,
32500,,,,,,2.5328,0.9632,0.5823,-612.2408,55.4845,1.6686,-0.557,6135.3408,13698.2617,20.4668
