env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
14970,,,13,-8.7481,80.3761,,,,,,,,,,
14991,,,21,-3.9343,79.9828,,,,,,,,,,
15000,,,,,,0.3693,0.7844,0.1182,-211.5834,16.2096,0.0735,-0.2382,253.7406,1754.2463,6.0392
15000,-6.2244,18.4,,,,,,,,,,,,,
15010,,,19,-9.5153,62.7345,,,,,,,,,,
15030,,,20,-8.595,80.2854,,,,,,,,,,
15049,,,19,-5.9088,79.533,,,,,,,,,,
15065,,,16,-11.4024,80.2937,,,,,,,,,,
15090,,,25,-0.2641,80.056,,,,,,,,,,
15102,,,12,-6.1477,80.6721,,,,,,,,,,
15113,,,11,-8.0049,80.7926,,,,,,,,,,
15130,,,17,-9.6998,79.4106,,,,,,,,,,
15139,,,9,-9.0667,80.3469,,,,,,,,,,
15149,,,10,-9.7208,80.4581,,,,,,,,,,
15156,,,7,-7.8456,79.9668,,,,,,,,,,
15175,,,19,-10.8203,80.1141,,,,,,,,,,
15185,,,10,-10.7135,80.6135,,,,,,,,,,
15207,,,22,-9.913,79.7238,,,,,,,,,,
15228,,,21,-0.0181,79.9317,,,,,,,,,,
15243,,,15,-6.8018,78.4946,,,,,,,,,,
15265,,,22,-8.2268,78.711,,,,,,,,,,
15282,,,17,-9.6722,76.5134,,,,,,,,,,
15300,,,18,-11.8699,73.6745,,,,,,,,,,
15314,,,14,-13.1537,78.3975,,,,,,,,,,
15330,,,16,-7.6325,79.0942,,,,,,,,,,
15350,,,20,-3.3565,78.7772,,,,,,,,,,
15358,,,8,-9.9445,78.7639,,,,,,,,,,
15374,,,16,-12.1037,77.3243,,,,,,,,,,
15381,,,7,-6.7613,78.1181,,,,,,,,,,
15395,,,14,-10.6982,78.9387,,,,,,,,,,
15416,,,21,-7.7309,78.8451,,,,,,,,,,
15435,,,19,-1.7422,78.6805,,,,,,,,,,
15452,,,17,-9.0778,78.4773,,,,,,,,,,
15469,,,17,-10.0743,78.8133,,,,,,,,,,
15480,,,11,-12.9877,79.2896,,,,,,,,,,
15500,,,,,,0.3828,0.7719,0.1191,-234.4763,38.8836,0.0794,-0.234,254.6773,4663.2227,7.4752
15523,,,43,10.2626,78.283,,,,,,,,,,
15531,,,8,-10.0036,78.9154,,,,,,,,,,
15553,,,22,-2.1877,79.4995,,,,,,,,,,
15573,,,20,-5.7222,80.1412,,,,,,,,,,
15587,,,14,-10.8073,80.4697,,,,,,,,,,
15594,,,7,-6.5768,79.0304,,,,,,,,,,
15610,,,16,-8.834,79.8583,,,,,,,,,,
15631,,,21,-7.691,79.8422,,,,,,,,,,
15702,,,71,34.5875,79.9665,,,,,,,,,,
15722,,,20,-7.1558,80.8219,,,,,,,,,,
15742,,,20,-2.6728,79.97,,,,,,,,,,
15766,,,24,-0.9388,79.5405,,,,,,,,,,
15788,,,22,-4.352,80.5745,,,,,,,,,,
15797,,,9,-10.7227,80.9064,,,,,,,,,,
15804,,,7,-7.1408,80.5415,,,,,,,,,,
15812,,,8,-4.3444,80.3482,,,,,,,,,,
15827,,,15,-8.1372,80.2166,,,,,,,,,,
15842,,,15,-2.5709,79.4436,,,,,,,,,,
15980,,,138,116.7347,79.0611,,,,,,,,,,
16000,,,,,,0.3826,0.7596,0.1218,-243.9068,20.1055,0.0783,-0.241,469.6288,10737.0137,5.6778
16007,,,27,6.3927,80.1526,,,,,,,,,,
16034,,,27,6.0875,80.5626,,,,,,,,,,
16155,,,121,83.2577,80.3252,,,,,,,,,,
16175,,,20,-2.0794,76.5588,,,,,,,,,,
16194,,,19,-4.244,80.0174,,,,,,,,,,
16269,,,75,34.482,80.2449,,,,,,,,,,
16281,,,12,-5.1004,79.7199,,,,,,,,,,
16296,,,15,-9.3223,79.4927,,,,,,,,,,
16315,,,19,-5.2013,80.1485,,,,,,,,,,
16326,,,11,-9.3839,80.1529,,,,,,,,,,
16366,,,40,15.2974,80.0974,,,,,,,,,,
16385,,,19,-3.7042,79.2239,,,,,,,,,,
16415,,,30,3.2919,79.6537,,,,,,,,,,
