env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
87500,,,0.8832,0.8303,0.0802,-171.286,11.7925,0.6899,3.4098,26.4207,1.9877,,,
88000,,,0.9054,0.8362,0.0823,-167.7603,12.7647,0.7242,5.2825,85.1129,1.6236,,,
88000,,,,,,,,,,,,1000,2635.0245,85.0734
88500,,,0.893,0.838,0.0803,-173.5795,12.1358,0.7035,4.1624,35.8136,1.6393,,,
89000,,,0.8864,0.8338,0.0813,-177.7787,11.9144,0.6941,3.8109,45.4374,2.1514,,,
89000,,,,,,,,,,,,1000,2524.5252,85.135
89500,,,0.9009,0.8292,0.0834,-177.5218,12.6378,0.7126,4.434,60.156,1.3558,,,
90000,,,0.9085,0.8456,0.0836,-175.9757,15.225,0.7304,3.8783,23.2743,2.0008,,,
90000,2682.5909,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,2580.6222,68.0876
90500,,,0.867,0.8286,0.0779,-177.4892,13.2806,0.6649,4.8731,53.5561,2.9711,,,
91000,,,0.8845,0.8416,0.0815,-182.0555,16.9547,0.6829,3.3746,31.3973,2.0816,,,
91000,,,,,,,,,,,,1000,2490.0555,86.0511
91500,,,0.8828,0.8335,0.0805,-183.9544,15.5293,0.6895,5.8717,47.0686,1.6932,,,
92000,,,0.8671,0.8276,0.0787,-181.3876,11.2331,0.6605,3.9395,40.6483,2.8605,,,
92000,,,,,,,,,,,,1000,2645.1976,84.9705
92500,,,0.9039,0.8353,0.0825,-178.9387,12.7425,0.7178,5.5647,78.203,2.6018,,,
93000,,,0.8907,0.8294,0.0805,-181.7716,13.7503,0.7022,3.6549,19.8719,1.7981,,,
93000,,,,,,,,,,,,1000,2599.6084,84.7685
93500,,,0.8823,0.8349,0.0794,-182.4702,10.8233,0.6939,3.3074,42.7214,1.5951,,,
94000,,,0.8776,0.8375,0.0793,-181.3725,12.4625,0.6834,4.2633,35.3931,2.2313,,,
94000,,,,,,,,,,,,1000,2647.924,85.6467
94500,,,0.8782,0.8398,0.0801,-183.2893,14.5709,0.6868,4.3634,43.5488,1.7906,,,
95000,,,0.8832,0.8344,0.0799,-182.8201,12.5307,0.6905,3.6857,25.9343,1.7539,,,
95000,2884.5481,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,2698.6044,68.637
95500,,,0.8925,0.8377,0.0808,-187.2598,13.9695,0.7105,3.9663,33.7364,2.0088,,,
96000,,,0.8954,0.8368,0.0817,-185.3959,12.2675,0.7236,2.9911,28.8953,2.2807,,,
96000,,,,,,,,,,,,1000,2668.4943,86.0738
96500,,,0.8646,0.8289,0.077,-192.3322,11.5729,0.6603,5.3182,73.3905,2.3751,,,
97000,,,0.8978,0.8404,0.0825,-186.9583,12.1741,0.7138,3.53,39.1632,1.264,,,
97000,,,,,,,,,,,,1000,2700.3721,85.2981
97500,,,0.8985,0.8351,0.0824,-189.942,13.6389,0.7177,3.1062,30.2543,2.1065,,,
