env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
384500,,,,,,50,42,5,125.6387,-51.5123,18.0605,21.2332,-0.5811,31.6517,1777.7529,7.5185
384656,,,237,-106.7361,15.3051,,,,,,,,,,,
384755,,,99,-93.9944,15.8511,,,,,,,,,,,
385000,,,,,,50,45,4,123.6196,-70.1394,14.0943,0.3441,-5.7199,51.8964,1264.1277,3.3062
385000,-105.7118,126.0,,,,,,,,,,,,,,
385305,,,550,-124.3349,15.6933,,,,,,,,,,,
385500,,,,,,50,44,5,120.7063,-47.5526,10.2414,23.9011,-0.8761,28.3228,492.2711,5.9855
386000,,,,,,50,45,5,117.4674,-74.4572,17.8027,0.78,1.0665,35.259,1806.3334,8.4973
386500,,,,,,50,41,5,129.2064,-74.9717,195.0604,1.9904,-5.8291,69.2902,2561.0205,3.8848
386905,,,1600,-89.0247,15.3209,,,,,,,,,,,
387000,,,,,,50,45,4,114.4388,-75.3447,8.1965,0.2707,2.0317,50.6994,2605.5593,4.4639
387007,,,102,-125.1995,15.3467,,,,,,,,,,,
387129,,,122,-136.589,16.1549,,,,,,,,,,,
387190,,,61,-117.57,16.2776,,,,,,,,,,,
387309,,,119,-135.5083,15.6294,,,,,,,,,,,
387467,,,158,-117.7637,16.1016,,,,,,,,,,,
387500,,,,,,50,42,6,137.6864,-51.7085,43.935,25.7226,-1.3314,70.3593,2041.0819,5.7963
387586,,,119,-136.9678,15.7149,,,,,,,,,,,
387731,,,145,-144.6548,15.4583,,,,,,,,,,,
388000,,,,,,50,43,4,123.9952,-78.6284,14.1327,0.3101,-0.4287,101.8564,5413.9478,4.5659
388500,,,,,,50,46,4,111.1307,-78.0716,10.9613,0.3425,-0.6978,148.8691,9515.5059,7.8629
388681,,,950,-148.9785,15.7892,,,,,,,,,,,
388916,,,235,-108.9123,16.2702,,,,,,,,,,,
389000,,,,,,50,42,5,127.755,-78.7568,50.9351,0.417,-0.6682,444.9821,22335.7773,11.5024
389225,,,309,-143.9608,16.2372,,,,,,,,,,,
389321,,,96,-112.8494,15.739,,,,,,,,,,,
389500,,,,,,50,36,4,185.1111,-50.82,42.6801,30.0172,-1.5034,75.5011,2436.4412,9.4733
389541,,,220,-137.3362,15.5462,,,,,,,,,,,
389633,,,92,-128.8409,15.9048,,,,,,,,,,,
389884,,,251,-146.0311,16.0535,,,,,,,,,,,
390000,,,,,,50,45,5,125.9573,-57.8182,29.0129,24.4178,7.4263,76.1601,2559.1328,6.7851
390000,-120.1929,159.3,,,,,,,,,,,,,,
390048,,,164,-144.1174,15.29,,,,,,,,,,,
390302,,,254,-147.2297,15.3043,,,,,,,,,,,
390500,,,,,,50,45,5,117.3354,-51.2273,16.402,37.2644,-1.6098,52.2249,1344.6194,3.8644
391000,,,,,,50,40,4,135.3597,-83.2721,14.8584,3.7001,-5.699,166.2191,3310.3347,5.4291
391500,,,,,,50,46,5,116.0865,-78.0378,20.5728,3.0649,-1.139,74.236,644.0636,5.6337
391902,,,1600,-124.2421,15.5502,,,,,,,,,,,
392000,,,,,,50,42,5,130.6908,-89.3137,15.4886,0.3618,-0.9144,170.2055,3818.3159,17.655
392237,,,335,-99.68,15.6875,,,,,,,,,,,
392292,,,55,-115.7755,15.2128,,,,,,,,,,,
392500,,,,,,50,39,5,131.4849,-69.8946,8.2021,23.9711,-1.1325,99.4547,3168.0115,5.5715
392694,,,402,-97.8238,15.2224,,,,,,,,,,,
393000,,,,,,50,41,5,133.4591,-90.4722,17.6049,2.2879,-4.35,108.1381,1436.9269,3.1825
393500,,,,,,50,41,4,134.279,-85.5056,9.9073,0.4794,-0.9958,133.1375,2706.2937,11.1794
393631,,,937,-93.4707,15.528,,,,,,,,,,,
394000,,,,,,50,38,4,151.3521,-90.6159,7.3003,2.0886,-1.2517,56.3568,1835.7561,13.0301
394066,,,435,-76.9684,15.7549,,,,,,,,,,,
394500,,,,,,50,38,4,158.2316,-91.3282,14.736,2.0475,-1.0781,151.3232,1866.7784,4.5509
394623,,,557,-94.8232,15.7341,,,,,,,,,,,
395000,,,,,,50,36,3,158.8518,-65.7064,18.4791,26.2948,-2.2631,107.6036,1171.9681,6.412
395000,-106.3511,274.6,,,,,,,,,,,,,,
395500,,,,,,50,37,3,147.3041,-94.7541,29.3173,0.4042,-0.182,142.2528,1798.9231,5.9777
396000,,,,,,50,41,4,131.3863,-30.6792,13.4562,62.9246,-0.124,150.6119,908.583,5.6673
396223,,,1600,-32.3148,15.4953,,,,,,,,,,,
396500,,,,,,50,42,6,140.771,-95.0894,17.4452,2.3389,-1.4221,136.0015,1632.0482,3.7196
397000,,,,,,50,44,5,121.1081,-94.3924,17.9369,0.5727,-0.96,115.1918,1162.0747,9.034
397500,,,,,,50,40,5,140.3271,-98.545,18.8449,2.1692,-1.3904,87.5876,1494.0881,5.0064
397823,,,1600,-103.9441,15.5656,,,,,,,,,,,
398000,,,,,,50,43,5,121.517,-97.0978,22.9928,1.2002,-1.4577,264.245,3698.5259,5.6221
398083,,,260,-114.5241,15.5854,,,,,,,,,,,
398500,,,,,,50,42,5,135.5155,-83.5001,992.2082,12.2302,-23.7458,237.6192,1771.9956,6.118
399000,,,,,,50,38,4,140.5753,-76.344,20.1052,25.0636,-0.5434,121.7428,2975.3552,8.6414
399500,,,,,,50,41,5,130.871,-106.272,15.0971,0.6661,-0.5268,159.0995,1612.3765,6.7293
399683,,,1600,-108.0882,15.1799,,,,,,,,,,,
400000,,,,,,50,43,5,138.3702,-64.7911,19.1886,37.8392,-1.0522,195.4299,12323.6602,7.5854
400000,-113.6618,1423.4,,,,,,,,,,,,,,
400500,,,,,,50,39,4,150.7198,-108.4451,32.8551,0.5529,-2.5659,88.7899,1271.6637,8.9022
400980,,,1297,-70.6098,14.7175,,,,,,,,,,,
401000,,,,,,50,37,5,150.0971,-101.0516,17.3742,4.1921,-1.3511,265.9844,8869.5654,11.2429
401379,,,399,-112.6129,15.4999,,,,,,,,,,,
401500,,,,,,50,39,5,142.7921,-115.487,15.8476,0.5382,-1.0055,188.6609,7985.4897,10.0765
402000,,,,,,50,37,4,145.9019,-104.737,14.5901,3.7438,-1.3668,190.6628,2652.2976,10.526
402500,,,,,,50,42,4,132.3135,-119.7985,15.3491,0.329,-0.8429,86.6445,1298.2797,15.3245
402979,,,1600,-111.1051,15.7337,,,,,,,,,,,
403000,,,,,,50,38,4,141.0556,-117.6445,29.8701,1.395,-1.0934,102.546,1616.3583,12.0857
403500,,,,,,50,38,5,143.9905,-94.38,15.6834,24.5095,-0.8441,134.6595,3205.7549,5.709
404000,,,,,,50,39,5,145.646,-31.042,59.6095,86.8686,-1.6436,353.1472,20690.625,9.3801
404500,,,,,,50,34,4,167.9565,-122.5752,15.4123,5.5976,-2.6203,364.7748,18964.3379,23.6487
404579,,,1600,-113.0632,15.3701,,,,,,,,,,,
405000,,,,,,50,39,5,137.587,-107.0988,46.9952,25.6264,-0.8615,87.7954,1800.0415,21.8195
405000,-114.6482,1600.0,,,,,,,,,,,,,,
405500,,,,,,50,40,5,133.1853,-107.1815,19.7426,24.3584,-0.5461,206.5271,1922.9399,15.4384
406000,,,,,,50,38,4,143.929,-130.6626,8.8144,0.3473,-1.1248,237.8418,8001.2305,11.3812
406179,,,1600,-113.8027,14.454,,,,,,,,,,,
406500,,,,,,50,37,6,140.8136,-106.6718,30.5462,25.2688,-2.4288,179.7599,2284.8303,14.5325
407000,,,,,,50,36,4,156.2737,-115.846,41.6381,23.5134,-1.1165,143.9852,1956.4323,4.596
407500,,,,,,50,36,4,154.4996,-124.9253,18.0012,22.7863,-1.113,412.1599,5003.7241,9.2047
407779,,,1600,-108.9412,15.476,,,,,,,,,,,
408000,,,,,,50,36,4,141.644,-128.7967,20.0655,24.018,-1.036,276.0752,4699.8408,13.5813
408500,,,,,,50,39,5,143.6776,-61.9945,18.6436,82.9052,-0.4253,254.5598,2864.72,11.8001
409000,,,,,,50,35,4,153.3151,-134.9011,22.7421,24.3922,-0.6261,189.0493,2842.9268,17.9753
409379,,,1600,-109.6463,15.5922,,,,,,,,,,,
409500,,,,,,50,34,4,151.7702,-169.7889,132.322,1.0949,-3.5874,271.3189,3830.9185,7.7901
410000,,,,,,50,30,4,168.5625,-166.4789,11.7259,0.2601,-0.6141,342.1499,1963.9253,10.4276
410000,-124.2003,1293.1,,,,,,,,,,,,,,
410500,,,,,,50,32,4,164.9906,-139.7634,33.0742,25.741,-6.5965,156.7347,2165.7051,17.9752
410979,,,1600,-97.9889,14.6111,,,,,,,,,,,
411000,,,,,,50,32,4,160.199,-134.3988,36.2187,24.2674,-1.2559,2692.6987,90954.4375,22.2609
411500,,,,,,50,33,6,166.5518,-158.9219,175.2158,26.0206,-4.8053,209.4652,2175.4756,11.2019
412000,,,,,,50,34,4,162.4627,-188.5753,22.0039,0.6518,-0.8736,1188.0908,14145.9072,18.1128
412500,,,,,,50,35,5,142.4565,-185.8469,23.8877,1.6979,-0.7549,176.427,3192.5066,16.2801
412579,,,1600,-104.4004,15.5399,,,,,,,,,,,
413000,,,,,,50,31,4,160.3643,-189.5824,78.9601,0.3538,-0.6557,1265.2657,13413.3672,18.0858
413500,,,,,,50,36,4,141.0469,-196.3148,24.8365,0.2744,-0.4256,308.8127,5058.8379,11.3649
414000,,,,,,50,38,5,143.8504,-198.3039,48.6327,0.4321,0.7862,2427.6279,76133.2188,10.5098
414179,,,1600,-96.7611,15.1905,,,,,,,,,,,
414242,,,63,-118.7255,15.1723,,,,,,,,,,,
414500,,,,,,50,37,5,145.6287,-205.3845,22.061,1.9163,-0.9351,877.3195,7149.5259,8.9223
415000,,,,,,50,40,5,136.5677,-208.9358,10.2919,0.273,-0.8823,996.9355,4258.6421,16.5246
415000,-122.3429,1600.0,,,,,,,,,,,,,,
415500,,,,,,50,34,4,145.3803,-224.0805,17.9412,0.2684,-1.325,643.2337,3408.5784,10.5177
415842,,,1600,-98.0699,14.3509,,,,,,,,,,,
416000,,,,,,50,40,5,131.2835,-224.7244,10.9798,0.3576,-1.0961,459.9713,3917.7349,14.305
416500,,,,,,50,41,5,128.0819,-224.6309,16.0101,0.2562,-1.1226,695.8383,4232.4771,14.3691
417000,,,,,,50,37,4,138.4628,-243.4809,20.2704,0.3065,-1.1953,1174.3768,5945.8853,17.6496
417442,,,1600,-109.1455,15.2804,,,,,,,,,,,
417500,,,,,,50,40,6,136.124,-244.9171,24.1291,1.4768,-1.116,1129.9314,17132.2852,12.5569
417634,,,192,-123.3932,15.1949,,,,,,,,,,,
417696,,,62,-106.2319,15.0468,,,,,,,,,,,
418000,,,,,,50,43,5,121.8081,-265.8049,24.4266,0.2209,-0.5325,428.3764,4597.6597,21.8832
418500,,,,,,50,49,7,103.3642,-213.0242,57.3076,37.2011,0.3727,1070.3206,10010.5947,13.3895
419000,,,,,,50,37,5,147.9173,-256.2533,42.1519,24.0436,-0.871,1413.8982,16488.5156,48.0985
419296,,,1600,-121.3673,15.3589,,,,,,,,,,,
419500,,,,,,50,36,5,151.193,-279.3127,23.7835,2.3012,-1.524,1542.4211,5902.2305,37.9568
420000,,,,,,50,43,6,120.0501,-290.5468,23.5848,0.777,-1.2456,1831.3079,8260.5029,11.7258
420000,-125.0218,262.3,,,,,,,,,,,,,,
420500,,,,,,50,46,5,113.5775,-299.4955,28.7737,0.2789,-0.3624,663.5601,5885.8247,42.747
420896,,,1600,-93.9574,15.5428,,,,,,,,,,,
421000,,,,,,50,42,5,118.2972,-188.7103,15895.4219,100.2705,-48.0876,2009.2676,63521.3242,21.8242
421500,,,,,,50,43,5,114.6067,-323.7492,37.0822,0.314,-0.9031,963.3499,8808.7158,26.3655
422000,,,,,,50,44,6,119.3481,-258.8369,1909.5349,37.1982,-7.4486,3106.6924,59969.1992,29.3269
422496,,,1600,-136.4907,15.5635,,,,,,,,,,,
422500,,,,,,50,35,6,143.8066,-309.6737,43.3025,22.5067,-0.8299,1428.6003,7308.5513,21.8761
423000,,,,,,50,46,6,111.4862,-328.0354,38.0803,0.6189,-0.8252,863.2069,4852.6543,12.72
423500,,,,,,50,49,6,102.0939,-315.9258,167.4542,39.3436,-3.8936,587.9555,4148.1416,20.5564
424000,,,,,,50,42,5,125.1144,-363.6471,49.3603,2.0525,-1.1007,1322.6171,34111.9727,25.616
424096,,,1600,-105.4204,15.5567,,,,,,,,,,,
424500,,,,,,50,49,6,100.029,-368.9941,49.5843,0.2048,-0.611,1025.0347,10058.4639,19.9964
425000,,,,,,50,50,7,92.4729,-364.0698,28.7999,0.2711,-0.5141,754.5255,8531.9873,25.0482
425000,-86.5986,1600.0,,,,,,,,,,,,,,
425500,,,,,,50,50,6,95.8799,-385.1581,28.8953,0.4467,-1.1692,800.5594,6763.3569,21.6022
425696,,,1600,-84.9644,14.6249,,,,,,,,,,,
426000,,,,,,50,35,4,157.5251,-355.9642,34.4718,43.8939,-1.1277,4380.6846,21269.5625,21.882
426500,,,,,,50,50,7,91.1435,-413.3799,43.8753,0.3284,-1.2258,725.4132,5356.4404,32.1375
427000,,,,,,50,49,6,103.9499,-416.6567,33.9454,1.2529,-1.1049,974.688,9932.3486,22.8976
427296,,,1600,-93.7598,15.5094,,,,,,,,,,,
427500,,,,,,50,45,5,120.0051,-356.6233,30.7366,63.0522,-1.143,681.5758,10509.125,27.7341
428000,,,,,,50,46,6,117.6355,-419.2994,75.3673,20.8852,-0.607,3493.28,19374.2539,44.9289
428500,,,,,,50,47,6,109.3939,-428.7196,24.4158,1.3359,-1.2096,1454.1677,16828.752,16.9993
428896,,,1600,-95.4071,15.7832,,,,,,,,,,,
429000,,,,,,50,50,6,95.0099,-458.6318,69.7525,0.2453,-0.6018,3104.6157,13766.3604,38.9898
429500,,,,,,50,39,5,136.4791,-453.0013,34.5217,4.1243,-1.249,568.4863,8442.2031,35.9195
430000,,,,,,50,37,5,149.8025,-410.7637,55.5529,48.0138,-1.5059,2695.0784,43378.8633,26.9355
430000,-117.8169,56.9,,,,,,,,,,,,,,
430496,,,1600,-84.7373,15.4892,,,,,,,,,,,
430500,,,,,,50,38,6,143.8114,-441.5463,33.5176,40.5403,-0.9464,2428.0972,12690.3643,25.0173
431000,,,,,,50,50,7,99.8953,-483.4582,34.4167,1.7041,-0.9913,1014.3638,6221.6655,17.9024
431500,,,,,,50,50,7,92.4862,-496.0166,23.7911,0.3067,-0.828,1443.6782,4827.2915,27.7661
432000,,,,,,50,43,6,123.8739,-455.4416,33.0196,23.634,-1.4578,7046.9463,88446.9766,39.2261
432096,,,1600,-90.9171,15.4689,,,,,,,,,,,
432500,,,,,,50,49,7,100.0861,-536.759,58.0526,1.3132,-1.0416,2500.5234,18767.7012,38.5668
433000,,,,,,50,50,9,79.7507,-522.0148,34.271,0.4672,-0.7887,1080.4829,3661.3831,28.3725
433093,,,997,-166.409,15.2541,,,,,,,,,,,
433172,,,79,-98.0608,15.4517,,,,,,,,,,,
433374,,,202,-121.8802,15.6235,,,,,,,,,,,
433422,,,48,-106.6553,15.2195,,,,,,,,,,,
433500,,,,,,50,50,7,82.8708,-527.5011,25.6888,0.6578,-0.9107,3417.3057,6995.5518,25.8585
433702,,,280,-116.4283,15.2343,,,,,,,,,,,
434000,,,,,,50,49,6,104.2609,-497.2972,31.0049,23.4118,-1.1963,2565.9644,13019.0361,36.2753
434063,,,361,-110.0709,15.5994,,,,,,,,,,,
434283,,,220,-119.8024,15.1904,,,,,,,,,,,
434364,,,81,-110.7622,15.1515,,,,,,,,,,,
434471,,,107,-115.1108,15.2325,,,,,,,,,,,
434500,,,,,,50,38,5,138.641,-526.352,34.2051,22.5986,-0.9908,1323.8463,10594.0049,22.2914
434556,,,85,-107.0807,15.0864,,,,,,,,,,,
434615,,,59,-109.8887,15.1408,,,,,,,,,,,
434685,,,70,-112.1195,15.1039,,,,,,,,,,,
434774,,,89,-102.5174,15.0671,,,,,,,,,,,
434822,,,48,-110.0525,15.0827,,,,,,,,,,,
434905,,,83,-119.4218,15.096,,,,,,,,,,,
435000,,,,,,50,50,7,94.3083,-569.5541,44.8533,1.2276,-1.4623,1560.0481,23919.2695,15.7558
435000,-113.096,233.9,,,,,,,,,,,,,,
435034,,,129,-136.8848,13.5263,,,,,,,,,,,
435115,,,81,-114.9257,15.7406,,,,,,,,,,,
435190,,,75,-110.2336,15.2712,,,,,,,,,,,
435365,,,175,-125.1113,15.194,,,,,,,,,,,
435425,,,60,-117.0636,15.1962,,,,,,,,,,,
435500,,,,,,50,49,7,100.0384,-534.235,31.764,23.1222,-0.4134,15362.8994,158711.9219,42.8518
435660,,,235,-131.4674,15.386,,,,,,,,,,,
435778,,,118,-126.0115,15.1411,,,,,,,,,,,
435856,,,78,-107.1973,15.0478,,,,,,,,,,,
435996,,,140,-114.5142,15.685,,,,,,,,,,,
436000,,,,,,50,50,7,97.0958,-520.6392,124.4465,23.9883,-1.1104,21145.8887,141189.2656,43.0553
436081,,,85,-122.4628,15.399,,,,,,,,,,,
436137,,,56,-113.2725,15.261,,,,,,,,,,,
436231,,,94,-119.3542,15.2513,,,,,,,,,,,
436277,,,46,-115.8884,16.1469,,,,,,,,,,,
436500,,,,,,50,50,7,88.0025,-606.5916,46.5521,1.6073,-1.4984,4131.8545,9806.2324,33.8953
436672,,,395,-117.3004,15.4448,,,,,,,,,,,
436852,,,180,-122.2917,15.2882,,,,,,,,,,,
437000,,,,,,50,49,6,101.1758,-608.2952,87.3681,2.5663,-1.5085,4835.0449,15681.0449,21.469
437500,,,,,,50,50,7,81.127,-627.1942,37.2638,1.1293,-0.9099,8447.292,80032.1562,28.0641
437795,,,943,-162.4355,15.2761,,,,,,,,,,,
437859,,,64,-122.325,15.2536,,,,,,,,,,,
438000,,,,,,50,50,7,89.9067,-603.6844,97.7358,25.469,-0.6678,7136.5879,30142.2285,71.8133
438094,,,235,-133.3383,15.1207,,,,,,,,,,,
438134,,,40,-107.9134,15.1482,,,,,,,,,,,
438263,,,129,-105.5399,15.1048,,,,,,,,,,,
438337,,,74,-105.2888,15.534,,,,,,,,,,,
438500,,,,,,50,45,5,117.748,-662.5966,39.2214,2.6716,-1.1793,8038.3223,30011.418,36.4814
438571,,,234,-123.3598,15.8443,,,,,,,,,,,
438624,,,53,-103.4733,16.1541,,,,,,,,,,,
438687,,,63,-111.6534,16.1563,,,,,,,,,,,
438879,,,192,-104.7571,15.8,,,,,,,,,,,
438994,,,115,-104.4568,15.2732,,,,,,,,,,,
439000,,,,,,50,50,6,99.5891,-679.8519,40.8382,2.1348,-1.2751,4083.5959,20932.1641,18.3242
439079,,,85,-104.3607,15.1012,,,,,,,,,,,
439500,,,,,,50,50,8,74.702,-701.0009,67.0161,0.4227,-1.0948,4219.104,16774.1504,47.3501
439621,,,542,-139.5095,15.2487,,,,,,,,,,,
439700,,,79,-108.1885,15.2911,,,,,,,,,,,
439927,,,227,-102.176,16.0949,,,,,,,,,,,
439995,,,68,-101.4827,15.7676,,,,,,,,,,,
440000,,,,,,50,50,8,86.3416,-679.1564,40.9717,0.397,-1.2516,15123.2471,145981.8125,44.3058
440000,-112.4852,199.6,,,,,,,,,,,,,,
440100,,,105,-111.4131,13.8357,,,,,,,,,,,
440139,,,39,-112.3645,15.9747,,,,,,,,,,,
440369,,,230,-110.5006,15.5706,,,,,,,,,,,
440500,,,,,,50,47,7,109.0123,-761.3007,142.88,2.3713,-1.4816,6912.5908,31930.7715,51.79
440510,,,141,-121.7759,15.3249,,,,,,,,,,,
440590,,,80,-106.4843,15.4346,,,,,,,,,,,
440661,,,71,-106.0289,15.0824,,,,,,,,,,,
440703,,,42,-113.4044,15.0288,,,,,,,,,,,
440746,,,43,-108.4046,15.1376,,,,,,,,,,,
440796,,,50,-112.4079,15.6387,,,,,,,,,,,
440883,,,87,-117.9828,15.4073,,,,,,,,,,,
440964,,,81,-117.3493,16.0312,,,,,,,,,,,
441000,,,,,,50,48,6,107.563,-748.9339,40.0426,2.3169,-1.3405,1891.9199,6034.626,20.2675
441024,,,60,-105.7327,15.3681,,,,,,,,,,,
441072,,,48,-109.9056,15.2858,,,,,,,,,,,
441500,,,,,,50,41,6,131.2904,-816.429,82.379,23.0527,-1.156,37558.5625,116522.3203,46.167
442000,,,,,,50,47,6,115.1656,-733.1924,86.3321,24.5052,-1.6811,27927.0742,206985.2344,91.0601
442500,,,,,,50,42,6,133.5187,-768.8344,64.8563,25.5126,-1.611,14942.7627,32298.9219,28.5811
442672,,,1600,-129.7519,15.5492,,,,,,,,,,,
443000,,,,,,50,50,7,89.2272,-751.4088,100.2167,0.4186,-0.8629,97643.1797,245087.3281,84.6354
443500,,,,,,50,50,11,66.735,-833.4569,79.7462,1.1872,-1.7279,16002.4795,23559.8711,53.3973
444000,,,,,,50,50,7,97.8708,-855.9009,61.8773,2.4472,-0.8591,25387.9453,83201.5703,45.3163
444272,,,1600,-110.4772,15.4212,,,,,,,,,,,
444315,,,43,-115.9454,15.1908,,,,,,,,,,,
444500,,,,,,50,48,8,101.8827,-955.5197,63.0521,3.3863,-0.9756,9350.3301,41915.6992,44.3979
445000,,,,,,50,50,7,94.5583,-951.495,81.9467,23.492,-1.0396,29601.3652,45562.7461,44.8114
445000,-110.5959,1600.0,,,,,,,,,,,,,,
445500,,,,,,50,50,10,69.8441,-1040.2277,111.2146,0.5099,-0.9649,57350.6797,59697.1289,117.4397
445915,,,1600,-113.0737,14.385,,,,,,,,,,,
446000,,,,,,50,39,7,135.3466,-1083.6869,309.9998,4.336,-1.7067,103439.7031,235944.1562,154.926
446500,,,,,,50,50,10,65.6357,-1266.0192,658.5931,0.589,-1.7536,53783.2852,134767.9688,172.9636
447000,,,,,,50,50,10,69.1807,-1245.0132,121.633,1.3213,-2.2951,47135.3359,387942.6562,152.4123
447500,,,,,,50,48,7,102.2849,-1140.3108,133.1493,2.7349,-1.7038,354054.3125,641029.1875,72.1445
447515,,,1600,-110.3337,15.5401,,,,,,,,,,,
448000,,,,,,50,50,9,93.9417,-1411.2463,154.8023,23.4901,-2.2359,23907.9648,54866.957,75.8911
448500,,,,,,50,50,8,88.3316,-1424.394,8166.6821,116.8046,-60.5827,34763.4609,64349.1133,76.4024
449000,,,,,,50,45,9,116.2813,-1599.6748,149.8478,23.1599,-2.6302,38058.0156,108656.125,176.0572
449115,,,1600,-115.7651,15.548,,,,,,,,,,,
449206,,,91,-113.4845,15.287,,,,,,,,,,,
449500,,,,,,50,50,9,90.2867,-1788.8562,84.0764,2.6909,-2.2434,77362.1016,148119.9531,68.8116
450000,,,,,,50,50,11,64.899,-1967.3507,236.1959,0.9654,-1.7034,106396.5703,154331.0312,108.2115
450000,-180.851,1600.0,,,,,,,,,,,,,,
450500,,,,,,50,39,7,147.2132,-1865.7942,389.7541,26.8605,-1.9259,200311.5156,137323.3281,150.6717
450806,,,1600,-132.6181,14.6679,,,,,,,,,,,
451000,,,,,,50,49,8,104.0147,-2103.6873,221.4246,2.9364,-1.9658,99990.75,279416.8125,184.2581
451500,,,,,,50,50,11,63.0159,-2142.5459,321.6656,0.9738,-1.2023,125186.375,130460.1641,284.5002
452000,,,,,,50,42,8,126.5746,-2206.3625,54.5383,4.9328,-1.8717,171102.1562,190622.75,99.7658
452406,,,1600,-121.2429,15.8414,,,,,,,,,,,
452500,,,,,,50,48,8,107.6614,-1929.4591,1656.5219,20.3114,-19.3837,2150242.25,6021453.0,73.3724
452518,,,112,-127.5771,15.7578,,,,,,,,,,,
453000,,,,,,50,38,7,146.4274,-2542.5254,233.794,28.095,-2.042,190624.1562,237142.3438,134.3676
453500,,,,,,50,50,9,93.8202,-2709.2644,196.6117,23.4729,-1.4125,210830.5,266935.1562,285.0624
454000,,,,,,50,50,9,79.1922,-2852.072,237.1274,0.7954,-2.1383,187329.1875,199045.1719,226.4905
454118,,,1600,-125.0135,15.6835,,,,,,,,,,,
454500,,,,,,50,50,8,86.3909,-3157.1328,176.5228,1.6089,-1.5359,339882.9375,231064.2344,161.2416
455000,,,,,,50,49,7,108.5972,-3272.1978,140.4617,2.8601,-1.7088,187015.4375,466616.5625,181.0728
455000,-90.1999,1600.0,,,,,,,,,,,,,,
455500,,,,,,50,50,10,76.9222,-3326.2764,527.9839,1.2218,-1.499,273417.3438,223743.6875,225.5253
455718,,,1600,-135.0856,15.0688,,,,,,,,,,,
456000,,,,,,50,50,9,88.2005,-3659.6533,106.0894,3.0576,-1.5447,234521.2969,286596.5938,223.1031
456500,,,,,,50,50,10,90.7681,-3771.2461,400.7456,2.9857,-1.6402,275564.8438,486010.9688,103.8902
457000,,,,,,50,50,8,94.4204,-4059.7827,713.4333,25.7225,-12.5552,196565.9375,440789.4375,199.0618
457318,,,1600,-125.1945,15.717,,,,,,,,,,,
457500,,,,,,50,40,7,136.7156,-4134.7783,334.1023,5.2733,-2.187,295780.5312,1745050.375,303.9349
458000,,,,,,50,50,9,75.1114,-4606.5493,497.8034,1.4757,-1.5876,208021.0938,314276.875,246.444
458500,,,,,,50,50,10,66.3626,-4836.2119,228.9696,0.8474,-1.5654,338337.5625,235524.9375,195.9334
458918,,,1600,-131.0124,15.4313,,,,,,,,,,,
459000,,,,,,50,41,7,125.8943,-4645.8208,169.3588,25.4944,-2.9785,191361.2656,224378.1562,529.7635
459500,,,,,,50,50,10,76.202,-4984.4302,487.7214,1.1687,-2.0217,464384.5,1540461.375,335.0302
460000,,,,,,50,50,10,84.1836,-5325.5391,455.2427,1.6584,-1.6952,596943.875,746257.0,379.7928
460000,-141.2181,209.5,,,,,,,,,,,,,,
460500,,,,,,50,50,9,91.8679,-5288.6611,244.6915,3.503,-2.8346,427867.0625,719899.1875,455.3502
460518,,,1600,-149.7978,15.6826,,,,,,,,,,,
460572,,,54,-111.3947,15.3415,,,,,,,,,,,
460616,,,44,-112.6001,15.2778,,,,,,,,,,,
460660,,,44,-112.5086,15.2876,,,,,,,,,,,
461000,,,,,,50,50,9,97.577,-5755.6816,476.633,22.984,-1.8465,305987.9062,254983.25,278.0238
461500,,,,,,50,50,9,99.0557,-6510.2334,489.8878,3.6627,-2.6696,682451.375,2344124.5,426.2665
462000,,,,,,50,49,9,101.535,-5984.5283,933.9307,3.8097,-2.2578,719265.875,732407.25,322.1927
462260,,,1600,-136.3572,15.4824,,,,,,,,,,,
462300,,,40,-113.4636,15.1614,,,,,,,,,,,
462339,,,39,-112.2088,14.7478,,,,,,,,,,,
462396,,,57,-111.5015,15.1396,,,,,,,,,,,
462440,,,44,-113.1723,15.1393,,,,,,,,,,,
462483,,,43,-114.0995,15.1604,,,,,,,,,,,
462500,,,,,,50,50,11,82.5664,-6302.9722,230.8303,30.2523,-2.2764,646362.6875,1214153.75,273.3906
462580,,,97,-112.355,15.0743,,,,,,,,,,,
462633,,,53,-110.7803,15.2782,,,,,,,,,,,
462706,,,73,-113.8523,15.306,,,,,,,,,,,
463000,,,,,,50,50,10,87.4176,-6721.6836,281.8393,2.2202,-1.9957,693921.5625,1042547.6875,296.0822
463500,,,,,,50,50,9,79.6713,-7602.8433,131.7527,1.649,-1.8619,1208396.0,2117918.75,467.0426
464000,,,,,,50,37,8,154.1473,-7010.5918,589.3872,9.3348,-2.8002,1097741.0,2369597.75,656.0065
464306,,,1600,-136.7737,15.4924,,,,,,,,,,,
464356,,,50,-118.3129,16.1881,,,,,,,,,,,
464413,,,57,-113.7854,15.2189,,,,,,,,,,,
464500,,,,,,50,50,10,97.387,-7638.4941,477.6382,3.4373,-2.0644,910556.3125,1178316.125,249.4071
464500,,,87,-111.1352,15.2723,,,,,,,,,,,
464566,,,66,-108.5761,15.1842,,,,,,,,,,,
464633,,,67,-108.6609,15.2064,,,,,,,,,,,
464716,,,83,-114.3131,15.3106,,,,,,,,,,,
