env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
24472,,,63,59.5998,89.2683,,,,,,,,,,
24481,,,9,-4.855,90.7926,,,,,,,,,,
24489,,,8,-2.9698,90.5486,,,,,,,,,,
24500,,,,,,0.6263,0.7639,0.2162,-1149.5953,59.486,1.6097,-0.419,4154.3892,36576.1367,47.4112
24501,,,12,-0.8875,90.8858,,,,,,,,,,
24537,,,36,22.6157,90.5077,,,,,,,,,,
24563,,,26,11.3068,90.8329,,,,,,,,,,
24593,,,30,14.9724,90.7601,,,,,,,,,,
24619,,,26,2.4098,90.9251,,,,,,,,,,
24705,,,86,107.7023,89.0144,,,,,,,,,,
24759,,,54,29.6852,86.8856,,,,,,,,,,
24768,,,9,-2.0275,86.6922,,,,,,,,,,
24804,,,36,22.6737,86.3974,,,,,,,,,,
24820,,,16,3.4255,87.4945,,,,,,,,,,
24829,,,9,-2.0597,87.1993,,,,,,,,,,
24838,,,9,-1.6235,86.8406,,,,,,,,,,
24897,,,59,48.5249,86.6501,,,,,,,,,,
24933,,,36,23.5454,86.8861,,,,,,,,,,
24953,,,20,2.8095,86.9968,,,,,,,,,,
25000,,,,,,0.6352,0.7618,0.2194,-1171.6261,150.0145,1.6203,-0.423,15843.8857,176448.0156,68.014
25000,46.0064,53.6,,,,,,,,,,,,,
25043,,,90,86.8235,78.3094,,,,,,,,,,
25061,,,18,1.8379,86.7991,,,,,,,,,,
25073,,,12,0.9767,86.2057,,,,,,,,,,
25125,,,52,46.9745,86.9199,,,,,,,,,,
25136,,,11,-1.6775,87.1203,,,,,,,,,,
25183,,,47,36.3086,87.2695,,,,,,,,,,
25220,,,37,23.8592,86.5137,,,,,,,,,,
25238,,,18,1.2304,87.0345,,,,,,,,,,
25246,,,8,-4.7209,86.7165,,,,,,,,,,
25267,,,21,6.9153,86.8876,,,,,,,,,,
25275,,,8,-4.4846,85.1054,,,,,,,,,,
25308,,,33,14.4692,86.8254,,,,,,,,,,
25327,,,19,-4.6756,87.3634,,,,,,,,,,
25363,,,36,18.5069,87.3555,,,,,,,,,,
25497,,,134,162.9217,87.084,,,,,,,,,,
25500,,,,,,0.643,0.7639,0.2143,-1194.5815,96.8908,1.574,-0.4242,12864.6338,70570.4062,80.8244
25533,,,36,10.476,87.1111,,,,,,,,,,
25548,,,15,1.908,86.9547,,,,,,,,,,
25586,,,38,19.6098,87.2737,,,,,,,,,,
25688,,,102,89.5664,87.1764,,,,,,,,,,
25803,,,115,112.6573,86.9092,,,,,,,,,,
25922,,,119,166.4575,87.5972,,,,,,,,,,
25931,,,9,-1.2613,90.9036,,,,,,,,,,
25956,,,25,14.0524,90.6286,,,,,,,,,,
26000,,,,,,0.643,0.7702,0.2187,-1213.0033,91.2733,1.6259,-0.433,18855.8789,159636.3281,115.4556
26020,,,64,34.683,87.492,,,,,,,,,,
26059,,,39,21.9282,86.9628,,,,,,,,,,
26094,,,35,18.6539,87.2434,,,,,,,,,,
26152,,,58,2.6571,86.8194,,,,,,,,,,
26188,,,36,16.8642,86.611,,,,,,,,,,
26368,,,180,81.3987,87.0871,,,,,,,,,,
26416,,,48,22.7548,87.024,,,,,,,,,,
26465,,,49,31.035,86.6469,,,,,,,,,,
26473,,,8,-4.0595,87.6198,,,,,,,,,,
26500,,,,,,0.6464,0.7721,0.2064,-1240.7085,59.7286,1.4698,-0.4098,5813.8149,52299.8164,56.354
26575,,,102,95.2424,86.9223,,,,,,,,,,
26657,,,82,43.0046,86.9275,,,,,,,,,,
26671,,,14,-4.8465,87.0542,,,,,,,,,,
26820,,,149,75.4332,86.9129,,,,,,,,,,
26841,,,21,-13.4632,86.6406,,,,,,,,,,
26893,,,52,4.6368,86.8527,,,,,,,,,,
26910,,,17,-2.1656,86.9415,,,,,,,,,,
