env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
392000,,,,,,50,50,21,26.4322,0.0,77.119,77.1131,-95.0367,0.1028,0.0306,2.1369,0.1638
392494,,,1000,971.7577,71.884,,,,,,,,,,,,
392500,,,,,,50,50,23,24.4605,0.0,77.1776,77.1776,-95.0554,0.0414,0.0319,2.2393,0.2232
393000,,,,,,50,50,21,23.7736,0.0003,77.0412,77.132,-95.0244,0.5103,0.0294,1.1574,0.2736
393494,,,1000,937.0033,72.5263,,,,,,,,,,,,
393500,,,,,,50,50,23,25.1881,0.0005,77.036,77.1198,-95.0206,0.6227,0.0269,1.2432,0.2051
394000,,,,,,50,50,21,24.7841,0.0,77.1103,77.1114,-95.0173,0.0333,0.0262,2.4961,0.1705
394494,,,1000,944.5545,74.0686,,,,,,,,,,,,
394500,,,,,,50,50,23,24.6434,0.0001,77.1086,77.084,-95.0401,0.2693,0.0421,1.7538,0.1003
395000,,,,,,50,50,22,24.0018,0.0,77.5482,77.5486,-95.0286,0.0257,0.0302,2.0842,0.1601
395000,990.7777,1000.0,,,,,,,,,,,,,,,
395494,,,1000,960.0226,52.9603,,,,,,,,,,,,
395500,,,,,,50,50,24,23.3712,0.0,77.3719,77.3486,-95.0716,0.1204,0.0326,1.0734,0.1799
396000,,,,,,50,50,23,25.3488,0.0,77.3351,77.3329,-95.0557,0.1432,0.0316,0.2413,0.2037
396494,,,1000,942.1812,73.4041,,,,,,,,,,,,
396500,,,,,,50,50,22,23.16,0.0001,77.3372,77.3264,-95.0818,0.3274,0.0278,2.4759,0.1196
397000,,,,,,50,50,24,22.6187,0.0002,77.3556,77.3886,-95.0427,0.3311,0.0399,2.5895,0.1747
397494,,,1000,953.6702,72.1593,,,,,,,,,,,,
397500,,,,,,50,50,23,23.4427,0.0002,77.3404,77.385,-95.0792,0.4078,0.0285,1.6153,0.193
398000,,,,,,50,50,23,23.2619,0.0,77.5415,77.5428,-95.0714,0.0325,0.0347,0.7422,0.2262
398494,,,1000,961.4829,72.4512,,,,,,,,,,,,
398500,,,,,,50,50,24,23.9689,0.0003,77.379,77.3402,-95.0988,0.5082,0.0376,1.8432,0.1958
399000,,,,,,50,50,22,24.6895,0.0001,77.3418,77.3113,-95.0742,0.3179,0.0258,0.2775,0.1663
399494,,,1000,949.3596,71.5684,,,,,,,,,,,,
399500,,,,,,50,50,22,24.1054,0.0002,77.3003,77.2963,-95.0978,0.322,0.0256,1.7913,0.1481
400000,,,,,,50,50,24,23.7496,0.0001,77.3083,77.2778,-95.1374,0.2776,0.0373,4.7721,0.1304
400000,989.9656,1000.0,,,,,,,,,,,,,,,
400494,,,1000,941.3979,51.8811,,,,,,,,,,,,
400500,,,,,,50,50,24,23.7944,0.0001,77.4097,77.4229,-95.0933,0.272,0.03,0.6237,0.1292
401000,,,,,,50,50,25,23.2109,0.0002,77.3636,77.4089,-95.0726,0.4571,0.0365,1.9516,0.238
401494,,,1000,950.7257,72.4012,,,,,,,,,,,,
401500,,,,,,50,50,24,23.0112,0.0002,77.3612,77.311,-95.0498,0.391,0.0287,1.9879,0.1415
402000,,,,,,50,50,25,24.5027,0.0004,77.3182,77.3924,-95.0768,0.4892,0.0365,0.2254,0.1984
402494,,,1000,969.8095,72.3323,,,,,,,,,,,,
402500,,,,,,50,50,25,23.067,0.0,77.4159,77.4132,-95.1051,0.038,0.0309,0.2691,0.0951
403000,,,,,,50,50,24,24.4354,0.0002,77.3735,77.3187,-95.0961,0.3585,0.0281,0.559,0.1572
403494,,,1000,961.9878,72.3212,,,,,,,,,,,,
403500,,,,,,50,50,24,23.9894,0.0,77.64,77.6399,-95.1198,0.0335,0.0303,1.0212,0.1333
404000,,,,,,50,50,24,24.3326,0.0,77.3758,77.384,-95.0474,0.1651,0.0341,4.3115,0.2037
404494,,,1000,944.2072,73.081,,,,,,,,,,,,
404500,,,,,,50,50,24,24.1515,0.0002,77.3652,77.4104,-95.1553,0.3599,0.0352,4.3425,0.1657
405000,,,,,,50,50,24,22.6918,0.0001,77.3301,77.3077,-95.0739,0.4361,0.027,3.0182,0.1213
405000,989.9385,1000.0,,,,,,,,,,,,,,,
405494,,,1000,951.9804,52.3141,,,,,,,,,,,,
405500,,,,,,50,50,25,24.9151,0.0005,77.3308,77.3052,-95.125,0.5624,0.0277,2.2773,0.159
406000,,,,,,50,50,24,24.3174,0.0005,77.3043,77.4128,-95.1026,0.6602,0.0345,1.8517,0.1557
406494,,,1000,965.8054,72.9316,,,,,,,,,,,,
406500,,,,,,50,50,26,24.7265,0.0006,77.3475,77.4182,-95.119,0.7972,0.0314,0.35,0.1325
407000,,,,,,50,50,26,23.4453,0.0002,77.3869,77.3928,-95.1545,0.335,0.0328,2.8108,0.2092
407494,,,1000,965.066,72.2023,,,,,,,,,,,,
407500,,,,,,50,50,25,24.1156,0.0001,77.3796,77.361,-95.1109,0.201,0.0303,0.6553,0.267
408000,,,,,,50,50,25,23.1386,0.0003,77.3867,77.366,-95.0984,0.439,0.0372,2.7463,0.2117
408494,,,1000,946.9773,71.7043,,,,,,,,,,,,
408500,,,,,,50,50,27,24.5616,0.0,77.4382,77.4391,-95.1144,0.0306,0.028,1.0055,0.1559
409000,,,,,,50,50,25,23.8544,0.0003,77.4196,77.351,-95.0993,0.519,0.0389,4.0536,0.1389
409494,,,1000,952.5355,71.7608,,,,,,,,,,,,
409500,,,,,,50,50,26,25.134,0.0002,77.4687,77.399,-95.0959,0.4132,0.0276,2.9495,0.2251
410000,,,,,,50,50,27,24.0101,0.0004,77.5225,77.5691,-95.1241,0.5048,0.0307,2.1477,0.0965
410000,990.4511,1000.0,,,,,,,,,,,,,,,
410494,,,1000,948.6647,52.1294,,,,,,,,,,,,
410500,,,,,,50,50,26,24.1467,0.0001,77.5998,77.6092,-95.1681,0.1599,0.0411,1.5821,0.1353
411000,,,,,,50,50,26,22.7576,0.0003,77.6224,77.5551,-95.1418,0.412,0.0296,0.8256,0.1775
411494,,,1000,934.8828,75.07,,,,,,,,,,,,
411500,,,,,,50,50,27,23.837,0.0,77.5414,77.5472,-95.1625,0.0728,0.0299,1.2387,0.1444
412000,,,,,,50,50,26,22.6408,0.0001,77.6126,77.6455,-95.1154,0.256,0.0319,1.8598,0.1299
412494,,,1000,950.3704,72.8245,,,,,,,,,,,,
412500,,,,,,50,50,27,24.9784,0.0002,77.5499,77.5588,-95.1626,0.3191,0.0317,1.952,0.1947
413000,,,,,,50,50,27,22.3408,0.0,77.6516,77.6545,-95.1224,0.0374,0.03,2.0492,0.1648
413494,,,1000,940.0597,72.3007,,,,,,,,,,,,
413500,,,,,,50,50,28,22.8883,0.0001,77.5592,77.5725,-95.1602,0.3426,0.0319,0.4386,0.065
414000,,,,,,50,50,26,24.7418,0.0009,77.5606,77.4857,-95.1498,0.7511,0.033,0.4131,0.1932
414494,,,1000,934.2674,71.8125,,,,,,,,,,,,
414500,,,,,,50,50,28,24.0881,0.0005,77.5477,77.6009,-95.1372,0.4947,0.0297,2.0691,0.2182
415000,,,,,,50,50,30,23.4802,0.0001,77.5798,77.578,-95.1571,0.2755,0.0346,0.2639,0.2419
415000,988.3553,1000.0,,,,,,,,,,,,,,,
415494,,,1000,966.6936,52.1639,,,,,,,,,,,,
415500,,,,,,50,50,27,24.2523,0.0002,77.5892,77.5783,-95.1268,0.2934,0.0342,2.8048,0.1055
416000,,,,,,50,50,28,22.4902,0.0002,77.5833,77.5146,-95.1653,0.4354,0.04,0.6195,0.1949
416494,,,1000,969.2167,72.7173,,,,,,,,,,,,
416500,,,,,,50,50,27,23.3077,0.0002,77.6378,77.6815,-95.1387,0.4501,0.0305,0.993,0.2385
417000,,,,,,50,50,29,24.2158,0.0001,77.5987,77.5628,-95.1617,0.3295,0.0322,0.3074,0.2783
417494,,,1000,963.719,71.837,,,,,,,,,,,,
417500,,,,,,50,50,28,23.9115,0.0001,77.6763,77.6528,-95.1753,0.179,0.0289,0.7709,0.1702
418000,,,,,,50,50,29,24.1398,0.0001,77.5814,77.6144,-95.168,0.2808,0.03,0.3202,0.2061
418494,,,1000,953.0967,71.5749,,,,,,,,,,,,
418500,,,,,,50,50,28,25.8013,0.0001,77.5701,77.5639,-95.1759,0.2098,0.03,0.1724,0.2403
419000,,,,,,50,50,30,23.1882,0.0,77.7645,77.7653,-95.2008,0.0304,0.0321,3.1855,0.219
419494,,,1000,959.9163,73.9321,,,,,,,,,,,,
419500,,,,,,50,50,28,22.4934,0.0003,77.6611,77.7307,-95.1431,0.4624,0.04,2.1878,0.1567
420000,,,,,,50,50,29,23.5877,0.0001,77.7104,77.7432,-95.1935,0.2386,0.0367,1.1176,0.1298
420000,990.2083,1000.0,,,,,,,,,,,,,,,
420494,,,1000,948.1007,51.873,,,,,,,,,,,,
420500,,,,,,50,50,29,24.1472,0.0001,77.6902,77.6793,-95.198,0.1678,0.0366,1.496,0.1168
421000,,,,,,50,50,30,21.8727,0.0,77.7076,77.7156,-95.1776,0.1048,0.0383,2.2907,0.2079
421494,,,1000,939.7967,72.7261,,,,,,,,,,,,
421500,,,,,,50,50,29,21.6389,0.0,77.9778,77.9777,-95.1903,0.0208,0.0364,1.1927,0.1472
422000,,,,,,50,50,31,22.9407,0.0001,77.8004,77.8288,-95.1835,0.2414,0.0362,1.2916,0.1601
422494,,,1000,940.7681,67.4517,,,,,,,,,,,,
422500,,,,,,50,50,28,23.1576,0.0004,77.7909,77.7014,-95.2102,0.5371,0.0324,1.1372,0.1621
423000,,,,,,50,50,30,21.7378,0.0001,77.7729,77.7895,-95.1521,0.1862,0.0374,3.1398,0.1076
423494,,,1000,944.2127,72.3258,,,,,,,,,,,,
423500,,,,,,50,50,31,22.4245,0.0004,77.7889,77.7719,-95.2127,0.7129,0.0307,1.2293,0.1854
424000,,,,,,50,50,31,23.1166,0.0002,77.758,77.8024,-95.2265,0.4748,0.0303,2.377,0.0916
424494,,,1000,952.4803,74.5157,,,,,,,,,,,,
424500,,,,,,50,50,30,23.7803,0.0002,77.7441,77.7258,-95.1723,0.2995,0.0327,2.8839,0.1594
425000,,,,,,50,50,31,22.2892,0.0001,77.722,77.7383,-95.2118,0.2732,0.0239,1.3186,0.1026
425000,991.1045,1000.0,,,,,,,,,,,,,,,
425494,,,1000,938.1923,52.7033,,,,,,,,,,,,
425500,,,,,,50,50,29,23.232,0.0003,77.6945,77.7063,-95.2259,0.4546,0.033,1.4394,0.1255
426000,,,,,,50,50,30,22.9576,0.0001,77.7094,77.703,-95.2015,0.2441,0.0297,1.0163,0.143
426494,,,1000,958.1778,72.2,,,,,,,,,,,,
426500,,,,,,50,50,31,21.9371,0.0001,77.9084,77.8934,-95.1978,0.3424,0.0283,1.2464,0.1736
427000,,,,,,50,50,30,21.3051,0.0004,77.7527,77.6462,-95.1809,0.6771,0.0334,3.1986,0.1887
427494,,,1000,960.3259,72.0173,,,,,,,,,,,,
427500,,,,,,50,50,31,21.7233,0.0005,77.6875,77.7943,-95.229,0.5786,0.0294,1.6137,0.1304
428000,,,,,,50,50,30,23.0691,0.0,77.6915,77.6982,-95.2079,0.1742,0.0343,2.316,0.1744
428494,,,1000,936.0701,71.9496,,,,,,,,,,,,
428500,,,,,,50,50,31,22.6167,0.0,77.7711,77.7715,-95.2246,0.0218,0.0336,0.189,0.1446
429000,,,,,,50,50,31,21.9741,0.0001,77.6895,77.7242,-95.2025,0.2435,0.03,2.058,0.1528
429494,,,1000,949.2226,72.5082,,,,,,,,,,,,
429500,,,,,,50,50,30,23.6126,0.0002,77.6362,77.6847,-95.2075,0.3929,0.0355,2.5911,0.0883
430000,,,,,,50,50,31,21.8931,0.0005,77.6513,77.5855,-95.2544,0.6928,0.0353,1.6459,0.1358
430000,991.2974,1000.0,,,,,,,,,,,,,,,
430494,,,1000,921.9395,52.5436,,,,,,,,,,,,
430500,,,,,,50,50,32,21.9732,0.0,77.8132,77.816,-95.2631,0.0459,0.0308,3.1702,0.1026
431000,,,,,,50,50,31,23.6856,0.0001,77.723,77.7199,-95.2783,0.1999,0.0337,4.2994,0.171
431494,,,1000,959.7328,71.4901,,,,,,,,,,,,
431500,,,,,,50,50,31,22.9828,0.0003,77.6589,77.6011,-95.2303,0.4691,0.03,0.193,0.1951
432000,,,,,,50,50,32,23.0188,0.0002,77.6793,77.7057,-95.2253,0.37,0.0293,1.6602,0.1052
432494,,,1000,968.7364,72.408,,,,,,,,,,,,
432500,,,,,,50,50,32,22.9124,0.0,77.6942,77.6919,-95.2532,0.0818,0.0295,1.103,0.1256
433000,,,,,,50,50,31,22.151,0.0002,77.5728,77.5314,-95.2335,0.3715,0.0357,0.052,0.1581
433494,,,1000,951.4632,73.413,,,,,,,,,,,,
433500,,,,,,50,50,31,21.7673,0.0004,77.5796,77.65,-95.2509,0.6054,0.0322,1.3544,0.1323
434000,,,,,,50,50,32,22.3768,0.0002,77.5991,77.5509,-95.2675,0.402,0.0373,1.5958,0.0986
434494,,,1000,958.4042,73.4562,,,,,,,,,,,,
434500,,,,,,50,50,32,23.3964,0.0,77.7899,77.7947,-95.2644,0.1346,0.0355,1.1777,0.1588
435000,,,,,,50,50,32,22.7844,0.0003,77.7054,77.7829,-95.2511,0.5595,0.0331,0.2164,0.1329
435000,988.8019,1000.0,,,,,,,,,,,,,,,
435494,,,1000,963.9314,53.0224,,,,,,,,,,,,
435500,,,,,,50,50,32,22.247,0.0001,77.7304,77.689,-95.2539,0.2153,0.0247,0.9493,0.1616
436000,,,,,,50,50,33,22.8581,0.0001,77.6714,77.6404,-95.2369,0.2347,0.0394,1.0563,0.1135
436494,,,1000,937.7967,74.3498,,,,,,,,,,,,
436500,,,,,,50,50,32,22.2071,0.0001,77.6897,77.6874,-95.2691,0.2066,0.0384,0.4588,0.1756
437000,,,,,,50,50,31,21.7056,0.0005,77.6645,77.6791,-95.2738,0.5719,0.0287,2.4256,0.1287
437494,,,1000,948.2549,75.3206,,,,,,,,,,,,
437500,,,,,,50,50,32,22.4049,0.0002,77.6733,77.7066,-95.2423,0.4116,0.0354,1.9349,0.1352
438000,,,,,,50,50,33,21.1901,0.0,77.7858,77.7805,-95.2528,0.1215,0.0282,0.549,0.1668
438494,,,1000,917.0,73.7128,,,,,,,,,,,,
438500,,,,,,50,50,33,22.5355,0.0002,77.7558,77.6856,-95.2858,0.4422,0.0332,2.3836,0.1316
439000,,,,,,50,50,32,23.5496,0.0002,77.7218,77.6731,-95.2608,0.4066,0.0291,0.4267,0.1507
439494,,,1000,944.3265,71.8949,,,,,,,,,,,,
439500,,,,,,50,50,33,22.895,0.0001,77.7095,77.7422,-95.2404,0.2261,0.0305,1.1558,0.1456
440000,,,,,,50,50,33,21.045,0.0004,77.7652,77.8055,-95.2924,0.5201,0.0297,2.4617,0.1314
440000,994.0422,1000.0,,,,,,,,,,,,,,,
440494,,,1000,949.1048,52.3374,,,,,,,,,,,,
440500,,,,,,50,50,32,22.2436,0.0011,77.7243,77.8203,-95.2148,1.0659,0.0283,3.076,0.1255
441000,,,,,,50,50,34,23.1311,0.0004,77.7642,77.8089,-95.261,0.5332,0.0318,0.5931,0.0443
441494,,,1000,950.528,72.0417,,,,,,,,,,,,
441500,,,,,,50,50,34,22.0047,0.0001,77.7853,77.7953,-95.2503,0.1959,0.0259,0.5108,0.1308
442000,,,,,,50,50,34,22.3923,0.0,77.8052,77.8054,-95.2418,0.098,0.0315,1.3946,0.1337
442494,,,1000,946.9634,71.7631,,,,,,,,,,,,
442500,,,,,,50,50,33,22.4579,0.0002,77.7709,77.7197,-95.285,0.4317,0.0384,1.0111,0.1539
443000,,,,,,50,50,34,22.2106,0.0003,77.767,77.7646,-95.2619,0.4036,0.0338,0.2758,0.1345
443494,,,1000,979.8195,72.625,,,,,,,,,,,,
443500,,,,,,50,50,34,21.2815,0.0001,77.7789,77.7596,-95.2855,0.1974,0.0372,1.33,0.0914
444000,,,,,,50,50,34,21.0793,0.0002,77.7805,77.8103,-95.2507,0.3809,0.0277,0.5609,0.0903
444494,,,1000,942.9874,73.0522,,,,,,,,,,,,
444500,,,,,,50,50,35,21.7574,0.0001,77.8401,77.8507,-95.282,0.2375,0.0287,0.9256,0.1013
445000,,,,,,50,50,33,22.1813,0.0004,77.7913,77.7021,-95.2394,0.6257,0.0299,1.3019,0.0892
445000,989.865,1000.0,,,,,,,,,,,,,,,
445494,,,1000,958.0379,52.1254,,,,,,,,,,,,
445500,,,,,,50,50,34,21.5569,0.0,77.772,77.7797,-95.2668,0.1152,0.0283,0.546,0.132
446000,,,,,,50,50,34,22.6682,0.0,77.867,77.8622,-95.2188,0.0373,0.0356,3.0805,0.1466
446494,,,1000,954.7456,74.228,,,,,,,,,,,,
446500,,,,,,50,50,34,21.0096,0.0,77.7412,77.7434,-95.2966,0.1207,0.0339,1.6546,0.1042
447000,,,,,,50,50,34,20.9735,0.0002,77.7185,77.712,-95.2865,0.3958,0.0282,1.4395,0.1504
447494,,,1000,941.4817,75.2239,,,,,,,,,,,,
447500,,,,,,50,50,35,22.1524,0.0002,77.7398,77.6836,-95.2743,0.4632,0.0382,1.0696,0.0893
448000,,,,,,50,50,34,21.1818,0.0013,77.8873,77.9125,-95.2541,0.7892,0.0358,0.8645,0.1554
448494,,,1000,941.7202,73.1613,,,,,,,,,,,,
448500,,,,,,50,50,36,22.0145,0.0001,77.771,77.7416,-95.2628,0.2531,0.028,0.7643,0.0529
449000,,,,,,50,50,34,22.2846,0.0002,77.7902,77.7354,-95.2574,0.3542,0.0289,1.2257,0.1364
449494,,,1000,956.6195,71.2887,,,,,,,,,,,,
449500,,,,,,50,50,35,21.5506,0.0004,77.7616,77.8494,-95.2881,0.6254,0.037,1.5802,0.0739
450000,,,,,,50,50,35,21.0358,0.0,77.8538,77.8258,-95.2728,0.1962,0.0313,1.8369,0.1409
