env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
11157,,,52,274.7124,86.6352,,,,,,,,,
11178,,,21,104.2232,85.1331,,,,,,,,,
11202,,,24,118.4163,82.2098,,,,,,,,,
11224,,,22,110.4447,82.9908,,,,,,,,,
11259,,,35,185.0413,82.9405,,,,,,,,,
11298,,,39,206.2317,81.9971,,,,,,,,,
11350,,,52,267.8771,82.8152,,,,,,,,,
11378,,,28,142.8313,83.0253,,,,,,,,,
11447,,,69,362.2835,82.6156,,,,,,,,,
11492,,,45,203.895,82.8602,,,,,,,,,
11500,,,,,,1.3559,0.3469,0.0944,-384.4424,17.3045,1.0157,1144.3025,2092.7993,4.8
11519,,,27,132.3628,82.6094,,,,,,,,,
11562,,,43,192.4825,82.4064,,,,,,,,,
11623,,,61,294.0596,82.6415,,,,,,,,,
11647,,,24,117.5843,82.6808,,,,,,,,,
11722,,,75,392.1009,82.6626,,,,,,,,,
11748,,,26,132.3189,82.7666,,,,,,,,,
11774,,,26,130.4758,82.2938,,,,,,,,,
11856,,,82,439.1486,82.7348,,,,,,,,,
11884,,,28,142.9237,82.7218,,,,,,,,,
11938,,,54,268.2659,82.4573,,,,,,,,,
11977,,,39,174.2396,82.6234,,,,,,,,,
12000,,,,,,1.3614,0.3679,0.0885,-398.6393,42.6352,0.9921,1307.2021,5633.4189,8.6183
12010,,,33,162.5397,83.3917,,,,,,,,,
12041,,,31,141.6879,82.2834,,,,,,,,,
12078,,,37,175.8204,82.8668,,,,,,,,,
12107,,,29,143.0159,83.2424,,,,,,,,,
12186,,,79,414.2237,82.3786,,,,,,,,,
12228,,,42,206.3712,84.9837,,,,,,,,,
12255,,,27,132.5989,87.0563,,,,,,,,,
12288,,,33,170.0824,86.9217,,,,,,,,,
12314,,,26,129.1985,85.5275,,,,,,,,,
12355,,,41,206.3176,81.7724,,,,,,,,,
12388,,,33,167.8904,82.1859,,,,,,,,,
12458,,,70,353.5417,86.0958,,,,,,,,,
12500,,,,,,1.3846,0.3659,0.0917,-417.5509,48.8903,1.046,1084.0515,1244.9675,10.0503
12502,,,44,229.292,84.4251,,,,,,,,,
12547,,,45,228.9063,83.2114,,,,,,,,,
12595,,,48,251.5719,83.0501,,,,,,,,,
12676,,,81,424.2531,82.5982,,,,,,,,,
12722,,,46,234.0426,83.0814,,,,,,,,,
12760,,,38,182.0116,83.2127,,,,,,,,,
12795,,,35,177.1603,83.0,,,,,,,,,
12870,,,75,386.9519,82.8627,,,,,,,,,
12915,,,45,233.4239,82.45,,,,,,,,,
12936,,,21,104.1627,83.0399,,,,,,,,,
12970,,,34,153.3672,82.9412,,,,,,,,,
13000,,,,,,1.3348,0.3471,0.0882,-447.3386,30.3979,0.996,1626.0364,5405.8589,12.2281
13031,,,61,289.6178,87.1457,,,,,,,,,
13124,,,93,465.0804,82.3319,,,,,,,,,
13167,,,43,210.5344,79.8215,,,,,,,,,
13203,,,36,167.4157,85.0327,,,,,,,,,
13224,,,21,105.752,86.7343,,,,,,,,,
13263,,,39,185.2238,86.5214,,,,,,,,,
13312,,,49,233.2441,86.3912,,,,,,,,,
13346,,,34,179.5931,86.3935,,,,,,,,,
13404,,,58,263.3646,86.2561,,,,,,,,,
13428,,,24,111.3905,86.5534,,,,,,,,,
13479,,,51,256.3082,85.3354,,,,,,,,,
13500,,,,,,1.3925,0.36,0.0926,-444.9413,88.9463,1.0952,5360.7563,29786.0801,8.2538
13540,,,61,296.1741,82.9126,,,,,,,,,
13561,,,21,102.6151,83.1898,,,,,,,,,
13612,,,51,262.5388,83.0464,,,,,,,,,
13654,,,42,201.0342,82.8177,,,,,,,,,
13675,,,21,104.0687,83.341,,,,,,,,,
13730,,,55,300.9931,82.632,,,,,,,,,
13803,,,73,364.9933,82.9133,,,,,,,,,
13830,,,27,125.6057,82.5925,,,,,,,,,
13863,,,33,154.6789,82.7697,,,,,,,,,
13900,,,37,181.3429,82.9659,,,,,,,,,
13929,,,29,138.2867,84.4436,,,,,,,,,
13960,,,31,151.5342,87.5699,,,,,,,,,
13996,,,36,168.9482,87.2611,,,,,,,,,
14000,,,,,,1.4864,0.4054,0.0881,-282.9912,20.8126,1.2514,82950.75,209058.4531,1.1123
14021,,,25,120.2425,82.7526,,,,,,,,,
14045,,,24,110.833,83.0714,,,,,,,,,
14086,,,41,196.2428,86.5599,,,,,,,,,
14138,,,52,247.78,86.3888,,,,,,,,,
14162,,,24,122.1665,86.728,,,,,,,,,
14180,,,18,87.7901,87.1089,,,,,,,,,
14222,,,42,222.3889,86.7079,,,,,,,,,
14290,,,68,353.2122,86.3093,,,,,,,,,
14317,,,27,134.7557,86.7264,,,,,,,,,
14359,,,42,215.1892,86.1611,,,,,,,,,
14384,,,25,128.1829,86.4485,,,,,,,,,
14420,,,36,173.5572,86.3815,,,,,,,,,
14445,,,25,128.8804,86.7824,,,,,,,,,
14496,,,51,229.7381,85.6752,,,,,,,,,
14500,,,,,,1.4517,0.3694,0.0933,-527.1667,35.657,1.1874,2437.7886,11275.8652,5.7064
14533,,,37,196.4022,85.3444,,,,,,,,,
14605,,,72,396.5414,82.7219,,,,,,,,,
14653,,,48,251.2874,87.5241,,,,,,,,,
14708,,,55,297.135,83.7841,,,,,,,,,
14760,,,52,265.3371,84.5262,,,,,,,,,
14804,,,44,212.5762,82.7722,,,,,,,,,
14850,,,46,242.7112,82.9224,,,,,,,,,
14905,,,55,256.6467,82.6765,,,,,,,,,
14964,,,59,310.2704,82.9869,,,,,,,,,
15000,,,,,,1.3715,0.3744,0.0902,-578.6921,78.184,1.0003,2932.6846,5959.6206,9.9859
15000,132.1955,29.6,,,,,,,,,,,,
15009,,,45,230.8227,63.7242,,,,,,,,,
15043,,,34,170.0726,82.9095,,,,,,,,,
15068,,,25,128.6495,85.0998,,,,,,,,,
15093,,,25,114.94,86.697,,,,,,,,,
