env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
11000,,,,,,1.1538,0.7573,0.1209,-113.0029,11.2361,0.1786,77.916,331.3743,2.5963
11005,,,24,12.5864,99.4906,,,,,,,,,
11016,,,11,-1.3499,99.9226,,,,,,,,,
11031,,,15,6.6853,99.7189,,,,,,,,,
11039,,,8,-1.6327,99.1696,,,,,,,,,
11047,,,8,-2.7799,99.1725,,,,,,,,,
11071,,,24,9.0313,99.8476,,,,,,,,,
11079,,,8,-4.0548,99.0002,,,,,,,,,
11087,,,8,-3.1537,99.2412,,,,,,,,,
11099,,,12,1.7426,99.7093,,,,,,,,,
11119,,,20,6.8508,99.5933,,,,,,,,,
11129,,,10,0.1689,99.3586,,,,,,,,,
11137,,,8,-2.5726,98.8448,,,,,,,,,
11144,,,7,-4.9661,99.8933,,,,,,,,,
11171,,,27,7.9775,99.4702,,,,,,,,,
11211,,,40,35.6673,99.6149,,,,,,,,,
11256,,,45,36.2746,98.8955,,,,,,,,,
11268,,,12,-2.0592,99.9139,,,,,,,,,
11295,,,27,8.9055,99.3822,,,,,,,,,
11320,,,25,11.077,99.4384,,,,,,,,,
11328,,,8,-1.2053,99.1547,,,,,,,,,
11339,,,11,2.1862,99.1018,,,,,,,,,
11358,,,19,5.3565,99.5099,,,,,,,,,
11367,,,9,-2.0675,98.5445,,,,,,,,,
11375,,,8,-3.7937,99.6168,,,,,,,,,
11500,,,,,,1.166,0.7544,0.1234,-119.8532,17.311,0.1828,98.7229,511.9055,2.5021
11516,,,141,224.7518,99.3597,,,,,,,,,
11524,,,8,-3.1419,99.81,,,,,,,,,
11532,,,8,-3.8792,99.1368,,,,,,,,,
11540,,,8,-3.1035,98.9882,,,,,,,,,
11562,,,22,9.4197,99.6003,,,,,,,,,
11570,,,8,-4.2169,99.2344,,,,,,,,,
11578,,,8,-4.1621,99.2512,,,,,,,,,
11605,,,27,8.6232,99.3963,,,,,,,,,
11625,,,20,9.5468,99.4774,,,,,,,,,
11649,,,24,-0.2014,99.1781,,,,,,,,,
11685,,,36,26.9336,98.5783,,,,,,,,,
11697,,,12,1.1861,99.0063,,,,,,,,,
11708,,,11,-1.6864,99.3988,,,,,,,,,
11716,,,8,-3.7244,98.7973,,,,,,,,,
11733,,,17,3.7786,99.6673,,,,,,,,,
11748,,,15,-1.1599,98.8433,,,,,,,,,
11758,,,10,-1.7622,99.68,,,,,,,,,
11773,,,15,2.4046,98.5955,,,,,,,,,
11786,,,13,-2.8036,99.7323,,,,,,,,,
11800,,,14,0.0259,99.2367,,,,,,,,,
11817,,,17,2.3702,99.4803,,,,,,,,,
11831,,,14,1.996,99.4601,,,,,,,,,
11841,,,10,-2.1417,99.2763,,,,,,,,,
11857,,,16,-1.5649,99.1758,,,,,,,,,
