env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
391800,,,50,-4.9968,82.7979,,,,,,,
391850,,,50,-4.6916,83.1456,,,,,,,
391900,,,50,-6.3633,83.7122,,,,,,,
391950,,,50,-6.0817,83.1633,,,,,,,
392000,,,,,,3.9262,0.0184,0.0,-0.0041,0.001,0.3188,0.0916
392000,,,50,-6.4935,83.2882,,,,,,,
392050,,,50,-5.4774,83.8257,,,,,,,
392100,,,50,-4.8204,80.2457,,,,,,,
392150,,,50,-6.9796,82.5715,,,,,,,
392200,,,50,-7.8341,83.2528,,,,,,,
392250,,,50,-2.4095,83.4069,,,,,,,
392300,,,50,-5.086,83.311,,,,,,,
392350,,,50,-5.9822,82.8874,,,,,,,
392400,,,50,-5.3212,83.0523,,,,,,,
392450,,,50,-7.3753,83.2992,,,,,,,
392500,,,,,,3.9196,0.0492,0.0037,-0.0351,0.0012,0.5284,0.0507
392500,,,50,-7.1331,83.1899,,,,,,,
392550,,,50,-6.2564,83.2266,,,,,,,
392600,,,50,-3.454,82.0615,,,,,,,
392650,,,50,-3.3763,83.3427,,,,,,,
392700,,,50,-6.7625,82.4717,,,,,,,
392750,,,50,-4.7548,83.2088,,,,,,,
392800,,,50,-7.0385,83.6654,,,,,,,
392850,,,50,-5.9299,82.9586,,,,,,,
392900,,,50,-6.3335,82.0495,,,,,,,
392950,,,50,-3.8301,82.3207,,,,,,,
393000,,,,,,3.978,0.0204,0.0,-0.0042,0.0008,0.2568,0.1058
393000,,,50,-4.9005,81.7538,,,,,,,
393050,,,50,-6.3644,79.9802,,,,,,,
393100,,,50,-6.0474,81.6956,,,,,,,
393150,,,50,-2.3425,82.2361,,,,,,,
393200,,,50,-6.6061,81.5425,,,,,,,
393250,,,50,-5.394,83.0863,,,,,,,
393300,,,50,-2.8596,83.6398,,,,,,,
393350,,,50,-4.3631,83.1828,,,,,,,
393400,,,50,-7.2216,83.2616,,,,,,,
393450,,,50,-4.1209,83.2681,,,,,,,
393500,,,,,,3.8802,0.015,0.0,-0.0044,0.0009,0.2586,0.0401
393500,,,50,-4.4122,82.8488,,,,,,,
393550,,,50,-4.6109,83.566,,,,,,,
393600,,,50,-5.8183,81.3869,,,,,,,
393650,,,50,-5.2659,83.3623,,,,,,,
393700,,,50,-3.8429,83.18,,,,,,,
393750,,,50,-3.7601,82.9033,,,,,,,
393800,,,50,-4.3214,87.797,,,,,,,
393850,,,50,-8.0493,90.1321,,,,,,,
393900,,,50,-4.2739,90.0389,,,,,,,
393950,,,50,-5.0863,89.5075,,,,,,,
394000,,,,,,3.9463,0.014,0.0,-0.0046,0.0011,0.4843,0.0797
394000,,,50,-2.2377,89.6306,,,,,,,
394050,,,50,-5.539,90.0389,,,,,,,
394100,,,50,-4.7971,89.8852,,,,,,,
394150,,,50,-3.0294,89.7359,,,,,,,
394200,,,50,-3.7876,90.1272,,,,,,,
394250,,,50,-4.5491,89.731,,,,,,,
394300,,,50,-6.2899,89.7329,,,,,,,
394350,,,50,-5.7618,89.6645,,,,,,,
394400,,,50,-6.6931,83.1697,,,,,,,
394450,,,50,-1.8385,82.2413,,,,,,,
394500,,,,,,3.9625,0.0182,0.0,-0.0049,0.0012,0.4831,0.0808
394500,,,50,-7.6445,83.2075,,,,,,,
394550,,,50,-7.3739,83.4105,,,,,,,
394600,,,50,-5.835,82.7894,,,,,,,
394650,,,50,-4.7904,83.0947,,,,,,,
394700,,,50,-6.9026,82.1415,,,,,,,
394750,,,50,-2.5622,82.6594,,,,,,,
394800,,,50,-6.5814,82.4822,,,,,,,
394850,,,50,-7.6916,83.014,,,,,,,
394900,,,50,-5.0096,81.7846,,,,,,,
394950,,,50,-2.6918,85.6159,,,,,,,
395000,,,,,,3.9261,0.0135,0.0,-0.0052,0.0011,0.4629,0.0589
395000,-4.6088,50.0,,,,,,,,,,
395000,,,50,-4.8557,77.0248,,,,,,,
395050,,,50,-3.2647,82.8452,,,,,,,
395100,,,50,-4.6268,83.381,,,,,,,
395150,,,50,-1.7804,89.9251,,,,,,,
395200,,,50,-5.0834,83.9032,,,,,,,
395250,,,50,-3.0818,82.5261,,,,,,,
395300,,,50,-3.6258,83.2659,,,,,,,
395350,,,50,-3.7891,82.8198,,,,,,,
395400,,,50,-2.1006,83.0493,,,,,,,
395450,,,50,-2.9641,83.2831,,,,,,,
395500,,,,,,3.9145,0.0101,0.0,-0.003,0.0008,0.329,0.063
395500,,,50,-6.0202,83.3671,,,,,,,
395550,,,50,-4.7255,83.2038,,,,,,,
395600,,,50,-3.3969,83.455,,,,,,,
395650,,,50,-3.133,86.0518,,,,,,,
395700,,,50,-3.5312,89.9744,,,,,,,
395750,,,50,-2.2179,89.5198,,,,,,,
395800,,,50,-4.99,89.8602,,,,,,,
395850,,,50,-3.9273,90.1938,,,,,,,
395900,,,50,-4.9174,90.2136,,,,,,,
395950,,,50,-6.2336,89.5182,,,,,,,
396000,,,,,,3.9241,0.0205,0.0,-0.004,0.001,0.1981,0.0896
396000,,,50,-5.421,81.7796,,,,,,,
396050,,,50,-4.8185,83.124,,,,,,,
396100,,,50,-7.1824,83.3184,,,,,,,
396150,,,50,-7.943,83.2278,,,,,,,
396200,,,50,-3.4831,82.9377,,,,,,,
396250,,,50,-5.8286,82.1312,,,,,,,
396300,,,50,-1.891,82.0079,,,,,,,
396350,,,50,-5.6822,83.1544,,,,,,,
396400,,,50,-5.4866,83.004,,,,,,,
396450,,,50,-4.7982,82.6197,,,,,,,
396500,,,,,,3.9158,0.0267,0.0,-0.0046,0.0014,0.2471,0.1276
396500,,,50,-4.8837,83.1229,,,,,,,
396550,,,50,-7.0416,83.2946,,,,,,,
396600,,,50,-6.5954,82.4556,,,,,,,
396650,,,50,-7.4699,83.2068,,,,,,,
396700,,,50,-3.476,82.9385,,,,,,,
396750,,,50,-3.95,83.5499,,,,,,,
396800,,,50,-6.96,83.0534,,,,,,,
396850,,,50,-3.4589,83.8361,,,,,,,
396900,,,50,-6.5573,83.3658,,,,,,,
396950,,,50,-7.5678,82.6839,,,,,,,
397000,,,,,,3.9276,0.0154,0.0,-0.0048,0.0012,0.4778,0.0438
397000,,,50,-2.9187,83.2266,,,,,,,
397050,,,50,-5.2924,83.1754,,,,,,,
397100,,,50,-5.1378,83.1986,,,,,,,
397150,,,50,-3.3811,83.1674,,,,,,,
397200,,,50,-3.163,82.9788,,,,,,,
397250,,,50,-4.0348,83.0625,,,,,,,
397300,,,50,-2.6762,83.2104,,,,,,,
397350,,,50,-3.1134,85.231,,,,,,,
397400,,,50,-3.8898,86.6329,,,,,,,
397450,,,50,-3.4242,89.6858,,,,,,,
397500,,,,,,3.9432,0.013,0.0,-0.0038,0.0014,0.7251,0.0601
397500,,,50,-7.4523,83.1598,,,,,,,
397550,,,50,-7.3492,82.523,,,,,,,
397600,,,50,-5.4828,83.4062,,,,,,,
397650,,,50,-4.2686,83.1882,,,,,,,
397700,,,50,-5.2301,83.2416,,,,,,,
397750,,,50,-3.7855,82.8446,,,,,,,
397800,,,50,-8.2524,83.1739,,,,,,,
397850,,,50,-3.5185,83.3275,,,,,,,
397900,,,50,-4.5243,83.4449,,,,,,,
397950,,,50,-6.2088,81.7554,,,,,,,
398000,,,,,,3.8731,0.0271,0.0,-0.0044,0.0012,0.4339,0.0956
398000,,,50,-6.5074,82.2927,,,,,,,
398050,,,50,-5.7087,83.1103,,,,,,,
398100,,,50,-7.2182,82.5156,,,,,,,
398150,,,50,-3.3552,82.9251,,,,,,,
398200,,,50,-5.3926,83.2244,,,,,,,
398250,,,50,-6.0233,83.5244,,,,,,,
398300,,,50,-4.5248,83.0677,,,,,,,
398350,,,50,-6.784,83.6472,,,,,,,
398400,,,50,-3.111,82.9764,,,,,,,
398450,,,50,-4.5718,83.1165,,,,,,,
398500,,,,,,3.926,0.0185,0.0,-0.004,0.0012,0.2619,0.0739
398500,,,50,-4.2768,83.395,,,,,,,
398550,,,50,-4.5688,83.4161,,,,,,,
398600,,,50,-3.8575,83.37,,,,,,,
398650,,,50,-5.6793,82.1986,,,,,,,
398700,,,50,-6.4416,83.3624,,,,,,,
398750,,,50,-5.0459,83.5279,,,,,,,
398800,,,50,-5.7804,82.3279,,,,,,,
398850,,,50,-4.6735,81.4949,,,,,,,
398900,,,50,-3.5045,83.5417,,,,,,,
398950,,,50,-3.4158,83.2721,,,,,,,
399000,,,,,,3.8554,0.0177,0.0,-0.0044,0.0011,0.4235,0.0546
399000,,,50,-3.3724,83.5389,,,,,,,
399050,,,50,-4.8721,83.1633,,,,,,,
399100,,,50,-5.522,83.5833,,,,,,,
399150,,,50,-4.1445,82.7337,,,,,,,
399200,,,50,-6.5431,83.1114,,,,,,,
399250,,,50,-3.5528,83.4768,,,,,,,
399300,,,50,-5.3567,82.3159,,,,,,,
399350,,,50,-4.3064,83.6673,,,,,,,
399400,,,50,-4.2466,82.7301,,,,,,,
399450,,,50,-5.5695,83.1394,,,,,,,
399500,,,,,,3.8599,0.0278,0.0003,-0.0067,0.0012,0.3434,0.0859
399500,,,50,-5.1942,82.067,,,,,,,
399550,,,50,-4.0864,78.9655,,,,,,,
399600,,,50,-6.6539,81.4811,,,,,,,
399650,,,50,-3.5599,83.3064,,,,,,,
399700,,,50,-7.4712,83.3271,,,,,,,
399750,,,50,-3.9916,83.404,,,,,,,
399800,,,50,-4.9993,83.4097,,,,,,,
399850,,,50,-5.0784,83.3667,,,,,,,
399900,,,50,-5.5051,83.0439,,,,,,,
399950,,,50,-5.265,82.5171,,,,,,,
400000,,,,,,3.9773,0.0162,0.0,-0.0049,0.0016,0.6529,0.0855
400000,-4.7592,50.0,,,,,,,,,,
400000,,,50,-4.54,73.5591,,,,,,,
400050,,,50,-3.7001,83.0384,,,,,,,
400100,,,50,-7.7711,83.1084,,,,,,,
400150,,,50,-2.0602,82.6547,,,,,,,
400200,,,50,-6.1106,83.0015,,,,,,,
400250,,,50,-6.367,83.059,,,,,,,
400300,,,50,-7.3618,83.1385,,,,,,,
400350,,,50,-1.8257,82.5903,,,,,,,
400400,,,50,-2.3636,83.0827,,,,,,,
400450,,,50,-7.8595,81.6034,,,,,,,
400500,,,,,,3.8895,0.0195,0.0,-0.004,0.0011,0.1684,0.1026
400500,,,50,-5.7545,84.9353,,,,,,,
400550,,,50,-4.5651,90.0507,,,,,,,
400600,,,50,-3.317,90.3597,,,,,,,
400650,,,50,-6.8754,90.2448,,,,,,,
400700,,,50,-3.2231,90.1899,,,,,,,
400750,,,50,-6.151,89.766,,,,,,,
400800,,,50,-5.5795,85.2746,,,,,,,
400850,,,50,-6.6957,83.4139,,,,,,,
400900,,,50,-5.4816,85.9014,,,,,,,
400950,,,50,-3.4238,89.5282,,,,,,,
401000,,,,,,3.8998,0.0256,0.0,-0.0044,0.0012,0.5244,0.1081
401000,,,50,-4.3531,83.2758,,,,,,,
401050,,,50,-5.4945,83.3148,,,,,,,
401100,,,50,-6.6516,83.6387,,,,,,,
401150,,,50,-4.1246,84.6864,,,,,,,
401200,,,50,-2.2881,86.2707,,,,,,,
401250,,,50,-3.7299,86.1425,,,,,,,
401300,,,50,-6.6259,87.8047,,,,,,,
401350,,,50,-3.2862,87.686,,,,,,,
401400,,,50,-6.0301,87.6703,,,,,,,
401450,,,50,-3.5838,87.7407,,,,,,,
401500,,,,,,3.9122,0.0248,0.0,-0.0045,0.0009,0.1293,0.126
401500,,,50,-3.2814,86.8399,,,,,,,
401550,,,50,-3.2808,83.1722,,,,,,,
401600,,,50,-5.68,83.1655,,,,,,,
401650,,,50,-7.7948,85.078,,,,,,,
401700,,,50,-7.5143,90.0576,,,,,,,
401750,,,50,-4.207,90.2608,,,,,,,
401800,,,50,-3.8524,90.1362,,,,,,,
401850,,,50,-5.9689,89.628,,,,,,,
401900,,,50,-6.7935,84.5236,,,,,,,
401950,,,50,-3.3199,89.8394,,,,,,,
402000,,,,,,3.8994,0.0189,0.0,-0.0034,0.0011,0.2398,0.0606
402000,,,50,-6.0443,89.1564,,,,,,,
402050,,,50,-4.8618,90.2476,,,,,,,
402100,,,50,-5.5043,89.932,,,,,,,
402150,,,50,-6.5832,90.3765,,,,,,,
402200,,,50,-3.0497,90.1583,,,,,,,
402250,,,50,-2.3166,90.2818,,,,,,,
402300,,,50,-5.1006,89.3333,,,,,,,
402350,,,50,-6.0447,83.3052,,,,,,,
402400,,,50,-6.6556,83.2801,,,,,,,
402450,,,50,-5.0409,83.201,,,,,,,
402500,,,,,,3.8848,0.0187,0.0,-0.0032,0.001,0.2004,0.0571
402500,,,50,-6.5817,90.03,,,,,,,
402550,,,50,-7.5215,86.3969,,,,,,,
402600,,,50,-4.4124,87.0804,,,,,,,
402650,,,50,-5.223,90.4687,,,,,,,
402700,,,50,-5.9183,90.8066,,,,,,,
402750,,,50,-4.7459,84.9614,,,,,,,
402800,,,50,-7.356,89.3748,,,,,,,
402850,,,50,-4.3005,90.7565,,,,,,,
402900,,,50,-5.8076,88.195,,,,,,,
402950,,,50,-6.9457,83.6009,,,,,,,
403000,,,,,,3.9065,0.0467,0.001,-0.011,0.0011,0.4427,0.0413
403000,,,50,-6.5522,83.6323,,,,,,,
403050,,,50,-6.5677,83.5423,,,,,,,
403100,,,50,-5.8789,83.862,,,,,,,
403150,,,50,-7.4306,83.6899,,,,,,,
403200,,,50,-6.663,82.8691,,,,,,,
403250,,,50,-4.001,83.0643,,,,,,,
403300,,,50,-5.1609,83.7841,,,,,,,
403350,,,50,-4.4845,83.5125,,,,,,,
403400,,,50,-4.8234,82.113,,,,,,,
403450,,,50,-3.5965,83.7619,,,,,,,
403500,,,,,,3.8929,0.0169,0.0,-0.004,0.0011,0.4206,0.0769
403500,,,50,-3.1002,83.6781,,,,,,,
403550,,,50,-3.9591,83.1332,,,,,,,
403600,,,50,-5.3075,83.6481,,,,,,,
403650,,,50,-7.312,83.8353,,,,,,,
403700,,,50,-5.5109,83.9124,,,,,,,
403750,,,50,-4.8731,87.5237,,,,,,,
403800,,,50,-5.5584,90.4687,,,,,,,
403850,,,50,-4.58,90.38,,,,,,,
403900,,,50,-6.3914,90.5139,,,,,,,
403950,,,50,-7.5122,83.6621,,,,,,,
404000,,,,,,3.8981,0.0131,0.0,-0.0045,0.001,0.2486,0.0446
404000,,,50,-5.1062,83.4625,,,,,,,
404050,,,50,-5.8598,83.6669,,,,,,,
404100,,,50,-2.5464,88.0037,,,,,,,
404150,,,50,-3.3491,90.4293,,,,,,,
404200,,,50,-5.2678,90.4672,,,,,,,
404250,,,50,-7.5235,90.4511,,,,,,,
404300,,,50,-3.7917,89.7409,,,,,,,
404350,,,50,-2.7283,89.8738,,,,,,,
404400,,,50,-8.0833,90.5665,,,,,,,
404450,,,50,-6.3813,89.2576,,,,,,,
404500,,,,,,3.9242,0.0219,0.0,-0.0033,0.0014,0.5884,0.1104
404500,,,50,-5.7926,86.7128,,,,,,,
404550,,,50,-7.4382,90.3526,,,,,,,
404600,,,50,-5.6271,90.5374,,,,,,,
404650,,,50,-5.3185,90.2795,,,,,,,
404700,,,50,-7.6951,90.3344,,,,,,,
404750,,,50,-3.4897,90.3291,,,,,,,
404800,,,50,-5.4813,87.3711,,,,,,,
404850,,,50,-2.6689,83.6461,,,,,,,
404900,,,50,-6.7629,83.6195,,,,,,,
404950,,,50,-4.2766,83.8288,,,,,,,
405000,,,,,,3.8603,0.0149,0.0,-0.004,0.0009,0.1967,0.08
405000,-3.2392,50.0,,,,,,,,,,
405000,,,50,-6.6184,74.3288,,,,,,,
405050,,,50,-6.0411,82.7108,,,,,,,
405100,,,50,-1.8145,83.729,,,,,,,
405150,,,50,-3.8305,83.2935,,,,,,,
405200,,,50,-4.4591,85.9258,,,,,,,
405250,,,50,-2.8036,90.3648,,,,,,,
405300,,,50,-4.9074,90.3559,,,,,,,
405350,,,50,-5.27,90.589,,,,,,,
405400,,,50,-5.6147,90.2934,,,,,,,
405450,,,50,-2.9038,90.5697,,,,,,,
405500,,,,,,3.8557,0.0143,0.0,-0.0047,0.0014,0.6462,0.0631
405500,,,50,-5.0637,90.1058,,,,,,,
405550,,,50,-2.2481,90.6109,,,,,,,
405600,,,50,-3.8855,90.3588,,,,,,,
405650,,,50,-4.3373,90.2144,,,,,,,
405700,,,50,-6.7677,83.7687,,,,,,,
405750,,,50,-4.1607,81.8493,,,,,,,
405800,,,50,-4.2481,83.698,,,,,,,
405850,,,50,-2.9194,83.8192,,,,,,,
405900,,,50,-4.6865,83.8996,,,,,,,
405950,,,50,-5.0028,83.5805,,,,,,,
406000,,,,,,3.9068,0.0141,0.0,-0.0039,0.0012,0.3916,0.0484
406000,,,50,-6.129,83.1529,,,,,,,
406050,,,50,-4.2867,83.816,,,,,,,
406100,,,50,-7.224,83.7954,,,,,,,
406150,,,50,-5.6709,83.8632,,,,,,,
406200,,,50,-4.6983,83.3277,,,,,,,
406250,,,50,-3.4502,83.823,,,,,,,
406300,,,50,-6.5467,83.8524,,,,,,,
406350,,,50,-2.4057,83.214,,,,,,,
406400,,,50,-4.0703,83.1303,,,,,,,
406450,,,50,-5.5732,83.0451,,,,,,,
406500,,,,,,3.8858,0.0179,0.0,-0.0046,0.0009,0.192,0.1034
406500,,,50,-6.6626,82.7376,,,,,,,
406550,,,50,-5.1371,82.8828,,,,,,,
406600,,,50,-6.3243,83.6558,,,,,,,
406650,,,50,-6.3516,83.6898,,,,,,,
406700,,,50,-3.6115,83.8927,,,,,,,
406750,,,50,-3.532,83.8481,,,,,,,
406800,,,50,-6.1144,83.9643,,,,,,,
406850,,,50,-3.7832,83.5653,,,,,,,
406900,,,50,-3.0081,83.5128,,,,,,,
406950,,,50,-2.3614,83.1075,,,,,,,
407000,,,,,,3.9047,0.0139,0.0,-0.0052,0.0008,0.1859,0.0528
407000,,,50,-5.9087,83.1664,,,,,,,
407050,,,50,-4.0564,84.4416,,,,,,,
407100,,,50,-4.2915,88.4081,,,,,,,
407150,,,50,-7.4926,83.7053,,,,,,,
407200,,,50,-5.1445,87.3098,,,,,,,
407250,,,50,-3.9093,90.0475,,,,,,,
407300,,,50,-4.2331,90.3625,,,,,,,
407350,,,50,-3.3366,90.1878,,,,,,,
407400,,,50,-6.0218,90.4245,,,,,,,
407450,,,50,-6.1138,90.4242,,,,,,,
407500,,,,,,3.8909,0.0147,0.0,-0.0035,0.0009,0.24,0.0687
407500,,,50,-3.4112,90.4996,,,,,,,
407550,,,50,-4.3159,90.3155,,,,,,,
407600,,,50,-4.7605,88.0087,,,,,,,
407650,,,50,-6.7823,83.5001,,,,,,,
407700,,,50,-4.8454,83.7459,,,,,,,
407750,,,50,-4.0131,83.8576,,,,,,,
407800,,,50,-3.1524,83.4746,,,,,,,
407850,,,50,-6.3769,84.0986,,,,,,,
407900,,,50,-6.926,83.5089,,,,,,,
407950,,,50,-6.2821,83.6868,,,,,,,
408000,,,,,,3.886,0.0139,0.0,-0.0048,0.001,0.3173,0.0898
408000,,,50,-6.7662,84.1421,,,,,,,
408050,,,50,-4.8704,82.847,,,,,,,
408100,,,50,-7.3236,83.2974,,,,,,,
408150,,,50,-6.4438,83.4448,,,,,,,
408200,,,50,-3.9504,83.953,,,,,,,
408250,,,50,-3.1731,83.1678,,,,,,,
408300,,,50,-6.0294,83.3381,,,,,,,
408350,,,50,-5.8696,83.748,,,,,,,
408400,,,50,-4.7197,84.0426,,,,,,,
408450,,,50,-4.0367,83.8777,,,,,,,
408500,,,,,,3.8562,0.0159,0.0,-0.0039,0.0009,0.1431,0.0865
408500,,,50,-6.0005,83.9543,,,,,,,
408550,,,50,-6.197,84.0705,,,,,,,
408600,,,50,-3.4817,84.1055,,,,,,,
408650,,,50,-6.1568,84.1042,,,,,,,
408700,,,50,-6.5461,83.9758,,,,,,,
408750,,,50,-5.4057,84.1108,,,,,,,
408800,,,50,-4.1966,84.0854,,,,,,,
408850,,,50,-3.3325,84.2307,,,,,,,
408900,,,50,-5.6453,83.8991,,,,,,,
408950,,,50,-3.4756,83.9879,,,,,,,
409000,,,,,,3.8556,0.0131,0.0,-0.0043,0.0009,0.2365,0.0567
409000,,,50,-2.1454,83.8104,,,,,,,
409050,,,50,-3.9014,83.8033,,,,,,,
409100,,,50,-6.1109,83.9051,,,,,,,
409150,,,50,-4.0137,84.1172,,,,,,,
409200,,,50,-5.9712,83.3281,,,,,,,
409250,,,50,-3.6145,83.5034,,,,,,,
409300,,,50,-5.6081,83.0774,,,,,,,
409350,,,50,-6.6612,84.0444,,,,,,,
409400,,,50,-4.3748,83.059,,,,,,,
409450,,,50,-2.2562,84.0309,,,,,,,
409500,,,,,,3.8814,0.0158,0.0,-0.0044,0.001,0.3787,0.0791
409500,,,50,-2.1879,84.2059,,,,,,,
409550,,,50,-7.0335,83.3071,,,,,,,
409600,,,50,-5.9876,82.9908,,,,,,,
409650,,,50,-2.7793,83.5769,,,,,,,
409700,,,50,-3.1695,83.9167,,,,,,,
409750,,,50,-2.6842,83.5585,,,,,,,
409800,,,50,-3.163,83.8587,,,,,,,
409850,,,50,-3.0069,83.8678,,,,,,,
409900,,,50,-4.289,83.0199,,,,,,,
409950,,,50,-5.5335,89.0344,,,,,,,
410000,,,,,,3.941,0.0212,0.0,-0.0041,0.0012,0.1996,0.0804
410000,-3.5592,50.0,,,,,,,,,,
410000,,,50,-7.1843,78.9257,,,,,,,
410050,,,50,-3.0787,90.3722,,,,,,,
410100,,,50,-6.7599,90.6531,,,,,,,
410150,,,50,-7.1357,90.2995,,,,,,,
410200,,,50,-2.5774,90.7893,,,,,,,
410250,,,50,-5.2246,90.4899,,,,,,,
410300,,,50,-7.0292,90.4068,,,,,,,
410350,,,50,-3.9482,90.4174,,,,,,,
410400,,,50,-4.1324,90.4423,,,,,,,
410450,,,50,-6.5293,83.2193,,,,,,,
410500,,,,,,3.9551,0.0239,0.0,-0.0034,0.0013,0.6923,0.1247
410500,,,50,-5.0663,83.5323,,,,,,,
410550,,,50,-4.8111,83.8654,,,,,,,
410600,,,50,-4.2814,83.8441,,,,,,,
410650,,,50,-3.5943,83.2811,,,,,,,
410700,,,50,-4.239,83.8575,,,,,,,
410750,,,50,-6.8906,83.833,,,,,,,
410800,,,50,-2.2848,83.9695,,,,,,,
410850,,,50,-5.8988,84.1891,,,,,,,
410900,,,50,-3.9965,83.3121,,,,,,,
410950,,,50,-4.6984,83.3926,,,,,,,
411000,,,,,,3.9106,0.0223,0.0,-0.0043,0.001,0.191,0.0785
411000,,,50,-7.16,83.8869,,,,,,,
411050,,,50,-5.8433,82.9608,,,,,,,
411100,,,50,-5.4547,84.3282,,,,,,,
411150,,,50,-2.8866,83.3051,,,,,,,
411200,,,50,-5.8898,83.4945,,,,,,,
411250,,,50,-4.4926,83.9088,,,,,,,
411300,,,50,-6.4327,84.0506,,,,,,,
411350,,,50,-6.7433,83.9999,,,,,,,
411400,,,50,-5.3788,83.8908,,,,,,,
411450,,,50,-7.6466,88.1914,,,,,,,
411500,,,,,,3.8645,0.0144,0.0,-0.0031,0.0012,0.2133,0.0886
411500,,,50,-4.5128,90.4767,,,,,,,
411550,,,50,-3.1449,90.417,,,,,,,
411600,,,50,-2.9121,90.4286,,,,,,,
411650,,,50,-7.9062,90.3286,,,,,,,
411700,,,50,-7.4492,90.4949,,,,,,,
411750,,,50,-4.0574,90.3146,,,,,,,
411800,,,50,-4.7417,90.5711,,,,,,,
411850,,,50,-3.9885,90.4615,,,,,,,
411900,,,50,-6.4044,90.222,,,,,,,
411950,,,50,-5.0219,90.4828,,,,,,,
412000,,,,,,3.8875,0.0204,0.0001,-0.0078,0.0015,0.5621,0.0851
412000,,,50,-4.5819,86.2114,,,,,,,
412050,,,50,-5.5721,83.8776,,,,,,,
412100,,,50,-6.977,83.9937,,,,,,,
412150,,,50,-4.6365,84.0226,,,,,,,
412200,,,50,-3.7578,83.9439,,,,,,,
412250,,,50,-7.6846,83.8521,,,,,,,
412300,,,50,-6.2121,83.2206,,,,,,,
412350,,,50,-6.9391,89.2454,,,,,,,
412400,,,50,-2.4684,90.7081,,,,,,,
412450,,,50,-5.6124,90.8246,,,,,,,
412500,,,,,,3.902,0.0165,0.0,-0.0044,0.001,0.3869,0.0712
412500,,,50,-4.425,90.9098,,,,,,,
412550,,,50,-3.5402,90.8411,,,,,,,
412600,,,50,-1.8304,90.9299,,,,,,,
412650,,,50,-5.7077,90.8875,,,,,,,
412700,,,50,-4.0429,90.7268,,,,,,,
412750,,,50,-4.828,90.1764,,,,,,,
412800,,,50,-5.4674,90.7973,,,,,,,
412850,,,50,-5.393,89.706,,,,,,,
412900,,,50,-5.2231,83.6721,,,,,,,
412950,,,50,-6.2605,83.3799,,,,,,,
413000,,,,,,3.8865,0.0217,0.0,-0.0037,0.001,0.5014,0.0746
413000,,,50,-2.7205,83.8719,,,,,,,
413050,,,50,-5.128,82.8713,,,,,,,
413100,,,50,-5.1842,83.5531,,,,,,,
413150,,,50,-3.6474,84.0283,,,,,,,
413200,,,50,-4.3295,83.8966,,,,,,,
413250,,,50,-3.755,83.5559,,,,,,,
413300,,,50,-2.2583,83.8747,,,,,,,
413350,,,50,-7.675,82.2465,,,,,,,
413400,,,50,-4.2947,83.7134,,,,,,,
413450,,,50,-6.4357,83.995,,,,,,,
413500,,,,,,3.9335,0.0268,0.0,-0.0041,0.0012,0.3543,0.1084
413500,,,50,-6.3113,83.9682,,,,,,,
413550,,,50,-7.1826,83.2964,,,,,,,
413600,,,50,-6.464,83.6186,,,,,,,
413650,,,50,-6.6514,83.6987,,,,,,,
413700,,,50,-7.4696,83.6842,,,,,,,
413750,,,50,-6.9554,83.3731,,,,,,,
413800,,,50,-7.7406,83.5947,,,,,,,
413850,,,50,-3.7748,83.1588,,,,,,,
413900,,,50,-3.395,81.2524,,,,,,,
413950,,,50,-7.8873,83.2773,,,,,,,
414000,,,,,,3.9015,0.0197,0.0001,-0.006,0.001,0.437,0.0767
414000,,,50,-3.1981,83.7884,,,,,,,
414050,,,50,-2.2088,83.473,,,,,,,
414100,,,50,-5.1098,83.5022,,,,,,,
414150,,,50,-5.8133,83.6121,,,,,,,
414200,,,50,-6.4203,83.936,,,,,,,
414250,,,50,-6.5394,83.207,,,,,,,
414300,,,50,-7.7937,90.0124,,,,,,,
414350,,,50,-4.4562,90.2119,,,,,,,
414400,,,50,-6.3542,84.4485,,,,,,,
414450,,,50,-4.4339,86.6257,,,,,,,
414500,,,,,,3.8346,0.0121,0.0,-0.0037,0.0009,0.2771,0.0687
414500,,,50,-6.3493,90.4805,,,,,,,
414550,,,50,-7.212,84.4461,,,,,,,
414600,,,50,-4.4727,84.1929,,,,,,,
414650,,,50,-5.0066,84.2963,,,,,,,
414700,,,50,-4.6139,82.4189,,,,,,,
414750,,,50,-4.9297,87.2928,,,,,,,
414800,,,50,-5.7298,90.7805,,,,,,,
414850,,,50,-5.8639,90.8258,,,,,,,
414900,,,50,-3.5313,90.8336,,,,,,,
414950,,,50,-6.169,87.8208,,,,,,,
415000,,,,,,3.8845,0.0159,0.0,-0.0036,0.001,0.2929,0.0689
415000,-3.2531,50.0,,,,,,,,,,
415000,,,50,-5.17,74.0207,,,,,,,
415050,,,50,-6.226,86.9332,,,,,,,
415100,,,50,-7.0042,90.0699,,,,,,,
415150,,,50,-2.5982,90.7823,,,,,,,
415200,,,50,-6.0604,90.509,,,,,,,
415250,,,50,-2.5163,90.6785,,,,,,,
415300,,,50,-6.3862,87.5317,,,,,,,
415350,,,50,-6.6241,82.9435,,,,,,,
415400,,,50,-5.4662,87.6743,,,,,,,
415450,,,50,-4.7357,81.9176,,,,,,,
415500,,,,,,3.8785,0.0188,0.0,-0.004,0.0011,0.245,0.1046
415500,,,50,-5.3127,84.1461,,,,,,,
