env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
82000,,,,,,,,,,,,1000,2841.5965,92.0514
82500,,,0.959,0.8444,0.0908,-190.4044,15.2882,0.8147,5.5697,45.0043,1.838,,,
83000,,,0.9568,0.8294,0.091,-185.8188,13.9808,0.8053,5.8188,48.3973,1.7675,,,
83000,,,,,,,,,,,,1000,2830.502,92.1881
83500,,,0.9426,0.833,0.0881,-184.9397,19.5953,0.7909,5.0918,16.6952,1.9139,,,
84000,,,0.9511,0.8454,0.0895,-195.7298,13.4447,0.7977,5.0148,39.2028,1.4885,,,
84000,,,,,,,,,,,,1000,2895.2525,92.1975
84500,,,0.9606,0.8377,0.0904,-192.6073,14.074,0.8165,4.7315,25.2327,1.8649,,,
85000,,,0.9587,0.8401,0.09,-192.9703,15.4354,0.8168,6.8657,39.5755,1.9161,,,
85000,3280.044,1000.0,,,,,,,,,,,,
85000,,,,,,,,,,,,1000,2731.5694,78.0805
85500,,,0.9524,0.8403,0.0904,-195.6035,16.3001,0.799,5.3115,26.9905,1.9707,,,
86000,,,0.9587,0.842,0.091,-194.0876,15.0255,0.8236,5.6755,25.1977,1.1951,,,
86000,,,,,,,,,,,,1000,2830.7907,92.2273
86500,,,0.9409,0.8412,0.0859,-191.0091,11.7544,0.7883,6.4762,41.3125,2.0346,,,
87000,,,0.9554,0.8429,0.0908,-197.8253,14.3763,0.8078,5.2973,41.8286,2.0601,,,
87000,,,,,,,,,,,,1000,2892.7395,93.1091
87500,,,0.9286,0.8348,0.0856,-196.6684,14.81,0.7632,4.9415,33.9962,1.8307,,,
88000,,,0.9503,0.8394,0.0892,-198.7121,13.0524,0.8046,6.9722,72.1809,1.6929,,,
88000,,,,,,,,,,,,1000,2891.096,94.0632
88500,,,0.9575,0.8538,0.0896,-202.3224,13.5587,0.8187,4.4091,25.7357,1.1254,,,
89000,,,0.9456,0.854,0.0895,-203.6682,14.9492,0.785,6.6755,52.165,2.8314,,,
89000,,,,,,,,,,,,1000,2938.2112,92.8165
89500,,,0.9598,0.8441,0.0908,-199.868,13.8274,0.8128,4.659,37.2859,1.8985,,,
90000,,,0.971,0.856,0.0916,-200.0531,16.1567,0.8333,5.3892,46.916,1.407,,,
90000,3014.6096,1000.0,,,,,,,,,,,,
90000,,,,,,,,,,,,1000,2895.0008,78.9574
90500,,,0.9704,0.8468,0.0925,-204.9574,23.8664,0.8271,4.9732,39.2441,2.3613,,,
91000,,,0.9527,0.8426,0.0912,-209.3263,14.1857,0.7917,5.7227,159.5263,1.9475,,,
91000,,,,,,,,,,,,1000,2850.8465,92.2967
91500,,,0.927,0.8455,0.0865,-204.1315,13.6378,0.761,4.9652,27.501,2.2692,,,
92000,,,0.9302,0.8488,0.0876,-206.1638,15.6357,0.7664,6.2843,141.9967,1.8662,,,
92000,,,,,,,,,,,,1000,2906.4463,92.0563
92500,,,0.9748,0.8496,0.0929,-212.2886,21.6983,0.8437,4.8855,72.7766,1.9378,,,
93000,,,0.9492,0.8519,0.09,-207.2356,16.1203,0.794,4.4227,74.5859,2.0007,,,
93000,,,,,,,,,,,,1000,3030.1416,92.1375
93500,,,0.9232,0.8465,0.0852,-211.1511,11.669,0.7561,6.4863,86.7706,2.4168,,,
94000,,,0.9338,0.853,0.0874,-212.2101,15.5571,0.7711,4.559,48.4252,1.5707,,,
94000,,,,,,,,,,,,1000,2997.6842,93.5195
94500,,,0.9434,0.8535,0.088,-212.5614,13.9715,0.7914,4.1713,36.3199,1.5524,,,
95000,,,0.9356,0.8378,0.087,-208.7333,18.0697,0.7704,5.1973,46.8469,2.193,,,
95000,3070.5807,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,3014.4126,78.7828
95500,,,0.9652,0.8508,0.0921,-218.0655,16.5843,0.8247,4.5765,32.4954,1.5765,,,
96000,,,0.9205,0.8504,0.0855,-212.754,12.122,0.7523,4.9681,136.514,1.5485,,,
96000,,,,,,,,,,,,1000,2913.5048,93.4225
96500,,,0.9342,0.8486,0.0883,-217.4181,13.646,0.7704,4.38,46.7147,2.16,,,
97000,,,0.933,0.8459,0.0876,-222.1765,16.2306,0.7718,4.5485,21.0665,1.6002,,,
97000,,,,,,,,,,,,1000,3003.3445,93.5687
97500,,,0.9229,0.845,0.0869,-220.2855,14.6524,0.7506,5.2012,43.4699,1.9396,,,
98000,,,0.9448,0.8491,0.0884,-221.9671,16.1966,0.7851,5.1243,59.5247,1.0136,,,
