env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
36000,,,0.9598,0.7401,0.0914,-108.256,9.4397,0.8282,70.1956,362.7382,3.302,,,
36500,,,0.9533,0.734,0.0905,-109.907,14.5794,0.8126,72.2604,347.8472,4.1565,,,
36757,,,,,,,,,,,,1000,-566.9171,82.4293
36842,,,,,,,,,,,,85,-66.103,84.5738
36862,,,,,,,,,,,,20,1.1713,84.8329
36919,,,,,,,,,,,,57,-12.8713,85.3183
37000,,,0.9614,0.7362,0.0907,-111.4094,10.2419,0.8248,72.6854,439.4268,5.4984,,,
37500,,,0.9618,0.7426,0.0915,-112.8671,11.3621,0.8272,92.9293,392.2376,5.045,,,
37919,,,,,,,,,,,,1000,-446.5117,83.0837
37970,,,,,,,,,,,,51,-38.7313,83.6502
38000,,,0.9613,0.7375,0.091,-115.5203,10.8217,0.8204,125.7996,515.0573,6.1744,,,
38015,,,,,,,,,,,,45,-60.9462,83.5634
38500,,,0.9722,0.7344,0.0927,-116.6286,10.8689,0.8439,110.6433,348.4949,5.7983,,,
39000,,,0.9593,0.7351,0.0914,-114.012,9.98,0.8272,101.481,388.5043,6.1241,,,
39015,,,,,,,,,,,,1000,-479.5909,81.9744
39500,,,0.964,0.7396,0.0916,-115.1476,11.7612,0.8325,93.0444,449.4788,3.5124,,,
40000,,,0.9498,0.7303,0.0887,-118.1519,11.7921,0.8088,86.9886,788.8121,5.8068,,,
40000,-46.7889,619.9,,,,,,,,,,,,
40015,,,,,,,,,,,,1000,-377.4886,66.2247
40047,,,,,,,,,,,,32,-22.0367,85.0627
40500,,,0.979,0.7319,0.0928,-124.6217,11.8797,0.862,157.3423,812.3462,4.3802,,,
41000,,,0.9864,0.7458,0.0956,-123.4925,14.5895,0.8783,127.1227,428.4877,5.0245,,,
41047,,,,,,,,,,,,1000,-352.6616,84.262
41070,,,,,,,,,,,,23,-29.9857,83.0716
41500,,,0.9882,0.7338,0.0943,-130.4001,15.4933,0.875,115.4889,727.5598,6.2802,,,
42000,,,0.9773,0.7458,0.0936,-128.1492,10.9621,0.8543,103.6138,353.1631,6.2758,,,
42070,,,,,,,,,,,,1000,-362.3132,83.0349
42090,,,,,,,,,,,,20,-17.3439,83.2301
42109,,,,,,,,,,,,19,-11.5255,83.0103
42155,,,,,,,,,,,,46,-53.9525,83.4207
42500,,,0.9613,0.7373,0.0922,-131.5677,14.5046,0.8256,161.4408,540.7436,8.1621,,,
43000,,,0.9873,0.738,0.0944,-134.8502,16.7597,0.8835,165.5212,444.6613,6.3524,,,
43155,,,,,,,,,,,,1000,-407.0018,83.3053
43261,,,,,,,,,,,,106,-37.0567,85.5199
43289,,,,,,,,,,,,28,-27.1651,85.0574
43500,,,0.9924,0.7393,0.0963,-146.6549,18.8483,0.8834,128.1332,492.5381,7.481,,,
44000,,,0.9853,0.731,0.0946,-141.1108,15.9614,0.8705,139.9363,640.4645,7.278,,,
44289,,,,,,,,,,,,1000,-322.9238,83.9213
44309,,,,,,,,,,,,20,-7.9589,81.4581
44500,,,1.0066,0.7345,0.0963,-143.7438,18.3524,0.9237,246.9662,1263.4573,8.6903,,,
45000,,,1.0027,0.7372,0.0972,-156.957,16.7555,0.9018,196.3615,803.9838,6.5402,,,
45000,252.9849,618.8,,,,,,,,,,,,
45309,,,,,,,,,,,,1000,-358.0347,65.9898
45346,,,,,,,,,,,,37,-39.2094,83.1582
45364,,,,,,,,,,,,18,-19.0231,83.4159
45399,,,,,,,,,,,,35,-23.7946,83.2253
45423,,,,,,,,,,,,24,-21.2221,83.3161
45500,,,0.9761,0.7296,0.0933,-145.5009,14.7208,0.8559,159.2238,760.5244,9.8978,,,
46000,,,0.9928,0.7392,0.0946,-165.681,15.8431,0.8847,202.0596,831.8568,7.4068,,,
46423,,,,,,,,,,,,1000,-405.8789,83.9655
46500,,,0.9865,0.7366,0.0969,-171.7798,19.1774,0.8687,262.7883,1078.9043,8.6281,,,
47000,,,0.9679,0.7308,0.0935,-171.5799,20.7716,0.8396,282.9715,1048.4338,7.7031,,,
47423,,,,,,,,,,,,1000,-285.036,83.0299
47500,,,0.9765,0.7385,0.0937,-176.4619,14.2038,0.8603,323.0209,1273.9692,7.0449,,,
47506,,,,,,,,,,,,83,-74.8491,81.4882
47560,,,,,,,,,,,,54,-45.8029,82.6358
47847,,,,,,,,,,,,287,-180.2162,82.9601
48000,,,0.9955,0.7441,0.0953,-175.8589,23.562,0.8966,268.97,1332.739,12.8529,,,
48500,,,1.0001,0.737,0.0979,-186.9889,17.0502,0.8995,397.9264,1391.2379,9.2282,,,
48847,,,,,,,,,,,,1000,-287.5601,83.815
49000,,,0.9864,0.7411,0.095,-195.5339,14.8925,0.8768,351.3554,1513.4581,7.0908,,,
49500,,,0.9787,0.7204,0.0935,-198.5785,17.856,0.8643,488.3203,1858.0894,9.8029,,,
49847,,,,,,,,,,,,1000,-290.704,84.6018
49884,,,,,,,,,,,,37,-12.7544,85.2395
49910,,,,,,,,,,,,26,-25.43,85.1054
50000,,,0.9671,0.7353,0.0926,-192.3762,19.0663,0.8432,317.4514,955.4122,9.2954,,,
50000,140.8752,318.2,,,,,,,,,,,,
50500,,,1.0035,0.7425,0.0972,-204.7519,24.4905,0.9009,392.7866,1560.8381,8.8771,,,
50910,,,,,,,,,,,,1000,-230.3963,73.9951
50931,,,,,,,,,,,,21,-27.4124,83.0352
51000,,,0.9771,0.7301,0.0937,-209.176,22.9885,0.8578,347.4307,1275.1208,10.6719,,,
51500,,,0.9986,0.7393,0.0946,-215.127,24.5998,0.9127,380.5163,1749.3732,10.4238,,,
51931,,,,,,,,,,,,1000,-277.3531,84.5917
52000,,,1.0061,0.7249,0.0955,-217.1342,20.5094,0.9155,318.1185,1465.8418,12.2235,,,
52012,,,,,,,,,,,,81,-24.7488,85.3271
52500,,,0.956,0.731,0.0897,-205.8596,25.4695,0.825,520.0332,2282.3108,10.7268,,,
53000,,,1.0183,0.7406,0.0978,-254.5542,26.9817,0.9446,557.3188,2983.374,11.5074,,,
53012,,,,,,,,,,,,1000,-243.0868,85.1111
53500,,,0.9922,0.7335,0.0958,-249.0744,27.3019,0.889,632.6142,3079.7483,9.8949,,,
54000,,,0.9849,0.7356,0.0943,-233.104,20.4367,0.8839,625.6747,3063.6538,10.076,,,
54012,,,,,,,,,,,,1000,-242.8739,84.26
54144,,,,,,,,,,,,132,-112.7701,85.1909
54176,,,,,,,,,,,,32,-3.7283,85.4137
54185,,,,,,,,,,,,9,-18.7214,85.4833
54210,,,,,,,,,,,,25,-20.4435,85.1855
54500,,,0.9648,0.7324,0.0916,-252.4653,27.0933,0.8354,547.1224,3133.2432,12.119,,,
55000,,,0.9803,0.7271,0.0922,-244.015,22.2657,0.8845,519.0177,2149.9487,9.2056,,,
55000,154.1152,814.9,,,,,,,,,,,,
55210,,,,,,,,,,,,1000,-235.0144,63.5187
55228,,,,,,,,,,,,18,-7.5243,85.455
55304,,,,,,,,,,,,76,-49.2394,84.4753
55314,,,,,,,,,,,,10,-13.0462,83.7188
55357,,,,,,,,,,,,43,-46.4022,83.1432
55500,,,0.9699,0.7379,0.0927,-262.3321,22.3056,0.8487,599.6047,2967.8433,15.8094,,,
55528,,,,,,,,,,,,171,-83.9835,83.6782
55560,,,,,,,,,,,,32,-47.8749,85.4461
55599,,,,,,,,,,,,39,-38.6862,85.4377
56000,,,0.9542,0.7368,0.0908,-250.4683,22.841,0.8243,854.7444,3489.3162,12.9445,,,
56500,,,0.9889,0.7224,0.0936,-284.0747,21.4898,0.8869,842.7902,3421.0798,13.4625,,,
56599,,,,,,,,,,,,1000,-305.3718,83.565
56638,,,,,,,,,,,,39,-49.545,84.7761
56667,,,,,,,,,,,,29,-21.1291,85.3232
57000,,,1.0197,0.7292,0.0972,-296.4562,25.0673,0.9488,952.2955,4658.8745,14.709,,,
57500,,,0.9774,0.7401,0.0922,-281.4538,29.0027,0.8627,1445.0142,7795.9756,14.5115,,,
