env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
89500,,,0.3618,0.9234,0.1229,-375.6384,7.0434,0.0619,-0.2385,6.6551,267.6276,4.6232,,,
90000,,,0.3542,0.9302,0.1286,-380.8799,7.4686,0.0559,-0.2511,10.6231,511.6418,5.0934,,,
90000,6930.9614,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5908.1022,73.2774
90500,,,0.3621,0.9191,0.1215,-390.1869,7.8146,0.0625,-0.2352,6.0969,504.5452,4.1805,,,
91000,,,0.3706,0.9249,0.1368,-372.6565,5.2277,0.0604,-0.2705,5.0185,217.8238,3.6621,,,
91000,,,,,,,,,,,,,1000,6097.3758,80.6936
91500,,,0.3626,0.9281,0.1268,-386.9577,6.8788,0.0609,-0.2559,7.4086,736.9894,4.4338,,,
92000,,,0.3713,0.9326,0.1377,-380.1698,6.4673,0.0595,-0.2773,5.0527,214.2328,4.9249,,,
92000,,,,,,,,,,,,,1000,6223.8892,80.5704
92500,,,0.3599,0.9331,0.1256,-396.6949,5.0036,0.0602,-0.255,7.7936,251.7586,4.3536,,,
93000,,,0.3664,0.9274,0.1269,-391.0259,7.0304,0.0623,-0.2532,6.4422,400.5329,4.7777,,,
93000,,,,,,,,,,,,,1000,6238.0254,81.8651
93500,,,0.3567,0.9323,0.123,-395.7699,6.5263,0.0597,-0.2481,6.2187,768.9172,3.7795,,,
94000,,,0.3545,0.9304,0.1227,-402.7085,5.6562,0.0587,-0.2435,6.4891,526.4103,6.7089,,,
94000,,,,,,,,,,,,,1000,6293.4616,80.7948
94500,,,0.3542,0.9339,0.154,-404.8033,5.8503,0.0451,-0.293,5.4906,263.8065,2.7875,,,
95000,,,0.3567,0.9363,0.1222,-405.6602,7.1763,0.0601,-0.2462,6.8235,495.3041,3.4587,,,
95000,7014.8246,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,6371.6961,72.3019
95500,,,0.3559,0.9307,0.2246,-412.862,6.1818,0.0226,-0.386,7.5565,426.4169,6.154,,,
96000,,,0.3584,0.9385,0.1236,-416.2687,7.2402,0.06,-0.2475,6.4831,479.7817,7.4343,,,
96000,,,,,,,,,,,,,1000,6473.5569,85.8716
96500,,,0.3515,0.9415,0.1226,-421.1003,7.0792,0.0576,-0.2443,6.658,652.2518,4.3503,,,
97000,,,0.3462,0.9358,0.1219,-429.8528,6.7309,0.0551,-0.2449,6.334,233.6391,6.3925,,,
97000,,,,,,,,,,,,,1000,6453.1941,87.264
97500,,,0.3519,0.9492,0.1694,-420.0999,5.9854,0.0385,-0.3213,5.2792,318.331,5.1853,,,
98000,,,0.3447,0.9271,0.1173,-421.6592,9.5145,0.0568,-0.2385,5.7137,354.4044,8.0979,,,
98000,,,,,,,,,,,,,1000,6860.8813,83.8615
98500,,,0.346,0.9368,0.315,-433.9435,6.1277,0.007,-0.4991,13.3085,514.816,4.0987,,,
99000,,,0.3436,0.9403,0.1182,-434.5881,5.1862,0.0557,-0.2378,7.3378,383.2104,3.162,,,
99000,,,,,,,,,,,,,1000,6844.8729,80.7667
99500,,,0.3449,0.9424,0.117,-444.7791,8.6466,0.0571,-0.239,7.4086,300.5706,8.9425,,,
100000,,,0.3509,0.9394,0.1186,-446.7498,7.0991,0.0589,-0.2381,8.5329,606.704,4.6021,,,
100000,7386.7089,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,6707.5055,72.3338
100500,,,0.351,0.9402,0.1114,-440.4764,4.9105,0.062,-0.2271,8.3095,419.2167,3.0068,,,
101000,,,0.3565,0.9477,0.1205,-452.7184,6.5563,0.0607,-0.2394,7.9089,255.183,4.0462,,,
101000,,,,,,,,,,,,,1000,7017.4048,79.4996
101500,,,0.3397,0.9461,0.1171,-456.8402,7.5725,0.0547,-0.2293,7.4244,329.5054,5.6984,,,
102000,,,0.3385,0.9393,0.1152,-460.3958,7.3432,0.0545,-0.2281,7.3751,498.505,8.5418,,,
102000,,,,,,,,,,,,,1000,6760.1202,81.5563
102500,,,0.3388,0.9418,0.116,-469.7106,6.8833,0.0546,-0.2289,7.0086,237.7441,5.242,,,
103000,,,0.3443,0.9522,0.6825,-466.458,5.8756,0.1265,-1.0398,7.8796,915.8173,4.238,,,
103000,,,,,,,,,,,,,1000,7169.4213,80.9878
103500,,,0.3379,0.9497,0.1127,-470.3793,8.4889,0.0552,-0.222,8.1619,737.9694,5.5655,,,
104000,,,0.325,0.9474,0.1079,-487.1484,7.4683,0.0517,-0.2128,8.9755,520.0477,7.1444,,,
104000,,,,,,,,,,,,,1000,7121.2712,82.4291
104500,,,0.3277,0.9504,0.1097,-483.2125,6.2428,0.0523,-0.2206,8.7581,382.2639,4.8839,,,
105000,,,0.3209,0.9461,0.1054,-487.4666,7.02,0.0514,-0.2157,7.6243,364.0224,6.1974,,,
105000,7862.8851,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,7195.7377,71.6505
105500,,,0.3308,0.9478,0.1116,-487.6443,8.0813,0.0526,-0.2206,11.5008,468.7401,7.8907,,,
106000,,,0.3229,0.956,0.1081,-498.8907,7.108,0.0506,-0.2115,7.959,326.6282,5.1487,,,
106000,,,,,,,,,,,,,1000,7422.0796,80.88
106500,,,0.3202,0.945,0.1105,-500.4039,10.2279,0.0486,-0.2163,9.753,557.7286,7.0489,,,
107000,,,0.3327,0.9451,0.1141,-500.1455,7.3324,0.0526,-0.2252,8.4426,599.3799,7.212,,,
107000,,,,,,,,,,,,,1000,7514.5187,83.1334
107500,,,0.3299,0.9516,0.1071,-501.4435,7.5433,0.0544,-0.2152,8.9837,483.115,4.661,,,
108000,,,0.3261,0.9461,0.1092,-511.9423,7.1568,0.0517,-0.2189,9.1165,331.1573,6.4862,,,
108000,,,,,,,,,,,,,1000,7528.5379,84.7663
108500,,,0.3258,0.9549,0.1106,-508.511,5.4921,0.051,-0.2221,9.1954,966.243,5.8711,,,
109000,,,0.3211,0.9571,0.107,-519.595,9.5895,0.0505,-0.2128,7.9472,715.9474,7.1279,,,
109000,,,,,,,,,,,,,1000,7332.2957,84.3355
109500,,,0.3117,0.948,0.1029,-530.3965,11.8917,0.0481,-0.2019,7.9212,520.7562,7.1931,,,
110000,,,0.3084,0.9439,0.1045,-529.7028,6.249,0.0463,-0.204,8.6703,1140.8708,3.5132,,,
110000,8049.1955,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,7553.8894,72.1582
110500,,,0.3139,0.9541,0.1063,-530.5776,8.4744,0.0474,-0.2108,9.6564,1198.6224,10.1512,,,
111000,,,0.3007,0.9344,0.1014,-533.3145,7.0848,0.0442,-0.2076,10.6758,568.6116,4.7832,,,
111000,,,,,,,,,,,,,1000,7683.855,83.9048
111500,,,0.3125,0.9657,0.1025,-535.0749,12.7079,0.0488,-0.1971,7.6215,376.8098,11.5803,,,
112000,,,0.3087,0.9511,0.1014,-542.4219,10.614,0.0478,-0.2037,8.8163,925.8413,7.7898,,,
112000,,,,,,,,,,,,,1000,7817.1663,83.7948
112500,,,0.3088,0.9543,0.1025,-544.274,8.8253,0.0472,-0.2022,8.5487,653.5537,4.7559,,,
113000,,,0.3119,0.9528,0.1043,-552.5208,9.2329,0.0474,-0.2077,9.325,1256.0573,8.0359,,,
113000,,,,,,,,,,,,,1000,7811.6446,81.9462
113500,,,0.3103,0.9578,0.1015,-552.4957,9.2087,0.0481,-0.206,9.227,935.611,7.7912,,,
114000,,,0.3,0.9402,0.1009,-565.2552,10.4697,0.0441,-0.2039,9.0716,758.3596,11.0239,,,
114000,,,,,,,,,,,,,1000,7744.4232,81.4966
114500,,,0.3032,0.9537,0.1002,-562.7604,9.2055,0.0454,-0.2025,7.6319,374.3305,7.694,,,
115000,,,0.3043,0.9579,0.1008,-567.8966,7.1614,0.0457,-0.2035,9.2424,843.0569,5.1573,,,
115000,8307.2364,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,7603.8398,73.3651
115500,,,0.303,0.9503,0.094,-567.775,12.0948,0.0479,-0.188,8.8545,589.8615,13.0607,,,
116000,,,0.301,0.9582,0.097,-577.9822,7.1289,0.0464,-0.1946,7.3699,520.3113,5.0295,,,
116000,,,,,,,,,,,,,1000,7868.4147,81.1362
116500,,,0.3074,0.9574,0.1045,-573.7226,12.8281,0.0458,-0.2096,11.0155,473.7682,8.4333,,,
117000,,,0.3064,0.9593,0.1015,-579.9192,9.7628,0.046,-0.1997,10.788,1185.7369,9.5137,,,
117000,,,,,,,,,,,,,1000,7718.8507,82.8751
117500,,,0.3045,0.9563,0.1007,-588.5253,11.2536,0.046,-0.2014,12.4658,975.5479,7.9134,,,
118000,,,0.2996,0.9547,0.1014,-589.508,9.4826,0.0439,-0.2044,8.8718,532.7544,7.5936,,,
118000,,,,,,,,,,,,,1000,7922.964,81.9369
118500,,,0.3024,0.9631,0.1041,-581.6445,10.8905,0.0439,-0.2059,10.6124,1471.4619,5.8141,,,
119000,,,0.294,0.9646,0.0976,-587.5516,8.6581,0.043,-0.1976,9.8458,1477.3105,8.5857,,,
119000,,,,,,,,,,,,,1000,7958.1018,82.5617
119500,,,0.2968,0.9523,0.1024,-593.1992,8.6417,0.0422,-0.2047,12.1926,1179.3881,5.6821,,,
120000,,,0.2957,0.9615,0.097,-598.4308,7.8666,0.0438,-0.1963,9.2531,524.3792,8.0736,,,
120000,8513.6156,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,7874.0339,75.7804
120500,,,0.3017,0.9591,0.1007,-595.2878,7.0384,0.0446,-0.2014,7.9185,463.8285,7.3345,,,
121000,,,0.2926,0.959,0.095,-610.775,7.7457,0.0433,-0.1931,10.0822,1145.1418,7.1374,,,
121000,,,,,,,,,,,,,1000,8072.3762,85.5015
121500,,,0.2891,0.9506,0.0938,-618.1962,9.5868,0.0428,-0.1871,10.6544,469.2376,8.8142,,,
122000,,,0.292,0.956,0.097,-622.778,10.1868,0.0419,-0.1929,8.9338,461.4742,9.4152,,,
122000,,,,,,,,,,,,,1000,8108.7712,82.6336
122500,,,0.2862,0.9542,0.0936,-628.9828,7.1072,0.0415,-0.1877,11.5684,819.4363,8.3832,,,
123000,,,0.2843,0.9595,0.0936,-631.8437,7.5328,0.0407,-0.1887,11.4147,1572.4766,4.4208,,,
123000,,,,,,,,,,,,,1000,8090.1308,82.426
123500,,,0.2804,0.9463,0.0913,-641.6847,6.9869,0.0397,-0.183,9.8564,1305.517,4.6036,,,
124000,,,0.2779,0.9559,0.0912,-639.794,10.5839,0.0388,-0.1867,9.1657,419.5043,5.7175,,,
124000,,,,,,,,,,,,,1000,8304.6373,82.94
124500,,,0.2849,0.959,0.0966,-637.4522,9.3742,0.0398,-0.192,9.5916,1251.4387,6.2765,,,
125000,,,0.2825,0.964,0.0927,-644.0941,8.7491,0.04,-0.184,11.0705,1024.1973,7.1666,,,
125000,8613.509,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,8037.0602,72.3573
125500,,,0.2909,0.9658,0.0963,-655.8251,10.7241,0.0419,-0.1927,8.7621,489.0361,6.4875,,,
126000,,,0.2797,0.946,0.0924,-658.027,8.737,0.0392,-0.1824,9.3747,999.0029,7.8597,,,
126000,,,,,,,,,,,,,1000,8068.8909,82.2461
126500,,,0.2759,0.9663,0.1749,-662.5107,9.2912,0.0151,-0.3355,9.5101,864.0861,11.2224,,,
127000,,,0.2786,0.949,0.0902,-664.8606,6.8125,0.0395,-0.1797,10.1963,1712.146,5.7248,,,
127000,,,,,,,,,,,,,1000,8496.1696,82.3079
127500,,,0.2761,0.9468,0.092,-664.2224,8.2731,0.0382,-0.186,9.3407,956.3425,5.8183,,,
128000,,,0.2744,0.9635,0.0899,-670.282,7.8998,0.0381,-0.1791,10.6474,529.652,7.4585,,,
128000,,,,,,,,,,,,,1000,8207.2471,81.4854
128500,,,0.2745,0.9654,0.0904,-669.9351,9.2669,0.0382,-0.1819,11.6685,1323.46,10.1362,,,
129000,,,0.2722,0.9627,0.0938,-669.8721,9.5144,0.036,-0.1822,10.2136,1249.1292,6.9657,,,
129000,,,,,,,,,,,,,1000,8353.903,81.0122
129500,,,0.2792,0.9617,0.0921,-674.0463,7.1862,0.0394,-0.1839,11.9055,1500.438,6.5266,,,
130000,,,0.2778,0.9668,0.0949,-677.9363,8.077,0.0374,-0.1928,9.9742,1742.0342,7.0597,,,
130000,8852.8423,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,8499.809,72.0619
130500,,,0.2758,0.9667,0.0897,-682.997,8.3798,0.0381,-0.1785,9.6028,1449.1023,6.7793,,,
131000,,,0.2732,0.9595,0.092,-686.307,10.3427,0.0366,-0.1823,10.0585,1780.5663,5.6246,,,
131000,,,,,,,,,,,,,1000,8447.8979,81.1187
131500,,,0.2695,0.9519,0.0891,-693.3914,11.2098,0.0361,-0.1773,9.281,1263.6987,8.6837,,,
132000,,,0.2723,0.9643,0.0921,-700.1765,8.3711,0.0362,-0.1802,9.2419,1080.0187,9.3591,,,
132000,,,,,,,,,,,,,1000,8422.7583,81.2124
132500,,,0.2671,0.962,0.0876,-700.3832,10.3372,0.0361,-0.174,10.7026,1694.4117,8.6962,,,
133000,,,0.2727,0.959,0.091,-701.7166,8.609,0.0373,-0.1821,11.0525,1603.2423,9.9207,,,
133000,,,,,,,,,,,,,1000,8606.2665,81.1432
133500,,,0.2703,0.9498,0.0885,-701.5456,17.446,0.0366,-0.1825,8.5805,450.1385,10.3583,,,
134000,,,0.2747,0.9556,0.0911,-697.8252,12.2432,0.0377,-0.1827,11.2483,1741.0142,9.3199,,,
134000,,,,,,,,,,,,,1000,8551.0419,83.3286
134500,,,0.2599,0.9562,0.0896,-716.044,12.8391,0.0327,-0.1801,13.7318,582.2889,9.1707,,,
135000,,,0.2604,0.9512,0.084,-706.2783,7.7066,0.0351,-0.1727,8.9955,1720.0134,7.1662,,,
135000,9111.4409,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,8727.1434,73.5978
135500,,,0.2665,0.9631,0.0913,-715.5621,13.5273,0.0348,-0.1806,8.7789,967.765,5.8657,,,
136000,,,0.2613,0.9559,0.0859,-722.8316,14.1775,0.0343,-0.1725,11.7998,1449.3232,8.9541,,,
136000,,,,,,,,,,,,,1000,8636.334,80.763
136500,,,0.257,0.9644,0.0847,-722.4232,13.7404,0.0333,-0.1669,8.2479,949.5101,7.9061,,,
137000,,,0.2565,0.9568,0.0914,-721.9735,10.2581,0.0313,-0.1827,10.7217,1680.1093,9.9231,,,
137000,,,,,,,,,,,,,1000,8712.0194,80.8696
137500,,,0.2587,0.9554,0.087,-727.8444,7.159,0.0329,-0.1759,9.1289,1397.3856,9.2872,,,
138000,,,0.254,0.9465,0.0855,-727.3209,9.526,0.032,-0.1765,11.8116,1638.8318,13.7543,,,
138000,,,,,,,,,,,,,1000,8454.0799,81.8197
138500,,,0.2586,0.9557,0.0901,-728.0825,8.1295,0.0324,-0.1772,9.2467,1480.0712,8.4624,,,
139000,,,0.2551,0.9538,0.0867,-737.5457,8.5429,0.032,-0.1733,8.7747,992.3463,7.0928,,,
139000,,,,,,,,,,,,,1000,8451.1465,83.0775
139500,,,0.2627,0.96,0.0894,-735.7784,10.537,0.0337,-0.1835,9.5814,1139.9087,6.9532,,,
140000,,,0.2535,0.9586,0.0873,-735.9557,7.1057,0.0314,-0.1782,9.2749,1418.1998,8.917,,,
140000,9358.1785,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,8748.5733,72.611
140500,,,0.2585,0.9542,0.0889,-741.783,14.4915,0.0327,-0.1775,8.4856,1093.9476,12.4402,,,
141000,,,0.2591,0.9611,0.0917,-740.945,9.3621,0.0316,-0.1828,9.0911,693.3847,6.3537,,,
141000,,,,,,,,,,,,,1000,8908.6652,81.5277
141500,,,0.2585,0.9568,0.0882,-749.1806,9.2029,0.0327,-0.1759,11.5952,2409.5913,8.9601,,,
142000,,,0.2518,0.948,0.0846,-757.4744,8.4507,0.0313,-0.1695,13.1772,1957.6655,10.1153,,,
142000,,,,,,,,,,,,,1000,8388.7671,85.2569
142500,,,0.2584,0.9554,0.0884,-754.2744,11.8075,0.0326,-0.1749,9.0268,917.1279,9.049,,,
143000,,,0.2553,0.9556,0.0884,-761.8502,7.792,0.0316,-0.1776,11.0423,1630.5665,6.8158,,,
143000,,,,,,,,,,,,,1000,8674.9291,85.8227
143500,,,0.2569,0.9506,0.0911,-764.2479,9.992,0.031,-0.1789,10.8065,1768.6829,9.404,,,
144000,,,0.249,0.9559,0.0866,-765.0504,13.0978,0.0297,-0.1724,11.6116,1105.5281,9.2733,,,
144000,,,,,,,,,,,,,1000,8708.3867,84.0308
144500,,,0.2534,0.9543,0.0895,-765.5878,8.3073,0.0307,-0.1794,12.5305,2711.115,6.513,,,
145000,,,0.2441,0.9477,0.0856,-772.0084,7.6482,0.0286,-0.1713,10.4759,1794.4272,6.5107,,,
145000,9267.2586,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,8754.7682,72.3313
145500,,,0.2462,0.9416,0.0868,-773.1901,7.1684,0.029,-0.1711,10.818,1224.8319,6.9253,,,
146000,,,0.2404,0.9499,0.0823,-774.9923,18.2258,0.0281,-0.1612,13.6667,2052.4336,10.5109,,,
146000,,,,,,,,,,,,,1000,8762.4838,81.2408
146500,,,0.2413,0.945,0.0838,-782.5346,9.0907,0.028,-0.1701,8.8315,837.9175,8.5338,,,
147000,,,0.2434,0.9468,0.0839,-782.4067,7.8772,0.0284,-0.1676,7.9943,1122.7511,5.476,,,
147000,,,,,,,,,,,,,1000,8739.4235,84.3974
147500,,,0.2438,0.9417,0.0853,-783.6573,9.456,0.0286,-0.1704,9.3279,1268.7245,11.114,,,
148000,,,0.2432,0.9485,0.0826,-783.2817,6.3293,0.0291,-0.1673,10.3582,2243.7686,5.5069,,,
148000,,,,,,,,,,,,,1000,8915.9503,83.3113
148500,,,0.2457,0.9459,0.0857,-789.1865,8.4892,0.0286,-0.1676,9.6911,1350.2651,8.9231,,,
149000,,,0.245,0.9475,0.0878,-789.4327,8.7996,0.0285,-0.1766,9.047,657.8787,9.0308,,,
149000,,,,,,,,,,,,,1000,8829.765,81.5484
149500,,,0.2396,0.9431,0.0823,-792.5563,6.9403,0.0282,-0.1648,8.6084,787.2955,4.5759,,,
150000,,,0.2396,0.949,0.0822,-795.0991,8.8275,0.028,-0.1601,11.5003,2063.9983,5.0118,,,
150000,9365.9565,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,8704.2993,73.1561
150500,,,0.2366,0.9574,0.0831,-799.119,9.3565,0.0267,-0.1689,10.8901,2500.0603,4.5127,,,
151000,,,0.2384,0.935,0.0817,-800.6016,6.5039,0.028,-0.1653,12.0557,2827.8315,6.9398,,,
151000,,,,,,,,,,,,,1000,8900.5652,80.8283
151500,,,0.2367,0.9417,0.0831,-808.0481,20.5833,0.0267,-0.1651,10.0455,1656.5862,12.0979,,,
152000,,,0.2391,0.9495,0.0854,-803.4189,7.5474,0.027,-0.1706,10.6274,1564.1648,3.6547,,,
152000,,,,,,,,,,,,,1000,8749.215,80.8902
152500,,,0.2334,0.9347,0.0813,-808.3204,13.6749,0.0262,-0.1618,9.4866,1122.1116,6.7203,,,
153000,,,0.2264,0.9336,0.0796,-813.3555,10.3304,0.0245,-0.1604,10.5349,1472.8147,7.0636,,,
153000,,,,,,,,,,,,,1000,9054.4334,80.9539
153500,,,0.225,0.9364,0.0772,-810.6273,5.5681,0.0244,-0.1604,10.5987,2204.8691,7.7888,,,
154000,,,0.2299,0.9371,0.0785,-813.4277,12.4081,0.0258,-0.1572,10.05,1333.4487,8.9478,,,
154000,,,,,,,,,,,,,1000,9136.1988,81.111
154500,,,0.2299,0.9338,0.0802,-820.0628,7.5928,0.0259,-0.162,10.5258,2535.5195,4.6538,,,
155000,,,0.2346,0.9449,0.0842,-817.423,7.6144,0.0258,-0.1647,9.7304,1474.8411,7.6996,,,
155000,9468.1286,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,9093.2019,72.1776
155500,,,0.2339,0.9387,0.0825,-820.3054,12.1273,0.0261,-0.1644,11.2598,2142.626,7.4,,,
156000,,,0.2296,0.9383,0.0809,-824.7189,13.4963,0.0252,-0.1613,10.4906,1659.5446,7.0331,,,
156000,,,,,,,,,,,,,1000,9106.443,83.2374
156500,,,0.2351,0.944,0.0844,-823.5275,13.189,0.0259,-0.1669,9.7132,1740.3755,6.8149,,,
157000,,,0.2299,0.9403,0.0803,-826.7819,7.3075,0.0253,-0.1609,7.2817,908.8747,6.4022,,,
157000,,,,,,,,,,,,,1000,9012.7775,81.7381
157500,,,0.2338,0.9449,0.082,-827.7825,5.2472,0.0262,-0.163,7.7607,1465.9716,7.4811,,,
158000,,,0.2302,0.9249,0.0816,-830.9423,7.2477,0.0254,-0.1638,8.7392,1023.2217,4.5032,,,
158000,,,,,,,,,,,,,1000,8829.8233,81.6582
158500,,,0.2274,0.9322,0.0817,-835.5032,7.5574,0.0243,-0.1588,9.2831,1361.4014,8.0006,,,
159000,,,0.2296,0.9254,0.0807,-835.7499,9.6333,0.0255,-0.1624,8.3808,1165.0613,10.6882,,,
159000,,,,,,,,,,,,,1000,4801.5014,85.298
159500,,,0.2305,0.9418,0.0797,-833.4236,6.8111,0.0263,-0.1598,9.4475,1432.2478,7.3941,,,
160000,,,0.2364,0.9433,0.0837,-831.8799,6.9615,0.0276,-0.1667,8.0296,927.1804,4.8159,,,
160000,9601.8732,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,9110.5954,72.7896
160500,,,0.2351,0.9354,0.0868,-833.7766,7.6813,0.0269,-0.1731,11.991,2509.5327,6.9492,,,
161000,,,0.2248,0.9284,0.08,-841.4149,13.8853,0.0246,-0.1611,10.8414,2530.8281,5.4731,,,
161000,,,,,,,,,,,,,1000,9093.3147,86.9075
161500,,,0.2311,0.9297,0.0803,-838.1914,9.919,0.0266,-0.1619,7.829,899.5652,6.5495,,,
162000,,,0.2271,0.9221,0.0801,-842.0766,9.9653,0.0257,-0.1618,8.8119,1457.5486,8.131,,,
162000,,,,,,,,,,,,,1000,9144.5716,86.3426
162500,,,0.2257,0.928,0.0819,-848.4854,15.979,0.024,-0.1617,9.1763,1370.343,5.9861,,,
163000,,,0.2267,0.93,0.0787,-849.2138,12.5875,0.0248,-0.1577,15.6714,2575.4668,7.1545,,,
163000,,,,,,,,,,,,,1000,9136.066,85.6228
163500,,,0.2314,0.9233,0.0829,-848.7913,8.8082,0.0256,-0.168,8.7911,758.169,3.6468,,,
164000,,,0.2243,0.931,0.0799,-850.4241,6.4566,0.0239,-0.1621,9.5594,2790.2939,4.8813,,,
164000,,,,,,,,,,,,,1000,8992.1621,87.1881
164500,,,0.2331,0.9292,0.0835,-851.2516,7.9669,0.026,-0.1636,10.3905,1932.6023,5.8109,,,
165000,,,0.2354,0.9369,0.0844,-849.3838,6.2584,0.0267,-0.1682,12.0723,2855.7563,5.3267,,,
165000,9712.4973,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,9224.9667,76.1647
165500,,,0.2248,0.9205,0.0809,-854.0544,12.0108,0.0246,-0.1661,10.5432,2226.3074,8.676,,,
166000,,,0.2314,0.9282,0.0814,-859.8262,8.5907,0.0264,-0.1638,10.3749,2710.5479,5.2303,,,
166000,,,,,,,,,,,,,1000,9307.1234,81.8347
166500,,,0.2309,0.9272,0.0813,-859.0762,6.2429,0.0262,-0.1615,9.2668,1463.463,5.0547,,,
167000,,,0.2286,0.9096,0.082,-860.7874,6.0302,0.0254,-0.1622,7.3668,1481.132,5.0647,,,
167000,,,,,,,,,,,,,1000,9274.1873,80.9687
167500,,,0.2304,0.9156,0.0807,-858.907,8.7483,0.027,-0.1621,11.3922,2313.1125,6.5342,,,
168000,,,0.2262,0.9182,0.0793,-862.642,5.7056,0.0256,-0.1562,9.6679,2018.882,5.8703,,,
168000,,,,,,,,,,,,,1000,9045.0294,83.2951
168500,,,0.2225,0.9099,0.0796,-867.4348,8.5395,0.0245,-0.1575,9.1627,919.2805,4.7367,,,
169000,,,0.2206,0.9222,0.078,-874.3393,8.2822,0.0233,-0.1558,10.6505,2844.8303,8.359,,,
169000,,,,,,,,,,,,,1000,9237.566,82.5461
169500,,,0.2158,0.9257,0.0755,-869.9385,9.0106,0.0226,-0.1537,9.8282,1532.2449,4.3746,,,
170000,,,0.2162,0.9085,0.0773,-873.756,5.7435,0.0226,-0.1514,9.4986,1854.0062,3.5618,,,
170000,9687.1596,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,8925.4878,71.9812
170500,,,0.217,0.9032,0.0761,-871.4456,12.9625,0.0233,-0.1547,11.3016,1627.5637,8.7514,,,
171000,,,0.222,0.909,0.0776,-875.9437,11.2277,0.0245,-0.1537,8.3193,1007.0521,6.3031,,,
171000,,,,,,,,,,,,,1000,9314.5762,80.896
171500,,,0.2187,0.9139,0.0791,-876.3091,6.2464,0.0231,-0.1578,8.2882,1157.9303,4.8263,,,
172000,,,0.2134,0.9058,0.0766,-880.3245,9.7668,0.022,-0.1524,10.5526,1910.4843,6.1843,,,
172000,,,,,,,,,,,,,1000,9013.0266,81.7691
172500,,,0.2245,0.9136,0.0799,-874.9713,6.0231,0.0257,-0.1624,9.8229,2079.0925,3.8369,,,
173000,,,0.2126,0.8956,0.075,-883.6995,7.3388,0.0223,-0.1542,9.5731,1835.4774,3.6158,,,
173000,,,,,,,,,,,,,1000,9388.8563,81.7782
173500,,,0.222,0.9063,0.0781,-880.6439,8.0969,0.0248,-0.1564,12.485,2691.8779,7.8624,,,
174000,,,0.2183,0.8954,0.079,-888.7919,9.7704,0.0232,-0.1574,8.8456,2202.8142,9.8254,,,
174000,,,,,,,,,,,,,1000,9303.6525,80.8377
174500,,,0.2153,0.9096,0.0774,-884.9316,9.2096,0.0233,-0.1539,8.6095,1872.4336,5.4424,,,
175000,,,0.2071,0.9111,0.0724,-892.1494,7.8448,0.021,-0.1436,9.6573,1904.2812,8.2348,,,
175000,8597.4736,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,9504.8136,71.8913
175500,,,0.2139,0.9,0.0778,-891.0664,8.2811,0.0219,-0.1545,12.1624,2657.0679,3.7867,,,
176000,,,0.2115,0.8911,0.0748,-894.541,9.4159,0.0221,-0.1524,9.5448,1630.4803,6.8051,,,
176000,,,,,,,,,,,,,1000,9354.4395,81.0651
176500,,,0.2098,0.8997,0.0748,-893.4753,9.8215,0.0219,-0.1516,12.4672,2450.4365,4.9469,,,
177000,,,0.2084,0.9073,0.0724,-893.862,8.1937,0.0214,-0.146,8.6651,681.3578,6.6351,,,
177000,,,,,,,,,,,,,1000,8047.3605,81.6175
177500,,,0.2096,0.9009,0.0739,-896.2388,18.1021,0.0219,-0.1508,9.3671,1272.6284,9.792,,,
178000,,,0.2112,0.8941,0.0743,-895.1926,5.9656,0.0222,-0.1506,14.4107,3366.5388,3.2307,,,
178000,,,,,,,,,,,,,1000,9434.8628,80.8575
178500,,,0.2075,0.8938,0.0722,-899.3471,7.5632,0.0221,-0.1448,12.0961,3195.9453,5.2042,,,
179000,,,0.206,0.8982,0.0729,-901.1303,8.96,0.0209,-0.1454,12.389,3029.8918,5.0118,,,
179000,,,,,,,,,,,,,1000,9432.9984,84.0959
179500,,,0.2086,0.9049,0.0756,-899.5357,16.4102,0.0213,-0.1478,10.8507,2169.8794,7.0885,,,
180000,,,0.2062,0.8952,0.0725,-903.4518,9.3282,0.0215,-0.1443,12.9192,2767.4043,5.0918,,,
