env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
1177500,,,,,,50,50,40,18.0583,82.961,39.0348,-44.1823,-257.2206,299.3122,27.7143,590.44,8.6006
1177829,,,1000,4234.8459,34.0461,,,,,,,,,,,,
1178000,,,,,,50,50,41,18.8023,80.5193,37.3098,-44.1823,-253.4874,292.0717,22.4192,528.4709,8.9404
1178075,,,246,999.1741,31.9376,,,,,,,,,,,,
1178500,,,,,,50,50,40,20.9609,80.2927,37.5685,-44.1823,-261.2812,276.3051,31.124,636.6091,10.8536
1178597,,,522,2224.838,33.3411,,,,,,,,,,,,
1179000,,,,,,50,50,40,19.2598,79.6634,34.5401,-44.1823,-258.2523,355.0808,27.5797,585.2295,7.5413
1179031,,,434,1931.2616,34.2527,,,,,,,,,,,,
1179170,,,139,439.9055,38.6993,,,,,,,,,,,,
1179500,,,,,,50,50,40,21.3779,81.5874,35.1758,-44.1823,-263.615,339.897,24.5807,343.3387,8.9091
1179995,,,825,3257.8322,39.1314,,,,,,,,,,,,
1180000,,,,,,50,50,39,20.8341,79.7882,34.8068,-44.1823,-268.1848,353.445,22.3243,506.7005,7.9369
1180000,1664.5863,538.5,,,,,,,,,,,,,,,
1180223,,,228,1009.9984,18.7866,,,,,,,,,,,,
1180500,,,,,,50,50,40,20.4992,81.3562,36.8601,-44.1823,-263.3765,348.4873,29.1217,838.6243,8.2868
1180743,,,520,1991.9177,39.0075,,,,,,,,,,,,
1180753,,,10,-1.2446,38.8189,,,,,,,,,,,,
1181000,,,,,,50,50,40,19.2994,82.5888,36.3006,-44.1823,-261.3809,401.5308,61.3066,1848.2538,8.8395
1181500,,,,,,50,50,41,18.4115,80.4883,37.5598,-44.1823,-255.3322,279.3155,34.5005,837.8312,9.045
1181753,,,1000,-839.7352,39.0162,,,,,,,,,,,,
1182000,,,,,,50,50,39,19.5802,77.8617,33.8119,-44.1823,-261.7099,326.6321,30.0432,572.1418,8.4661
1182500,,,,,,50,50,41,18.79,85.091,40.6628,-44.1823,-258.3914,322.9789,58.4627,719.8336,9.0664
1182753,,,1000,-2036.1308,38.923,,,,,,,,,,,,
1182883,,,130,530.4726,39.042,,,,,,,,,,,,
1183000,,,,,,50,50,41,17.2924,81.1343,35.9713,-44.1823,-242.9449,350.4972,26.4606,699.8728,9.467
1183184,,,301,1133.0817,38.9792,,,,,,,,,,,,
1183500,,,,,,50,50,39,21.5495,79.0242,35.4204,-44.1823,-260.6391,293.0518,23.5664,267.1882,11.4157
1184000,,,,,,50,50,41,18.5542,82.1072,37.2364,-44.1823,-256.4097,411.0479,27.5666,567.9799,7.897
1184007,,,823,3466.7982,38.7514,,,,,,,,,,,,
1184283,,,276,1156.9273,39.0438,,,,,,,,,,,,
1184500,,,,,,50,50,41,18.7449,81.3488,37.2643,-44.1823,-251.8039,314.4325,20.0238,577.1655,8.5718
1184798,,,515,2216.2296,38.6734,,,,,,,,,,,,
1185000,,,,,,50,50,40,18.0713,80.9794,37.1211,-44.1823,-254.5862,312.6906,27.0862,528.381,8.1474
1185000,1735.9549,401.4,,,,,,,,,,,,,,,
1185500,,,,,,50,50,40,19.129,81.838,35.8911,-44.1823,-250.2607,305.5508,36.4111,724.6969,9.1417
1185798,,,1000,3833.7923,32.9817,,,,,,,,,,,,
1186000,,,,,,50,50,41,19.6155,82.4157,37.8532,-44.1823,-250.9312,308.7668,26.6063,699.1536,7.6261
1186500,,,,,,50,50,40,20.7794,79.3698,35.7295,-44.1823,-250.7955,312.7537,25.7781,530.7787,9.5974
1186798,,,1000,4165.534,31.4759,,,,,,,,,,,,
1186895,,,97,415.5878,25.1915,,,,,,,,,,,,
1187000,,,,,,50,50,41,17.3527,81.0053,36.0812,-44.1823,-247.755,345.3091,21.5511,458.899,7.2024
1187032,,,137,449.9735,33.6729,,,,,,,,,,,,
1187500,,,,,,50,50,41,18.395,81.2161,38.1628,-44.1823,-256.733,301.9595,34.0345,528.0071,6.7561
1188000,,,,,,50,50,41,18.2884,82.4375,38.3715,-44.1823,-242.6777,282.0463,22.7703,414.9093,6.9007
1188032,,,1000,837.0037,34.3172,,,,,,,,,,,,
1188143,,,111,350.1035,38.9995,,,,,,,,,,,,
1188500,,,,,,50,50,40,19.4636,81.9512,38.2483,-44.1823,-260.234,285.0644,22.6666,501.2215,7.4255
1188505,,,362,1227.5757,37.6423,,,,,,,,,,,,
1189000,,,,,,50,50,41,18.3961,83.1014,39.1357,-44.1823,-264.6909,313.2253,27.0097,396.0141,8.0912
1189000,,,495,2089.3464,38.8059,,,,,,,,,,,,
1189500,,,,,,50,50,39,18.9286,79.7064,35.6111,-44.1823,-254.1634,316.8129,23.0889,527.2841,8.1235
1190000,,,,,,50,50,41,19.4169,80.1116,36.2733,-44.1823,-261.5182,313.339,18.0894,480.8069,6.891
1190000,710.8907,169.4,,,,,,,,,,,,,,,
1190000,,,1000,-740.0118,36.1528,,,,,,,,,,,,
1190500,,,,,,50,50,40,20.2353,80.872,37.7981,-44.1823,-249.5106,308.525,40.9097,749.6089,10.9536
1191000,,,,,,50,50,41,17.4058,82.3735,36.5639,-44.1823,-241.7598,356.6608,23.7675,466.2969,9.0708
1191000,,,1000,-1125.8197,36.1767,,,,,,,,,,,,
1191492,,,492,2130.5676,28.6571,,,,,,,,,,,,
1191500,,,,,,50,50,40,19.2171,80.6354,37.4524,-44.1823,-250.9159,379.4397,28.0302,543.5999,7.8581
1191536,,,44,108.0948,25.4432,,,,,,,,,,,,
1192000,,,,,,50,50,41,19.0063,83.6687,38.2453,-44.1823,-241.3638,333.8004,36.896,556.8989,7.1636
1192362,,,826,2731.2,35.8154,,,,,,,,,,,,
1192500,,,,,,50,50,40,17.6235,81.4715,36.6066,-44.1823,-250.7119,356.0836,225.6833,897.8235,12.7784
1192638,,,276,1191.6165,33.2693,,,,,,,,,,,,
1193000,,,,,,50,50,42,18.2924,82.3544,39.0438,-44.1823,-249.0748,311.1662,23.0752,445.061,7.8805
1193075,,,437,1437.419,32.2585,,,,,,,,,,,,
1193316,,,241,1022.812,39.1987,,,,,,,,,,,,
1193500,,,,,,50,50,40,17.9059,82.2772,36.5162,-44.1823,-249.5773,339.479,31.713,638.4946,7.3541
1193881,,,565,2622.0016,39.1789,,,,,,,,,,,,
1194000,,,,,,50,50,41,17.7475,82.8427,36.9115,-44.1823,-247.1292,447.1808,68.3233,2065.9558,11.1486
1194500,,,,,,50,50,40,18.8751,80.4539,35.552,-44.1823,-257.3188,301.6503,36.6991,1035.5118,6.8155
1194881,,,1000,-1310.196,39.0961,,,,,,,,,,,,
1195000,,,,,,50,50,40,20.3098,80.0643,36.7167,-44.1823,-259.6469,340.8281,34.2919,977.9846,7.7727
1195000,976.1719,335.6,,,,,,,,,,,,,,,
1195094,,,213,870.9929,22.6892,,,,,,,,,,,,
1195500,,,,,,50,50,40,19.8818,81.299,37.8758,-44.1823,-254.6145,360.6563,28.43,898.2405,6.9629
1195542,,,448,1862.4349,28.7795,,,,,,,,,,,,
1195610,,,68,271.0212,39.6497,,,,,,,,,,,,
1195810,,,200,623.1094,28.4688,,,,,,,,,,,,
1195828,,,18,13.4671,25.8507,,,,,,,,,,,,
1195902,,,74,173.1075,25.5914,,,,,,,,,,,,
1196000,,,,,,50,50,41,18.6635,81.1382,37.7613,-44.1823,-256.141,273.677,22.6809,380.4974,7.5259
1196200,,,298,909.9726,25.2972,,,,,,,,,,,,
1196500,,,,,,50,50,40,18.5553,82.991,40.7514,-44.1823,-242.4224,300.1263,130.7502,995.2181,8.2278
1197000,,,,,,50,50,41,21.0076,80.4083,37.5009,-44.1823,-256.2564,397.1823,32.8967,899.843,8.2237
1197059,,,859,3875.4066,34.2425,,,,,,,,,,,,
1197500,,,,,,50,50,40,19.2105,82.8363,39.8739,-44.1823,-256.2409,307.9525,28.0423,724.1555,9.416
1198000,,,,,,50,50,41,18.7196,80.5151,37.9266,-44.1823,-246.221,378.1039,51.523,1127.075,8.9932
1198059,,,1000,-2105.526,30.3155,,,,,,,,,,,,
1198297,,,238,1112.0901,39.2145,,,,,,,,,,,,
1198500,,,,,,50,50,40,18.6534,83.3131,39.8878,-44.1823,-242.0576,340.5029,20.5882,447.4318,6.8504
1198952,,,655,2836.9897,39.4843,,,,,,,,,,,,
1199000,,,,,,50,50,41,19.4303,79.1232,35.6221,-44.1823,-238.6707,296.3306,21.3623,348.9569,9.6356
1199222,,,270,974.0933,37.9881,,,,,,,,,,,,
1199500,,,,,,50,50,42,17.7587,82.4109,38.5061,-44.1823,-240.9885,297.5142,25.6612,318.6324,6.5341
1199576,,,354,1549.0503,39.3189,,,,,,,,,,,,
1200000,,,,,,50,50,40,18.526,79.3842,33.8719,-44.1823,-244.094,324.5136,21.797,343.1498,7.4935
1200000,2301.3402,537.8,,,,,,,,,,,,,,,
1200500,,,,,,50,50,40,18.4957,81.6683,36.8922,-44.1823,-242.9418,303.1049,32.0341,811.461,9.4043
1200552,,,976,4061.3587,31.4763,,,,,,,,,,,,
1201000,,,,,,50,50,40,19.5791,79.0419,36.4244,-44.1823,-249.5983,294.1737,26.4758,674.4792,9.8078
1201134,,,582,2444.6561,39.2193,,,,,,,,,,,,
1201318,,,184,633.0068,39.0915,,,,,,,,,,,,
1201500,,,,,,50,50,41,19.3313,80.2724,34.5061,-44.1823,-244.7211,366.8142,17.8734,334.2868,7.4572
1201742,,,424,1803.8701,39.2853,,,,,,,,,,,,
1202000,,,,,,50,50,41,18.421,81.6054,38.3371,-44.1823,-233.3613,285.1052,18.5236,214.1359,7.8659
1202112,,,370,1650.8326,38.9649,,,,,,,,,,,,
1202295,,,183,732.1659,39.1271,,,,,,,,,,,,
1202500,,,,,,50,50,40,18.7931,79.8936,36.4731,-44.1823,-253.6176,329.0465,27.8503,681.812,8.9551
1203000,,,,,,50,50,40,18.6827,80.115,36.2557,-44.1823,-254.1554,323.7391,40.9668,740.0529,9.5035
1203080,,,785,3394.446,39.3278,,,,,,,,,,,,
1203500,,,,,,50,50,41,18.0715,83.1229,37.9845,-44.1823,-236.683,297.8714,28.6886,471.576,9.88
1203600,,,520,2199.8914,39.2006,,,,,,,,,,,,
1204000,,,,,,50,50,39,21.5395,79.3195,34.7272,-44.1823,-260.3517,340.6698,19.76,274.4226,9.0286
1204087,,,487,1959.3788,33.0232,,,,,,,,,,,,
1204230,,,143,574.6217,25.3347,,,,,,,,,,,,
1204397,,,167,156.6642,30.6179,,,,,,,,,,,,
1204500,,,,,,50,50,40,19.6283,78.2337,34.0001,-44.1823,-254.5234,313.1669,29.1173,646.6523,7.039
1204863,,,466,1960.71,31.077,,,,,,,,,,,,
1205000,,,,,,50,50,40,19.9617,80.6221,35.7209,-44.1823,-250.0756,335.921,24.1311,462.4487,9.3923
1205000,1023.0479,387.0,,,,,,,,,,,,,,,
1205210,,,347,1336.4985,26.0286,,,,,,,,,,,,
1205230,,,20,6.7306,39.4224,,,,,,,,,,,,
1205278,,,48,173.1142,39.6439,,,,,,,,,,,,
1205311,,,33,74.8235,39.6696,,,,,,,,,,,,
1205500,,,,,,50,50,41,19.132,81.3897,37.0564,-44.1823,-249.9026,284.9436,25.5809,516.9904,6.642
1205718,,,407,1774.1733,37.6029,,,,,,,,,,,,
1205837,,,119,524.8988,34.2074,,,,,,,,,,,,
1205964,,,127,515.0896,38.22,,,,,,,,,,,,
1206000,,,,,,50,50,40,18.1628,79.1565,34.4187,-44.1823,-252.0609,389.8356,27.5659,398.537,8.8122
1206189,,,225,998.5892,39.5237,,,,,,,,,,,,
1206240,,,51,185.2141,29.2974,,,,,,,,,,,,
1206500,,,,,,50,50,40,18.8778,83.0379,37.1835,-44.1823,-244.3924,507.8177,25.3783,561.9027,9.4682
1206508,,,268,1152.8654,36.1035,,,,,,,,,,,,
1206922,,,414,1723.6211,39.5858,,,,,,,,,,,,
1207000,,,,,,50,50,41,20.3199,79.3364,36.4322,-44.1823,-260.0507,291.5267,29.5296,592.2466,8.3315
1207402,,,480,2078.4489,28.0437,,,,,,,,,,,,
1207500,,,,,,50,50,41,17.312,81.5103,36.0237,-44.1823,-213.4494,344.744,29.9693,419.5518,8.4497
1208000,,,,,,50,50,36,21.9829,80.2511,36.2078,-44.1823,-261.3772,367.2222,57.6887,959.6201,10.4782
1208402,,,1000,3941.3945,35.6111,,,,,,,,,,,,
1208500,,,,,,50,50,41,20.364,80.3068,35.6846,-44.1823,-253.4825,354.772,18.9062,264.1507,8.8689
1208541,,,139,482.3008,39.6684,,,,,,,,,,,,
1208720,,,179,813.2346,33.2431,,,,,,,,,,,,
1209000,,,,,,50,50,40,20.2249,82.2925,37.945,-44.1823,-248.4742,304.4558,20.1075,412.8969,9.9621
1209003,,,283,1055.3169,38.0116,,,,,,,,,,,,
1209314,,,311,1142.7301,39.1193,,,,,,,,,,,,
1209500,,,,,,50,50,40,18.5637,80.9517,37.4786,-44.1823,-261.786,369.1899,27.8372,634.2697,6.8152
1209869,,,555,2353.5101,31.4174,,,,,,,,,,,,
1210000,,,,,,50,50,40,18.9847,78.1519,33.0284,-44.1823,-262.8347,344.5526,28.9452,508.6082,8.0577
1210000,2084.9428,490.5,,,,,,,,,,,,,,,
1210500,,,,,,50,50,41,18.22,81.8497,37.3805,-44.1823,-241.5823,299.6124,28.1025,599.0638,8.7995
1210869,,,1000,3972.4502,30.8686,,,,,,,,,,,,
1211000,,,,,,50,50,41,20.4809,79.6154,35.8806,-44.1823,-249.8329,268.8914,22.1245,506.3284,7.1769
1211196,,,327,1462.6066,39.0208,,,,,,,,,,,,
1211264,,,68,275.0166,39.0443,,,,,,,,,,,,
1211500,,,,,,50,50,42,16.9416,84.9916,40.36,-44.1823,-235.1448,361.3149,29.1673,788.1216,8.2847
1212000,,,,,,50,50,41,17.8261,79.864,35.6005,-44.1823,-237.7636,350.4291,53.189,592.3622,7.5606
1212157,,,893,3569.4872,39.0235,,,,,,,,,,,,
1212500,,,,,,50,50,40,19.1284,81.0358,37.3597,-44.1823,-254.5809,332.7701,24.5956,502.5157,11.0639
1212620,,,463,1961.6481,38.9783,,,,,,,,,,,,
1213000,,,,,,50,50,39,20.6579,81.0186,37.3716,-44.1823,-249.4753,335.1012,36.0173,761.1214,9.8005
1213000,,,380,1633.4143,39.0165,,,,,,,,,,,,
1213258,,,258,1189.4719,38.9923,,,,,,,,,,,,
1213500,,,,,,50,50,40,19.8096,79.583,36.6351,-44.1823,-243.8038,296.2566,20.696,497.4736,6.9769
1213714,,,456,1806.4088,39.1773,,,,,,,,,,,,
1214000,,,,,,50,50,42,19.1301,83.3276,38.1551,-44.1823,-241.5397,358.1014,24.8302,521.215,9.123
1214049,,,335,1400.7122,38.9734,,,,,,,,,,,,
1214141,,,92,396.9148,39.3502,,,,,,,,,,,,
1214453,,,312,1333.9031,38.9181,,,,,,,,,,,,
1214500,,,,,,50,50,39,19.8261,82.7921,39.6866,-44.1823,-256.0411,314.504,21.1089,347.202,7.2457
1214570,,,117,287.7698,38.6204,,,,,,,,,,,,
1214640,,,70,201.0724,38.9424,,,,,,,,,,,,
1215000,,,,,,50,50,40,19.5661,81.5723,36.2302,-44.1823,-245.892,287.8538,27.0459,637.5112,8.7163
1215000,2467.3667,623.3,,,,,,,,,,,,,,,
1215112,,,472,2171.3344,24.0362,,,,,,,,,,,,
1215500,,,,,,50,50,39,19.8041,81.4535,36.4493,-44.1823,-267.796,366.7431,26.6919,534.6687,8.576
1216000,,,,,,50,50,41,18.1093,81.7394,37.2272,-44.1823,-240.2778,307.0782,17.6043,232.512,7.1476
1216112,,,1000,4331.982,38.9736,,,,,,,,,,,,
1216500,,,,,,50,50,41,21.0788,80.1966,36.4905,-44.1823,-251.3152,330.6993,25.7425,613.666,8.1004
1217000,,,,,,50,50,40,19.8013,81.0094,35.4176,-44.1823,-254.6427,331.9883,30.4491,585.9781,7.0305
1217037,,,925,3093.288,39.0111,,,,,,,,,,,,
1217276,,,239,1015.0535,39.0952,,,,,,,,,,,,
1217500,,,,,,50,50,41,18.3329,83.1664,37.3664,-44.1823,-252.8513,315.6967,25.6254,485.8542,9.2003
1217648,,,372,1584.5159,39.0717,,,,,,,,,,,,
1218000,,,,,,50,50,41,19.211,80.9613,36.6967,-44.1823,-255.5125,301.3899,21.6117,348.3351,9.7022
1218066,,,418,1636.2753,38.9587,,,,,,,,,,,,
1218134,,,68,228.3454,39.0307,,,,,,,,,,,,
1218383,,,249,1158.8503,39.0803,,,,,,,,,,,,
1218500,,,,,,50,50,39,18.673,80.5288,36.6901,-44.1823,-256.3759,372.7797,22.7906,221.6391,8.2878
1218652,,,269,1274.1604,39.0717,,,,,,,,,,,,
1218982,,,330,1158.3552,39.049,,,,,,,,,,,,
1219000,,,,,,50,50,40,19.181,80.3777,34.3561,-44.1823,-252.3419,364.2619,82.1685,1448.6019,8.5432
1219113,,,131,509.592,39.2331,,,,,,,,,,,,
1219193,,,80,176.3864,39.37,,,,,,,,,,,,
1219500,,,,,,50,50,40,20.3463,79.7919,35.3467,-44.1823,-255.2281,318.9452,24.5101,192.5514,6.9032
1219719,,,526,2592.706,38.8473,,,,,,,,,,,,
1219845,,,126,386.4542,39.0349,,,,,,,,,,,,
1220000,,,,,,50,50,41,18.9408,82.2526,37.4089,-44.1823,-255.0556,341.2191,33.2146,729.1887,9.1678
1220000,2219.0655,477.5,,,,,,,,,,,,,,,
1220500,,,,,,50,50,40,20.5635,81.7597,37.396,-44.1823,-257.1573,375.8771,57.5309,786.5333,13.7171
1220562,,,717,2859.2659,30.0391,,,,,,,,,,,,
1221000,,,,,,50,50,40,21.1533,79.6226,34.9019,-44.1823,-257.009,369.6047,31.0232,612.3695,8.8266
1221079,,,517,2361.8838,39.0815,,,,,,,,,,,,
1221226,,,147,478.8026,39.0036,,,,,,,,,,,,
1221500,,,,,,50,50,41,17.7129,81.2444,37.4637,-44.1823,-257.9503,332.0029,41.1098,770.1821,7.5781
1222000,,,,,,50,50,41,20.3229,84.8678,40.0727,-44.1823,-256.4122,370.6963,29.7877,571.7227,8.046
1222226,,,1000,4558.9628,38.7263,,,,,,,,,,,,
1222442,,,216,853.9546,37.6309,,,,,,,,,,,,
1222500,,,,,,50,50,40,18.3768,82.1693,38.6869,-44.1823,-253.1601,279.5556,29.829,820.8581,6.6623
1222829,,,387,1781.5264,39.0498,,,,,,,,,,,,
1223000,,,,,,50,50,41,17.0014,81.1953,36.8981,-44.1823,-251.5292,376.7237,19.3229,583.0308,8.1288
1223500,,,,,,50,50,40,18.5338,80.986,36.3805,-44.1823,-259.1832,339.9896,22.8515,559.1364,8.9188
1223829,,,1000,4033.2891,38.7956,,,,,,,,,,,,
1224000,,,,,,50,50,40,21.382,80.7555,37.933,-44.1823,-263.1698,318.0481,37.8403,1057.7454,10.4289
1224067,,,238,1007.6492,38.7629,,,,,,,,,,,,
1224078,,,11,-1.2201,39.0054,,,,,,,,,,,,
1224456,,,378,1587.9358,38.7246,,,,,,,,,,,,
1224500,,,,,,50,50,41,19.4154,80.6563,34.5238,-44.1823,-252.8051,348.5775,27.7665,328.7321,7.6482
1224688,,,232,1016.05,39.3174,,,,,,,,,,,,
1224884,,,196,601.0021,38.5596,,,,,,,,,,,,
1225000,,,,,,50,50,39,20.2817,79.5068,35.7626,-44.1823,-263.5192,317.5303,91.1709,636.5771,8.6173
1225000,2090.4546,475.7,,,,,,,,,,,,,,,
1225096,,,212,541.3013,19.2497,,,,,,,,,,,,
1225500,,,,,,50,50,39,19.082,82.7242,38.4964,-44.1823,-264.3147,360.5733,23.2018,460.404,8.0622
1225610,,,514,2390.9411,39.1372,,,,,,,,,,,,
1225730,,,120,535.6043,39.2129,,,,,,,,,,,,
1226000,,,,,,50,50,41,20.6523,80.7236,37.9983,-44.1823,-262.2543,331.7529,21.4388,394.214,6.4533
1226167,,,437,1898.4836,39.1604,,,,,,,,,,,,
1226500,,,,,,50,50,40,19.2251,83.4068,39.9677,-44.1823,-240.2979,302.7484,35.9696,984.6714,6.722
1226537,,,370,1687.1397,33.2153,,,,,,,,,,,,
1226584,,,47,107.5776,39.0919,,,,,,,,,,,,
1226636,,,52,163.9435,39.0527,,,,,,,,,,,,
1226709,,,73,158.5066,38.6886,,,,,,,,,,,,
1227000,,,,,,50,50,40,20.6111,84.174,40.5932,-44.1823,-262.9682,447.9679,28.3791,506.3388,8.8308
1227500,,,,,,50,50,40,21.3212,80.3681,35.0995,-44.1823,-261.2644,375.6024,59.8459,1336.9529,10.1188
1227709,,,1000,-1840.0412,38.8307,,,,,,,,,,,,
1227947,,,238,1001.8612,38.9225,,,,,,,,,,,,
1227958,,,11,-3.4553,39.0835,,,,,,,,,,,,
1227994,,,36,99.2818,38.9244,,,,,,,,,,,,
1228000,,,,,,50,50,39,18.8393,79.9278,37.0004,-44.1823,-263.0161,279.8848,26.1038,465.0904,8.8833
1228293,,,299,1279.5589,38.8797,,,,,,,,,,,,
1228391,,,98,385.8094,38.3573,,,,,,,,,,,,
1228500,,,,,,50,50,38,20.562,80.8474,37.2282,-44.1823,-263.9478,352.6982,22.4909,389.3691,8.3561
1229000,,,,,,50,50,41,19.4722,80.1892,36.5099,-44.1823,-250.018,305.485,24.3792,401.5908,7.6072
1229391,,,1000,4394.4476,33.5526,,,,,,,,,,,,
1229500,,,,,,50,50,38,21.7003,82.042,38.4459,-44.1823,-272.2123,322.3418,29.1808,736.5392,7.9509
1229801,,,410,1711.4464,27.5452,,,,,,,,,,,,
1230000,,,,,,50,50,41,19.0093,82.1256,37.1518,-44.1823,-255.0999,363.0185,142.4364,722.9476,9.46
1230000,1009.8294,355.1,,,,,,,,,,,,,,,
1230325,,,524,2194.8105,29.5156,,,,,,,,,,,,
1230500,,,,,,50,50,40,17.9261,83.5816,39.8734,-44.1823,-252.9764,316.3705,21.8518,410.7008,6.4356
1230967,,,642,2852.8926,38.8191,,,,,,,,,,,,
1231000,,,,,,50,50,39,20.1868,78.3795,34.771,-44.1823,-281.0233,355.7234,31.8065,601.8551,10.2846
1231010,,,43,100.0934,38.9177,,,,,,,,,,,,
1231216,,,206,877.9652,33.6798,,,,,,,,,,,,
1231429,,,213,945.4682,31.7733,,,,,,,,,,,,
1231500,,,,,,50,50,39,20.6397,80.9314,37.1179,-44.1823,-254.3949,353.5818,18.8834,284.0849,8.1605
1232000,,,,,,50,50,39,20.5294,81.5619,37.2371,-44.1823,-276.7766,354.7617,28.7495,478.6485,7.4425
1232429,,,1000,4213.7559,36.61,,,,,,,,,,,,
1232500,,,,,,50,50,40,20.5213,80.2344,34.6267,-44.1823,-269.6432,386.5464,38.8246,800.3335,7.8558
1232951,,,522,2393.8408,35.2495,,,,,,,,,,,,
1233000,,,,,,50,50,41,19.0064,80.4298,36.7716,-44.1823,-263.6736,303.1341,25.9844,508.9178,8.1412
1233500,,,,,,50,50,39,19.1958,81.7006,35.0229,-44.1823,-269.8837,464.5962,25.2876,499.1314,8.4858
1233741,,,790,3514.7575,38.9808,,,,,,,,,,,,
1234000,,,,,,50,50,40,20.6801,80.2944,36.3334,-44.1823,-269.7068,355.9114,25.5573,585.936,10.3386
1234500,,,,,,50,50,39,21.0645,78.9866,35.1667,-44.1823,-269.1895,323.1297,24.9976,482.2982,7.1768
1234741,,,1000,3863.3965,38.6437,,,,,,,,,,,,
1235000,,,,,,50,50,39,21.5663,82.7759,36.8888,-44.1823,-265.1655,398.1667,48.5441,1008.5328,9.2674
1235000,1344.1656,301.1,,,,,,,,,,,,,,,
1235394,,,653,2587.7438,32.1039,,,,,,,,,,,,
1235500,,,,,,50,50,39,19.0378,80.981,36.7409,-44.1823,-263.2699,382.0067,73.8106,796.7891,7.7144
1235589,,,195,741.1872,38.9505,,,,,,,,,,,,
1236000,,,,,,50,50,40,20.8621,80.5109,34.7755,-44.1823,-266.8419,349.5279,22.7536,332.8211,8.6594
1236376,,,787,3416.7229,38.7486,,,,,,,,,,,,
1236500,,,,,,50,50,39,21.7112,79.8139,36.0608,-44.1823,-272.6957,369.1427,22.7169,492.8392,7.6311
1236566,,,190,621.7217,39.0421,,,,,,,,,,,,
1236861,,,295,1229.3969,38.8532,,,,,,,,,,,,
1236927,,,66,202.1605,38.9475,,,,,,,,,,,,
1237000,,,,,,50,50,39,19.4555,81.4298,37.4278,-44.1823,-267.558,329.8895,25.9464,514.6119,9.7955
1237209,,,282,1024.7102,39.1214,,,,,,,,,,,,
1237312,,,103,404.5633,39.1467,,,,,,,,,,,,
1237500,,,,,,50,50,40,21.4068,80.8552,37.2067,-44.1823,-267.2102,357.7802,32.3944,625.9023,9.7206
1237653,,,341,1565.1902,39.1374,,,,,,,,,,,,
1238000,,,,,,50,50,40,18.639,81.6189,37.0384,-44.1823,-258.0482,316.7769,18.4119,208.658,10.1622
1238320,,,667,2674.1631,38.9833,,,,,,,,,,,,
1238500,,,,,,50,50,39,20.6343,79.4808,36.8447,-44.1823,-268.5423,306.0772,21.2809,376.0221,6.8787
1238640,,,320,1111.2431,39.0759,,,,,,,,,,,,
1239000,,,,,,50,50,40,19.5265,79.7597,35.1413,-44.1823,-256.5084,346.1327,21.9797,340.9497,10.0017
1239390,,,750,3123.4847,38.9799,,,,,,,,,,,,
1239500,,,,,,50,50,39,18.8655,79.5087,35.4318,-44.1823,-267.6341,355.5679,32.6319,455.0309,8.5228
1239508,,,118,322.3065,36.4272,,,,,,,,,,,,
1239618,,,110,328.5104,38.4367,,,,,,,,,,,,
1240000,,,,,,50,50,39,21.5371,80.3324,35.6124,-44.1823,-271.9817,359.5392,27.4449,339.0105,6.6348
1240000,1398.0117,433.9,,,,,,,,,,,,,,,
1240377,,,759,3330.3959,28.4286,,,,,,,,,,,,
1240500,,,,,,50,50,39,19.999,81.2952,36.8656,-44.1823,-262.6234,313.7897,29.45,511.1898,10.7749
1241000,,,,,,50,50,40,22.3534,80.1512,35.6642,-44.1823,-265.1201,352.8257,28.749,543.1479,9.1869
1241038,,,661,2442.907,31.5313,,,,,,,,,,,,
1241500,,,,,,50,50,38,20.4265,80.7914,36.2181,-44.1823,-269.2886,359.8391,22.9464,247.8224,6.9247
1242000,,,,,,50,50,41,18.6156,81.4535,36.5788,-44.1823,-267.6383,363.9123,29.8258,833.1971,9.2652
1242038,,,1000,-674.0601,34.327,,,,,,,,,,,,
1242277,,,239,1027.9092,36.4925,,,,,,,,,,,,
1242500,,,,,,50,50,40,21.2547,79.8246,36.7808,-44.1823,-262.3798,300.8267,35.1776,799.5596,8.3738
1243000,,,,,,50,50,40,18.822,79.2454,34.4537,-44.1823,-254.4047,367.1164,28.9959,487.0096,7.8425
1243277,,,1000,-1702.9202,29.7555,,,,,,,,,,,,
1243348,,,71,303.6141,25.1454,,,,,,,,,,,,
1243500,,,,,,50,50,40,21.3864,82.0656,37.5763,-44.1823,-249.5519,326.118,26.6832,363.1115,8.4458
1243564,,,216,1043.2912,37.7316,,,,,,,,,,,,
1243607,,,43,101.5717,39.2999,,,,,,,,,,,,
1244000,,,,,,50,50,41,18.9505,82.5891,38.2999,-44.1823,-258.0275,320.01,30.3834,748.0781,10.3094
1244500,,,,,,50,50,40,19.1491,80.6296,35.8033,-44.1823,-259.157,400.2788,22.5998,505.8246,7.4895
1244607,,,1000,4630.2961,37.7799,,,,,,,,,,,,
1245000,,,,,,50,50,40,18.9046,83.3798,39.2945,-44.1823,-250.1344,307.368,31.1571,227.8343,8.9568
1245000,1465.381,569.2,,,,,,,,,,,,,,,
1245500,,,,,,50,50,41,18.5681,82.5151,38.5476,-44.1823,-251.4918,296.7625,26.0879,422.9649,9.0413
1245607,,,1000,4374.9735,31.0903,,,,,,,,,,,,
1245906,,,299,1285.736,39.2139,,,,,,,,,,,,
