env_steps,return,length,train/length,train/return,FPS,rkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
388500,,,,,,3295.6829,-44.1823,-44.1823,3285.8303,56334.1758,0.1577,12.8491,0.3539
389000,,,,,,3771.9004,-44.1823,-44.1823,3762.5388,109449.4141,0.2881,19.3295,0.6953
389371,,,1249,243.6299,122.9124,,,,,,,,
389500,,,,,,2955.2705,-44.1823,-44.1823,2945.2395,82685.125,0.2741,27.4824,0.4103
390000,,,,,,3313.8076,-44.1823,-44.1823,3302.3176,57718.7539,0.3335,18.8095,0.5989
390000,243.4933,1213.5,,,,,,,,,,,
390500,,,,,,2944.9929,-44.1823,-44.1823,2934.2876,51995.0469,0.7002,18.1056,0.393
390574,,,1203,246.9588,82.6677,,,,,,,,
391000,,,,,,3388.6768,-44.1823,-44.1823,3379.1233,67905.1953,0.198,17.1804,0.3745
391500,,,,,,3148.7786,-44.1823,-44.1823,3138.2695,54660.2031,0.1781,20.2505,0.325
391770,,,1196,247.9821,124.1917,,,,,,,,
391865,,,95,-110.8532,129.3842,,,,,,,,
392000,,,,,,4075.2068,-44.1823,-44.1823,4065.9966,73844.9688,0.6981,44.1853,0.3188
392017,,,152,-115.5572,128.3253,,,,,,,,
392300,,,283,-123.6522,125.7745,,,,,,,,
392367,,,67,-116.585,129.2674,,,,,,,,
392500,,,,,,2794.8435,-44.1823,-44.1823,2785.1096,78379.0859,0.448,26.6314,0.7625
393000,,,,,,3533.7432,-44.1823,-44.1823,3522.4062,47454.6797,0.1926,13.7773,0.6815
393500,,,,,,3968.7224,-44.1823,-44.1823,3958.6206,41535.7383,0.6484,28.0685,0.4199
393666,,,1299,239.6207,127.0531,,,,,,,,
393869,,,203,-105.434,122.8988,,,,,,,,
394000,,,,,,3699.7466,-44.1823,-44.1823,3689.7466,139346.6562,0.396,17.3652,0.6345
394500,,,,,,3177.8567,-44.1823,-44.1823,3167.6729,42915.4688,0.5087,22.802,0.7347
395000,,,,,,3410.9092,-44.1823,-44.1823,3400.4255,58038.5469,0.1423,11.5926,0.4742
395000,182.9166,1023.1,,,,,,,,,,,
395147,,,1278,241.7676,88.155,,,,,,,,
395500,,,,,,3869.396,-44.1823,-44.1823,3857.6213,65255.6875,0.9081,36.7323,0.497
396000,,,,,,3300.1807,-44.1823,-44.1823,3289.1626,68986.7812,0.6389,17.8865,0.5737
396385,,,1238,245.4884,123.8339,,,,,,,,
396450,,,65,-102.9802,129.4672,,,,,,,,
396500,,,,,,3363.9985,-44.1823,-44.1823,3353.645,114195.9297,0.1696,17.6514,0.3823
397000,,,,,,3864.7002,-44.1823,-44.1823,3853.417,122408.5625,0.6305,31.8337,0.5698
397500,,,,,,3461.9812,-44.1823,-44.1823,3449.8999,61476.9375,0.282,23.1995,0.5221
397742,,,1292,240.9317,129.034,,,,,,,,
398000,,,,,,3412.7595,-44.1823,-44.1823,3400.7834,89544.7734,0.7001,13.516,0.4426
398500,,,,,,3953.918,-44.1823,-44.1823,3942.8948,199689.125,0.2328,15.0745,0.3064
398926,,,1184,250.4838,127.6756,,,,,,,,
399000,,,,,,3143.0825,-44.1823,-44.1823,3131.5137,75333.8906,1.4556,49.7083,0.197
399500,,,,,,3122.6091,-44.1823,-44.1823,3111.302,49851.5352,0.5986,12.273,0.4724
400000,,,,,,3268.1184,-44.1823,-44.1823,3258.5522,43572.7656,0.3064,18.0189,0.3166
400000,254.1261,1113.8,,,,,,,,,,,
400071,,,1145,253.9682,85.3992,,,,,,,,
400500,,,,,,3925.5818,-44.1823,-44.1823,3915.2183,62211.8359,0.2326,21.8961,0.3382
401000,,,,,,3642.8643,-44.1823,-44.1823,3631.1445,117727.625,0.2154,19.5846,0.3593
401193,,,1122,256.3623,124.2657,,,,,,,,
401500,,,,,,3741.7559,-44.1823,-44.1823,3730.1714,121176.6406,0.3813,18.2984,0.4039
402000,,,,,,3503.8291,-44.1823,-44.1823,3492.4941,73781.7109,0.1186,6.4652,0.3785
402344,,,1151,253.8065,123.1877,,,,,,,,
402500,,,,,,3261.4219,-44.1823,-44.1823,3249.0942,75576.5078,0.2444,21.1414,0.4649
403000,,,,,,3386.8657,-44.1823,-44.1823,3375.0291,68729.3438,0.5888,7.5178,0.3179
403452,,,1108,258.1255,123.5141,,,,,,,,
403500,,,,,,3099.853,-44.1823,-44.1823,3088.0051,41211.9922,0.2056,16.7486,0.4299
404000,,,,,,3495.626,-44.1823,-44.1823,3483.3318,144381.3281,0.2417,25.5924,0.379
404500,,,,,,4300.1729,-44.1823,-44.1823,4288.7334,101781.7578,0.2315,15.1396,0.2168
404551,,,1099,257.5508,123.2241,,,,,,,,
405000,,,,,,3210.3721,-44.1823,-44.1823,3198.0815,109200.1484,0.2137,19.0868,0.3851
405000,255.5585,1100.9,,,,,,,,,,,
405500,,,,,,3566.4546,-44.1823,-44.1823,3553.0615,69435.6797,0.1444,9.5058,0.2464
405644,,,1093,259.5289,81.5533,,,,,,,,
406000,,,,,,4642.6465,-44.1823,-44.1823,4630.1992,213869.5,0.2501,20.6736,0.3438
406500,,,,,,3259.7534,-44.1823,-44.1823,3247.0603,123949.7578,0.6911,44.6839,0.3302
406742,,,1098,259.6979,125.3673,,,,,,,,
407000,,,,,,3866.0586,-44.1823,-44.1823,3853.9014,85865.6094,0.1247,10.7967,0.3249
407500,,,,,,3907.8813,-44.1823,-44.1823,3893.7964,159255.4531,0.2485,21.5452,0.2882
407838,,,1096,259.0206,129.5214,,,,,,,,
408000,,,,,,3489.8711,-44.1823,-44.1823,3476.3735,79922.0156,0.2891,21.957,0.6382
408500,,,,,,4442.8252,-44.1823,-44.1823,4429.3838,145219.3438,0.5097,46.0623,0.3411
408945,,,1107,258.0213,126.2928,,,,,,,,
409000,,,,,,3717.8301,-44.1823,-44.1823,3704.4287,204110.5781,0.1298,10.8218,0.41
409500,,,,,,3628.2646,-44.1823,-44.1823,3614.6584,83669.6797,0.1134,13.922,0.2493
410000,,,,,,4097.1177,-44.1823,-44.1823,4084.9829,68932.4766,0.1656,14.7335,0.3847
410000,161.3169,1111.8,,,,,,,,,,,
410289,,,1344,237.3134,87.8997,,,,,,,,
410500,,,,,,3874.3994,-44.1823,-44.1823,3861.2476,92319.5469,0.2324,22.305,0.551
411000,,,,,,3410.7402,-44.1823,-44.1823,3397.7068,99455.7422,0.1452,9.2893,0.3195
411434,,,1145,256.2921,123.4498,,,,,,,,
411500,,,,,,2932.4067,-44.1823,-44.1823,2920.3394,123151.1016,0.1715,11.6379,0.2109
411819,,,385,-35.1292,123.3598,,,,,,,,
412000,,,,,,3884.999,-44.1823,-44.1823,3871.0837,102659.3281,0.7694,10.5957,0.5164
412164,,,345,-70.4715,123.2881,,,,,,,,
412500,,,,,,3778.1865,-44.1823,-44.1823,3764.467,73580.7266,0.3836,32.2919,0.3619
413000,,,,,,3642.96,-44.1823,-44.1823,3630.4553,74253.9375,0.7469,17.0016,0.4043
413109,,,945,20.4433,123.6006,,,,,,,,
413500,,,,,,3668.4067,-44.1823,-44.1823,3654.3438,63705.125,0.2483,15.6603,0.3156
413584,,,475,-82.1525,123.5103,,,,,,,,
413749,,,165,-101.9785,123.7798,,,,,,,,
414000,,,,,,4256.2695,-44.1823,-44.1823,4243.0664,159799.7188,2.1357,14.4178,0.392
414500,,,,,,3516.7625,-44.1823,-44.1823,3505.4441,78784.3047,0.7337,11.5314,0.4566
414915,,,1166,254.5487,126.2508,,,,,,,,
415000,,,,,,4467.0054,-44.1823,-44.1823,4453.8564,79730.9844,0.1721,11.8226,0.2122
415000,258.536,1093.8,,,,,,,,,,,
415500,,,,,,3803.4998,-44.1823,-44.1823,3790.2002,185633.5,0.8534,24.8718,0.2442
416000,,,,,,3663.5376,-44.1823,-44.1823,3649.2205,121370.3438,0.1373,8.349,0.285
416000,,,1085,262.193,84.4005,,,,,,,,
416500,,,,,,3627.6973,-44.1823,-44.1823,3614.2539,162231.6562,0.1065,7.3969,0.3852
417000,,,,,,3857.4736,-44.1823,-44.1823,3843.9573,197724.9531,1.345,29.9524,0.5465
417101,,,1101,260.7943,128.8076,,,,,,,,
417500,,,,,,3399.6143,-44.1823,-44.1823,3386.5308,84689.7109,0.1025,11.3304,0.4651
418000,,,,,,3816.7114,-44.1823,-44.1823,3803.3672,95685.8203,1.4507,25.7011,0.4921
418199,,,1098,261.7422,128.2791,,,,,,,,
418500,,,,,,4035.1277,-44.1823,-44.1823,4022.0471,99664.75,0.1805,13.8489,0.2883
419000,,,,,,3680.063,-44.1823,-44.1823,3667.0435,112647.9609,0.1558,13.3977,0.3319
419281,,,1082,262.4457,123.5504,,,,,,,,
419500,,,,,,3660.7732,-44.1823,-44.1823,3646.178,53618.6953,0.1806,11.626,0.4107
420000,,,,,,4389.3896,-44.1823,-44.1823,4375.0713,180436.3594,0.6656,11.745,0.5132
420000,261.4913,1056.9,,,,,,,,,,,
420352,,,1071,263.0366,84.9396,,,,,,,,
420500,,,,,,3518.5708,-44.1823,-44.1823,3505.6011,160285.9844,0.1212,9.2574,0.2636
421000,,,,,,3356.1196,-44.1823,-44.1823,3342.8772,71688.9531,0.1481,18.8026,0.2667
421428,,,1076,263.1503,126.2001,,,,,,,,
421500,,,,,,3639.5806,-44.1823,-44.1823,3625.7654,94355.6797,0.1958,18.0958,0.4145
422000,,,,,,3939.7468,-44.1823,-44.1823,3925.0244,93501.5938,0.1179,11.3244,0.3717
422500,,,,,,3528.3689,-44.1823,-44.1823,3514.4211,125820.6094,0.7438,13.5138,0.4098
422508,,,1080,262.999,125.0258,,,,,,,,
423000,,,,,,4045.9902,-44.1823,-44.1823,4031.281,102355.8281,0.147,12.7667,0.2667
423500,,,,,,3267.7583,-44.1823,-44.1823,3253.3838,118727.3125,0.1561,11.9729,0.232
423564,,,1056,263.9388,123.4846,,,,,,,,
424000,,,,,,3911.7136,-44.1823,-44.1823,3897.0457,87289.0547,0.9156,23.6154,0.3256
424500,,,,,,3893.8403,-44.1823,-44.1823,3879.0828,218189.8281,0.2412,18.5403,0.4212
424629,,,1065,264.468,128.8366,,,,,,,,
425000,,,,,,3699.4307,-44.1823,-44.1823,3684.5415,187433.1562,0.1571,10.8188,0.2113
425000,260.8004,1051.2,,,,,,,,,,,
425500,,,,,,4147.7144,-44.1823,-44.1823,4133.2441,132813.0156,0.134,11.8681,0.2729
425698,,,1069,262.0785,85.2975,,,,,,,,
426000,,,,,,3835.7476,-44.1823,-44.1823,3822.6985,130161.3125,0.1476,11.7957,0.4036
426500,,,,,,3616.0259,-44.1823,-44.1823,3601.78,163043.9844,0.8733,20.6886,0.245
426755,,,1057,262.4228,129.1462,,,,,,,,
427000,,,,,,4538.2915,-44.1823,-44.1823,4524.8491,75185.7266,0.1359,10.5859,0.3702
427500,,,,,,3604.1746,-44.1823,-44.1823,3588.5774,93789.8672,0.0772,6.3661,0.2849
427801,,,1046,265.1513,128.6528,,,,,,,,
428000,,,,,,4132.0088,-44.1823,-44.1823,4117.7593,124772.4453,0.1029,8.5537,0.1751
428500,,,,,,4242.6133,-44.1823,-44.1823,4227.3564,116294.2891,1.5963,28.5714,0.221
428839,,,1038,266.0719,128.7247,,,,,,,,
429000,,,,,,3708.1689,-44.1823,-44.1823,3694.0972,201310.75,0.1729,14.4639,0.3164
429500,,,,,,3459.457,-44.1823,-44.1823,3443.738,131070.8203,0.0691,3.5852,0.1836
429875,,,1036,265.5843,128.3883,,,,,,,,
430000,,,,,,3401.0547,-44.1823,-44.1823,3385.1375,94569.2969,0.1395,15.8338,0.1844
430000,263.6036,1029.1,,,,,,,,,,,
430500,,,,,,3647.0122,-44.1823,-44.1823,3633.3955,66781.4219,0.0933,6.7322,0.2182
430919,,,1044,264.6764,85.0322,,,,,,,,
431000,,,,,,3576.022,-44.1823,-44.1823,3560.0625,87445.5703,0.1892,15.3389,0.4135
431500,,,,,,4010.0146,-44.1823,-44.1823,3994.8713,92494.4609,0.1851,12.0475,0.2343
431951,,,1032,267.2992,129.191,,,,,,,,
432000,,,,,,4211.2139,-44.1823,-44.1823,4195.4863,212101.7812,0.1029,7.2279,0.3639
432500,,,,,,4038.8965,-44.1823,-44.1823,4023.1226,112984.8125,0.0978,7.809,0.3012
432975,,,1024,266.9587,126.6763,,,,,,,,
433000,,,,,,3993.3887,-44.1823,-44.1823,3977.9534,133741.4219,0.0731,7.237,0.2245
433500,,,,,,3645.075,-44.1823,-44.1823,3628.6028,100426.0078,0.1681,12.4661,0.2574
433998,,,1023,267.4916,125.1809,,,,,,,,
434000,,,,,,4583.0938,-44.1823,-44.1823,4566.5195,195842.0,0.0821,7.9975,0.2798
434500,,,,,,3720.6514,-44.1823,-44.1823,3705.6211,153553.8906,0.1135,12.6867,0.2853
435000,,,,,,4759.0967,-44.1823,-44.1823,4742.9814,106443.0312,0.198,25.1452,0.3947
435000,246.0765,972.2,,,,,,,,,,,
435004,,,1006,268.4106,83.4755,,,,,,,,
435500,,,,,,3764.4856,-44.1823,-44.1823,3748.6958,117489.6094,0.0775,5.4964,0.2676
436000,,,,,,4075.4377,-44.1823,-44.1823,4057.8289,144339.3281,0.0986,5.1338,0.2784
436020,,,1016,270.8714,126.5552,,,,,,,,
436500,,,,,,3717.6702,-44.1823,-44.1823,3701.1775,83237.125,0.1884,5.806,0.3668
437000,,,,,,3672.6851,-44.1823,-44.1823,3656.0305,169608.875,0.8141,5.0423,0.4143
437036,,,1016,269.8547,125.5701,,,,,,,,
437500,,,,,,3650.6052,-44.1823,-44.1823,3632.9126,111975.1797,0.7206,4.0846,0.314
437815,,,779,85.5113,125.8656,,,,,,,,
438000,,,,,,3831.9292,-44.1823,-44.1823,3814.54,138412.0,0.1558,13.426,0.2979
438500,,,,,,4216.4414,-44.1823,-44.1823,4198.9941,234683.4531,1.5543,7.8727,0.2888
438831,,,1016,270.9947,127.5196,,,,,,,,
439000,,,,,,4222.7856,-44.1823,-44.1823,4205.2764,201668.9219,0.8073,7.6429,0.3642
439301,,,470,1.8472,125.5742,,,,,,,,
439500,,,,,,4526.499,-44.1823,-44.1823,4509.7139,254766.6094,0.0652,6.7899,0.2871
440000,,,,,,3707.3936,-44.1823,-44.1823,3690.5703,115905.7109,0.2521,13.7955,0.4076
440000,266.5453,1017.6,,,,,,,,,,,
440333,,,1032,269.2313,82.7846,,,,,,,,
440500,,,,,,4127.062,-44.1823,-44.1823,4110.1548,99168.1719,0.0814,2.6929,0.1796
441000,,,,,,4259.4058,-44.1823,-44.1823,4241.8936,99603.5938,0.148,7.5786,0.2729
441362,,,1029,268.8555,123.4336,,,,,,,,
441500,,,,,,4459.3584,-44.1823,-44.1823,4441.7544,244117.8438,1.1909,17.8368,0.2835
442000,,,,,,3826.7588,-44.1823,-44.1823,3810.4526,112837.2031,0.8002,5.9919,0.3165
442405,,,1043,268.242,124.8377,,,,,,,,
442500,,,,,,5173.7471,-44.1823,-44.1823,5156.6104,365013.0312,0.0977,7.8902,0.3396
443000,,,,,,3588.106,-44.1823,-44.1823,3570.2368,76578.9219,1.6752,6.5061,0.2495
443447,,,1042,267.9479,125.7586,,,,,,,,
443500,,,,,,4640.9673,-44.1823,-44.1823,4623.8574,146046.25,0.2544,21.9696,0.2902
444000,,,,,,4180.7451,-44.1823,-44.1823,4163.2593,163874.7969,0.2862,12.9244,0.2651
444491,,,1044,268.6554,128.4177,,,,,,,,
444500,,,,,,3266.9182,-44.1823,-44.1823,3248.6621,75379.9609,0.1054,7.8662,0.2871
445000,,,,,,4075.0125,-44.1823,-44.1823,4057.3545,160739.4062,1.4264,6.6681,0.2902
445000,270.0558,1005.8,,,,,,,,,,,
445500,,,,,,3728.7422,-44.1823,-44.1823,3712.9089,175503.6875,0.3724,18.2293,0.3008
445519,,,1028,270.502,84.4973,,,,,,,,
446000,,,,,,4817.9072,-44.1823,-44.1823,4799.4614,205915.1094,0.8842,8.3023,0.3141
446500,,,,,,3307.5518,-44.1823,-44.1823,3289.2754,175059.6094,0.0916,7.0639,0.3008
446552,,,1033,269.0146,123.5008,,,,,,,,
447000,,,,,,3896.4438,-44.1823,-44.1823,3878.3911,107396.1406,0.0452,2.4159,0.2833
447500,,,,,,4820.3945,-44.1823,-44.1823,4802.7642,159548.4688,0.1321,8.0931,0.2473
447602,,,1050,268.6696,128.7689,,,,,,,,
448000,,,,,,4704.8809,-44.1823,-44.1823,4685.9038,167365.9219,0.287,15.0694,0.5612
448500,,,,,,3675.666,-44.1823,-44.1823,3656.7229,68828.125,1.0103,9.7741,0.2236
448647,,,1045,269.059,128.95,,,,,,,,
449000,,,,,,4259.8945,-44.1823,-44.1823,4241.8389,241537.9688,0.9362,6.9516,0.3684
449500,,,,,,4373.3369,-44.1823,-44.1823,4355.6743,172889.125,0.8986,3.4357,0.3309
449698,,,1051,270.4118,129.6448,,,,,,,,
450000,,,,,,3928.7246,-44.1823,-44.1823,3911.2271,101319.0,0.0649,4.6206,0.1695
450000,115.8947,715.2,,,,,,,,,,,
450500,,,,,,3803.9214,-44.1823,-44.1823,3785.1528,79724.7344,0.0794,6.4154,0.3167
450747,,,1049,269.1787,94.8647,,,,,,,,
450846,,,99,-119.3065,129.4277,,,,,,,,
451000,,,,,,4747.627,-44.1823,-44.1823,4729.6211,133497.9844,0.9413,8.7348,0.6001
451500,,,,,,4360.8086,-44.1823,-44.1823,4342.1079,204578.4062,1.0417,9.5766,0.3544
451901,,,1055,270.3128,129.3333,,,,,,,,
452000,,,,,,4985.2607,-44.1823,-44.1823,4968.4438,220189.6562,1.8765,16.332,0.3791
452500,,,,,,4252.2109,-44.1823,-44.1823,4233.2021,69681.5469,0.1763,11.22,0.2477
452974,,,1073,265.9787,128.6975,,,,,,,,
453000,,,,,,4337.1924,-44.1823,-44.1823,4319.4619,148220.875,0.1033,8.3634,0.2118
453500,,,,,,4506.8447,-44.1823,-44.1823,4488.1025,173410.0469,0.0687,4.1062,0.5639
454000,,,,,,4218.0029,-44.1823,-44.1823,4199.8672,138724.7812,0.7545,3.1995,0.1557
454113,,,1139,260.2462,129.2068,,,,,,,,
454500,,,,,,4487.3408,-44.1823,-44.1823,4469.3872,236456.0469,0.0898,5.9281,0.2945
455000,,,,,,4417.0591,-44.1823,-44.1823,4397.8862,427942.0625,0.1168,10.4463,0.3354
455000,266.5983,1066.4,,,,,,,,,,,
455182,,,1069,268.0892,84.1151,,,,,,,,
455500,,,,,,3920.627,-44.1823,-44.1823,3902.1074,70303.0078,1.0018,9.0319,0.1672
456000,,,,,,4561.0322,-44.1823,-44.1823,4542.3501,224825.2812,0.5024,15.0956,0.5882
456254,,,1072,266.8481,123.3849,,,,,,,,
456500,,,,,,4461.4424,-44.1823,-44.1823,4442.6226,167357.8594,0.1422,7.0362,0.3321
457000,,,,,,3644.0188,-44.1823,-44.1823,3626.0061,153145.8125,0.0929,5.1793,0.5008
457308,,,1054,269.4449,126.1179,,,,,,,,
457500,,,,,,4584.7178,-44.1823,-44.1823,4564.9414,120685.7188,0.0987,6.6334,0.4064
458000,,,,,,3744.4756,-44.1823,-44.1823,3725.9651,90600.2969,0.5032,4.5597,0.2337
458305,,,997,275.9994,123.4917,,,,,,,,
458500,,,,,,4289.0015,-44.1823,-44.1823,4269.4717,177246.8906,0.1548,12.957,0.1778
459000,,,,,,4771.8838,-44.1823,-44.1823,4752.5762,180521.5156,1.5369,5.3372,0.7286
459299,,,994,276.561,123.4055,,,,,,,,
459500,,,,,,3870.4204,-44.1823,-44.1823,3851.6287,79408.2656,0.1073,6.3078,0.2705
460000,,,,,,4264.1196,-44.1823,-44.1823,4246.3965,210792.4688,0.0663,4.276,0.2206
460000,277.2429,977.8,,,,,,,,,,,
460298,,,999,276.2881,83.69,,,,,,,,
460500,,,,,,3869.1143,-44.1823,-44.1823,3849.5083,60163.7031,1.1281,8.3765,0.2435
461000,,,,,,4354.0186,-44.1823,-44.1823,4335.9341,305689.2812,0.9043,6.7787,0.2445
461292,,,994,277.2812,123.4029,,,,,,,,
461500,,,,,,4008.0266,-44.1823,-44.1823,3988.502,117325.6953,0.1754,11.0446,0.2435
461600,,,308,-58.7099,123.5309,,,,,,,,
462000,,,,,,4749.6748,-44.1823,-44.1823,4731.9956,72857.8672,0.0746,5.4242,0.4529
462500,,,,,,5230.3213,-44.1823,-44.1823,5211.5796,358040.5625,0.0821,6.2759,0.3096
462588,,,988,278.2383,127.6405,,,,,,,,
463000,,,,,,4643.1226,-44.1823,-44.1823,4625.3667,343194.625,0.0756,6.9304,0.3197
463500,,,,,,4056.9773,-44.1823,-44.1823,4038.0938,200495.2344,0.2858,14.9012,0.5906
463580,,,992,278.2186,126.1231,,,,,,,,
464000,,,,,,3892.6372,-44.1823,-44.1823,3872.8735,127694.7266,0.0751,5.2766,0.2261
464500,,,,,,4441.8296,-44.1823,-44.1823,4421.4507,172530.2969,0.2008,12.3996,0.422
464569,,,989,279.2691,122.4657,,,,,,,,
465000,,,,,,5039.6387,-44.1823,-44.1823,5018.9971,222340.8906,0.073,4.0459,0.4066
465000,277.6186,993.2,,,,,,,,,,,
465500,,,,,,4622.4478,-44.1823,-44.1823,4601.4678,354348.7812,2.9808,10.7447,0.2212
465592,,,1023,277.301,82.8835,,,,,,,,
466000,,,,,,4527.2007,-44.1823,-44.1823,4506.6416,105520.7188,0.9198,16.4682,0.278
466500,,,,,,4644.1099,-44.1823,-44.1823,4624.0576,127555.4531,0.1286,11.1531,0.4484
466581,,,989,279.3865,123.479,,,,,,,,
467000,,,,,,3819.4622,-44.1823,-44.1823,3798.5889,114113.3984,1.1739,5.7379,0.3539
467500,,,,,,4408.5298,-44.1823,-44.1823,4387.8623,142157.8125,0.0746,4.3428,0.2321
467594,,,1013,276.4328,127.3692,,,,,,,,
468000,,,,,,4777.0859,-44.1823,-44.1823,4756.1689,307046.4688,0.4329,6.7542,0.4101
468500,,,,,,4943.8677,-44.1823,-44.1823,4923.1328,144212.2031,0.0931,8.3678,0.2176
468577,,,983,278.5938,128.6949,,,,,,,,
469000,,,,,,3723.5688,-44.1823,-44.1823,3702.8428,71073.4453,1.0415,8.9243,0.3869
469500,,,,,,4859.3457,-44.1823,-44.1823,4838.5493,310658.375,1.0066,8.9329,0.3373
469550,,,973,280.5618,127.4122,,,,,,,,
470000,,,,,,4396.1987,-44.1823,-44.1823,4374.9072,165013.1719,0.0858,6.8596,0.2533
470000,278.7084,980.0,,,,,,,,,,,
470500,,,,,,4743.9404,-44.1823,-44.1823,4722.5688,223630.1719,0.6139,35.0543,0.3468
470518,,,968,281.2529,84.6671,,,,,,,,
471000,,,,,,4590.9668,-44.1823,-44.1823,4570.1006,114886.7031,0.09,4.5546,0.2974
471500,,,,,,4262.5967,-44.1823,-44.1823,4241.7563,226875.2188,0.1364,8.2254,0.3177
471502,,,984,279.2316,123.6948,,,,,,,,
472000,,,,,,4256.7437,-44.1823,-44.1823,4235.5278,121732.9062,0.9505,6.9683,0.1966
472472,,,970,280.7598,123.4655,,,,,,,,
472500,,,,,,4567.9619,-44.1823,-44.1823,4547.376,157399.9688,0.099,4.0261,0.787
473000,,,,,,4375.3281,-44.1823,-44.1823,4354.6763,146982.5312,0.0878,6.5924,0.4642
473440,,,968,280.7779,124.9534,,,,,,,,
473500,,,,,,4116.7432,-44.1823,-44.1823,4095.7603,205227.6562,0.059,2.5671,0.2183
474000,,,,,,4725.3496,-44.1823,-44.1823,4703.7485,481284.2812,0.0728,3.4296,0.2563
474410,,,970,280.3626,129.5186,,,,,,,,
474500,,,,,,4376.8252,-44.1823,-44.1823,4355.0356,140953.9531,0.0402,2.6204,0.268
475000,,,,,,4796.0479,-44.1823,-44.1823,4773.5396,169056.875,0.9486,6.2306,0.4629
475000,278.6484,974.1,,,,,,,,,,,
475415,,,1005,277.0295,85.4242,,,,,,,,
475500,,,,,,4119.3828,-44.1823,-44.1823,4097.6792,139864.6094,0.1738,8.4196,0.2649
476000,,,,,,4487.3066,-44.1823,-44.1823,4465.8281,325858.2188,0.9679,6.2765,0.1787
476401,,,986,278.8706,129.3274,,,,,,,,
476500,,,,,,4599.9365,-44.1823,-44.1823,4578.3687,298634.625,1.0787,2.9925,0.2685
477000,,,,,,4694.2832,-44.1823,-44.1823,4672.7266,410474.875,0.0616,4.3559,0.4733
477371,,,970,279.7283,129.0267,,,,,,,,
477500,,,,,,4729.2197,-44.1823,-44.1823,4706.8936,412875.6875,0.6788,6.2135,0.3451
478000,,,,,,4657.5547,-44.1823,-44.1823,4636.2612,313077.2188,0.0557,2.2089,0.2993
478340,,,969,279.9927,129.2747,,,,,,,,
478500,,,,,,4301.6221,-44.1823,-44.1823,4279.8677,308982.5625,0.0756,4.2073,0.1591
479000,,,,,,4904.332,-44.1823,-44.1823,4882.8213,308658.8438,0.2633,4.8592,0.2899
479364,,,1024,275.6195,129.5556,,,,,,,,
479500,,,,,,4631.5752,-44.1823,-44.1823,4610.3721,175855.6562,0.1798,11.6283,0.4851
480000,,,,,,3761.7832,-44.1823,-44.1823,3739.5403,74841.7891,1.0817,4.0439,0.1849
480000,280.7115,956.5,,,,,,,,,,,
480318,,,954,281.5374,84.1304,,,,,,,,
480500,,,,,,4385.5459,-44.1823,-44.1823,4364.4282,284902.625,0.0796,7.6944,0.4964
481000,,,,,,5332.2412,-44.1823,-44.1823,5310.1353,315153.3125,0.0472,1.1441,0.558
481271,,,953,281.0912,128.7149,,,,,,,,
481500,,,,,,4420.7568,-44.1823,-44.1823,4398.5264,107271.7578,0.0937,6.9222,0.238
482000,,,,,,3918.4502,-44.1823,-44.1823,3897.2952,108417.25,1.1173,4.0152,0.4809
482234,,,963,280.1726,123.9584,,,,,,,,
482500,,,,,,3923.9819,-44.1823,-44.1823,3902.2178,154372.1094,0.4515,7.0659,0.4423
483000,,,,,,4909.9575,-44.1823,-44.1823,4887.4741,164784.1875,0.1185,6.0216,0.2827
483205,,,971,279.7184,128.4635,,,,,,,,
483500,,,,,,5054.1084,-44.1823,-44.1823,5031.8345,241705.5312,0.0707,2.1112,0.2222
484000,,,,,,4924.9702,-44.1823,-44.1823,4903.1343,177700.5938,1.1015,3.4536,0.1977
484209,,,1004,276.587,129.2783,,,,,,,,
484500,,,,,,4213.7339,-44.1823,-44.1823,4190.8994,145526.5156,0.0679,2.4454,0.2158
485000,,,,,,4411.9888,-44.1823,-44.1823,4389.6372,88579.9141,0.0541,2.3798,0.251
485000,244.7895,890.7,,,,,,,,,,,
485179,,,970,279.8316,86.8158,,,,,,,,
485500,,,,,,4640.3662,-44.1823,-44.1823,4617.8716,198539.75,0.064,2.572,0.3743
486000,,,,,,4267.0518,-44.1823,-44.1823,4244.2124,228127.6406,1.072,4.6596,0.3465
486134,,,955,281.7486,129.1345,,,,,,,,
486500,,,,,,4324.1836,-44.1823,-44.1823,4300.9795,143671.9531,0.0609,2.4809,0.4324
487000,,,,,,4326.6602,-44.1823,-44.1823,4304.4307,122112.0938,0.0654,4.9804,0.2253
487095,,,961,279.8519,129.4241,,,,,,,,
487500,,,,,,4181.1914,-44.1823,-44.1823,4158.875,277101.4062,0.1087,9.2454,0.2649
488000,,,,,,4175.5723,-44.1823,-44.1823,4153.0068,96570.1094,0.1501,7.7208,0.3797
488082,,,987,278.7268,128.4891,,,,,,,,
488500,,,,,,4469.5259,-44.1823,-44.1823,4448.1646,90169.2812,1.1481,7.8252,0.1765
489000,,,,,,4248.6436,-44.1823,-44.1823,4225.2021,320881.9375,0.0885,4.1413,0.3038
489057,,,975,279.1346,128.3633,,,,,,,,
489500,,,,,,4881.2471,-44.1823,-44.1823,4859.0757,200411.1406,0.0838,6.3519,0.3814
490000,,,,,,4716.4277,-44.1823,-44.1823,4693.5225,121376.2891,1.1544,1.9135,0.5301
490000,242.4227,863.6,,,,,,,,,,,
