env_steps,return,length,train/length,train/return,FPS,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
8769,,,34,34.0,94.0269,,,,,,,
8807,,,38,38.0,89.5268,,,,,,,
8819,,,12,12.0,93.8862,,,,,,,
8825,,,6,6.0,91.7329,,,,,,,
8835,,,10,10.0,92.7268,,,,,,,
8840,,,5,5.0,94.2256,,,,,,,
8850,,,10,10.0,93.9668,,,,,,,
8863,,,13,13.0,93.5034,,,,,,,
8875,,,12,12.0,93.8048,,,,,,,
8881,,,6,6.0,93.6542,,,,,,,
8887,,,6,6.0,91.763,,,,,,,
8931,,,44,44.0,93.6384,,,,,,,
8937,,,6,6.0,93.4855,,,,,,,
8945,,,8,8.0,92.7584,,,,,,,
8953,,,8,8.0,92.4772,,,,,,,
8991,,,38,38.0,93.216,,,,,,,
9000,,,,,,40.1004,41.6505,3485.2065,40.1004,9.9845,133.4787,13.2561
9010,,,19,19.0,93.7969,,,,,,,
9049,,,39,39.0,93.7399,,,,,,,
9063,,,14,14.0,93.6638,,,,,,,
9067,,,4,4.0,94.6064,,,,,,,
9101,,,34,34.0,93.5054,,,,,,,
9126,,,25,25.0,93.4688,,,,,,,
9165,,,39,39.0,93.6456,,,,,,,
9213,,,48,48.0,93.8095,,,,,,,
9223,,,10,10.0,92.886,,,,,,,
9275,,,52,52.0,94.0292,,,,,,,
9282,,,7,7.0,93.593,,,,,,,
9303,,,21,21.0,93.723,,,,,,,
9337,,,34,34.0,92.9971,,,,,,,
9379,,,42,42.0,94.0839,,,,,,,
9398,,,19,19.0,93.3203,,,,,,,
9436,,,38,38.0,92.7995,,,,,,,
9479,,,43,43.0,93.174,,,,,,,
9500,,,,,,41.3556,42.8003,6779.6875,41.3556,13.5667,170.8681,7.1114
9520,,,41,41.0,93.7216,,,,,,,
9561,,,41,41.0,93.3833,,,,,,,
9579,,,18,18.0,94.0145,,,,,,,
9643,,,64,64.0,93.8542,,,,,,,
9654,,,11,11.0,93.689,,,,,,,
9659,,,5,5.0,93.0063,,,,,,,
9717,,,58,58.0,99.35,,,,,,,
9721,,,4,4.0,101.2829,,,,,,,
9822,,,101,101.0,100.2034,,,,,,,
9835,,,13,13.0,100.3958,,,,,,,
9844,,,9,9.0,99.9688,,,,,,,
9852,,,8,8.0,99.558,,,,,,,
9864,,,12,12.0,100.2481,,,,,,,
9871,,,7,7.0,99.0802,,,,,,,
9877,,,6,6.0,100.9293,,,,,,,
9886,,,9,9.0,99.972,,,,,,,
9939,,,53,53.0,100.0152,,,,,,,
9944,,,5,5.0,100.3484,,,,,,,
9947,,,3,3.0,100.5418,,,,,,,
9994,,,47,47.0,94.9995,,,,,,,
10000,,,,,,29.8008,18.5862,6271.0903,29.8008,16.0654,147.7826,3.8719
10000,55.2,55.2,,,,,,,,,,
10007,,,13,13.0,51.7565,,,,,,,
10012,,,5,5.0,94.7262,,,,,,,
10024,,,12,12.0,93.9132,,,,,,,
10058,,,34,34.0,93.81,,,,,,,
10133,,,75,75.0,94.0302,,,,,,,
10179,,,46,46.0,93.2261,,,,,,,
10245,,,66,66.0,93.6219,,,,,,,
10352,,,107,107.0,93.3923,,,,,,,
10359,,,7,7.0,91.9072,,,,,,,
10398,,,39,39.0,97.2599,,,,,,,
10436,,,38,38.0,99.8139,,,,,,,
10450,,,14,14.0,100.0538,,,,,,,
10457,,,7,7.0,99.1678,,,,,,,
10462,,,5,5.0,101.0101,,,,,,,
10496,,,34,34.0,100.1565,,,,,,,
10500,,,,,,20.0841,-1.6951,4412.3379,20.0841,15.0509,330.8383,1.267
10520,,,24,24.0,99.7547,,,,,,,
10538,,,18,18.0,99.752,,,,,,,
10555,,,17,17.0,100.286,,,,,,,
10571,,,16,16.0,98.1495,,,,,,,
10612,,,41,41.0,99.7845,,,,,,,
10698,,,86,86.0,95.7611,,,,,,,
10766,,,68,68.0,93.408,,,,,,,
10771,,,5,5.0,90.0235,,,,,,,
10803,,,32,32.0,94.0494,,,,,,,
10809,,,6,6.0,93.1216,,,,,,,
10881,,,72,72.0,93.9888,,,,,,,
10910,,,29,29.0,91.9284,,,,,,,
10918,,,8,8.0,93.2249,,,,,,,
11000,,,,,,15.5841,-10.4302,1997.318,15.5841,16.0131,323.8441,1.2677
11093,,,175,175.0,98.5252,,,,,,,
11122,,,29,29.0,93.6462,,,,,,,
11263,,,141,141.0,91.7524,,,,,,,
11287,,,24,24.0,93.7177,,,,,,,
11296,,,9,9.0,94.3058,,,,,,,
11369,,,73,73.0,92.769,,,,,,,
11407,,,38,38.0,93.5654,,,,,,,
11413,,,6,6.0,92.8635,,,,,,,
11442,,,29,29.0,93.3394,,,,,,,
11500,,,,,,15.3128,-11.5632,3782.1819,15.3128,10.7512,220.1779,4.5616
11536,,,94,94.0,93.5376,,,,,,,
11575,,,39,39.0,93.705,,,,,,,
11617,,,42,42.0,93.7976,,,,,,,
11634,,,17,17.0,93.4162,,,,,,,
11661,,,27,27.0,93.1938,,,,,,,
11746,,,85,85.0,93.9399,,,,,,,
11775,,,29,29.0,93.8666,,,,,,,
11789,,,14,14.0,93.9506,,,,,,,
11806,,,17,17.0,93.9046,,,,,,,
11862,,,56,56.0,93.7252,,,,,,,
11954,,,92,92.0,92.8307,,,,,,,
11960,,,6,6.0,90.915,,,,,,,
12000,,,,,,17.7998,-8.8317,6441.2388,17.7998,21.6439,466.8766,3.3758
12003,,,43,43.0,93.3097,,,,,,,
12089,,,86,86.0,92.7854,,,,,,,
12131,,,42,42.0,94.0419,,,,,,,
12156,,,25,25.0,93.3941,,,,,,,
12195,,,39,39.0,93.3418,,,,,,,
12322,,,127,127.0,93.6119,,,,,,,
12371,,,49,49.0,98.0212,,,,,,,
12412,,,41,41.0,100.0643,,,,,,,
12442,,,30,30.0,99.7768,,,,,,,
12471,,,29,29.0,100.2215,,,,,,,
12500,,,,,,16.5907,-10.9921,5665.5273,16.5907,11.8981,138.7202,1.4011
12566,,,95,95.0,99.9769,,,,,,,
12619,,,53,53.0,100.0417,,,,,,,
12659,,,40,40.0,99.9118,,,,,,,
12674,,,15,15.0,99.634,,,,,,,
12728,,,54,54.0,98.0873,,,,,,,
