env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
3750000,0.9406,6.6,1.0,0.8135,7.8555,0.9395,-0.3044,0.0203,0.0029,497.845
3760000,0.8704,14.4,1.0,0.8046,8.4459,0.9383,-0.2978,0.0202,0.0029,494.3477
3770000,0.9442,6.2,1.0,0.8001,8.5397,0.936,-0.2997,0.0199,0.0025,494.7652
3780000,0.9271,8.1,1.0,0.7915,7.9365,0.9294,-0.3001,0.0186,0.003,495.2369
3790000,0.9397,6.7,1.0,0.7985,8.1169,0.9334,-0.3004,0.0187,0.0029,498.4249
3800000,0.9388,6.8,1.0,0.7889,7.657,0.9265,-0.3009,0.0188,0.003,496.0143
3810000,0.9235,8.5,1.0,0.7977,7.2569,0.9296,-0.2998,0.0184,0.0029,494.8179
3820000,0.9514,5.4,1.0,0.8061,8.2034,0.9377,-0.2913,0.0187,0.003,497.0505
3830000,0.9523,5.3,1.0,0.772,7.6278,0.9176,-0.293,0.0193,0.003,496.0605
3840000,0.9109,9.9,1.0,0.8109,7.716,0.9383,-0.2929,0.0194,0.0031,497.7804
3850000,0.9217,8.7,1.0,0.8114,7.8003,0.9392,-0.2896,0.0187,0.003,494.8122
3860000,0.9064,10.4,1.0,0.7898,8.0451,0.9268,-0.279,0.019,0.0033,497.3094
3870000,0.9613,4.3,1.0,0.8022,7.4294,0.9324,-0.2804,0.0183,0.0029,497.7464
3880000,0.9496,5.6,1.0,0.8101,7.3314,0.9362,-0.278,0.0179,0.0029,496.6379
3890000,0.9244,8.4,1.0,0.8161,7.3314,0.9391,-0.2885,0.0188,0.0029,494.9184
3900000,0.955,5.0,1.0,0.815,7.5358,0.9397,-0.2938,0.0186,0.003,495.5206
3910000,0.9244,8.4,1.0,0.8245,7.4129,0.9444,-0.2947,0.0183,0.0029,498.3541
3920000,0.9316,7.6,1.0,0.8062,7.2516,0.934,-0.2923,0.0188,0.0028,493.6124
3930000,0.9415,6.5,1.0,0.8318,7.4516,0.9478,-0.289,0.0186,0.003,494.3108
3940000,0.9388,6.8,1.0,0.795,7.4294,0.9287,-0.2875,0.0191,0.0028,497.0461
3950000,0.8704,14.4,1.0,0.7672,9.4162,0.92,-0.2875,0.0194,0.003,499.2765
3960000,0.9343,7.3,1.0,0.7857,8.6505,0.9282,-0.297,0.0191,0.0027,498.3464
3970000,0.9469,5.9,1.0,0.7825,7.9302,0.9239,-0.2994,0.019,0.0028,495.6837
3980000,0.8496,15.6,0.9,0.8015,7.3855,0.9321,-0.2995,0.0201,0.0028,499.1594
3990000,0.9109,9.9,1.0,0.8275,7.1531,0.9442,-0.3038,0.0203,0.0028,494.367
4000000,0.9226,8.6,1.0,0.8007,7.8989,0.9336,-0.3026,0.0199,0.0029,496.2124
