env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
290000,0.9722,8.9,1.0,0.9186,26.0417,1.0,0.061,0.0024,845.9624
300000,0.9637,11.6,1.0,0.9213,25.2525,1.0,0.0608,0.0024,842.612
310000,0.7778,64.7,0.8,0.9237,24.3309,1.0,0.0605,0.0023,845.2532
320000,0.7744,65.8,0.8,0.9301,22.4215,1.0,0.0603,0.0023,838.8747
330000,0.9647,11.3,1.0,0.9257,23.753,1.0,0.06,0.0023,836.8842
340000,0.8681,39.0,0.9,0.9325,21.5517,1.0,0.0598,0.0022,832.2258
350000,0.9703,9.5,1.0,0.9331,21.4133,1.0,0.0595,0.0022,835.0884
360000,0.9678,10.3,1.0,0.9339,21.2314,1.0,0.0592,0.0022,835.5573
370000,0.9656,11.0,1.0,0.9361,20.4082,1.0,0.059,0.0022,836.3634
380000,0.9659,10.9,1.0,0.9382,19.7628,1.0,0.0588,0.0021,832.0565
390000,0.8713,38.0,0.9,0.9396,19.305,1.0,0.0587,0.0021,831.3469
400000,0.9694,9.8,1.0,0.9406,19.0114,1.0,0.0584,0.0021,829.5964
410000,0.9681,10.2,1.0,0.9418,18.622,1.0,0.0582,0.0021,828.9941
420000,0.9744,8.2,1.0,0.9418,18.622,1.0,0.0581,0.0021,823.6163
430000,0.9659,10.9,1.0,0.9435,18.0832,1.0,0.058,0.0021,823.1996
440000,0.9675,10.4,1.0,0.9431,18.1818,1.0,0.0577,0.0021,825.2148
450000,0.9681,10.2,1.0,0.9454,17.4825,1.0,0.0575,0.0021,825.1626
460000,0.8722,37.7,0.9,0.9443,17.8253,1.0,0.0573,0.0021,825.7228
470000,0.9634,11.7,1.0,0.9457,17.3611,1.0,0.0572,0.0021,826.8547
480000,0.9663,10.8,1.0,0.9471,16.9492,1.0,0.0571,0.0021,823.0499
490000,0.9697,9.7,1.0,0.9461,17.2414,1.0,0.0569,0.0021,824.1202
500000,0.9675,10.4,1.0,0.9481,16.6113,1.0,0.0567,0.0021,822.7818
510000,0.97,9.6,1.0,0.9474,16.835,1.0,0.0566,0.0021,817.8295
520000,0.7747,65.7,0.8,0.949,16.3399,1.0,0.0565,0.0021,814.9523
530000,0.9675,10.4,1.0,0.9486,16.4204,1.0,0.0564,0.0021,812.4418
540000,0.9656,11.0,1.0,0.9502,15.9744,1.0,0.056,0.0021,811.5321
550000,0.9703,9.5,1.0,0.9492,16.2338,1.0,0.0559,0.0021,808.862
560000,0.9653,11.1,1.0,0.9511,15.625,1.0,0.0558,0.002,815.894
570000,0.8731,37.4,0.9,0.9508,15.748,1.0,0.0556,0.002,805.8069
580000,0.9622,12.1,1.0,0.9519,15.3846,1.0,0.0556,0.002,808.193
590000,0.9709,9.3,1.0,0.9524,15.2439,1.0,0.0555,0.002,810.3815
600000,0.9709,9.3,1.0,0.9518,15.4083,1.0,0.0553,0.0019,802.5107
610000,0.97,9.6,1.0,0.9542,14.6628,1.0,0.0553,0.0019,806.1118
620000,0.9722,8.9,1.0,0.954,14.7059,1.0,0.055,0.0019,804.6081
630000,0.9694,9.8,1.0,0.9548,14.4509,1.0,0.055,0.0019,808.0574
640000,0.9622,12.1,1.0,0.9544,14.5985,1.0,0.0549,0.0019,806.6071
650000,0.8694,38.6,0.9,0.9547,14.5349,1.0,0.0546,0.0018,798.8624
660000,0.9678,10.3,1.0,0.9553,14.2857,1.0,0.0546,0.0018,802.5281
670000,0.9628,11.9,1.0,0.9562,14.0252,1.0,0.0546,0.0018,795.8613
680000,0.9694,9.8,1.0,0.9551,14.3678,1.0,0.0544,0.0018,793.0097
690000,0.965,11.2,1.0,0.9567,13.8504,1.0,0.0542,0.0017,800.3128
700000,0.8709,38.1,0.9,0.9567,13.8313,1.0,0.054,0.0017,799.4318
710000,0.9675,10.4,1.0,0.9572,13.7174,1.0,0.0539,0.0017,796.4777
720000,0.9669,10.6,1.0,0.9571,13.7363,1.0,0.054,0.0017,798.7539
730000,0.9691,9.9,1.0,0.9583,13.3511,1.0,0.0538,0.0017,793.506
740000,0.9622,12.1,1.0,0.958,13.459,1.0,0.0536,0.0016,792.9671
750000,0.9684,10.1,1.0,0.9586,13.245,1.0,0.0535,0.0016,783.7559
760000,0.9662,10.8,1.0,0.9585,13.2802,1.0,0.0533,0.0016,788.8476
770000,0.9697,9.7,1.0,0.9583,13.3333,1.0,0.0533,0.0016,779.0734
780000,0.9684,10.1,1.0,0.9589,13.1752,1.0,0.0532,0.0016,788.9408
790000,0.9613,12.4,1.0,0.9599,12.8205,1.0,0.0531,0.0016,789.8543
800000,0.9684,10.1,1.0,0.9599,12.8205,1.0,0.0528,0.0015,789.3182
810000,0.9678,10.3,1.0,0.9598,12.8535,1.0,0.0528,0.0015,782.8113
820000,0.9716,9.1,1.0,0.9603,12.7226,1.0,0.0526,0.0015,788.4557
830000,0.9644,11.4,1.0,0.9611,12.4688,1.0,0.0527,0.0015,781.6691
840000,0.9687,10.0,1.0,0.9604,12.6582,1.0,0.0525,0.0015,784.453
850000,0.9688,10.0,1.0,0.9611,12.4688,1.0,0.0523,0.0015,786.0648
860000,0.9684,10.1,1.0,0.9615,12.3153,1.0,0.0522,0.0015,784.6916
870000,0.9687,10.0,1.0,0.9604,12.6743,1.0,0.052,0.0014,780.9896
880000,0.9647,11.3,1.0,0.9618,12.2399,1.0,0.0518,0.0014,781.0272
890000,0.9694,9.8,1.0,0.9612,12.4069,1.0,0.0517,0.0014,780.787
900000,0.9688,10.0,1.0,0.9614,12.3609,1.0,0.0516,0.0014,782.4745
910000,0.9691,9.9,1.0,0.9627,11.9332,1.0,0.0515,0.0014,775.4988
920000,0.965,11.2,1.0,0.9621,12.1507,1.0,0.0513,0.0014,779.2993
930000,0.97,9.6,1.0,0.9625,11.9904,1.0,0.0511,0.0014,776.8202
940000,0.97,9.6,1.0,0.9619,12.1803,1.0,0.0511,0.0013,775.7126
950000,0.9669,10.6,1.0,0.9622,12.1065,1.0,0.051,0.0013,779.9183
960000,0.9662,10.8,1.0,0.962,12.1507,1.0,0.0508,0.0013,771.9347
970000,0.9675,10.4,1.0,0.9628,11.919,1.0,0.0508,0.0013,777.5773
980000,0.9659,10.9,1.0,0.963,11.8203,1.0,0.0505,0.0013,774.8436
990000,0.9659,10.9,1.0,0.9628,11.9048,1.0,0.0507,0.0013,774.0243
1000000,0.9709,9.3,1.0,0.9627,11.9474,1.0,0.0504,0.0013,775.8223
1010000,0.9675,10.4,1.0,0.9637,11.6279,1.0,0.0503,0.0013,774.4799
1020000,0.9662,10.8,1.0,0.9627,11.919,1.0,0.0502,0.0013,772.0982
1030000,0.9747,8.1,1.0,0.9629,11.8624,1.0,0.0499,0.0012,770.2227
1040000,0.9644,11.4,1.0,0.9629,11.8765,1.0,0.0501,0.0012,777.3827
1050000,0.9691,9.9,1.0,0.9634,11.7233,1.0,0.0498,0.0012,779.033
1060000,0.9713,9.2,1.0,0.9634,11.7233,1.0,0.0498,0.0012,777.5149
1070000,0.9709,9.3,1.0,0.9635,11.6822,1.0,0.0497,0.0012,766.9901
1080000,0.9675,10.4,1.0,0.9645,11.3636,1.0,0.0496,0.0012,767.903
1090000,0.9663,10.8,1.0,0.9641,11.4943,1.0,0.0495,0.0012,766.4767
1100000,0.965,11.2,1.0,0.9643,11.4286,1.0,0.0494,0.0012,762.4173
1110000,0.9666,10.7,1.0,0.9646,11.325,1.0,0.0493,0.0012,765.1913
1120000,0.9703,9.5,1.0,0.9636,11.6414,1.0,0.0491,0.0012,749.0797
1130000,0.9647,11.3,1.0,0.9642,11.4679,1.0,0.0491,0.0012,759.4676
1140000,0.9678,10.3,1.0,0.9642,11.4548,1.0,0.0489,0.0012,765.4044
1150000,0.9716,9.1,1.0,0.9638,11.5875,1.0,0.0488,0.0012,762.5577
1160000,0.9703,9.5,1.0,0.9648,11.2613,1.0,0.0489,0.0011,760.7656
1170000,0.9747,8.1,1.0,0.9648,11.274,1.0,0.0486,0.0011,751.7898
1180000,0.9678,10.3,1.0,0.9648,11.274,1.0,0.0487,0.0011,758.0651
1190000,0.965,11.2,1.0,0.9652,11.1483,1.0,0.0487,0.0011,755.2428
1200000,0.9681,10.2,1.0,0.9647,11.2867,1.0,0.0485,0.0011,758.5065
1210000,0.9688,10.0,1.0,0.9642,11.4679,1.0,0.0484,0.0011,750.8791
1220000,0.9703,9.5,1.0,0.9649,11.2486,1.0,0.0482,0.0011,757.6064
1230000,0.9684,10.1,1.0,0.9653,11.0865,1.0,0.0482,0.0011,757.026
1240000,0.9694,9.8,1.0,0.9649,11.236,1.0,0.0482,0.0011,753.9082
1250000,0.9647,11.3,1.0,0.965,11.2108,1.0,0.048,0.0011,756.9085
1260000,0.97,9.6,1.0,0.9656,11.0132,1.0,0.0479,0.0011,752.429
1270000,0.9656,11.0,1.0,0.9649,11.2233,1.0,0.0479,0.0011,754.9393
1280000,0.9684,10.1,1.0,0.9645,11.3636,1.0,0.0478,0.001,749.8606
1290000,0.9697,9.7,1.0,0.9654,11.0619,1.0,0.0476,0.001,749.1417
1300000,0.97,9.6,1.0,0.9648,11.2486,1.0,0.0477,0.001,749.7221
1310000,0.9688,10.0,1.0,0.965,11.1982,1.0,0.0475,0.001,749.3017
1320000,0.9669,10.6,1.0,0.9656,11.0132,1.0,0.0474,0.001,748.3012
1330000,0.8638,40.4,0.9,0.9656,11.0132,1.0,0.0474,0.001,743.2675
1340000,0.9694,9.8,1.0,0.9655,11.0497,1.0,0.0473,0.001,735.9845
1350000,0.9678,10.3,1.0,0.9655,11.0254,1.0,0.0471,0.001,747.405
1360000,0.9725,8.8,1.0,0.9654,11.0619,1.0,0.0472,0.001,745.1033
1370000,0.9672,10.5,1.0,0.9659,10.9051,1.0,0.047,0.001,738.3729
1380000,0.97,9.6,1.0,0.9654,11.0865,1.0,0.0468,0.001,740.9436
1390000,0.9684,10.1,1.0,0.9661,10.846,1.0,0.0468,0.001,742.1109
1400000,0.9672,10.5,1.0,0.9654,11.0619,1.0,0.0467,0.001,739.0122
1410000,0.9662,10.8,1.0,0.9656,11.0011,1.0,0.0469,0.001,736.0979
1420000,0.9672,10.5,1.0,0.9654,11.0865,1.0,0.0468,0.001,737.6058
1430000,0.9684,10.1,1.0,0.9662,10.7991,1.0,0.0466,0.001,733.0925
1440000,0.9675,10.4,1.0,0.9655,11.0497,1.0,0.0465,0.001,736.7397
1450000,0.9659,10.9,1.0,0.9662,10.8108,1.0,0.0465,0.001,736.9662
1460000,0.9691,9.9,1.0,0.9648,11.2613,1.0,0.0465,0.0009,735.8022
1470000,0.9659,10.9,1.0,0.9667,10.6496,1.0,0.0464,0.0009,732.6479
1480000,0.9713,9.2,1.0,0.966,10.8696,1.0,0.0463,0.001,726.3988
1490000,0.9694,9.8,1.0,0.9656,11.0132,1.0,0.0461,0.0009,729.5281
1500000,0.9697,9.7,1.0,0.9656,11.0132,1.0,0.0461,0.0009,734.357
1510000,0.9672,10.5,1.0,0.9661,10.8696,1.0,0.0461,0.0009,729.6466
1520000,0.9563,14.0,1.0,0.9666,10.6838,1.0,0.0458,0.0009,731.1668
1530000,0.9709,9.3,1.0,0.9663,10.7991,1.0,0.0459,0.0009,725.801
1540000,0.9725,8.8,1.0,0.9657,10.989,1.0,0.0458,0.0009,730.6191
1550000,0.9709,9.3,1.0,0.9665,10.7181,1.0,0.0457,0.0009,730.1088
1560000,0.9741,8.3,1.0,0.9664,10.7643,1.0,0.0456,0.0009,730.9325
1570000,0.9725,8.8,1.0,0.9665,10.7181,1.0,0.0455,0.0009,729.7234
1580000,0.9687,10.0,1.0,0.9662,10.8108,1.0,0.0456,0.0009,727.8411
1590000,0.9678,10.3,1.0,0.9666,10.6952,1.0,0.0456,0.0009,725.2881
1600000,0.97,9.6,1.0,0.9663,10.7875,1.0,0.0455,0.0009,727.8491
1610000,0.9706,9.4,1.0,0.9667,10.6496,1.0,0.0455,0.0009,726.308
1620000,0.9694,9.8,1.0,0.9666,10.7181,1.0,0.0453,0.0009,719.3872
1630000,0.9691,9.9,1.0,0.9665,10.6952,1.0,0.0452,0.0009,722.9808
1640000,0.9656,11.0,1.0,0.9664,10.7527,1.0,0.0451,0.0009,722.4531
1650000,0.9672,10.5,1.0,0.9655,11.0254,1.0,0.0451,0.0009,719.5647
1660000,0.9675,10.4,1.0,0.9661,10.8578,1.0,0.045,0.0009,722.5236
1670000,0.9678,10.3,1.0,0.9668,10.6383,1.0,0.045,0.0009,720.727
1680000,0.9681,10.2,1.0,0.9665,10.7066,1.0,0.0448,0.0009,717.7177
1690000,0.9722,8.9,1.0,0.9662,10.8225,1.0,0.0447,0.0008,720.0891
1700000,0.9631,11.8,1.0,0.9666,10.6838,1.0,0.0447,0.0009,721.2709
1710000,0.9678,10.3,1.0,0.9666,10.6952,1.0,0.0448,0.0009,720.541
1720000,0.9634,11.7,1.0,0.9663,10.7527,1.0,0.0446,0.0009,714.4131
1730000,0.9691,9.9,1.0,0.967,10.5485,1.0,0.0446,0.0009,718.2762
1740000,0.97,9.6,1.0,0.9664,10.7296,1.0,0.0446,0.0009,721.6774
1750000,0.9697,9.7,1.0,0.9663,10.7875,1.0,0.0445,0.0008,721.7329
1760000,0.9694,9.8,1.0,0.9663,10.7991,1.0,0.0444,0.0008,716.044
1770000,0.9719,9.0,1.0,0.9662,10.7991,1.0,0.0444,0.0008,714.1274
1780000,0.9687,10.0,1.0,0.9669,10.5932,1.0,0.0443,0.0008,714.29
1790000,0.9759,7.7,1.0,0.9658,10.929,1.0,0.0442,0.0008,719.6791
1800000,0.9703,9.5,1.0,0.9666,10.6838,1.0,0.0442,0.0008,718.5131
1810000,0.9703,9.5,1.0,0.9669,10.5932,1.0,0.044,0.0008,715.3978
1820000,0.9706,9.4,1.0,0.9665,10.7181,1.0,0.0441,0.0008,713.7766
1830000,0.9691,9.9,1.0,0.9666,10.6838,1.0,0.044,0.0008,712.9597
1840000,0.9591,13.1,1.0,0.9664,10.7643,1.0,0.0439,0.0008,711.4708
1850000,0.9703,9.5,1.0,0.9668,10.5932,1.0,0.0438,0.0008,709.3908
1860000,0.9706,9.4,1.0,0.9662,10.8108,1.0,0.0438,0.0008,714.8327
1870000,0.9716,9.1,1.0,0.9672,10.4932,1.0,0.0439,0.0008,702.6905
1880000,0.9687,10.0,1.0,0.9673,10.4822,1.0,0.0438,0.0008,708.6515
1890000,0.9675,10.4,1.0,0.9667,10.627,1.0,0.0437,0.0008,711.4274
1900000,0.9688,10.0,1.0,0.9665,10.7181,1.0,0.0436,0.0008,710.8374
1910000,0.9666,10.7,1.0,0.9667,10.661,1.0,0.0435,0.0008,708.0916
1920000,0.9722,8.9,1.0,0.9671,10.5042,1.0,0.0435,0.0008,706.0811
1930000,0.96,12.8,1.0,0.9663,10.7875,1.0,0.0435,0.0008,706.4933
1940000,0.9666,10.7,1.0,0.9671,10.5374,1.0,0.0435,0.0008,703.2826
1950000,0.9694,9.8,1.0,0.9667,10.6724,1.0,0.0434,0.0008,706.9436
1960000,0.9688,10.0,1.0,0.967,10.5597,1.0,0.0433,0.0008,701.3886
1970000,0.9703,9.5,1.0,0.9664,10.7527,1.0,0.0434,0.0008,707.0061
1980000,0.9675,10.4,1.0,0.9669,10.5708,1.0,0.0434,0.0008,709.2583
1990000,0.9694,9.8,1.0,0.9669,10.5932,1.0,0.0432,0.0008,708.0799
2000000,0.9672,10.5,1.0,0.9671,10.5263,1.0,0.0433,0.0008,707.4012
2010000,0.9675,10.4,1.0,0.9671,10.5263,1.0,0.043,0.0008,706.1054
2020000,0.9709,9.3,1.0,0.9669,10.5932,1.0,0.043,0.0008,697.4137
2030000,0.9709,9.3,1.0,0.9671,10.5263,1.0,0.043,0.0008,698.0167
2040000,0.9703,9.5,1.0,0.9671,10.5152,1.0,0.043,0.0007,695.9438
2050000,0.9691,9.9,1.0,0.9671,10.5263,1.0,0.0429,0.0007,695.6968
2060000,0.9703,9.5,1.0,0.9673,10.4493,1.0,0.0429,0.0008,696.3616
2070000,0.9697,9.7,1.0,0.966,10.8814,1.0,0.0428,0.0008,698.6447
2080000,0.9647,11.3,1.0,0.9666,10.6838,1.0,0.0427,0.0007,696.8846
2090000,0.9666,10.7,1.0,0.9671,10.5374,1.0,0.0428,0.0007,696.8312
2100000,0.9719,9.0,1.0,0.9668,10.6157,1.0,0.0426,0.0007,696.9015
2110000,0.9678,10.3,1.0,0.9669,10.5932,1.0,0.0427,0.0007,688.0609
2120000,0.9688,10.0,1.0,0.9673,10.4712,1.0,0.0428,0.0007,690.696
2130000,0.9703,9.5,1.0,0.967,10.5708,1.0,0.0425,0.0007,692.4837
2140000,0.9709,9.3,1.0,0.967,10.5485,1.0,0.0425,0.0007,690.6862
2150000,0.9719,9.0,1.0,0.9672,10.4822,1.0,0.0425,0.0007,685.2212
2160000,0.9719,9.0,1.0,0.9675,10.395,1.0,0.0426,0.0007,687.2509
2170000,0.97,9.6,1.0,0.9669,10.5932,1.0,0.0424,0.0007,688.7598
2180000,0.9697,9.7,1.0,0.9671,10.5263,1.0,0.0424,0.0007,686.1909
2190000,0.9728,8.7,1.0,0.9667,10.6383,1.0,0.0423,0.0007,683.5164
