env_steps,return,length,train/length,train/return,FPS,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
88000,,,,,,-98.7772,1.4455,0.0001,-0.0084,16.7311,563.5789,3.5276
88392,,,460,460.0,86.0767,,,,,,,
88500,,,,,,-98.0504,2.7381,0.0001,-0.0058,14.9054,331.5495,0.7517
89000,,,,,,-98.0689,1.2367,0.0,-0.0033,16.1446,417.8055,0.887
89392,,,1000,1000.0,86.5027,,,,,,,
89500,,,,,,-97.7055,2.088,0.0,-0.0036,16.7261,701.2396,1.1043
90000,,,,,,-98.3465,1.3837,0.0001,-0.0054,10.0258,152.4272,2.7489
90000,1000.0,1000.0,,,,,,,,,,
90392,,,1000,1000.0,76.5997,,,,,,,
90500,,,,,,-97.4884,1.9547,0.0001,-0.0061,18.615,485.2402,1.0698
91000,,,,,,-98.2291,0.8974,0.0,-0.0027,30.0569,906.7524,2.6585
91392,,,1000,1000.0,86.9597,,,,,,,
91500,,,,,,-97.3394,0.6844,0.0001,-0.0053,14.4594,462.6521,0.4561
92000,,,,,,-98.602,2.3384,0.0,-0.0022,16.4674,644.8798,0.4776
92392,,,1000,1000.0,83.3744,,,,,,,
92500,,,,,,-97.626,0.4897,0.0001,-0.004,18.9796,1056.8638,1.7834
93000,,,,,,-96.6333,2.6144,0.0001,-0.0054,5.3795,433.7398,1.22
93392,,,1000,1000.0,85.558,,,,,,,
93500,,,,,,-97.8663,0.7443,0.0001,-0.0059,9.7762,415.4597,0.8107
94000,,,,,,-98.3261,0.5425,0.0001,-0.0045,8.8992,319.8745,2.6621
94392,,,1000,1000.0,86.6391,,,,,,,
94500,,,,,,-99.4546,2.2147,0.0001,-0.0045,25.2468,975.1933,0.7397
95000,,,,,,-98.3734,1.3311,0.0,-0.0042,15.892,883.9957,2.6542
95000,1000.0,1000.0,,,,,,,,,,
95392,,,1000,1000.0,76.0457,,,,,,,
95500,,,,,,-99.7564,0.5984,0.0001,-0.0069,14.087,816.9146,1.6898
96000,,,,,,-99.1755,1.4121,0.0001,-0.007,8.2999,293.967,2.1102
96392,,,1000,1000.0,84.2368,,,,,,,
96500,,,,,,-98.9306,1.2531,0.0,-0.004,15.4509,782.8621,1.4711
97000,,,,,,-99.0579,1.8807,0.0,-0.0034,11.1799,772.0142,2.9973
97392,,,1000,1000.0,90.5428,,,,,,,
97500,,,,,,-98.7794,1.9723,0.0,-0.0026,18.849,975.3665,0.7041
98000,,,,,,-99.5818,0.6545,0.0,-0.004,12.6313,546.3666,1.5236
98392,,,1000,1000.0,88.0514,,,,,,,
98500,,,,,,-98.9544,0.7915,0.0001,-0.0056,14.3863,788.2537,1.7096
99000,,,,,,-100.431,2.2175,0.0001,-0.0046,13.9017,788.6239,3.6682
99392,,,1000,1000.0,83.9281,,,,,,,
99500,,,,,,-100.515,1.2136,0.0001,-0.0058,9.4053,512.5631,1.0302
100000,,,,,,-99.7734,1.413,0.0001,-0.0069,15.2289,722.6776,0.9073
100000,1000.0,1000.0,,,,,,,,,,
100392,,,1000,1000.0,74.6059,,,,,,,
100500,,,,,,-100.7325,1.0709,0.0,-0.0032,10.3976,551.627,2.631
101000,,,,,,-101.6573,5.6638,0.0,-0.0039,8.511,402.1568,1.8123
101392,,,1000,1000.0,87.0701,,,,,,,
101500,,,,,,-102.2616,1.292,0.0001,-0.0055,7.7663,375.0109,3.8674
102000,,,,,,-101.3439,1.0288,0.0001,-0.0048,12.4409,859.2291,0.728
102392,,,1000,1000.0,84.0672,,,,,,,
102451,,,59,59.0,84.3401,,,,,,,
102500,,,,,,-101.4452,1.6113,0.0001,-0.0054,7.0871,306.0344,4.1177
103000,,,,,,-101.7634,1.3794,0.0001,-0.0063,6.3195,411.3812,2.1402
103451,,,1000,1000.0,84.8055,,,,,,,
103500,,,,,,-101.3501,0.2872,0.0001,-0.0056,7.2676,524.5336,1.0051
104000,,,,,,-101.778,0.1394,0.0001,-0.0055,3.0588,126.2085,0.3246
104451,,,1000,1000.0,89.5995,,,,,,,
104500,,,,,,-102.6253,0.236,0.0001,-0.0052,9.9702,578.0981,0.5058
105000,,,,,,-101.4952,0.1856,0.0001,-0.0051,11.8983,1121.6819,0.1322
105000,1000.0,1000.0,,,,,,,,,,
105451,,,1000,1000.0,74.6893,,,,,,,
105500,,,,,,-102.2315,0.5209,0.0001,-0.0053,13.1876,929.8237,1.0421
106000,,,,,,-102.2919,0.4816,0.0,-0.0038,3.0346,207.4506,1.0104
106451,,,1000,1000.0,83.775,,,,,,,
106500,,,,,,-101.3303,0.416,0.0001,-0.0057,1.7914,291.7192,0.6799
107000,,,,,,-101.5768,0.2366,0.0,-0.0036,2.0616,188.3015,0.6987
107451,,,1000,1000.0,86.9631,,,,,,,
107500,,,,,,-102.1813,0.1159,0.0,-0.0036,7.357,539.8618,0.1661
108000,,,,,,-100.3308,0.2287,0.0001,-0.0052,18.6236,853.8683,0.3778
108451,,,1000,1000.0,85.1727,,,,,,,
108500,,,,,,-102.1297,0.1247,0.0,-0.0043,16.5409,648.3221,0.1814
109000,,,,,,-102.7467,0.0619,0.0,-0.0034,8.9353,573.6084,0.2063
109451,,,1000,1000.0,85.3944,,,,,,,
109500,,,,,,-102.2009,0.1418,0.0001,-0.0055,8.9308,735.4789,0.1127
110000,,,,,,-102.0327,0.1579,0.0,-0.0043,3.3943,131.7715,0.1041
110000,1000.0,1000.0,,,,,,,,,,
110451,,,1000,1000.0,76.0613,,,,,,,
110500,,,,,,-101.5076,0.0953,0.0,-0.0033,5.7176,396.0474,0.2104
111000,,,,,,-101.7196,0.5803,0.0,-0.0038,4.3521,191.3509,0.8286
111451,,,1000,1000.0,89.6968,,,,,,,
111500,,,,,,-101.914,0.524,0.0001,-0.0053,3.2327,127.0878,1.3682
112000,,,,,,-101.554,0.1222,0.0001,-0.0051,24.9836,1441.1129,0.1272
112451,,,1000,1000.0,84.0766,,,,,,,
112500,,,,,,-101.8209,0.3383,0.0001,-0.0051,7.4517,788.4297,0.3115
113000,,,,,,-101.4142,0.0521,0.0,-0.0028,4.3507,434.0399,0.1364
113451,,,1000,1000.0,83.5046,,,,,,,
113500,,,,,,-102.0835,0.1354,0.0,-0.0026,9.4713,501.7596,0.0514
114000,,,,,,-101.7253,0.2503,0.0,-0.0038,1.9878,121.618,0.2042
114451,,,1000,1000.0,84.4461,,,,,,,
114500,,,,,,-102.0399,0.031,0.0,-0.0032,14.6839,675.5165,0.039
115000,,,,,,-101.8717,0.4045,0.0,-0.0051,18.068,939.1829,0.1977
115000,1000.0,1000.0,,,,,,,,,,
115451,,,1000,1000.0,76.9497,,,,,,,
115500,,,,,,-102.5211,0.1053,0.0,-0.0043,3.5562,296.391,0.0771
116000,,,,,,-101.8726,0.4365,0.0001,-0.0056,3.1239,235.7728,0.3267
116451,,,1000,1000.0,84.1208,,,,,,,
116500,,,,,,-102.0131,0.4513,0.0,-0.0046,7.5191,512.1019,0.3198
117000,,,,,,-101.733,0.159,0.0,-0.0046,4.9772,373.5723,0.223
117451,,,1000,1000.0,84.178,,,,,,,
117500,,,,,,-101.9962,0.3704,0.0,-0.0028,4.3086,307.7698,0.1749
118000,,,,,,-101.5395,0.065,0.0001,-0.0052,2.6216,305.9532,0.1015
118451,,,1000,1000.0,85.6752,,,,,,,
118500,,,,,,-102.1591,0.0966,0.0001,-0.0068,2.7011,460.7685,0.1256
119000,,,,,,-101.7128,0.322,0.0001,-0.0054,12.7196,712.3737,0.1354
119451,,,1000,1000.0,83.997,,,,,,,
119500,,,,,,-101.8684,0.5941,0.0,-0.0036,7.0125,385.0476,0.3485
120000,,,,,,-102.4821,0.2733,0.0,-0.0039,8.9487,523.5763,0.1613
120000,1000.0,1000.0,,,,,,,,,,
120451,,,1000,1000.0,76.2887,,,,,,,
120500,,,,,,-100.5995,0.5654,0.0,-0.0034,21.3843,470.7127,0.3505
121000,,,,,,-101.1526,0.7532,0.0,-0.0034,13.2739,1048.7538,0.3084
121451,,,1000,1000.0,84.0544,,,,,,,
121500,,,,,,-101.5208,0.4675,0.0001,-0.0057,1.2013,161.4332,0.1831
122000,,,,,,-101.5473,0.472,0.0,-0.0021,5.9099,257.6714,0.4909
122451,,,1000,1000.0,85.7532,,,,,,,
122500,,,,,,-100.5268,0.145,0.0,-0.0025,3.8618,304.3527,0.1122
123000,,,,,,-101.8474,0.3576,0.0,-0.004,2.647,365.1483,0.1476
123451,,,1000,1000.0,87.0825,,,,,,,
123500,,,,,,-101.409,0.5515,0.0,-0.0044,3.8149,393.5413,0.2458
124000,,,,,,-101.678,0.7705,0.0001,-0.0057,19.3097,682.5165,0.3791
124451,,,1000,1000.0,87.7022,,,,,,,
124500,,,,,,-101.1051,0.2224,0.0,-0.0029,4.2035,418.6765,0.1888
125000,,,,,,-102.0542,0.2684,0.0,-0.0049,9.418,548.9854,0.192
125000,1000.0,1000.0,,,,,,,,,,
125451,,,1000,1000.0,75.631,,,,,,,
125500,,,,,,-100.8857,0.3427,0.0,-0.0034,9.8627,781.1865,0.1648
126000,,,,,,-101.3573,0.2835,0.0,-0.003,11.8344,960.4214,0.1318
126451,,,1000,1000.0,86.6796,,,,,,,
126500,,,,,,-101.1863,0.4517,0.0,-0.0048,10.9073,348.9462,0.3836
127000,,,,,,-101.5212,0.2169,0.0001,-0.0061,0.6784,102.2973,0.0722
127451,,,1000,1000.0,84.7679,,,,,,,
127500,,,,,,-101.4337,0.2009,0.0,-0.0019,3.0844,388.2531,0.1113
128000,,,,,,-101.0905,0.2467,0.0,-0.0028,4.064,439.5694,0.2088
128451,,,1000,1000.0,85.4246,,,,,,,
128500,,,,,,-101.3129,0.7251,0.0,-0.0038,8.8061,251.8084,0.5671
129000,,,,,,-101.4073,0.8748,0.0,-0.0019,3.1872,301.7558,0.5069
129451,,,1000,1000.0,85.3045,,,,,,,
129500,,,,,,-101.1401,0.2467,0.0,-0.0023,3.3547,416.217,0.1071
130000,,,,,,-101.1283,0.6753,0.0,-0.0036,5.9154,491.1499,0.3421
130000,1000.0,1000.0,,,,,,,,,,
130451,,,1000,1000.0,75.6602,,,,,,,
130500,,,,,,-101.1546,0.3752,0.0,-0.0042,0.5982,85.7063,0.347
131000,,,,,,-101.6025,0.1239,0.0,-0.0052,3.7603,354.9973,0.0809
131451,,,1000,1000.0,86.3759,,,,,,,
131500,,,,,,-101.1954,0.175,0.0,-0.0025,15.16,541.8145,0.2628
132000,,,,,,-101.0574,0.0752,0.0,-0.0042,1.9667,518.7174,0.1586
132451,,,1000,1000.0,85.8021,,,,,,,
132500,,,,,,-100.8331,0.2382,0.0,-0.0039,8.483,597.2445,0.1789
133000,,,,,,-101.478,0.5287,0.0,-0.0023,7.003,569.8406,0.3643
133451,,,1000,1000.0,88.311,,,,,,,
133500,,,,,,-101.0732,1.2907,0.0,-0.0052,8.8729,861.1123,0.6286
134000,,,,,,-101.0584,0.2521,0.0001,-0.0054,3.1567,338.5628,0.0654
134406,,,955,955.0,86.7144,,,,,,,
134500,,,,,,-100.5785,0.0566,0.0,-0.0026,4.5245,537.5204,0.0603
134782,,,376,376.0,83.8576,,,,,,,
135000,,,,,,-100.7357,0.3599,0.0,-0.0027,12.4799,496.425,0.2493
135000,1000.0,1000.0,,,,,,,,,,
135500,,,,,,-100.8419,1.5324,0.0,-0.0039,0.6195,67.4374,0.4981
135782,,,1000,1000.0,76.6243,,,,,,,
136000,,,,,,-100.6891,0.2776,0.0001,-0.0055,3.2882,333.1423,0.108
136500,,,,,,-100.8097,0.141,0.0,-0.0041,2.0397,163.3841,0.197
136782,,,1000,1000.0,85.0362,,,,,,,
137000,,,,,,-101.3918,0.288,0.0,-0.0032,8.0355,648.1417,0.2197
137500,,,,,,-101.2319,0.267,0.0,-0.0034,9.8222,682.3571,0.1257
137782,,,1000,1000.0,84.0433,,,,,,,
138000,,,,,,-100.969,0.2374,0.0,-0.0032,0.6844,51.5283,0.1317
138500,,,,,,-100.9004,0.3135,0.0,-0.0032,5.6986,518.4073,0.2904
138782,,,1000,1000.0,87.4264,,,,,,,
139000,,,,,,-100.9405,0.4501,0.0,-0.0037,9.0474,834.4888,0.444
139500,,,,,,-101.0136,0.3096,0.0,-0.0049,0.6185,104.4338,0.2493
139782,,,1000,1000.0,86.2481,,,,,,,
140000,,,,,,-101.148,0.3729,0.0,-0.0033,1.0789,321.0327,0.4058
140000,1000.0,1000.0,,,,,,,,,,
140500,,,,,,-101.0524,0.2544,0.0,-0.002,3.1134,288.8266,0.5059
140782,,,1000,1000.0,75.8727,,,,,,,
141000,,,,,,-101.7731,0.1915,0.0,-0.005,4.3682,280.7048,0.3643
141500,,,,,,-101.2251,0.086,0.0,-0.0041,0.4169,70.4293,0.1231
141782,,,1000,1000.0,88.3983,,,,,,,
142000,,,,,,-101.4167,0.3496,0.0,-0.0027,2.7108,288.1572,0.3017
142500,,,,,,-101.2594,0.0903,0.0,-0.0035,1.8479,167.9143,0.1634
142782,,,1000,1000.0,88.6737,,,,,,,
143000,,,,,,-101.3249,0.3235,0.0,-0.0018,2.0157,150.4464,0.4215
143500,,,,,,-101.7711,0.1695,0.0,-0.0037,0.5038,109.2312,0.2016
143782,,,1000,1000.0,87.6194,,,,,,,
144000,,,,,,-101.7237,0.4707,0.0,-0.0048,2.0576,93.6315,0.4575
144500,,,,,,-102.1033,0.2446,0.0,0.0002,0.4721,59.4625,0.395
144782,,,1000,1000.0,84.0635,,,,,,,
145000,,,,,,-101.5809,0.6389,0.0,-0.0039,1.2002,188.9915,0.3566
145000,1000.0,1000.0,,,,,,,,,,
145500,,,,,,-101.7589,0.2813,0.0001,-0.0048,4.2448,395.6322,0.5145
145782,,,1000,1000.0,78.6925,,,,,,,
146000,,,,,,-101.9641,0.085,0.0,-0.0051,3.509,409.1515,0.2245
146500,,,,,,-102.1218,0.1558,0.0,-0.0032,3.4146,313.9565,0.219
146782,,,1000,1000.0,85.4922,,,,,,,
147000,,,,,,-101.8904,0.1168,0.0,-0.0041,2.7174,264.6291,0.1454
147500,,,,,,-101.8722,0.1238,0.0,-0.0036,4.0884,361.793,0.3232
147782,,,1000,1000.0,89.1961,,,,,,,
148000,,,,,,-101.8327,0.3396,0.0,-0.0035,11.2687,332.0133,0.4432
148500,,,,,,-101.8159,0.1874,0.0,-0.0027,0.1933,23.254,0.1554
148782,,,1000,1000.0,84.8634,,,,,,,
149000,,,,,,-101.8379,0.0624,0.0,-0.0044,1.492,342.9318,0.0465
149500,,,,,,-102.0743,0.3171,0.0,-0.0024,2.7784,178.0365,1.4247
149782,,,1000,1000.0,84.6157,,,,,,,
150000,,,,,,-101.7566,0.0923,0.0001,-0.0044,5.4018,453.2802,0.3851
150000,1000.0,1000.0,,,,,,,,,,
150500,,,,,,-101.7632,0.2047,0.0,-0.0034,1.0477,160.5736,0.3914
150782,,,1000,1000.0,75.7813,,,,,,,
151000,,,,,,-101.5256,0.4791,0.0,-0.0024,2.8721,365.9422,0.6135
151500,,,,,,-102.1096,0.1363,0.0,-0.0027,2.5771,168.8854,0.2033
151782,,,1000,1000.0,86.0203,,,,,,,
152000,,,,,,-102.0252,0.0542,0.0,-0.0052,14.6532,1135.4875,0.119
152500,,,,,,-101.9799,0.3368,0.0,-0.005,7.0757,336.4388,0.3952
152782,,,1000,1000.0,89.9641,,,,,,,
153000,,,,,,-102.0729,0.4845,0.0,-0.0041,3.899,403.2332,0.621
153500,,,,,,-101.8241,0.1027,0.0,-0.0016,0.2039,31.2392,0.3974
153782,,,1000,1000.0,85.3359,,,,,,,
154000,,,,,,-101.9066,0.2768,0.0,-0.003,0.0676,12.4752,0.3872
154500,,,,,,-101.6275,0.5713,0.0,-0.0037,4.2386,859.2081,0.7097
154782,,,1000,1000.0,89.8108,,,,,,,
155000,,,,,,-101.7063,0.1115,0.0,-0.0027,8.2125,501.828,0.5926
155000,1000.0,1000.0,,,,,,,,,,
155500,,,,,,-101.7114,0.0736,0.0,-0.0043,5.1988,580.6504,0.0904
155782,,,1000,1000.0,80.7959,,,,,,,
156000,,,,,,-101.7782,0.2588,0.0,-0.0034,1.2981,246.8128,0.1929
156500,,,,,,-101.7509,0.1609,0.0,-0.0031,3.4822,287.5851,0.6791
156782,,,1000,1000.0,90.6496,,,,,,,
157000,,,,,,-101.6967,0.8079,0.0,-0.0034,0.1511,41.215,0.4807
157500,,,,,,-101.3568,0.1172,0.0,-0.005,0.1724,28.1522,0.4935
157782,,,1000,1000.0,90.8032,,,,,,,
158000,,,,,,-101.5495,0.4986,0.0,-0.0035,5.9285,336.1949,0.2463
158500,,,,,,-101.6602,0.1175,0.0,-0.0045,3.3556,406.6377,0.2003
158782,,,1000,1000.0,90.8794,,,,,,,
159000,,,,,,-101.6674,0.1967,0.0,-0.0041,9.8059,143.839,0.2509
159500,,,,,,-101.8063,0.0983,0.0,-0.0026,0.2413,95.6556,0.2321
159782,,,1000,1000.0,87.6562,,,,,,,
160000,,,,,,-102.0372,0.1531,0.0,-0.0043,0.0894,21.4609,0.3005
160000,1000.0,1000.0,,,,,,,,,,
160500,,,,,,-102.1555,0.1874,0.0,-0.0039,0.0596,23.6327,0.3143
160782,,,1000,1000.0,75.8368,,,,,,,
160808,,,26,26.0,83.994,,,,,,,
161000,,,,,,-102.2619,0.3238,0.0,-0.0044,9.8989,740.1297,0.5319
161500,,,,,,-102.5275,0.351,0.0,-0.0034,0.3564,48.9343,0.3712
161808,,,1000,1000.0,84.099,,,,,,,
161844,,,36,36.0,82.2676,,,,,,,
162000,,,,,,-102.7051,0.1439,0.0,-0.0036,0.0575,6.2018,0.2215
162500,,,,,,-102.6162,0.1515,0.0,-0.0038,0.6855,29.2175,0.2682
162844,,,1000,1000.0,87.5098,,,,,,,
163000,,,,,,-102.6477,0.2377,0.0,-0.002,3.1116,250.465,0.659
163500,,,,,,-102.636,0.5707,0.0,-0.0038,0.1387,17.2955,0.2752
163844,,,1000,1000.0,89.3698,,,,,,,
164000,,,,,,-102.3664,0.138,0.0,-0.002,0.5163,53.8619,0.1747
164500,,,,,,-102.4627,0.0625,0.0001,-0.0063,7.3855,142.9395,0.0676
164563,,,719,719.0,83.8144,,,,,,,
165000,,,,,,-102.3462,0.1696,0.0,-0.0046,0.0383,9.089,0.1536
165000,1000.0,1000.0,,,,,,,,,,
165500,,,,,,-102.2214,0.0882,0.0,-0.0022,0.0353,5.6181,0.1158
165563,,,1000,1000.0,77.3506,,,,,,,
166000,,,,,,-102.3197,0.1844,0.0,-0.0043,0.0824,10.2502,0.2675
166500,,,,,,-102.451,0.1867,0.0,-0.0033,0.034,3.9549,0.4418
166563,,,1000,1000.0,85.6303,,,,,,,
167000,,,,,,-102.3743,0.1593,0.0,-0.0036,0.0929,16.4056,0.4032
167500,,,,,,-102.5053,0.0514,0.0,-0.0043,0.0162,8.5622,0.3365
167563,,,1000,1000.0,84.2315,,,,,,,
168000,,,,,,-102.4468,0.0783,0.0,-0.0042,0.0649,14.8366,0.1314
168500,,,,,,-102.5318,0.3964,0.0,-0.0032,7.9891,619.4196,0.9762
168563,,,1000,1000.0,83.9745,,,,,,,
169000,,,,,,-102.4156,0.375,0.0,-0.0026,0.1057,6.7476,0.2865
169500,,,,,,-102.0407,0.1315,0.0,-0.003,0.0978,24.2922,0.0471
169563,,,1000,1000.0,84.8558,,,,,,,
170000,,,,,,-102.2297,0.0701,0.0,-0.004,0.0176,3.6665,0.1358
170000,1000.0,1000.0,,,,,,,,,,
170500,,,,,,-101.9544,0.5073,0.0,-0.0034,4.368,316.6627,1.7067
170563,,,1000,1000.0,76.2549,,,,,,,
171000,,,,,,-101.9606,0.1941,0.0,-0.0035,0.3156,38.8169,0.125
171500,,,,,,-102.0582,0.1942,0.0,-0.0022,1.759,44.4714,1.2475
171563,,,1000,1000.0,83.9932,,,,,,,
172000,,,,,,-101.991,0.0559,0.0,-0.0025,0.3787,69.7103,0.5333
172500,,,,,,-102.0033,0.2241,0.0,-0.0028,0.2919,19.0167,0.1276
172563,,,1000,1000.0,84.0346,,,,,,,
173000,,,,,,-101.9519,0.1409,0.0,-0.0042,0.0318,6.848,0.1748
173500,,,,,,-102.0182,0.2764,0.0,-0.0032,0.3451,42.8907,0.2515
173563,,,1000,1000.0,84.2661,,,,,,,
174000,,,,,,-101.9521,0.1267,0.0,-0.0034,0.0859,12.4884,0.2026
174500,,,,,,-101.6339,0.2542,0.0,-0.0043,0.157,17.2406,0.6045
174563,,,1000,1000.0,88.3823,,,,,,,
175000,,,,,,-101.7834,0.2511,0.0,-0.0046,0.039,5.0916,0.7946
175000,1000.0,1000.0,,,,,,,,,,
175500,,,,,,-102.0022,0.0862,0.0,-0.0015,0.0806,11.6605,0.32
175563,,,1000,1000.0,75.7875,,,,,,,
176000,,,,,,-101.8291,0.2108,0.0,-0.0036,8.7086,96.3529,0.3129
176500,,,,,,-101.7525,1.0697,0.0,-0.0023,0.0566,4.3776,0.8918
176563,,,1000,1000.0,83.7235,,,,,,,
177000,,,,,,-101.9545,0.2185,0.0,-0.0043,0.0282,7.8276,1.0792
177426,,,863,863.0,84.5216,,,,,,,
177500,,,,,,-101.6915,0.2488,0.0,-0.0037,0.0195,4.7313,0.1352
178000,,,,,,-101.8336,1.5982,0.0,-0.0018,0.0361,2.9327,0.9706
178426,,,1000,1000.0,84.9208,,,,,,,
178500,,,,,,-101.7331,0.3172,0.0,-0.0047,0.0222,4.1292,0.2186
179000,,,,,,-101.8558,0.0276,0.0,-0.0046,0.0277,1.9308,1.8522
179426,,,1000,1000.0,83.7842,,,,,,,
179500,,,,,,-101.3644,0.4039,0.0,-0.0031,0.3113,12.4069,0.3177
180000,,,,,,-101.5585,0.0728,0.0,-0.0037,0.1298,25.2978,0.1461
180000,1000.0,1000.0,,,,,,,,,,
180426,,,1000,1000.0,75.4401,,,,,,,
180500,,,,,,-101.8513,0.1925,0.0,-0.0056,0.0389,5.3274,0.4592
181000,,,,,,-101.492,0.3524,0.0,-0.0034,0.0316,11.949,0.3101
181426,,,1000,1000.0,83.7415,,,,,,,
181500,,,,,,-101.6714,0.8399,0.0,-0.0014,0.1097,11.4812,1.0574
182000,,,,,,-101.7325,0.0354,0.0,-0.0041,0.0065,1.4759,0.1935
182426,,,1000,1000.0,83.8252,,,,,,,
182500,,,,,,-101.6183,0.5603,0.0,-0.0023,0.1382,10.1137,0.3567
183000,,,,,,-101.4334,0.3419,0.0,-0.0027,0.0604,15.9217,0.5579
183426,,,1000,1000.0,87.5287,,,,,,,
183500,,,,,,-101.5412,0.3911,0.0,-0.0039,1.6176,48.7643,0.3868
184000,,,,,,-101.5568,0.1889,0.0,-0.0036,0.0919,7.0425,0.7418
184426,,,1000,1000.0,84.2625,,,,,,,
184500,,,,,,-101.3508,0.0825,0.0,-0.0025,0.0371,3.8361,0.1525
185000,,,,,,-101.5177,0.2759,0.0,-0.0034,0.0209,2.7705,0.1665
185000,1000.0,1000.0,,,,,,,,,,
185426,,,1000,1000.0,76.722,,,,,,,
185500,,,,,,-101.2699,0.1416,0.0,-0.003,0.0129,3.4678,0.1998
186000,,,,,,-101.2713,0.3023,0.0,-0.0047,0.3213,23.9933,0.3561
186426,,,1000,1000.0,86.3838,,,,,,,
186500,,,,,,-101.5155,0.0427,0.0,-0.0035,0.0064,2.9799,0.1232
187000,,,,,,-101.3841,0.1035,0.0,-0.004,0.0959,10.2145,0.3132
187426,,,1000,1000.0,85.323,,,,,,,
187500,,,,,,-101.1971,0.1119,0.0,-0.0013,0.8348,34.3644,0.3074
188000,,,,,,-101.477,0.1235,0.0,-0.0025,0.1201,8.8453,0.175
188426,,,1000,1000.0,84.0511,,,,,,,
188500,,,,,,-101.3932,0.2873,0.0,-0.0027,0.3722,13.5233,0.7455
189000,,,,,,-101.3998,0.0486,0.0,-0.0022,0.0285,4.0428,0.3588
189426,,,1000,1000.0,83.9546,,,,,,,
189500,,,,,,-101.3152,0.1331,0.0,-0.0041,0.0841,5.3407,0.3012
190000,,,,,,-101.3431,0.1176,0.0,-0.0037,0.031,5.2892,0.2371
190000,1000.0,1000.0,,,,,,,,,,
190426,,,1000,1000.0,77.5421,,,,,,,
190500,,,,,,-101.2938,0.3607,0.0,-0.0041,0.0262,5.1171,0.2253
191000,,,,,,-101.4389,0.1116,0.0,-0.0022,0.0094,1.4453,0.3674
191426,,,1000,1000.0,84.079,,,,,,,
191500,,,,,,-101.473,0.0586,0.0,-0.0042,0.4303,28.2181,0.2315
192000,,,,,,-101.3174,0.1121,0.0,-0.0017,0.0364,14.1593,0.2643
192426,,,1000,1000.0,83.9347,,,,,,,
192500,,,,,,-101.3473,0.1248,0.0,-0.0028,0.0548,3.5401,0.1626
193000,,,,,,-101.3909,0.2335,0.0,-0.0035,0.0293,2.2717,0.3027
193426,,,1000,1000.0,85.1107,,,,,,,
193500,,,,,,-101.5318,0.1226,0.0,-0.0029,0.0066,1.4152,0.1097
193883,,,457,457.0,85.631,,,,,,,
194000,,,,,,-101.7291,0.0988,0.0,-0.001,0.1709,19.8822,0.1575
194500,,,,,,-101.5964,0.0596,0.0,-0.0015,0.0633,3.1045,0.2261
194607,,,724,724.0,85.0799,,,,,,,
194785,,,178,178.0,83.7867,,,,,,,
195000,,,,,,-101.6482,0.1023,0.0,-0.0042,0.0431,6.1727,0.0483
195000,1000.0,1000.0,,,,,,,,,,
195500,,,,,,-101.6857,0.0473,0.0001,-0.0045,0.1371,9.046,0.0481
195785,,,1000,1000.0,76.1207,,,,,,,
196000,,,,,,-101.7066,0.1542,0.0,-0.0022,0.0507,6.3889,0.3689
196500,,,,,,-101.6232,0.2281,0.0,-0.0027,0.0362,5.2886,0.2002
196785,,,1000,1000.0,87.7862,,,,,,,
197000,,,,,,-101.6368,0.3327,0.0,-0.0049,0.0364,3.3644,0.4947
197500,,,,,,-101.6633,0.1629,0.0,-0.0041,0.0606,4.1649,0.3
197785,,,1000,1000.0,90.3333,,,,,,,
198000,,,,,,-101.5676,0.1019,0.0,-0.0032,0.3419,14.103,0.1987
198500,,,,,,-101.5737,0.0388,0.0,-0.0026,0.0177,2.3909,0.2557
198785,,,1000,1000.0,88.7152,,,,,,,
199000,,,,,,-101.3148,0.3198,0.0,-0.0023,0.0869,8.4645,0.3119
199500,,,,,,-101.4819,0.1449,0.0,-0.0023,0.0173,4.2809,0.1414
199785,,,1000,1000.0,88.0575,,,,,,,
200000,,,,,,-101.5709,0.122,0.0,-0.0045,0.0363,5.4204,0.6179
200000,1000.0,1000.0,,,,,,,,,,
200500,,,,,,-101.3343,0.1692,0.0,-0.0037,0.0217,5.3848,0.1687
200785,,,1000,1000.0,80.523,,,,,,,
201000,,,,,,-101.6001,0.1359,0.0,-0.0053,0.0268,12.0261,0.1372
201500,,,,,,-101.5538,0.2273,0.0,-0.0031,0.0197,5.7407,0.1712
201785,,,1000,1000.0,87.754,,,,,,,
202000,,,,,,-101.3842,0.6554,0.0,-0.004,0.0115,3.1759,0.0506
202500,,,,,,-101.6482,0.1103,0.0,-0.0044,0.018,3.2346,0.3295
202785,,,1000,1000.0,83.9528,,,,,,,
203000,,,,,,-101.4575,0.1492,0.0,-0.0026,0.0411,4.6219,0.1978
203500,,,,,,-101.5489,0.0462,0.0,-0.0036,0.0167,5.7116,0.0939
203785,,,1000,1000.0,83.8036,,,,,,,
204000,,,,,,-101.3661,0.1931,0.0,-0.0038,0.0619,4.2176,0.1436
204500,,,,,,-101.5578,0.1833,0.0,-0.0043,0.0086,3.0117,0.1834
204785,,,1000,1000.0,83.9143,,,,,,,
205000,,,,,,-101.4378,0.2135,0.0,-0.0023,0.0081,1.8398,0.4539
205000,1000.0,1000.0,,,,,,,,,,
205485,,,700,700.0,74.26,,,,,,,
205500,,,,,,-101.5342,0.1756,0.0,-0.0029,0.0163,3.1727,0.239
