env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
17641,,,86,-32.9239,93.4589,,,,,,,,,
17724,,,83,-27.4945,93.1206,,,,,,,,,
17812,,,88,-34.1133,93.4794,,,,,,,,,
17902,,,90,19.0795,93.2602,,,,,,,,,
17986,,,84,1.7412,93.2955,,,,,,,,,
18000,,,,,,2.023,1.3078,0.1895,-185.0818,12.9488,0.7528,285.6765,588.9615,2.3472
18081,,,95,-45.279,93.1351,,,,,,,,,
18199,,,118,-12.0935,93.1287,,,,,,,,,
18287,,,88,-37.4454,93.1973,,,,,,,,,
18490,,,203,95.0941,93.2126,,,,,,,,,
18500,,,,,,1.9774,1.2474,0.1868,-186.5625,12.5412,0.7525,284.1595,1282.6334,5.9157
18570,,,80,-2.3722,93.3774,,,,,,,,,
18689,,,119,-30.7588,93.501,,,,,,,,,
18845,,,156,22.5712,93.2689,,,,,,,,,
18915,,,70,-12.472,93.3408,,,,,,,,,
19000,,,,,,1.9554,1.2606,0.1842,-189.3794,17.3068,0.7209,320.4028,627.7639,4.1065
19048,,,133,-35.7382,92.8431,,,,,,,,,
19250,,,202,292.6551,92.8414,,,,,,,,,
19444,,,194,254.8343,92.8988,,,,,,,,,
19500,,,,,,1.9343,1.1996,0.1835,-189.8331,18.2318,0.7608,283.0573,647.5708,4.0182
19522,,,78,22.5127,92.4571,,,,,,,,,
19946,,,424,227.7724,93.3918,,,,,,,,,
20000,,,,,,1.9669,1.2176,0.1807,-194.1051,15.4432,0.8015,276.2843,1081.8218,6.2948
20000,112.4846,177.5,,,,,,,,,,,,
20059,,,113,18.2618,65.547,,,,,,,,,
20110,,,51,8.4055,92.9905,,,,,,,,,
20201,,,91,9.5063,93.515,,,,,,,,,
20482,,,281,325.5298,92.8096,,,,,,,,,
20500,,,,,,1.9435,1.1963,0.1801,-197.7488,22.795,0.7379,268.8581,636.4673,5.1194
20533,,,51,24.8786,92.6764,,,,,,,,,
20615,,,82,13.1504,92.9669,,,,,,,,,
