env_steps,return,length,train/length,train/return,FPS,op-l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
322500,,,,,,2.6948,-529.3621,54.5261,2.6948,15.3029,694.4811,8.5868
323000,,,,,,2.3358,-529.4236,43.992,2.3358,19.0994,1198.959,11.1388
323370,,,1000,5547.1988,105.5609,,,,,,,
323500,,,,,,2.1703,-534.7499,34.9571,2.1703,12.1762,644.0864,8.2459
324000,,,,,,2.3163,-532.6632,53.9364,2.3163,16.3816,640.7881,9.9287
324370,,,1000,5425.0262,105.9924,,,,,,,
324379,,,9,-8.6438,106.3476,,,,,,,
324387,,,8,-7.6428,105.7982,,,,,,,
324396,,,9,-8.4436,105.2485,,,,,,,
324500,,,,,,2.1136,-537.0588,43.2138,2.1136,10.6939,490.6605,6.8927
324522,,,126,324.1539,105.7349,,,,,,,
324878,,,356,1571.1109,105.612,,,,,,,
325000,,,,,,2.6731,-528.6874,43.277,2.6731,150.0539,1043.6583,11.8285
325000,2790.8181,545.1,,,,,,,,,,
325025,,,147,455.1026,59.5411,,,,,,,
325100,,,75,140.2849,105.6584,,,,,,,
325214,,,114,304.5118,105.8059,,,,,,,
325361,,,147,506.9815,105.7211,,,,,,,
325421,,,60,79.9495,105.4101,,,,,,,
325459,,,38,25.6459,105.6701,,,,,,,
325500,,,,,,2.4021,-530.708,37.9973,2.4021,29.0042,1617.853,16.0791
326000,,,,,,2.5449,-527.7866,44.4972,2.5449,17.8504,698.2447,12.2827
326155,,,696,3396.2496,105.5732,,,,,,,
326500,,,,,,2.6511,-530.8427,40.4351,2.6511,29.52,2025.9344,11.057
326746,,,591,3119.528,105.6826,,,,,,,
326833,,,87,214.1607,105.4208,,,,,,,
327000,,,,,,2.2658,-536.0714,45.4083,2.2658,33.9009,558.2426,9.9161
327500,,,,,,2.5502,-528.4612,54.7115,2.5502,16.7441,749.9197,9.9349
327611,,,778,4113.5076,105.8156,,,,,,,
327884,,,273,961.2913,105.9067,,,,,,,
328000,,,,,,2.4573,-533.2313,47.8098,2.4573,17.0219,933.8725,9.9619
328083,,,199,697.8852,105.5425,,,,,,,
328433,,,350,1634.8662,105.7752,,,,,,,
328500,,,,,,2.5164,-532.2523,37.8894,2.5164,13.5777,676.8551,11.6985
329000,,,,,,2.5409,-531.8602,46.0099,2.5409,17.7806,756.2594,12.0078
329433,,,1000,5681.603,106.4863,,,,,,,
329500,,,,,,2.139,-534.6239,31.7705,2.139,15.0787,568.1063,10.9769
329618,,,185,533.8649,106.2222,,,,,,,
329629,,,11,-8.1934,109.7988,,,,,,,
329850,,,221,756.4977,109.2714,,,,,,,
330000,,,,,,2.3837,-529.4269,46.0598,2.3837,19.7059,964.9898,10.416
330000,523.9042,110.6,,,,,,,,,,
330208,,,358,1505.2164,99.3498,,,,,,,
330220,,,12,-7.0933,106.1113,,,,,,,
330444,,,224,690.1479,106.015,,,,,,,
330500,,,,,,2.6846,-531.0208,45.0266,2.6846,17.2359,551.384,11.2261
330504,,,60,124.488,105.9645,,,,,,,
330596,,,92,169.7223,106.0169,,,,,,,
330840,,,244,942.043,105.9731,,,,,,,
331000,,,,,,2.2595,-527.1541,32.2899,2.2595,20.0473,803.3604,14.0969
331021,,,181,671.8467,106.0109,,,,,,,
331099,,,78,173.3453,105.9813,,,,,,,
331207,,,108,321.3133,105.94,,,,,,,
331500,,,,,,2.0931,-533.3069,36.0165,2.0931,27.7186,1409.021,12.3072
332000,,,,,,2.4101,-536.7869,43.7671,2.4101,17.1596,724.4074,14.2357
332207,,,1000,5638.0691,107.45,,,,,,,
332500,,,,,,1.9949,-531.7441,51.1879,1.9949,26.5228,1655.9674,12.7125
332884,,,677,3470.2737,108.3823,,,,,,,
332943,,,59,108.9448,105.569,,,,,,,
333000,,,,,,2.3422,-534.2543,42.3035,2.3422,18.0488,624.8643,12.4144
333500,,,,,,1.8805,-532.2452,35.1241,1.8805,16.1812,562.1568,9.3773
333943,,,1000,5495.9519,105.5949,,,,,,,
334000,,,,,,2.1348,-538.5807,42.6704,2.1348,15.5376,681.2479,11.5446
334500,,,,,,2.2212,-533.3877,48.0118,2.2212,16.3216,577.1102,12.6231
334943,,,1000,5339.8468,105.5524,,,,,,,
335000,,,,,,2.2337,-533.7041,52.221,2.2337,18.0043,879.1696,11.7963
335000,2671.9194,562.7,,,,,,,,,,
335500,,,,,,2.414,-533.0451,73.1388,2.414,14.7221,717.66,11.535
335849,,,906,4713.4126,93.4787,,,,,,,
336000,,,,,,2.0174,-543.5747,35.7795,2.0174,17.0586,960.5303,9.4574
336500,,,,,,2.5035,-535.0414,48.7494,2.5035,21.9782,1688.9457,9.2429
336849,,,1000,5236.4166,107.0759,,,,,,,
336966,,,117,223.7105,109.8103,,,,,,,
337000,,,,,,2.2825,-538.1417,37.796,2.2825,13.2773,597.6297,11.3249
337141,,,175,619.1741,109.8133,,,,,,,
337500,,,,,,2.1004,-538.1849,35.9306,2.1004,17.9821,647.1552,10.273
338000,,,,,,2.2263,-535.0815,52.7439,2.2263,13.6406,473.7748,12.5356
338094,,,953,5135.8873,109.6597,,,,,,,
338500,,,,,,2.1604,-537.9413,36.8853,2.1604,15.0956,584.0493,13.4312
338764,,,670,3500.4962,107.251,,,,,,,
338771,,,7,-7.243,105.0993,,,,,,,
339000,,,,,,2.2591,-535.1859,68.9254,2.2591,17.5005,1092.4012,9.239
339500,,,,,,2.215,-537.2885,36.2008,2.215,14.09,581.0024,10.4417
339567,,,796,4423.5579,105.6794,,,,,,,
340000,,,,,,2.4586,-538.1531,58.4624,2.4586,13.7532,580.0416,6.6503
340000,4953.9342,912.0,,,,,,,,,,
340207,,,640,3130.2935,81.8404,,,,,,,
340486,,,279,1045.806,105.9432,,,,,,,
340500,,,,,,2.0563,-536.4598,50.1845,2.0563,13.9283,687.0582,11.7
341000,,,,,,2.2967,-534.8567,41.44,2.2967,13.4062,586.5412,10.6206
341484,,,998,5148.0405,105.8976,,,,,,,
341500,,,,,,2.4729,-539.6139,45.8604,2.4729,35.2363,2591.0178,11.0189
341599,,,115,244.6112,105.5921,,,,,,,
342000,,,,,,2.4132,-536.8959,52.6576,2.4132,12.9706,733.6854,10.7898
342500,,,,,,2.2831,-538.5975,50.0977,2.2831,18.3578,791.1154,8.86
342599,,,1000,5482.1795,105.8093,,,,,,,
343000,,,,,,2.1539,-537.2874,37.8382,2.1539,15.6358,723.6771,8.5857
343500,,,,,,2.3397,-540.1115,53.26,2.3397,14.1009,760.2943,9.5645
343599,,,1000,5129.7507,106.6603,,,,,,,
343692,,,93,170.3585,105.8854,,,,,,,
343798,,,106,206.5522,105.7256,,,,,,,
343999,,,201,569.2856,108.783,,,,,,,
344000,,,,,,2.4559,-538.579,77.5479,2.4559,23.2777,904.5593,11.8449
344091,,,92,146.9946,109.9249,,,,,,,
344500,,,,,,2.189,-537.2142,47.2146,2.189,15.2693,534.3145,10.2557
345000,,,,,,2.0519,-541.2626,36.1565,2.0519,88.7885,2845.0674,13.266
345000,1234.7478,285.1,,,,,,,,,,
345091,,,1000,5388.6279,102.5342,,,,,,,
345500,,,,,,2.0675,-538.0728,53.652,2.0675,14.6067,602.6275,11.1241
346000,,,,,,2.1245,-542.6375,34.966,2.1245,15.8014,777.3685,8.1204
346091,,,1000,5274.5982,107.3471,,,,,,,
346500,,,,,,2.2419,-538.9213,48.211,2.2419,16.6912,902.4155,8.695
346954,,,863,4561.7768,107.5886,,,,,,,
347000,,,,,,2.2456,-535.3763,35.8466,2.2456,14.5365,465.5124,12.5851
347044,,,90,232.8617,105.4835,,,,,,,
347207,,,163,586.0653,107.1247,,,,,,,
347500,,,,,,2.2546,-535.9576,42.6383,2.2546,51.6062,3533.8831,11.5853
348000,,,,,,2.2872,-533.1944,45.5652,2.2872,13.3185,564.1965,14.3014
348207,,,1000,5643.3253,106.4005,,,,,,,
348500,,,,,,2.24,-541.4904,41.253,2.24,17.0902,1117.6211,10.092
348939,,,732,3872.859,105.7144,,,,,,,
349000,,,,,,2.1831,-543.3275,44.0737,2.1831,10.9208,364.7548,8.2542
349500,,,,,,2.3437,-535.2748,86.0129,2.3437,23.2794,1886.3444,10.5019
349939,,,1000,5339.8635,105.7849,,,,,,,
350000,,,,,,2.2311,-534.5631,56.0664,2.2311,17.5973,885.6237,11.5112
350000,5508.0111,949.1,,,,,,,,,,
350367,,,428,2032.6136,72.2938,,,,,,,
350434,,,67,188.3726,105.5128,,,,,,,
350500,,,,,,2.1019,-535.5538,30.0056,2.1019,12.7063,524.4009,9.9226
351000,,,,,,2.3221,-540.1498,88.5333,2.3221,12.7672,637.1127,10.4232
351297,,,863,4700.489,105.7902,,,,,,,
351500,,,,,,2.3691,-540.886,48.5044,2.3691,10.3949,508.0035,13.5165
352000,,,,,,2.2113,-542.094,42.5608,2.2113,16.4919,1039.5389,10.0189
352297,,,1000,5695.303,105.1432,,,,,,,
352500,,,,,,2.3077,-539.5138,36.596,2.3077,15.6265,848.1396,9.445
353000,,,,,,1.9475,-541.0771,34.2084,1.9475,18.405,694.0873,8.9282
353166,,,869,4816.0016,105.7492,,,,,,,
353378,,,212,866.0809,105.5337,,,,,,,
353500,,,,,,2.0242,-542.2551,47.7666,2.0242,13.8712,642.2301,11.991
354000,,,,,,2.279,-540.3315,37.0383,2.279,15.6365,839.1661,12.0976
354378,,,1000,5770.9527,105.7853,,,,,,,
354500,,,,,,2.3619,-538.726,56.8937,2.3619,11.429,637.1611,9.2036
354761,,,383,1878.7897,108.5048,,,,,,,
354787,,,26,16.4015,109.9459,,,,,,,
354946,,,159,610.518,107.9555,,,,,,,
355000,,,,,,1.9894,-546.5382,39.3995,1.9894,31.3295,986.5966,9.3607
355000,54.9472,30.2,,,,,,,,,,
355102,,,156,507.7566,100.2908,,,,,,,
355190,,,88,257.5635,105.7068,,,,,,,
355500,,,,,,2.1413,-545.9707,41.6766,2.1413,14.4575,652.637,12.3025
355582,,,392,1902.3344,105.3085,,,,,,,
356000,,,,,,2.1369,-541.1267,57.6202,2.1369,15.5734,941.3576,10.9272
356181,,,599,3025.2435,105.661,,,,,,,
356264,,,83,222.3944,105.6378,,,,,,,
356332,,,68,137.6921,105.534,,,,,,,
356500,,,,,,2.2941,-538.2482,42.2143,2.2941,11.9209,495.1974,11.8711
357000,,,,,,2.0913,-538.1234,39.4866,2.0913,15.4391,580.197,11.9419
357332,,,1000,5525.5348,105.2885,,,,,,,
357375,,,43,47.9583,105.8604,,,,,,,
357500,,,,,,1.9442,-541.7347,35.6902,1.9442,22.5131,982.4742,10.265
358000,,,,,,2.0276,-548.6522,43.5811,2.0276,14.0953,598.6416,12.6562
358130,,,755,4094.8154,105.2821,,,,,,,
358490,,,360,1494.0983,105.6963,,,,,,,
358500,,,,,,1.8821,-540.3853,33.8171,1.8821,11.8974,540.7379,13.9619
358557,,,67,187.5671,104.4707,,,,,,,
358937,,,380,1613.5816,105.7174,,,,,,,
359000,,,,,,2.2322,-542.8423,50.9226,2.2322,24.5685,1014.7145,10.8444
359101,,,164,518.0187,105.5907,,,,,,,
359500,,,,,,1.945,-542.1649,45.398,1.945,16.7091,737.8681,13.6764
359657,,,556,2800.3229,105.9837,,,,,,,
359720,,,63,161.259,105.8868,,,,,,,
359920,,,200,605.0682,109.5431,,,,,,,
360000,,,,,,2.1121,-543.0954,39.2545,2.1121,23.1086,1442.6595,11.6245
360000,1473.4718,335.4,,,,,,,,,,
360117,,,197,655.4498,80.2517,,,,,,,
360477,,,360,1684.5303,107.8646,,,,,,,
360500,,,,,,2.0933,-541.7199,67.1731,2.0933,14.0728,524.017,10.6518
360665,,,188,443.3007,105.8337,,,,,,,
360834,,,169,503.7883,105.8512,,,,,,,
361000,,,,,,2.4458,-537.6506,56.9282,2.4458,14.9101,519.5945,9.4088
361489,,,655,3000.0412,109.2803,,,,,,,
361500,,,,,,1.883,-547.0011,40.4752,1.883,19.5993,720.1642,10.7286
361506,,,17,-6.0157,109.1957,,,,,,,
361599,,,93,226.3335,109.8436,,,,,,,
361616,,,17,-7.697,109.2816,,,,,,,
362000,,,,,,2.0848,-540.662,42.1499,2.0848,13.6072,623.7042,9.1786
362407,,,791,4078.6326,109.5818,,,,,,,
362470,,,63,176.4441,106.1206,,,,,,,
362500,,,,,,2.2604,-535.2018,39.289,2.2604,20.7368,967.3186,10.0268
362511,,,41,30.4597,105.1993,,,,,,,
362600,,,89,174.1843,105.2935,,,,,,,
362700,,,100,138.6688,105.2386,,,,,,,
362777,,,77,217.0572,105.2572,,,,,,,
362838,,,61,162.4179,108.6319,,,,,,,
362935,,,97,140.3201,109.6121,,,,,,,
363000,,,,,,2.2142,-538.3934,28.7091,2.2142,20.9756,1108.9952,12.0911
363005,,,70,197.8294,109.6583,,,,,,,
363044,,,39,28.6484,109.2873,,,,,,,
363216,,,172,625.4265,109.5014,,,,,,,
363330,,,114,245.1415,109.6601,,,,,,,
363449,,,119,342.5402,109.5764,,,,,,,
363500,,,,,,2.2696,-536.7911,42.6784,2.2696,20.0706,802.2239,9.9233
364000,,,,,,2.3971,-535.4464,45.2399,2.3971,26.6485,954.3806,13.103
364387,,,938,5137.5581,106.1728,,,,,,,
364500,,,,,,2.1632,-538.9382,39.827,2.1632,17.7376,769.4424,8.9757
364552,,,165,424.9132,105.1553,,,,,,,
364609,,,57,82.9502,105.8956,,,,,,,
364674,,,65,98.418,105.7103,,,,,,,
364732,,,58,84.7169,105.8148,,,,,,,
364803,,,71,107.5442,105.5092,,,,,,,
364877,,,74,104.7136,105.5872,,,,,,,
364985,,,108,216.8675,105.7115,,,,,,,
365000,,,,,,2.3452,-531.0579,49.5096,2.3452,19.5493,538.194,13.1876
365000,132.1009,71.0,,,,,,,,,,
365050,,,65,103.1593,84.8817,,,,,,,
365119,,,69,114.1323,105.6243,,,,,,,
365185,,,66,94.3506,105.5188,,,,,,,
365250,,,65,109.4772,105.5255,,,,,,,
365500,,,,,,2.3742,-534.7767,44.7193,2.3742,18.2561,826.6902,14.3136
365574,,,324,1331.9832,105.5731,,,,,,,
365642,,,68,119.4274,105.6543,,,,,,,
365706,,,64,105.381,105.4036,,,,,,,
365774,,,68,92.372,105.315,,,,,,,
365843,,,69,123.6505,105.7514,,,,,,,
365913,,,70,132.6361,105.2618,,,,,,,
366000,,,,,,2.203,-534.1899,57.5879,2.203,26.4479,896.0418,11.9935
366500,,,,,,2.1251,-540.777,33.1911,2.1251,18.8164,680.9106,12.0165
366913,,,1000,5536.4242,105.4598,,,,,,,
366971,,,58,124.1285,104.826,,,,,,,
367000,,,,,,2.1971,-533.962,33.2981,2.1971,21.585,1102.1974,10.3604
367029,,,58,122.5682,105.4214,,,,,,,
367129,,,100,252.9553,109.7566,,,,,,,
367500,,,,,,2.2654,-537.1007,51.2514,2.2654,17.3213,546.5009,14.9382
368000,,,,,,2.2416,-537.9985,77.8998,2.2416,21.3475,891.1201,12.2376
368129,,,1000,5343.6717,106.6015,,,,,,,
368279,,,150,478.9522,105.8853,,,,,,,
368333,,,54,109.679,105.6517,,,,,,,
368344,,,11,-7.0665,105.4664,,,,,,,
368450,,,106,263.8296,105.1975,,,,,,,
368500,,,,,,2.166,-535.2586,46.9503,2.166,19.5136,853.1053,11.8806
368507,,,57,100.7662,105.5539,,,,,,,
368593,,,86,176.0794,105.364,,,,,,,
368676,,,83,199.2597,105.2267,,,,,,,
368693,,,17,-6.5634,105.1387,,,,,,,
368746,,,53,104.4543,105.2203,,,,,,,
368807,,,61,135.687,105.4933,,,,,,,
368873,,,66,148.4392,105.5655,,,,,,,
369000,,,,,,2.1561,-528.9966,41.2338,2.1561,21.8245,774.5486,11.6639
369500,,,,,,2.513,-530.8136,50.4376,2.513,26.4249,816.7905,14.0313
369873,,,1000,5408.8055,105.5384,,,,,,,
370000,,,,,,2.0684,-534.4804,29.4371,2.0684,18.5468,646.7701,10.386
370000,1532.7519,327.7,,,,,,,,,,
370500,,,,,,2.2048,-537.1337,48.0626,2.2048,22.8725,625.2331,10.1297
370873,,,1000,5593.3676,98.5764,,,,,,,
370958,,,85,152.0427,108.5411,,,,,,,
371000,,,,,,2.1256,-531.3484,34.4595,2.1256,46.9879,3162.7764,13.9425
371058,,,100,229.0283,109.7247,,,,,,,
371177,,,119,277.1703,109.7376,,,,,,,
371240,,,63,133.3342,109.63,,,,,,,
371500,,,,,,2.1395,-531.5062,40.9751,2.1395,20.4516,969.7917,10.62
371760,,,520,2444.5243,106.9434,,,,,,,
371884,,,124,258.6813,105.5226,,,,,,,
372000,,,,,,2.3983,-530.6006,43.7862,2.3983,21.9712,657.4554,9.7054
372418,,,534,2443.3417,106.0413,,,,,,,
372500,,,,,,2.179,-534.6339,36.8374,2.179,22.497,737.8547,13.1713
372644,,,226,611.2437,109.6909,,,,,,,
372818,,,174,437.1246,109.759,,,,,,,
373000,,,,,,2.0584,-538.0464,44.5419,2.0584,17.4762,607.4825,9.5949
373106,,,288,1215.9141,109.4585,,,,,,,
373500,,,,,,2.2237,-528.4999,45.7514,2.2237,16.9343,645.8593,13.1373
374000,,,,,,2.4708,-531.1812,41.2761,2.4708,20.5101,641.5107,17.5384
374106,,,1000,5001.6601,105.6541,,,,,,,
374136,,,30,19.3784,105.7136,,,,,,,
374500,,,,,,2.2699,-538.3848,46.4146,2.2699,22.251,890.5125,12.1226
375000,,,,,,2.0479,-532.485,33.0694,2.0479,21.1948,961.7868,14.473
375000,52.4988,47.9,,,,,,,,,,
375136,,,1000,5486.5618,104.372,,,,,,,
375170,,,34,38.4213,104.6678,,,,,,,
375200,,,30,20.6297,105.9317,,,,,,,
375231,,,31,27.1156,105.8394,,,,,,,
375261,,,30,22.4702,105.143,,,,,,,
375291,,,30,21.4853,106.0422,,,,,,,
375307,,,16,-5.1857,105.8835,,,,,,,
375338,,,31,24.7894,105.954,,,,,,,
375370,,,32,27.6321,105.7619,,,,,,,
375400,,,30,19.7539,105.9881,,,,,,,
375472,,,72,145.9012,105.4374,,,,,,,
375500,,,,,,2.1204,-532.2658,35.8748,2.1204,63.7307,1604.1776,13.3718
375503,,,31,23.0848,105.2899,,,,,,,
375533,,,30,20.1413,105.8846,,,,,,,
375561,,,28,14.3873,105.3398,,,,,,,
375589,,,28,13.2016,105.1032,,,,,,,
375620,,,31,26.4957,105.5117,,,,,,,
375655,,,35,36.4759,105.4146,,,,,,,
375687,,,32,29.5349,105.0848,,,,,,,
375773,,,86,196.3226,104.9047,,,,,,,
375847,,,74,138.1013,105.5949,,,,,,,
375951,,,104,232.4615,105.933,,,,,,,
375966,,,15,-4.5211,106.0879,,,,,,,
376000,,,,,,2.5872,-538.1915,51.2895,2.5872,24.4395,925.9816,12.4444
376038,,,72,130.8531,105.7042,,,,,,,
376316,,,278,1182.0884,105.3954,,,,,,,
376462,,,146,376.3625,105.7021,,,,,,,
376500,,,,,,2.3364,-535.5068,44.106,2.3364,18.9613,670.0342,9.5981
376666,,,204,694.2275,105.9039,,,,,,,
377000,,,,,,2.2573,-536.5807,60.3054,2.2573,25.2959,942.326,16.1816
377081,,,415,1401.3153,105.6297,,,,,,,
377095,,,14,-7.6831,105.1454,,,,,,,
377182,,,87,118.9177,105.2274,,,,,,,
377497,,,315,1378.2903,105.6048,,,,,,,
377500,,,,,,2.3499,-530.451,43.607,2.3499,18.5382,455.9767,11.4746
377709,,,212,851.3851,105.4782,,,,,,,
377812,,,103,202.1634,105.4839,,,,,,,
377969,,,157,454.3218,107.6265,,,,,,,
377984,,,15,-7.4471,109.973,,,,,,,
378000,,,,,,2.4075,-533.6779,54.9734,2.4075,24.6306,979.0308,14.0702
378002,,,18,-5.6807,109.2985,,,,,,,
378500,,,,,,2.3597,-533.5176,36.7443,2.3597,22.8233,740.9429,11.4681
378553,,,551,3031.5613,109.577,,,,,,,
378622,,,69,193.1378,109.3453,,,,,,,
379000,,,,,,2.2756,-531.811,44.7894,2.2756,22.4332,941.3652,15.8342
379048,,,426,2182.5077,108.4635,,,,,,,
379500,,,,,,2.1407,-537.7545,44.0549,2.1407,23.5878,1207.7589,11.0987
379938,,,890,4903.4076,105.552,,,,,,,
380000,,,,,,2.1985,-529.4235,30.2994,2.1985,16.8743,512.8831,9.4562
380000,4778.0835,841.5,,,,,,,,,,
380500,,,,,,2.232,-534.3641,40.6101,2.232,19.3948,545.4507,10.3543
380641,,,703,3790.7322,84.5005,,,,,,,
381000,,,,,,2.2341,-529.6687,56.4432,2.2341,24.8347,878.0515,16.5478
381500,,,,,,1.9954,-535.6921,46.0849,1.9954,22.6743,935.5474,14.2686
381641,,,1000,5721.9697,105.613,,,,,,,
381664,,,23,-1.2176,105.2701,,,,,,,
381692,,,28,8.8084,105.7067,,,,,,,
381713,,,21,-3.9168,108.9891,,,,,,,
381734,,,21,-4.0004,109.4848,,,,,,,
381795,,,61,143.6685,109.8741,,,,,,,
381855,,,60,144.2348,109.9964,,,,,,,
381916,,,61,145.3383,109.7871,,,,,,,
382000,,,,,,2.3057,-530.8828,60.021,2.3057,26.2165,894.2249,14.4914
382500,,,,,,2.3679,-535.2109,42.9074,2.3679,19.3745,688.2873,9.9303
382916,,,1000,5621.181,106.9144,,,,,,,
383000,,,,,,2.2364,-526.3058,41.5612,2.2364,20.4857,809.6891,12.8891
383500,,,,,,2.1038,-534.5704,38.1269,2.1038,16.3116,459.5136,11.8669
383916,,,1000,5709.3024,105.5861,,,,,,,
384000,,,,,,2.253,-530.7398,27.4127,2.253,20.1124,934.1144,8.3707
384500,,,,,,2.0919,-534.301,54.3813,2.0919,28.8225,1054.299,10.458
384916,,,1000,5678.1636,105.5761,,,,,,,
385000,,,,,,2.2621,-536.5634,39.8289,2.2621,16.7085,758.088,12.7256
385000,5571.3142,1000.0,,,,,,,,,,
385500,,,,,,1.9782,-535.9458,53.1486,1.9782,22.0698,1398.0674,11.9979
385916,,,1000,5653.0505,87.4424,,,,,,,
385923,,,7,-5.9012,105.5535,,,,,,,
386000,,,,,,1.9432,-533.9859,33.6752,1.9432,16.8508,514.7405,12.7275
386500,,,,,,1.8442,-540.2404,42.8103,1.8442,21.5492,1054.4512,12.0029
386923,,,1000,5629.3926,105.9815,,,,,,,
386930,,,7,-6.0234,109.1187,,,,,,,
387000,,,,,,1.9403,-540.2979,36.6284,1.9403,18.5216,845.6748,14.1349
387129,,,199,816.2549,109.4012,,,,,,,
387500,,,,,,2.1507,-537.7095,42.4895,2.1507,17.9186,655.098,12.3916
388000,,,,,,2.113,-543.5273,42.2753,2.113,21.5766,692.7618,10.8387
388129,,,1000,5558.5884,105.5209,,,,,,,
388500,,,,,,1.8433,-538.4136,36.9457,1.8433,22.1631,934.5663,12.7378
389000,,,,,,2.3057,-540.05,44.3205,2.3057,19.1241,972.3737,13.7991
389129,,,1000,5595.4595,105.3904,,,,,,,
389500,,,,,,2.05,-543.3189,34.6025,2.05,23.6878,1231.8807,12.2847
390000,,,,,,1.8473,-550.6323,32.9446,1.8473,20.2858,925.9591,13.0842
390000,5794.8401,1000.0,,,,,,,,,,
390129,,,1000,5823.9066,88.8116,,,,,,,
390500,,,,,,1.9703,-545.9806,42.334,1.9703,18.2374,883.6467,12.0588
391000,,,,,,2.1503,-543.9954,56.761,2.1503,27.0023,1130.3435,12.3979
391129,,,1000,5684.067,105.8191,,,,,,,
391500,,,,,,2.1257,-546.8318,34.8786,2.1257,16.6474,636.8748,9.1787
392000,,,,,,1.9276,-544.5541,37.9842,1.9276,15.714,851.6357,8.8786
392129,,,1000,5552.7029,106.2942,,,,,,,
392500,,,,,,1.8964,-547.6702,32.812,1.8964,14.062,775.3098,7.9341
393000,,,,,,1.9956,-552.2604,39.2755,1.9956,11.2589,435.8417,14.2463
393129,,,1000,5581.313,108.1104,,,,,,,
393500,,,,,,1.7453,-547.7931,31.3083,1.7453,16.4051,896.7729,12.1782
393541,,,412,1866.9112,105.5677,,,,,,,
394000,,,,,,2.017,-548.4545,34.2472,2.017,14.6102,850.7935,15.7243
394500,,,,,,1.8414,-550.4366,37.0342,1.8414,20.3643,1179.2593,13.817
394541,,,1000,5707.9139,105.5871,,,,,,,
395000,,,,,,2.1326,-551.0612,36.7284,2.1326,16.7529,950.7253,12.0894
395000,3711.7806,710.5,,,,,,,,,,
395500,,,,,,1.9856,-555.0855,42.9178,1.9856,19.81,1416.1763,14.8341
395541,,,1000,5576.9197,93.9652,,,,,,,
396000,,,,,,1.7774,-553.1907,36.4678,1.7774,12.3287,492.4517,10.4802
396500,,,,,,2.3602,-554.5854,37.4032,2.3602,13.2957,750.6849,12.0849
396541,,,1000,5453.6249,105.6312,,,,,,,
396665,,,124,343.5792,105.8579,,,,,,,
396825,,,160,547.722,105.7212,,,,,,,
397000,,,,,,1.862,-556.9451,39.3181,1.862,12.1661,663.0599,11.0863
397217,,,392,1697.3304,105.7887,,,,,,,
397500,,,,,,1.9413,-555.8657,42.276,1.9413,14.5164,810.8054,10.3391
397822,,,605,3105.8056,108.1378,,,,,,,
397973,,,151,518.9058,105.6868,,,,,,,
398000,,,,,,1.8772,-559.383,42.0233,1.8772,13.6464,537.3624,11.0233
398500,,,,,,1.9473,-556.5682,47.5324,1.9473,41.8483,2184.0471,12.1388
398973,,,1000,5309.826,105.6615,,,,,,,
399000,,,,,,1.9055,-562.387,30.977,1.9055,22.0803,1468.6252,16.1081
399102,,,129,408.9634,109.6676,,,,,,,
399214,,,112,291.0096,105.8017,,,,,,,
399500,,,,,,1.8516,-560.6871,35.1875,1.8516,11.7128,509.1266,13.5155
400000,,,,,,2.2047,-556.107,41.14,2.2047,17.1654,834.8118,10.8856
400000,769.5519,188.0,,,,,,,,,,
400214,,,1000,5290.2084,103.0375,,,,,,,
400270,,,56,129.7305,105.5321,,,,,,,
400370,,,100,231.3786,105.3071,,,,,,,
400424,,,54,78.911,105.8165,,,,,,,
400483,,,59,81.2103,105.614,,,,,,,
400500,,,,,,1.8538,-560.7079,47.3627,1.8538,16.7429,698.9294,13.5703
400578,,,95,161.9843,109.1729,,,,,,,
400704,,,126,186.7473,109.9692,,,,,,,
400782,,,78,130.969,109.9695,,,,,,,
401000,,,,,,1.9622,-557.7074,44.7073,1.9622,15.5706,547.6265,14.0895
401500,,,,,,1.8758,-560.2717,49.6074,1.8758,20.159,718.6208,12.4213
401782,,,1000,5098.8095,109.7555,,,,,,,
402000,,,,,,1.8805,-560.1642,33.7333,1.8805,23.1973,1428.1396,11.9409
402500,,,,,,1.7091,-556.103,48.4194,1.7091,17.9063,590.9829,13.5771
402621,,,839,4317.5337,107.3527,,,,,,,
402703,,,82,107.8129,105.5957,,,,,,,
402776,,,73,128.819,105.5109,,,,,,,
402848,,,72,124.7764,105.402,,,,,,,
402919,,,71,130.7266,105.8132,,,,,,,
402988,,,69,125.4439,105.4097,,,,,,,
403000,,,,,,1.9942,-560.8651,38.6044,1.9942,27.56,1135.9199,12.254
403067,,,79,126.5626,105.3763,,,,,,,
403145,,,78,108.94,105.4948,,,,,,,
403236,,,91,158.7181,105.7304,,,,,,,
403332,,,96,151.6693,105.5836,,,,,,,
403400,,,68,133.6313,105.2199,,,,,,,
403469,,,69,125.2963,105.7733,,,,,,,
403500,,,,,,2.3741,-551.7947,33.1557,2.3741,19.1213,913.869,11.3745
403543,,,74,139.7864,105.7242,,,,,,,
403626,,,83,129.6125,108.9184,,,,,,,
403644,,,18,1.5662,109.8967,,,,,,,
403678,,,34,52.3642,110.2221,,,,,,,
404000,,,,,,2.4525,-551.8804,50.9642,2.4525,17.3697,486.8038,12.1844
404472,,,794,4028.649,109.8952,,,,,,,
404494,,,22,-1.7062,109.6219,,,,,,,
404500,,,,,,2.0201,-550.7259,33.0678,2.0201,14.8905,520.5076,8.0219
405000,,,,,,2.3564,-550.6029,32.9164,2.3564,23.1736,723.9386,12.4976
