env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
110000,7532.4106,1000.0,,,,,,,,,,
110000,,,,,,,,,,1000,6976.9518,76.3797
110500,,,474.0265,394.7842,46603.418,474.0265,5.3417,201.4878,5.1842,,,
111000,,,497.9533,441.5396,42329.4492,497.9533,6.449,313.8196,4.8018,,,
111000,,,,,,,,,,1000,7421.1839,91.5727
111500,,,521.6642,482.1573,96698.1875,521.6642,5.6032,221.9833,6.4096,,,
112000,,,461.5641,365.139,36727.9766,461.5641,5.3018,193.16,7.4494,,,
112000,,,,,,,,,,1000,7293.3049,92.7469
112500,,,448.4501,333.0963,56987.1914,448.4501,5.2964,361.2745,4.2741,,,
113000,,,410.1859,252.338,30613.7344,410.1859,6.5977,634.7404,3.7288,,,
113000,,,,,,,,,,1000,7149.5254,93.2321
113500,,,427.8999,284.9362,61810.8203,427.8999,6.3649,319.8119,4.6444,,,
114000,,,430.7099,288.8311,55851.1445,430.7099,6.8446,188.9529,3.6404,,,
114000,,,,,,,,,,1000,7320.7042,91.4972
114500,,,404.5289,234.2554,25848.4297,404.5289,6.43,218.8933,5.1526,,,
115000,,,418.4701,261.8605,58749.8711,418.4701,8.0264,469.3612,5.2931,,,
115000,7756.4461,1000.0,,,,,,,,,,
115000,,,,,,,,,,1000,7398.914,78.197
115500,,,460.801,339.4938,60093.0898,460.801,6.7257,747.9315,3.9162,,,
116000,,,469.4464,348.8354,45221.6641,469.4464,6.5377,364.0385,5.4897,,,
