env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
19648,,,86,-107.5289,87.7028,,,,,,,,,,
19731,,,83,-120.6181,87.9463,,,,,,,,,,
19813,,,82,-113.9985,88.0335,,,,,,,,,,
19906,,,93,-113.7175,88.0644,,,,,,,,,,
19983,,,77,-119.8566,88.1527,,,,,,,,,,
20000,,,,,,0.5281,0.3359,0.235,7.7307,1.3577,0.0148,-0.3609,6.3443,123.3633,2.2728
20000,-100.3325,99.9,,,,,,,,,,,,,
20109,,,126,-102.7503,75.2286,,,,,,,,,,
20201,,,92,-106.9576,88.1184,,,,,,,,,,
20301,,,100,-123.6892,88.1606,,,,,,,,,,
20403,,,102,-107.8656,87.7374,,,,,,,,,,
20480,,,77,-99.7027,87.9101,,,,,,,,,,
20500,,,,,,0.5302,0.3352,0.1847,8.9385,1.7019,0.014,-0.3496,4.428,55.2646,1.6884
20648,,,168,-133.6119,87.7185,,,,,,,,,,
20749,,,101,-105.4143,91.2576,,,,,,,,,,
20819,,,70,-100.3758,91.7643,,,,,,,,,,
20903,,,84,-102.1199,89.8752,,,,,,,,,,
21000,,,,,,0.5333,0.3356,0.1877,10.1254,2.8645,0.013,-0.3606,6.2414,164.8513,2.5898
21023,,,120,-106.7142,87.7546,,,,,,,,,,
21223,,,200,-110.5289,87.6104,,,,,,,,,,
21336,,,113,-102.2106,87.3614,,,,,,,,,,
21405,,,69,-107.7635,87.6323,,,,,,,,,,
21500,,,,,,0.5359,0.3362,0.199,12.5417,1.4606,0.0131,-0.4041,7.062,86.4987,1.6514
21567,,,162,-111.4557,88.7696,,,,,,,,,,
21649,,,82,-106.9739,87.7542,,,,,,,,,,
21743,,,94,-103.7369,87.7075,,,,,,,,,,
21835,,,92,-100.9493,87.7495,,,,,,,,,,
21937,,,102,-105.6091,88.0277,,,,,,,,,,
22000,,,,,,0.5408,0.3369,0.1972,9.828,1.8979,0.0126,-0.385,8.8049,99.6196,1.7519
22011,,,74,-106.5739,91.8155,,,,,,,,,,
22168,,,157,-109.0238,91.7256,,,,,,,,,,
22317,,,149,-100.7836,91.5086,,,,,,,,,,
22405,,,88,-110.1586,91.6665,,,,,,,,,,
22500,,,,,,0.542,0.3349,0.2924,11.3367,1.6515,0.0203,-0.4904,10.3202,167.8009,1.8454
22585,,,180,-112.7403,91.3849,,,,,,,,,,
22647,,,62,-104.8948,91.7057,,,,,,,,,,
22747,,,100,-109.8923,91.6781,,,,,,,,,,
22996,,,249,-107.8418,88.3454,,,,,,,,,,
23000,,,,,,0.5478,0.335,0.2276,10.8691,2.3269,0.0112,-0.3939,14.0517,163.9701,1.6658
23136,,,140,-115.1207,87.9075,,,,,,,,,,
23287,,,151,-107.2424,87.8307,,,,,,,,,,
23380,,,93,-109.1906,87.3611,,,,,,,,,,
23487,,,107,-108.7487,88.5952,,,,,,,,,,
23500,,,,,,0.5485,0.3343,0.1993,12.4762,2.2163,0.0126,-0.3863,11.3185,261.1176,2.4131
23592,,,105,-108.0227,90.3963,,,,,,,,,,
23651,,,59,-119.9038,91.6158,,,,,,,,,,
23713,,,62,-105.1214,91.5942,,,,,,,,,,
23802,,,89,-108.8124,91.486,,,,,,,,,,
23893,,,91,-103.5474,91.5724,,,,,,,,,,
23968,,,75,-107.7349,91.5523,,,,,,,,,,
24000,,,,,,0.552,0.3389,0.2223,13.9382,3.3496,0.013,-0.3986,10.8472,154.6641,3.0442
24055,,,87,-104.7157,90.4076,,,,,,,,,,
24130,,,75,-101.5267,87.7441,,,,,,,,,,
24212,,,82,-106.0315,87.8263,,,,,,,,,,
24303,,,91,-106.0743,87.808,,,,,,,,,,
24369,,,66,-102.1828,87.5511,,,,,,,,,,
24467,,,98,-106.8319,87.9262,,,,,,,,,,
24500,,,,,,0.5529,0.3376,0.1991,13.9525,2.5861,0.013,-0.394,8.8421,142.9387,1.2699
24554,,,87,-104.5425,87.9655,,,,,,,,,,
24678,,,124,-112.5488,87.5379,,,,,,,,,,
25000,,,,,,0.5539,0.3379,0.2049,12.4507,4.5063,0.013,-0.4045,8.0804,185.726,4.0997
25000,-60.4348,1600.0,,,,,,,,,,,,,
25040,,,362,-107.7536,46.1291,,,,,,,,,,
25110,,,70,-103.1917,87.5825,,,,,,,,,,
25204,,,94,-109.1541,87.3167,,,,,,,,,,
25263,,,59,-108.0333,87.3085,,,,,,,,,,
25391,,,128,-106.8627,88.5358,,,,,,,,,,
25463,,,72,-102.9827,91.5818,,,,,,,,,,
25500,,,,,,0.5617,0.335,0.2345,13.3259,2.8117,0.0111,-0.4092,11.1352,350.1729,3.6768
25532,,,69,-105.514,87.9935,,,,,,,,,,
25597,,,65,-106.9508,87.642,,,,,,,,,,
