env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
148500,,,,,,0.0001,-100.9125,0.2442,0.0001,0.0253,6.4318,0.212
148567,,,1000,1000.0,105.2158,,,,,,,
149000,,,,,,0.0001,-100.8615,0.2427,0.0001,0.037,8.4404,0.0763
149271,,,704,704.0,104.9253,,,,,,,
149500,,,,,,0.0002,-100.7902,0.2306,0.0002,0.0372,6.3518,0.0815
150000,,,,,,0.0001,-100.6781,0.1172,0.0001,0.0249,7.0015,0.2082
150000,1000.0,1000.0,,,,,,,,,,
150261,,,990,990.0,92.8302,,,,,,,
150384,,,123,123.0,107.9386,,,,,,,
150500,,,,,,0.0001,-100.6451,0.3683,0.0001,0.1732,9.4806,0.1674
150522,,,138,138.0,107.8472,,,,,,,
150684,,,162,162.0,107.6884,,,,,,,
150863,,,179,179.0,106.6863,,,,,,,
150948,,,85,85.0,108.0308,,,,,,,
151000,,,,,,0.0002,-101.3209,0.1252,0.0002,0.1076,11.0887,0.1104
151031,,,83,83.0,107.6451,,,,,,,
151128,,,97,97.0,107.3026,,,,,,,
151243,,,115,115.0,107.1979,,,,,,,
151343,,,100,100.0,104.1478,,,,,,,
151435,,,92,92.0,104.606,,,,,,,
151500,,,,,,0.0002,-101.2748,0.1467,0.0002,0.0961,7.7247,0.398
151567,,,132,132.0,104.1058,,,,,,,
152000,,,,,,0.0002,-101.5122,0.2386,0.0002,0.6627,32.7762,0.3236
152500,,,,,,0.0002,-101.2237,0.2992,0.0002,0.0167,3.3016,0.3378
152567,,,1000,1000.0,105.0104,,,,,,,
153000,,,,,,0.0003,-101.0519,0.3322,0.0003,0.0676,10.0308,0.9373
153500,,,,,,0.0002,-101.499,0.4908,0.0002,0.4352,25.094,0.6995
153567,,,1000,1000.0,105.4127,,,,,,,
154000,,,,,,0.0001,-101.4237,0.2085,0.0001,0.7359,21.5082,0.4704
154500,,,,,,0.0003,-101.545,0.402,0.0003,0.0558,10.4384,1.6453
154567,,,1000,1000.0,105.0026,,,,,,,
154634,,,67,67.0,103.9517,,,,,,,
154702,,,68,68.0,103.8911,,,,,,,
154781,,,79,79.0,103.8593,,,,,,,
155000,,,,,,0.0002,-101.8965,0.3235,0.0002,0.4569,13.4422,5.1394
155000,77.9,77.9,,,,,,,,,,
155500,,,,,,0.0002,-102.5847,0.1508,0.0002,0.2486,29.0936,2.6218
155781,,,1000,1000.0,104.7015,,,,,,,
155862,,,81,81.0,103.8488,,,,,,,
155941,,,79,79.0,108.116,,,,,,,
156000,,,,,,0.0004,-103.7544,0.5377,0.0004,0.4674,31.1694,0.523
156500,,,,,,0.0002,-104.0122,0.4204,0.0002,3.1562,116.4272,0.4329
156941,,,1000,1000.0,107.6503,,,,,,,
157000,,,,,,0.0003,-103.8282,0.4521,0.0003,0.607,21.2785,0.6694
157500,,,,,,0.0003,-103.4077,1.6175,0.0003,0.0886,11.111,0.9882
157941,,,1000,1000.0,105.6171,,,,,,,
158000,,,,,,0.0003,-103.5708,0.3918,0.0003,0.1121,13.3115,0.5431
158500,,,,,,0.0003,-103.9065,0.6068,0.0003,0.6199,19.0315,1.0942
158941,,,1000,1000.0,106.0076,,,,,,,
159000,,,,,,0.0002,-103.6619,0.7627,0.0002,0.1202,8.3772,0.5709
159500,,,,,,0.0004,-103.3667,0.3769,0.0004,0.1195,11.0656,2.4949
159941,,,1000,1000.0,104.7713,,,,,,,
160000,,,,,,0.0001,-104.0445,0.3027,0.0001,1.0459,51.8689,1.5472
160000,1000.0,1000.0,,,,,,,,,,
160500,,,,,,0.0002,-103.2873,0.2819,0.0002,0.2202,24.6328,0.8524
160941,,,1000,1000.0,92.0264,,,,,,,
161000,,,,,,0.0002,-103.5894,0.2042,0.0002,0.159,14.1032,1.1096
161500,,,,,,0.0002,-103.0724,0.5727,0.0002,0.2613,20.8123,0.6285
161941,,,1000,1000.0,107.4455,,,,,,,
162000,,,,,,0.0002,-103.1549,0.28,0.0002,0.3084,20.2244,0.4342
162500,,,,,,0.0002,-103.1321,0.7335,0.0002,0.0845,15.2876,0.1113
162941,,,1000,1000.0,106.5276,,,,,,,
163000,,,,,,0.0002,-103.4849,0.3803,0.0002,0.1544,17.0198,0.0967
163500,,,,,,0.0002,-103.1124,0.2759,0.0002,0.1469,12.9021,0.0551
163941,,,1000,1000.0,104.1136,,,,,,,
164000,,,,,,0.0002,-102.9159,0.1793,0.0002,0.0954,13.4084,1.0505
164500,,,,,,0.0002,-103.176,0.4247,0.0002,0.0788,9.3244,0.4409
164941,,,1000,1000.0,105.1398,,,,,,,
165000,,,,,,0.0002,-103.7092,1.1645,0.0002,1.4706,31.0556,3.7303
165000,1000.0,1000.0,,,,,,,,,,
165500,,,,,,0.0003,-103.5257,0.2836,0.0003,0.1335,12.135,0.1722
165941,,,1000,1000.0,92.1558,,,,,,,
166000,,,,,,0.0002,-103.377,0.2576,0.0002,0.3991,25.5412,0.2892
166500,,,,,,0.0002,-103.4974,0.7292,0.0002,0.1948,22.774,0.4415
166941,,,1000,1000.0,104.6851,,,,,,,
167000,,,,,,0.0003,-103.6998,0.2559,0.0003,0.2235,13.3766,0.6561
167500,,,,,,0.0001,-103.3843,0.1138,0.0001,0.0875,6.2172,0.4394
167941,,,1000,1000.0,103.1737,,,,,,,
167945,,,4,4.0,103.9043,,,,,,,
167949,,,4,4.0,107.3316,,,,,,,
167953,,,4,4.0,103.1511,,,,,,,
167957,,,4,4.0,103.8747,,,,,,,
167962,,,5,5.0,103.9249,,,,,,,
167967,,,5,5.0,98.7151,,,,,,,
167972,,,5,5.0,105.3718,,,,,,,
167977,,,5,5.0,103.1794,,,,,,,
167983,,,6,6.0,106.1562,,,,,,,
167989,,,6,6.0,99.7492,,,,,,,
167995,,,6,6.0,106.002,,,,,,,
168000,,,,,,0.0004,-103.0411,0.475,0.0004,0.5636,26.9461,0.3454
168001,,,6,6.0,105.3047,,,,,,,
168500,,,,,,0.0009,-102.798,0.7657,0.0009,0.075,16.0751,0.5814
168510,,,509,509.0,105.5608,,,,,,,
169000,,,,,,0.0003,-103.7159,1.0098,0.0003,0.8627,34.0287,1.1673
169278,,,768,768.0,106.9802,,,,,,,
169500,,,,,,0.0006,-102.7621,0.6229,0.0006,0.2666,18.238,0.938
170000,,,,,,0.0005,-103.1239,0.4395,0.0005,1.2528,45.0003,0.2676
170000,1000.0,1000.0,,,,,,,,,,
170278,,,1000,1000.0,93.9518,,,,,,,
170500,,,,,,0.0003,-103.0133,0.3274,0.0003,1.9125,59.185,0.6754
171000,,,,,,0.0003,-103.03,0.4057,0.0003,0.6439,25.6493,1.3206
171278,,,1000,1000.0,106.6448,,,,,,,
171413,,,135,135.0,103.2805,,,,,,,
171500,,,,,,0.0004,-102.9776,1.0809,0.0004,0.3246,19.5658,0.0771
171515,,,102,102.0,103.5586,,,,,,,
171606,,,91,91.0,103.7283,,,,,,,
171709,,,103,103.0,103.6771,,,,,,,
171805,,,96,96.0,103.7086,,,,,,,
171918,,,113,113.0,102.6948,,,,,,,
172000,,,,,,0.0005,-103.2145,0.929,0.0005,1.7873,47.4824,0.5769
172500,,,,,,0.0006,-102.8506,0.7659,0.0006,1.1712,44.1143,0.1904
172918,,,1000,1000.0,104.1171,,,,,,,
173000,,,,,,0.0006,-102.7956,2.4224,0.0006,0.2817,13.247,0.1875
173500,,,,,,0.0006,-103.3791,1.0161,0.0006,0.5563,22.3111,1.0626
173918,,,1000,1000.0,104.8502,,,,,,,
174000,,,,,,0.0004,-103.8388,1.422,0.0004,2.3092,49.4026,0.4807
174500,,,,,,0.0004,-103.4743,1.5131,0.0004,0.1962,15.3987,0.9736
174918,,,1000,1000.0,105.2069,,,,,,,
175000,,,,,,0.0006,-104.0965,0.7053,0.0006,1.1793,41.2788,0.3236
175000,1000.0,1000.0,,,,,,,,,,
175500,,,,,,0.0004,-104.0591,2.1393,0.0004,0.4963,26.855,1.0616
175918,,,1000,1000.0,92.9364,,,,,,,
176000,,,,,,0.0004,-104.1532,0.9445,0.0004,0.6111,23.274,0.2056
176500,,,,,,0.0004,-104.264,1.1167,0.0004,2.7983,120.4001,0.6626
176918,,,1000,1000.0,106.602,,,,,,,
177000,,,,,,0.0004,-104.0955,1.0848,0.0004,0.0949,21.1469,0.4635
177500,,,,,,0.0007,-104.0627,1.3822,0.0007,0.9636,44.2382,0.5892
177918,,,1000,1000.0,107.9378,,,,,,,
178000,,,,,,0.0004,-104.2008,1.6306,0.0004,1.3077,62.7823,1.6283
178500,,,,,,0.0005,-104.2553,2.6291,0.0005,1.4696,67.2713,0.7871
178918,,,1000,1000.0,104.2863,,,,,,,
179000,,,,,,0.0007,-103.8617,1.0005,0.0007,0.8816,34.7507,0.8482
179500,,,,,,0.0005,-103.9633,1.0306,0.0005,0.1304,17.9028,0.3174
179918,,,1000,1000.0,104.5687,,,,,,,
180000,,,,,,0.0004,-104.3811,2.3632,0.0004,2.4188,83.7102,2.3738
180000,1000.0,1000.0,,,,,,,,,,
180500,,,,,,0.0003,-104.1659,1.2764,0.0003,1.5689,49.6209,1.1216
180918,,,1000,1000.0,91.7262,,,,,,,
181000,,,,,,0.0003,-104.1999,1.0421,0.0003,0.3782,16.2314,0.3608
181500,,,,,,0.0003,-104.2676,0.7854,0.0003,0.9555,45.5576,0.926
181918,,,1000,1000.0,105.6067,,,,,,,
182000,,,,,,0.0004,-103.9671,0.7922,0.0004,0.6069,53.2322,0.2666
182500,,,,,,0.0005,-103.8665,1.1881,0.0005,2.4861,85.0577,0.5931
182918,,,1000,1000.0,106.0683,,,,,,,
183000,,,,,,0.0005,-103.5355,3.6098,0.0005,0.4945,31.4583,0.8299
183500,,,,,,0.0003,-103.4478,2.0674,0.0003,1.2698,36.8221,0.4561
183918,,,1000,1000.0,105.1787,,,,,,,
184000,,,,,,0.001,-103.934,0.4819,0.001,0.5219,25.3253,0.2984
184500,,,,,,0.0006,-103.8498,0.7006,0.0006,1.952,51.8722,1.2405
184918,,,1000,1000.0,103.9642,,,,,,,
185000,,,,,,0.0004,-103.4604,1.0182,0.0004,0.6527,32.3444,1.5361
185000,1000.0,1000.0,,,,,,,,,,
185500,,,,,,0.0009,-103.5289,2.2803,0.0009,1.6092,69.0083,0.3024
185900,,,982,982.0,92.1303,,,,,,,
186000,,,,,,0.0004,-103.5034,2.2144,0.0004,0.2001,21.9441,1.2992
186396,,,496,496.0,103.7119,,,,,,,
186500,,,,,,0.0006,-103.1869,1.5981,0.0006,1.0105,68.7184,1.0411
186991,,,595,595.0,103.983,,,,,,,
187000,,,,,,0.0004,-103.6527,2.2847,0.0004,0.5887,20.4958,0.6
187500,,,,,,0.0002,-103.805,1.5979,0.0002,0.2146,26.0431,0.4856
187631,,,640,640.0,107.0414,,,,,,,
188000,,,,,,0.0004,-103.0189,2.0296,0.0004,0.6409,29.3677,0.9529
188028,,,397,397.0,107.6022,,,,,,,
188500,,,,,,0.0006,-103.6501,0.5849,0.0006,0.7256,32.6195,0.3339
189000,,,,,,0.0008,-103.4382,0.7903,0.0008,2.0731,71.5411,0.4736
189028,,,1000,1000.0,106.9413,,,,,,,
189500,,,,,,0.0005,-103.5937,1.1455,0.0005,4.2317,60.2082,0.2254
190000,,,,,,0.0008,-103.4107,1.8053,0.0008,0.2327,12.3105,0.444
190000,1000.0,1000.0,,,,,,,,,,
190028,,,1000,1000.0,94.5504,,,,,,,
190500,,,,,,0.0006,-103.6153,0.6937,0.0006,0.4606,20.1082,0.2676
191000,,,,,,0.0007,-103.1712,0.7552,0.0007,0.5543,34.0627,0.8958
191028,,,1000,1000.0,104.9222,,,,,,,
191500,,,,,,0.0006,-102.9779,0.6387,0.0006,0.9686,34.3116,0.4206
192000,,,,,,0.0006,-103.3999,0.5873,0.0006,2.1304,66.0099,0.4705
192028,,,1000,1000.0,104.2905,,,,,,,
192500,,,,,,0.0005,-103.2765,0.547,0.0005,1.2756,40.9948,0.614
193000,,,,,,0.0007,-102.9181,1.8021,0.0007,0.2973,11.2671,0.1933
193028,,,1000,1000.0,106.5563,,,,,,,
193500,,,,,,0.0003,-103.2994,0.835,0.0003,0.5465,19.4781,0.4714
194000,,,,,,0.0006,-103.2074,2.0966,0.0006,0.5243,16.2542,0.5544
194028,,,1000,1000.0,105.4531,,,,,,,
194500,,,,,,0.0005,-103.5204,0.669,0.0005,0.8619,38.8002,0.0731
194515,,,487,487.0,104.0736,,,,,,,
195000,,,,,,0.001,-103.2635,6.7046,0.001,0.2744,11.9861,0.6416
195000,1000.0,1000.0,,,,,,,,,,
195500,,,,,,0.0008,-102.5009,1.7777,0.0008,0.4511,26.0896,0.43
195515,,,1000,1000.0,93.0232,,,,,,,
195857,,,342,342.0,103.8728,,,,,,,
196000,,,,,,0.0005,-102.3537,1.2771,0.0005,1.2087,39.1156,0.8828
196500,,,,,,0.0006,-102.0957,1.6803,0.0006,0.2508,22.4598,0.2093
196857,,,1000,1000.0,103.7363,,,,,,,
197000,,,,,,0.0007,-102.762,2.657,0.0007,4.0741,66.9581,1.0227
197500,,,,,,0.0006,-102.3941,3.6106,0.0006,0.6892,43.6845,1.2012
197857,,,1000,1000.0,105.2019,,,,,,,
198000,,,,,,0.001,-102.6954,0.483,0.001,0.2639,18.2113,0.2383
198500,,,,,,0.0004,-103.0464,2.3379,0.0004,0.2892,20.3842,1.3107
198857,,,1000,1000.0,107.4107,,,,,,,
199000,,,,,,0.0005,-102.8483,0.804,0.0005,0.5906,30.4463,2.3003
199500,,,,,,0.0004,-103.199,1.59,0.0004,0.4914,20.8006,2.1345
199857,,,1000,1000.0,106.0906,,,,,,,
200000,,,,,,0.0009,-102.6658,1.3644,0.0009,2.3651,72.4339,1.3209
200000,1000.0,1000.0,,,,,,,,,,
200500,,,,,,0.0005,-103.2897,2.0035,0.0005,0.2427,18.7643,1.7449
200857,,,1000,1000.0,91.9061,,,,,,,
201000,,,,,,0.0008,-102.9102,2.0519,0.0008,4.5935,151.7942,1.3786
201500,,,,,,0.0006,-103.0418,0.7428,0.0006,1.8769,60.1951,3.8944
201857,,,1000,1000.0,105.4287,,,,,,,
202000,,,,,,0.0008,-103.2705,4.3057,0.0008,0.8861,31.6019,1.6179
202500,,,,,,0.0005,-103.0377,0.5171,0.0005,0.4666,28.079,4.0989
202857,,,1000,1000.0,106.4052,,,,,,,
203000,,,,,,0.0007,-103.4433,0.781,0.0007,0.5862,41.6471,1.3062
203000,,,143,143.0,106.1798,,,,,,,
203190,,,190,190.0,106.6634,,,,,,,
203360,,,170,170.0,107.8058,,,,,,,
203500,,,,,,0.0005,-103.1395,1.5452,0.0005,0.3864,23.3539,0.6388
204000,,,,,,0.0008,-102.8756,1.8059,0.0008,4.6887,119.8806,2.2528
204360,,,1000,1000.0,107.7613,,,,,,,
204500,,,,,,0.0011,-102.3842,0.6984,0.0011,0.7153,45.8894,2.1262
205000,,,,,,0.0007,-103.0756,3.7396,0.0007,0.4521,34.328,1.0056
205000,1000.0,1000.0,,,,,,,,,,
205360,,,1000,1000.0,93.159,,,,,,,
205500,,,,,,0.0005,-103.1937,1.5011,0.0005,0.2772,15.7623,3.9925
206000,,,,,,0.0006,-103.3771,2.5111,0.0006,1.333,43.6362,3.9924
206360,,,1000,1000.0,106.0321,,,,,,,
206500,,,,,,0.0007,-103.6129,1.0931,0.0007,0.5486,32.3185,3.9517
207000,,,,,,0.0009,-104.268,3.7486,0.0009,1.8275,58.7691,2.3356
207360,,,1000,1000.0,107.3881,,,,,,,
207500,,,,,,0.0008,-103.832,1.5662,0.0008,1.2843,94.6449,0.7836
208000,,,,,,0.0019,-104.5404,1.9775,0.0019,0.1353,15.0073,1.0619
208360,,,1000,1000.0,104.9652,,,,,,,
208500,,,,,,0.0008,-105.6457,0.8358,0.0008,2.1312,109.1218,1.1831
209000,,,,,,0.0009,-106.3137,0.7775,0.0009,0.6429,24.1214,0.5602
209360,,,1000,1000.0,106.5979,,,,,,,
209500,,,,,,0.0008,-107.5584,1.2297,0.0008,0.476,19.7941,0.743
210000,,,,,,0.0007,-107.4388,0.5874,0.0007,1.3453,73.6069,1.404
210000,1000.0,1000.0,,,,,,,,,,
210360,,,1000,1000.0,94.8584,,,,,,,
210500,,,,,,0.0006,-107.7173,2.681,0.0006,1.0569,37.8286,2.1568
211000,,,,,,0.0008,-107.1068,1.0291,0.0008,0.2955,30.6368,1.8528
211360,,,1000,1000.0,105.5618,,,,,,,
211500,,,,,,0.0011,-107.0447,1.9058,0.0011,0.6372,35.2171,2.6293
212000,,,,,,0.0006,-107.374,8.0873,0.0006,0.9581,63.4682,5.7865
212360,,,1000,1000.0,105.5159,,,,,,,
212500,,,,,,0.0014,-107.3256,2.7624,0.0014,0.1591,26.5266,2.0177
213000,,,,,,0.0009,-106.6974,2.0301,0.0009,0.9885,60.5139,2.1996
213360,,,1000,1000.0,108.3304,,,,,,,
213500,,,,,,0.0009,-106.6598,1.7322,0.0009,0.5437,37.2905,0.4031
214000,,,,,,0.0008,-107.3072,2.0155,0.0008,0.1904,17.6481,2.208
214360,,,1000,1000.0,105.4929,,,,,,,
214500,,,,,,0.001,-106.7703,3.3705,0.001,1.9531,98.4856,1.1138
215000,,,,,,0.0005,-106.6877,1.0969,0.0005,0.3847,32.9663,2.5358
215000,1000.0,1000.0,,,,,,,,,,
215360,,,1000,1000.0,91.5229,,,,,,,
215500,,,,,,0.0009,-106.5989,4.3494,0.0009,0.8981,44.0161,0.6265
216000,,,,,,0.0005,-106.5516,3.4683,0.0005,0.5679,20.8892,3.7747
216360,,,1000,1000.0,106.0945,,,,,,,
216500,,,,,,0.0008,-106.3188,2.2095,0.0008,0.9034,34.6163,0.635
217000,,,,,,0.0007,-105.8938,1.3176,0.0007,0.6211,24.9432,4.1091
217360,,,1000,1000.0,105.0838,,,,,,,
217500,,,,,,0.001,-106.3024,2.2065,0.001,1.2689,51.2831,2.1193
218000,,,,,,0.0006,-106.2708,1.2459,0.0006,0.7847,41.1565,1.0246
218360,,,1000,1000.0,104.0688,,,,,,,
218500,,,,,,0.0011,-106.2739,4.6917,0.0011,0.3315,21.5165,0.4739
219000,,,,,,0.0006,-106.3687,1.2746,0.0006,1.1992,34.0996,1.708
219360,,,1000,1000.0,106.628,,,,,,,
219500,,,,,,0.0009,-106.1776,1.954,0.0009,0.2211,19.5342,1.063
220000,,,,,,0.0009,-106.0119,3.3901,0.0009,1.6862,71.4094,0.7518
220000,1000.0,1000.0,,,,,,,,,,
220360,,,1000,1000.0,92.5839,,,,,,,
220500,,,,,,0.0007,-105.8728,4.6189,0.0007,2.1664,62.5886,1.5043
221000,,,,,,0.0011,-105.3648,3.2966,0.0011,0.527,31.6389,0.5388
221360,,,1000,1000.0,105.835,,,,,,,
221500,,,,,,0.0008,-105.7931,1.2712,0.0008,1.8642,56.8008,0.5798
222000,,,,,,0.0011,-104.9496,1.5708,0.0011,0.67,45.3771,0.4491
222360,,,1000,1000.0,107.2542,,,,,,,
222500,,,,,,0.0007,-104.792,0.7005,0.0007,0.8653,31.033,1.5167
223000,,,,,,0.0009,-104.7153,0.5062,0.0009,0.702,16.1932,0.8359
223360,,,1000,1000.0,105.4826,,,,,,,
223500,,,,,,0.0005,-105.1223,3.3131,0.0005,0.2464,25.7618,0.2399
224000,,,,,,0.0005,-104.4975,1.2779,0.0005,0.185,18.3454,0.8004
224360,,,1000,1000.0,104.6191,,,,,,,
224500,,,,,,0.0006,-104.6443,0.6175,0.0006,0.3572,22.252,0.4797
225000,,,,,,0.0005,-104.7169,1.0775,0.0005,0.3919,37.291,0.4196
225000,1000.0,1000.0,,,,,,,,,,
225360,,,1000,1000.0,93.7921,,,,,,,
225500,,,,,,0.0005,-104.66,1.4487,0.0005,2.9924,46.9382,0.288
226000,,,,,,0.0005,-104.2099,4.8957,0.0005,0.3676,20.2234,0.9893
226360,,,1000,1000.0,106.1442,,,,,,,
226500,,,,,,0.0003,-104.6076,1.0737,0.0003,0.1003,8.3467,0.8301
227000,,,,,,0.0004,-104.0268,3.9138,0.0004,0.2678,19.9137,0.4017
227360,,,1000,1000.0,104.6774,,,,,,,
227500,,,,,,0.0007,-104.37,0.5907,0.0007,0.3551,18.3378,0.6149
228000,,,,,,0.0005,-104.6178,1.0289,0.0005,0.4099,25.9511,2.5289
228360,,,1000,1000.0,103.9169,,,,,,,
228500,,,,,,0.0004,-104.5544,0.5121,0.0004,0.0277,13.242,0.9159
229000,,,,,,0.0005,-104.0355,3.1708,0.0005,0.444,32.0968,0.3694
229302,,,942,942.0,108.0659,,,,,,,
229500,,,,,,0.0005,-103.9194,1.3624,0.0005,0.5444,27.697,3.7541
230000,,,,,,0.0005,-103.8794,1.4446,0.0005,0.0785,11.5558,1.6522
230000,1000.0,1000.0,,,,,,,,,,
230302,,,1000,1000.0,93.367,,,,,,,
230500,,,,,,0.0007,-104.1472,1.4533,0.0007,0.3727,25.6843,0.7298
231000,,,,,,0.0005,-104.3953,0.9577,0.0005,3.2495,89.0469,1.6656
231302,,,1000,1000.0,107.089,,,,,,,
231500,,,,,,0.0006,-104.4899,4.1259,0.0006,0.3545,21.4313,0.997
232000,,,,,,0.0006,-103.6482,8.8731,0.0006,0.4729,46.5961,1.3131
232302,,,1000,1000.0,105.7315,,,,,,,
232500,,,,,,0.0005,-103.6588,1.4413,0.0005,0.4814,23.9631,3.2957
233000,,,,,,0.0007,-103.8083,2.6276,0.0007,0.1395,15.4653,2.3507
233302,,,1000,1000.0,105.3024,,,,,,,
233500,,,,,,0.0005,-103.5673,2.3773,0.0005,0.8713,39.4688,0.8266
234000,,,,,,0.0009,-103.8997,5.3486,0.0009,2.2607,64.2174,1.3059
234302,,,1000,1000.0,103.5043,,,,,,,
234500,,,,,,0.0004,-103.6745,7.1443,0.0004,0.0686,11.7046,2.3418
235000,,,,,,0.0006,-103.6592,0.8506,0.0006,0.7403,33.7484,2.1628
235000,1000.0,1000.0,,,,,,,,,,
235302,,,1000,1000.0,92.9766,,,,,,,
235500,,,,,,0.001,-103.0578,1.0527,0.001,0.3902,23.5033,1.0091
236000,,,,,,0.0005,-103.9653,0.8286,0.0005,0.1627,13.785,1.4048
236302,,,1000,1000.0,105.8845,,,,,,,
236500,,,,,,0.0008,-103.5324,5.1064,0.0008,0.6103,28.8502,2.324
237000,,,,,,0.0008,-102.8338,2.9393,0.0008,7.1998,112.1689,1.178
237302,,,1000,1000.0,104.7853,,,,,,,
237500,,,,,,0.0009,-103.291,6.1414,0.0009,0.7305,33.5138,3.8798
238000,,,,,,0.0011,-103.1235,3.1777,0.0011,1.0972,61.0471,1.1008
238302,,,1000,1000.0,104.8615,,,,,,,
238500,,,,,,0.0012,-102.8401,1.4869,0.0012,0.4947,58.8829,2.637
239000,,,,,,0.0007,-102.6313,1.0057,0.0007,0.1789,30.8743,0.9358
239302,,,1000,1000.0,106.631,,,,,,,
239500,,,,,,0.0006,-103.2015,0.8993,0.0006,0.4316,23.8351,2.805
240000,,,,,,0.0012,-102.8826,1.946,0.0012,0.3618,24.9998,1.311
240000,1000.0,1000.0,,,,,,,,,,
240302,,,1000,1000.0,92.6203,,,,,,,
240500,,,,,,0.001,-102.9204,1.3666,0.001,0.2681,26.6599,3.3588
241000,,,,,,0.0009,-103.0784,2.9891,0.0009,1.9271,41.6407,2.166
241302,,,1000,1000.0,108.2433,,,,,,,
241500,,,,,,0.0008,-102.937,7.863,0.0008,0.1781,17.8472,2.7522
242000,,,,,,0.0005,-103.2877,0.828,0.0005,0.5739,36.2916,4.7797
242302,,,1000,1000.0,108.1829,,,,,,,
242500,,,,,,0.0007,-103.113,2.6704,0.0007,0.734,22.8826,0.7237
243000,,,,,,0.0006,-103.3953,4.2482,0.0006,0.2101,15.2348,3.604
243302,,,1000,1000.0,106.4552,,,,,,,
243500,,,,,,0.0004,-103.3304,1.8269,0.0004,0.8069,30.5566,3.2875
244000,,,,,,0.0007,-103.1384,0.9611,0.0007,0.2628,20.5451,2.1553
244302,,,1000,1000.0,107.0058,,,,,,,
244500,,,,,,0.0007,-103.2295,3.3464,0.0007,1.7744,49.474,0.8465
245000,,,,,,0.0007,-103.0632,1.5793,0.0007,1.6149,49.7519,3.9833
245000,1000.0,1000.0,,,,,,,,,,
245302,,,1000,1000.0,93.1901,,,,,,,
245500,,,,,,0.0006,-102.6249,3.5581,0.0006,1.2581,95.521,1.4343
246000,,,,,,0.0005,-102.8649,0.5133,0.0005,0.2217,35.3417,1.6859
246302,,,1000,1000.0,106.9049,,,,,,,
246500,,,,,,0.0007,-102.9128,1.4029,0.0007,1.5513,43.994,0.7982
247000,,,,,,0.0006,-102.6988,7.4161,0.0006,1.0475,104.1938,0.3079
247302,,,1000,1000.0,106.749,,,,,,,
247500,,,,,,0.0005,-102.6571,2.1744,0.0005,0.3727,36.8437,0.8308
248000,,,,,,0.0004,-102.6708,4.242,0.0004,0.3064,18.5326,3.0103
248302,,,1000,1000.0,107.6276,,,,,,,
248500,,,,,,0.0005,-102.5844,1.4386,0.0005,0.4377,23.0604,1.218
249000,,,,,,0.0009,-102.6656,1.4202,0.0009,0.6263,29.2909,2.4918
249302,,,1000,1000.0,106.8868,,,,,,,
249500,,,,,,0.0004,-102.6164,4.0717,0.0004,0.0826,9.4987,1.621
250000,,,,,,0.0006,-102.4215,0.4779,0.0006,0.1826,8.3742,1.0386
250000,1000.0,1000.0,,,,,,,,,,
250302,,,1000,1000.0,93.677,,,,,,,
250500,,,,,,0.0004,-102.1752,0.3861,0.0004,0.1876,19.895,1.5391
251000,,,,,,0.0005,-102.4011,3.9692,0.0005,0.0993,7.4981,1.2729
251302,,,1000,1000.0,106.894,,,,,,,
251500,,,,,,0.0006,-102.1878,1.5242,0.0006,0.3615,16.1514,1.8271
252000,,,,,,0.0009,-102.3423,0.742,0.0009,0.0885,12.9774,1.1441
252302,,,1000,1000.0,106.3573,,,,,,,
252500,,,,,,0.0008,-102.2572,1.7043,0.0008,1.6258,47.6512,0.2368
253000,,,,,,0.0013,-101.6831,4.4191,0.0013,0.0663,19.1958,0.4576
253302,,,1000,1000.0,108.1423,,,,,,,
253500,,,,,,0.0005,-102.1063,0.9017,0.0005,0.096,8.225,0.9517
254000,,,,,,0.0009,-101.8904,1.0977,0.0009,0.1199,13.1658,1.9657
254302,,,1000,1000.0,106.6656,,,,,,,
254500,,,,,,0.0005,-102.0365,1.1804,0.0005,0.2032,15.1701,1.6644
255000,,,,,,0.0005,-101.9968,0.4293,0.0005,0.0821,6.0913,0.9273
255000,1000.0,1000.0,,,,,,,,,,
255302,,,1000,1000.0,92.8161,,,,,,,
255500,,,,,,0.0007,-101.8896,0.5902,0.0007,3.4952,148.1573,1.7364
256000,,,,,,0.0005,-101.8848,0.8833,0.0005,0.0414,16.7487,0.3578
256302,,,1000,1000.0,106.3983,,,,,,,
256500,,,,,,0.001,-101.8868,1.6368,0.001,0.1725,18.6886,1.9512
257000,,,,,,0.001,-101.7534,2.5448,0.001,0.1237,6.0731,0.9479
257302,,,1000,1000.0,107.1827,,,,,,,
257500,,,,,,0.0005,-102.0609,1.7975,0.0005,0.9264,37.8515,0.5413
258000,,,,,,0.0009,-101.6332,1.5493,0.0009,0.1603,7.8781,0.6785
258302,,,1000,1000.0,104.3907,,,,,,,
258500,,,,,,0.0008,-101.9902,0.687,0.0008,0.0628,14.5178,0.5772
259000,,,,,,0.0005,-101.7127,0.4506,0.0005,0.0745,12.3912,0.3215
259302,,,1000,1000.0,106.4799,,,,,,,
259500,,,,,,0.0011,-101.3738,2.4445,0.0011,0.3156,14.4273,1.2938
260000,,,,,,0.0004,-101.6518,0.5503,0.0004,0.1976,11.8392,0.5489
260000,1000.0,1000.0,,,,,,,,,,
260302,,,1000,1000.0,93.3272,,,,,,,
