env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
27686,,,157,323.7971,82.3913,,,,,,,,,,
27712,,,26,28.6822,80.8003,,,,,,,,,,
27730,,,18,17.7067,80.869,,,,,,,,,,
27871,,,141,300.0,81.6278,,,,,,,,,,
28000,,,,,,0.5113,0.765,0.1958,-220.432,20.0032,0.0097,-0.3728,156.4852,6660.8584,8.5203
28023,,,152,325.7353,86.9975,,,,,,,,,,
28177,,,154,330.1773,87.0457,,,,,,,,,,
28312,,,135,303.7961,87.2748,,,,,,,,,,
28457,,,145,319.8077,87.1736,,,,,,,,,,
28500,,,,,,0.5069,0.765,0.1859,-226.3999,12.2454,0.0083,-0.3566,113.8074,3313.4397,6.2261
28601,,,144,324.6787,87.0853,,,,,,,,,,
28632,,,31,38.5938,87.0023,,,,,,,,,,
28779,,,147,322.0985,86.6825,,,,,,,,,,
28790,,,11,9.7817,87.034,,,,,,,,,,
28924,,,134,313.7891,87.1419,,,,,,,,,,
29000,,,,,,0.5081,0.7592,0.1841,-211.8187,6.8134,0.0094,-0.3595,68.879,2622.4126,5.7172
29048,,,124,300.1361,87.1567,,,,,,,,,,
29062,,,14,13.8389,87.5216,,,,,,,,,,
29200,,,138,310.4111,87.1783,,,,,,,,,,
