env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
14300,,,50,-57.468,100.3961,,,,,,,,,
14350,,,50,-52.6432,100.4981,,,,,,,,,
14400,,,50,-58.2884,100.3991,,,,,,,,,
14450,,,50,-44.2306,100.5459,,,,,,,,,
14500,,,,,,0.4975,0.6838,0.0054,17.9589,0.5901,0.0292,0.01,0.8109,0.0633
14500,,,50,-58.8358,100.2977,,,,,,,,,
14550,,,50,-54.5617,100.5099,,,,,,,,,
14600,,,50,-58.1116,100.6295,,,,,,,,,
14650,,,50,-44.82,100.2639,,,,,,,,,
14700,,,50,-55.4535,99.733,,,,,,,,,
14750,,,50,-57.5506,94.0043,,,,,,,,,
14800,,,50,-56.3468,94.2248,,,,,,,,,
14850,,,50,-62.705,93.935,,,,,,,,,
14900,,,50,-54.3635,93.9211,,,,,,,,,
14950,,,50,-60.0454,93.4821,,,,,,,,,
15000,,,,,,0.5032,0.6768,0.0055,18.3194,0.5925,0.0316,0.0103,0.5651,0.0207
15000,-11.5814,50.0,,,,,,,,,,,,
15000,,,50,-54.6087,77.8198,,,,,,,,,
15050,,,50,-54.1145,93.5433,,,,,,,,,
15100,,,50,-58.5112,93.8799,,,,,,,,,
15150,,,50,-53.1644,93.599,,,,,,,,,
15200,,,50,-47.5202,94.0081,,,,,,,,,
15250,,,50,-63.0212,94.0289,,,,,,,,,
15300,,,50,-55.3367,93.4133,,,,,,,,,
15350,,,50,-58.3059,94.0102,,,,,,,,,
15400,,,50,-57.7739,93.7324,,,,,,,,,
15450,,,50,-54.3362,93.869,,,,,,,,,
15500,,,,,,0.5003,0.6746,0.006,18.7534,0.6645,0.031,0.0111,1.7547,0.1114
15500,,,50,-53.6978,93.6616,,,,,,,,,
15550,,,50,-55.4967,93.1723,,,,,,,,,
15600,,,50,-51.5331,93.755,,,,,,,,,
