env_steps,return,length,train/length,train/return,FPS,op-kl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
145500,,,,,,-128.5541,-66.4537,458.3289,-128.5541,3.7244,85.4947,2.5649
145584,,,85,88.5858,99.7876,,,,,,,
145680,,,96,100.2826,99.5922,,,,,,,
145733,,,53,-68.5199,99.3006,,,,,,,
145750,,,17,14.6331,95.2263,,,,,,,
145788,,,38,45.8745,96.252,,,,,,,
145806,,,18,8.3808,96.3504,,,,,,,
145918,,,112,-13.1937,96.3793,,,,,,,
145942,,,24,-10.9789,96.3622,,,,,,,
145982,,,40,17.5733,96.4702,,,,,,,
146000,,,,,,-128.1286,-64.4572,429.5632,-128.1286,4.6075,90.9956,1.9895
146017,,,35,16.4548,96.192,,,,,,,
146057,,,40,38.6166,96.3094,,,,,,,
146111,,,54,44.5778,95.9886,,,,,,,
146132,,,21,14.0789,96.0595,,,,,,,
146153,,,21,15.3793,95.6329,,,,,,,
146252,,,99,18.1659,96.0455,,,,,,,
146277,,,25,33.2099,96.1647,,,,,,,
146315,,,38,12.4556,96.1978,,,,,,,
146406,,,91,85.6734,96.2302,,,,,,,
146438,,,32,10.1583,96.1555,,,,,,,
146500,,,,,,-127.9792,-66.4403,400.2635,-127.9792,5.0818,100.2061,2.2002
146509,,,71,111.1742,95.8816,,,,,,,
146528,,,19,11.8764,95.741,,,,,,,
146572,,,44,6.0131,95.8121,,,,,,,
146615,,,43,51.2394,96.2402,,,,,,,
146677,,,62,40.1995,96.2237,,,,,,,
146738,,,61,61.6044,96.2908,,,,,,,
146800,,,62,50.3885,96.0869,,,,,,,
146821,,,21,15.1856,96.1974,,,,,,,
146882,,,61,48.1986,96.3275,,,,,,,
146904,,,22,11.8534,96.3448,,,,,,,
146939,,,35,6.658,96.242,,,,,,,
146957,,,18,11.6329,96.6417,,,,,,,
146970,,,13,2.5316,95.698,,,,,,,
147000,,,,,,-128.62,-68.217,346.045,-128.62,4.4196,85.5095,2.1913
147071,,,101,95.0175,95.8713,,,,,,,
147105,,,34,14.5479,95.8485,,,,,,,
147124,,,19,-0.159,95.6511,,,,,,,
147173,,,49,12.8576,95.6155,,,,,,,
147180,,,7,-1.2612,95.5251,,,,,,,
147198,,,18,8.4813,96.0568,,,,,,,
147213,,,15,10.9257,96.0362,,,,,,,
147256,,,43,29.5419,95.5776,,,,,,,
147307,,,51,25.8626,96.0811,,,,,,,
147335,,,28,18.9675,96.1379,,,,,,,
147477,,,142,13.4907,96.3272,,,,,,,
147500,,,,,,-128.4389,-70.1881,497.7809,-128.4389,4.5389,100.5587,2.3002
147567,,,90,41.5053,95.8945,,,,,,,
147637,,,70,36.0625,95.8355,,,,,,,
147663,,,26,-8.8708,95.84,,,,,,,
147720,,,57,83.9674,96.1357,,,,,,,
147802,,,82,59.3263,96.0444,,,,,,,
148000,,,,,,-128.3741,-68.5079,458.4053,-128.3741,4.5135,117.5101,1.9159
148500,,,,,,-128.3387,-73.8456,511.6079,-128.3387,4.1851,84.7305,2.414
148802,,,1000,-931.8425,98.797,,,,,,,
148814,,,12,-0.3039,99.0478,,,,,,,
148853,,,39,30.4471,98.1493,,,,,,,
148930,,,77,72.8003,96.1424,,,,,,,
148960,,,30,21.1078,96.114,,,,,,,
149000,,,,,,-128.7462,-69.2679,438.4802,-128.7462,5.9274,84.9318,2.1956
149013,,,53,45.3365,97.3975,,,,,,,
149050,,,37,33.6706,99.3478,,,,,,,
149071,,,21,5.2803,99.0822,,,,,,,
149121,,,50,33.8252,99.6291,,,,,,,
149168,,,47,27.4649,99.3774,,,,,,,
149247,,,79,47.4451,99.5874,,,,,,,
149289,,,42,48.223,99.663,,,,,,,
149319,,,30,22.3484,99.9165,,,,,,,
149393,,,74,62.4548,99.508,,,,,,,
149434,,,41,56.6437,99.7615,,,,,,,
149500,,,,,,-128.8826,-69.0986,425.1409,-128.8826,4.7098,78.6548,2.3868
149500,,,66,30.994,99.5299,,,,,,,
149533,,,33,42.2843,99.8598,,,,,,,
149575,,,42,38.613,99.6739,,,,,,,
149605,,,30,26.9306,99.9152,,,,,,,
149621,,,16,13.2171,99.7158,,,,,,,
149642,,,21,-2.9324,99.7949,,,,,,,
149709,,,67,54.5286,99.4946,,,,,,,
149730,,,21,-0.4516,99.7933,,,,,,,
149807,,,77,42.9171,99.8645,,,,,,,
149843,,,36,24.7217,99.4537,,,,,,,
149948,,,105,43.3086,99.8213,,,,,,,
149996,,,48,9.0449,99.7613,,,,,,,
150000,,,,,,-128.6213,-72.3906,376.3883,-128.6213,4.759,118.272,2.0248
150000,-22.0219,144.5,,,,,,,,,,
150500,,,,,,-128.6423,-69.7115,473.3542,-128.6423,6.7203,145.4702,2.3805
150996,,,1000,-998.637,93.4011,,,,,,,
151000,,,,,,-129.3083,-70.7073,538.6964,-129.3083,4.7869,86.8086,2.1723
151011,,,15,5.0634,99.3258,,,,,,,
151056,,,45,48.7613,99.5337,,,,,,,
151113,,,57,52.5093,99.6878,,,,,,,
151404,,,291,262.2159,99.5559,,,,,,,
151489,,,85,58.4101,99.6285,,,,,,,
151500,,,,,,-128.834,-75.0993,497.4393,-128.834,5.3475,87.5594,2.206
151598,,,109,80.0575,99.7239,,,,,,,
151633,,,35,50.7464,99.2476,,,,,,,
151844,,,211,212.4952,98.4116,,,,,,,
151885,,,41,45.2032,99.4569,,,,,,,
151903,,,18,13.5092,99.7329,,,,,,,
152000,,,,,,-128.9326,-73.6626,384.6857,-128.9326,4.9593,96.0626,2.119
152023,,,120,96.5621,99.3543,,,,,,,
152081,,,58,42.8583,99.5446,,,,,,,
152500,,,,,,-128.9903,-70.7312,511.318,-128.9903,5.031,79.5174,1.9417
153000,,,,,,-128.9555,-75.4946,580.6755,-128.9555,5.115,59.363,2.3785
153081,,,1000,-326.5935,99.5379,,,,,,,
153293,,,212,125.6657,99.7776,,,,,,,
153317,,,24,12.275,99.7625,,,,,,,
153481,,,164,156.1371,99.6437,,,,,,,
153500,,,,,,-129.0457,-75.5848,508.177,-129.0457,6.6206,148.1483,2.3387
153615,,,134,131.1921,99.6896,,,,,,,
153662,,,47,45.503,96.1778,,,,,,,
153694,,,32,31.0104,96.4877,,,,,,,
153775,,,81,58.9611,96.3868,,,,,,,
153879,,,104,69.1542,96.2025,,,,,,,
154000,,,,,,-129.0101,-75.2239,572.0032,-129.0101,5.5596,138.9612,2.0622
154500,,,,,,-129.0735,-77.0488,348.3527,-129.0735,5.1333,116.5682,2.3613
154879,,,1000,-856.8223,95.7747,,,,,,,
155000,,,,,,-128.7804,-79.9498,470.0503,-128.7804,7.4294,136.1264,2.2585
155000,42.2803,219.4,,,,,,,,,,
155183,,,304,343.2635,75.1959,,,,,,,
155500,,,,,,-129.4103,-77.421,534.5112,-129.4103,4.8511,97.426,1.9471
156000,,,,,,-129.537,-78.3118,402.0174,-129.537,5.2244,74.8364,2.1619
156183,,,1000,745.4657,99.0442,,,,,,,
156500,,,,,,-129.2665,-80.0071,394.5959,-129.2665,4.359,56.0495,2.0373
157000,,,,,,-129.3411,-79.0591,452.714,-129.3411,5.4965,85.6064,2.3562
157183,,,1000,-414.8253,96.6881,,,,,,,
157263,,,80,73.9716,99.2242,,,,,,,
157500,,,,,,-129.7216,-80.8013,547.4255,-129.7216,5.1177,103.8498,2.0987
158000,,,,,,-129.3665,-83.3462,511.889,-129.3665,6.7522,101.8108,2.4752
158263,,,1000,-209.5873,96.1495,,,,,,,
158347,,,84,143.7935,95.7919,,,,,,,
158500,,,,,,-128.9698,-78.8176,536.0613,-128.9698,4.9961,107.3252,2.2578
159000,,,,,,-129.2608,-82.0646,561.5311,-129.2608,5.872,137.5919,2.7255
159347,,,1000,-316.3956,99.365,,,,,,,
159500,,,,,,-129.7733,-81.5811,509.2151,-129.7733,6.3411,143.491,2.3862
160000,,,,,,-129.3067,-81.31,656.9224,-129.3067,5.9565,97.1044,2.7427
160000,131.8575,494.3,,,,,,,,,,
160347,,,1000,231.4433,81.5082,,,,,,,
160500,,,,,,-129.1887,-85.9149,671.6328,-129.1887,6.9207,87.8926,2.7104
161000,,,,,,-129.4767,-82.2079,541.2424,-129.4767,7.3016,104.4826,2.8024
161219,,,872,962.2316,96.406,,,,,,,
161399,,,180,157.0541,96.51,,,,,,,
161500,,,,,,-129.7473,-84.2991,549.2906,-129.7473,5.5138,66.6746,2.5944
161794,,,395,436.1049,96.4084,,,,,,,
162000,,,,,,-129.3088,-88.7837,594.4243,-129.3088,12.8456,188.9706,2.495
162154,,,360,95.9284,96.2518,,,,,,,
162287,,,133,131.513,96.2196,,,,,,,
162500,,,,,,-129.5811,-88.1718,524.6691,-129.5811,5.3223,79.1206,2.5125
163000,,,,,,-129.7354,-86.5614,481.8201,-129.7354,9.2812,92.9398,2.1579
163287,,,1000,393.7345,96.2329,,,,,,,
163348,,,61,91.7799,96.3424,,,,,,,
163500,,,,,,-129.5118,-88.4891,585.7665,-129.5118,7.351,103.6231,2.6921
163855,,,507,805.3101,96.3121,,,,,,,
164000,,,,,,-128.7713,-88.5278,666.1729,-128.7713,6.8558,92.7999,2.5609
164500,,,,,,-129.6692,-92.9684,545.538,-129.6692,6.9234,97.2439,2.1857
164651,,,796,1111.2486,96.592,,,,,,,
165000,,,,,,-129.4918,-94.4522,414.176,-129.4918,6.0127,93.2256,2.2102
165000,340.6726,530.2,,,,,,,,,,
165500,,,,,,-129.8661,-92.5934,420.1602,-129.8661,8.4738,115.4229,2.3935
165651,,,1000,-276.4715,79.818,,,,,,,
165743,,,92,106.4749,96.721,,,,,,,
165807,,,64,82.0887,96.6483,,,,,,,
166000,,,,,,-129.8313,-97.5439,445.284,-129.8313,7.009,112.0458,3.2615
166086,,,279,531.0103,96.6476,,,,,,,
166448,,,362,606.7171,96.5246,,,,,,,
166500,,,,,,-129.9373,-97.165,443.2439,-129.9373,6.8967,119.3482,2.7025
167000,,,,,,-129.6317,-97.2214,629.6854,-129.6317,7.7319,143.5202,2.9088
167447,,,999,1764.7141,96.4563,,,,,,,
167500,,,,,,-129.7281,-100.5526,516.9658,-129.7281,7.5519,87.256,2.7403
167574,,,127,174.8662,96.1511,,,,,,,
167782,,,208,287.3179,96.3834,,,,,,,
167864,,,82,87.9533,96.1866,,,,,,,
168000,,,,,,-129.1544,-102.9086,531.6093,-129.1544,8.3602,124.3132,2.9694
168248,,,384,655.0882,97.8017,,,,,,,
168289,,,41,47.3671,96.5387,,,,,,,
168500,,,,,,-129.4157,-104.524,511.9684,-129.4157,8.1139,126.6867,3.9882
168971,,,682,1065.2616,99.2388,,,,,,,
169000,,,,,,-129.8129,-101.3262,467.3849,-129.8129,7.5205,100.24,2.8723
169221,,,250,299.5333,96.3852,,,,,,,
169242,,,21,29.3881,96.6493,,,,,,,
169500,,,,,,-129.4213,-107.6672,480.9254,-129.4213,7.2322,94.5772,2.7235
169752,,,510,919.3633,96.4893,,,,,,,
170000,,,,,,-129.0399,-104.9853,512.1597,-129.0399,7.7676,123.4957,2.6806
170000,332.3738,674.4,,,,,,,,,,
170500,,,,,,-129.2229,-109.2152,425.4312,-129.2229,9.7077,98.9724,3.1336
170752,,,1000,-172.3915,78.5606,,,,,,,
171000,,,,,,-129.0342,-110.2159,512.756,-129.0342,8.7957,121.2714,3.6634
171500,,,,,,-129.1676,-108.8669,501.0237,-129.1676,9.2616,119.798,3.4125
171752,,,1000,-333.9929,96.8958,,,,,,,
171909,,,157,183.0298,96.5699,,,,,,,
172000,,,,,,-129.4607,-111.4085,419.7871,-129.4607,8.1813,120.089,4.1749
172275,,,366,661.135,95.961,,,,,,,
172500,,,,,,-129.75,-114.0398,573.8875,-129.75,8.3723,134.7547,2.9265
172739,,,464,811.7622,96.4089,,,,,,,
172846,,,107,174.0192,96.2249,,,,,,,
172994,,,148,231.9203,96.2979,,,,,,,
173000,,,,,,-129.0071,-114.8626,567.3513,-129.0071,9.816,135.3237,3.0535
173500,,,,,,-128.999,-113.1418,525.2867,-128.999,8.5605,136.8304,3.2319
173994,,,1000,286.2716,98.5039,,,,,,,
174000,,,,,,-129.9921,-114.3059,474.5774,-129.9921,9.3289,113.2718,2.898
174042,,,48,66.8946,99.5577,,,,,,,
174102,,,60,34.3059,99.6673,,,,,,,
174204,,,102,107.3286,98.3799,,,,,,,
174500,,,,,,-129.3536,-119.1549,362.6862,-129.3536,9.4031,114.7349,3.0064
174591,,,387,637.5902,99.8614,,,,,,,
174668,,,77,118.4195,99.7319,,,,,,,
174985,,,317,497.9495,97.2406,,,,,,,
175000,,,,,,-129.7664,-121.8835,523.4084,-129.7664,10.9155,139.7451,3.1866
175000,726.8194,489.3,,,,,,,,,,
175144,,,159,233.8206,45.4712,,,,,,,
175312,,,168,342.3647,96.6353,,,,,,,
175464,,,152,210.1531,97.0904,,,,,,,
175500,,,,,,-129.5645,-124.0627,471.0154,-129.5645,9.1162,147.8651,4.2369
176000,,,,,,-129.3059,-121.1486,544.4754,-129.3059,16.2591,245.5378,3.8823
176464,,,1000,-517.5385,97.1961,,,,,,,
176500,,,,,,-129.7531,-123.6055,394.6465,-129.7531,9.9729,179.6632,3.2601
176652,,,188,170.4689,97.137,,,,,,,
177000,,,,,,-129.823,-119.5025,418.7162,-129.823,8.4962,130.9246,3.1422
177500,,,,,,-130.2359,-124.9713,427.9958,-130.2359,8.8883,120.4111,4.0226
177652,,,1000,32.7996,96.7364,,,,,,,
178000,,,,,,-129.6896,-128.1206,504.3386,-129.6896,11.0736,124.9593,3.3681
178500,,,,,,-130.1339,-124.0696,514.1211,-130.1339,10.1731,146.5782,3.5981
178652,,,1000,-823.5726,96.3793,,,,,,,
179000,,,,,,-129.9102,-126.2309,420.0963,-129.9102,9.6039,245.4376,4.0713
179500,,,,,,-130.0668,-131.4153,492.104,-130.0668,11.25,170.985,3.5906
179652,,,1000,138.2035,96.2502,,,,,,,
179696,,,44,73.1123,96.2548,,,,,,,
179770,,,74,104.7454,96.1581,,,,,,,
180000,,,,,,-129.713,-129.6958,475.5725,-129.713,9.2559,178.3965,3.3529
180000,761.648,820.7,,,,,,,,,,
180500,,,,,,-129.9474,-128.3592,525.312,-129.9474,9.5948,160.0488,3.9999
180743,,,973,1350.3193,73.7145,,,,,,,
181000,,,,,,-129.4898,-134.1585,603.7599,-129.4898,9.3186,113.1026,3.6204
181117,,,374,78.992,96.366,,,,,,,
181500,,,,,,-129.6859,-132.7436,479.0162,-129.6859,9.9916,177.803,3.611
182000,,,,,,-129.2902,-136.5748,632.1149,-129.2902,10.4891,169.9847,3.8193
182117,,,1000,-296.0315,95.9646,,,,,,,
182137,,,20,4.5538,96.5011,,,,,,,
182500,,,,,,-129.8791,-133.402,525.2522,-129.8791,10.4061,171.0757,4.2104
183000,,,,,,-129.7091,-135.4856,678.7055,-129.7091,10.0031,229.2162,4.0764
183118,,,981,1530.6958,97.0926,,,,,,,
183500,,,,,,-130.7038,-131.8142,670.338,-130.7038,10.4642,151.5663,4.5159
183610,,,492,814.489,96.9335,,,,,,,
183951,,,341,505.411,96.1617,,,,,,,
184000,,,,,,-130.2691,-138.8754,533.856,-130.2691,10.8701,164.2623,4.0894
184268,,,317,553.0183,96.3327,,,,,,,
184500,,,,,,-130.1211,-140.3961,408.1953,-130.1211,9.2902,131.8871,3.8302
184980,,,712,1223.291,96.2095,,,,,,,
185000,,,,,,-130.2999,-140.7746,422.7855,-130.2999,10.6324,174.1231,4.0595
185000,121.1974,494.5,,,,,,,,,,
185287,,,307,404.4794,59.9834,,,,,,,
185500,,,,,,-130.2593,-142.5884,432.8785,-130.2593,9.6898,177.1927,4.6774
186000,,,,,,-130.2681,-144.0315,524.5685,-130.2681,9.6145,164.5442,3.3357
186287,,,1000,-203.383,96.2795,,,,,,,
186500,,,,,,-130.45,-143.2297,443.2433,-130.45,10.3217,208.4114,3.6797
186523,,,236,382.7014,96.0357,,,,,,,
187000,,,,,,-129.9995,-152.3932,458.1113,-129.9995,10.9191,227.6504,4.1094
187500,,,,,,-130.4512,-149.6325,485.3733,-130.4512,11.5239,215.8722,3.918
187523,,,1000,-262.2797,96.0369,,,,,,,
188000,,,,,,-130.7454,-147.7872,546.2684,-130.7454,11.2381,190.2348,3.5405
188500,,,,,,-130.3821,-143.6418,582.0716,-130.3821,17.9674,217.5999,4.1838
188523,,,1000,-418.9104,96.241,,,,,,,
189000,,,,,,-130.3479,-147.5368,614.7565,-130.3479,12.0514,196.622,3.7272
189500,,,,,,-131.2419,-145.0183,539.9218,-131.2419,10.957,226.5138,3.5305
189523,,,1000,115.9334,96.2457,,,,,,,
190000,,,,,,-130.9736,-150.7032,452.7286,-130.9736,11.3236,197.5299,4.3155
190000,291.9492,514.5,,,,,,,,,,
190500,,,,,,-130.4354,-146.8316,452.1414,-130.4354,10.9176,189.8569,4.1786
190523,,,1000,1445.7634,80.8894,,,,,,,
190638,,,115,172.3298,96.2288,,,,,,,
191000,,,,,,-130.8526,-146.2685,495.3307,-130.8526,11.0465,255.5214,3.9734
191500,,,,,,-130.6937,-149.9649,485.6702,-130.6937,10.2058,212.5595,3.9921
191638,,,1000,-431.1357,96.1496,,,,,,,
192000,,,,,,-130.9178,-145.1107,466.8082,-130.9178,8.4912,153.9236,4.0181
192500,,,,,,-130.9502,-150.7208,746.7537,-130.9502,9.5827,150.647,3.7948
192638,,,1000,-125.5065,96.1262,,,,,,,
192677,,,39,-12.5588,96.3678,,,,,,,
193000,,,,,,-131.3226,-150.5745,539.0983,-131.3226,10.8094,231.3661,4.6531
193500,,,,,,-130.9845,-154.5085,550.0114,-130.9845,11.4152,195.9769,3.853
193677,,,1000,-142.5517,99.2502,,,,,,,
193715,,,38,38.153,100.3272,,,,,,,
194000,,,,,,-130.6812,-157.8728,718.137,-130.6812,10.5725,244.7824,4.2471
194110,,,395,745.4926,99.863,,,,,,,
194184,,,74,129.7345,99.8616,,,,,,,
194243,,,59,39.1242,96.5396,,,,,,,
194352,,,109,164.3267,96.4392,,,,,,,
194500,,,,,,-131.2593,-151.9625,623.0406,-131.2593,9.5967,185.2108,4.6611
195000,,,,,,-131.3266,-153.093,413.9893,-131.3266,16.8753,256.7095,3.7063
195000,656.9854,566.7,,,,,,,,,,
195352,,,1000,1721.1821,80.3861,,,,,,,
195500,,,,,,-131.8423,-161.1463,558.8627,-131.8423,9.8613,224.1207,4.5082
196000,,,,,,-131.2203,-156.1877,543.1125,-131.2203,10.6114,249.2201,4.3926
196109,,,757,1403.258,97.0779,,,,,,,
196500,,,,,,-130.755,-160.207,552.4615,-130.755,10.2755,151.651,3.794
197000,,,,,,-131.9974,-159.7246,585.4035,-131.9974,10.165,178.1416,3.911
197109,,,1000,31.2101,99.7712,,,,,,,
197500,,,,,,-131.2983,-162.8571,393.7385,-131.2983,10.8359,248.6585,4.0249
198000,,,,,,-131.166,-160.8974,611.5966,-131.166,10.3314,192.309,5.2004
198109,,,1000,221.1851,99.1987,,,,,,,
198243,,,134,215.2971,96.2904,,,,,,,
198359,,,116,222.034,97.1268,,,,,,,
198500,,,,,,-131.032,-165.1271,732.2661,-131.032,9.1291,183.24,5.195
198715,,,356,379.9933,96.4866,,,,,,,
199000,,,,,,-130.8449,-160.2835,634.3674,-130.8449,9.6957,242.8628,3.5033
199063,,,348,586.984,96.1964,,,,,,,
199095,,,32,39.8507,96.3272,,,,,,,
199500,,,,,,-130.8232,-166.6703,623.4574,-130.8232,10.6826,216.6143,4.1901
200000,,,,,,-132.4142,-154.1495,469.1757,-132.4142,9.5241,226.6439,3.6237
200000,479.9131,475.2,,,,,,,,,,
200095,,,1000,16.8377,81.8323,,,,,,,
200500,,,,,,-131.5765,-164.891,509.7332,-131.5765,9.2198,223.2623,4.8926
200878,,,783,1478.4382,96.3591,,,,,,,
201000,,,,,,-131.9115,-166.3846,430.0885,-131.9115,9.7655,203.4281,3.8437
201125,,,247,463.4486,96.24,,,,,,,
201196,,,71,40.3482,96.5182,,,,,,,
201500,,,,,,-131.3955,-165.8241,673.6581,-131.3955,11.0817,228.1789,4.4354
202000,,,,,,-131.3592,-171.2146,688.739,-131.3592,9.5997,158.3969,3.7139
202196,,,1000,853.3243,96.353,,,,,,,
202500,,,,,,-132.3378,-171.0708,540.3392,-132.3378,11.446,244.7082,4.5564
202682,,,486,909.8296,99.2605,,,,,,,
202979,,,297,564.8639,97.643,,,,,,,
203000,,,,,,-131.5172,-167.0871,660.9536,-131.5172,9.8761,303.5615,5.3172
203312,,,333,573.8905,96.7032,,,,,,,
203492,,,180,266.0109,97.2181,,,,,,,
203500,,,,,,-131.8831,-166.7757,544.119,-131.8831,10.1108,227.3811,3.6935
203836,,,344,600.3468,96.9725,,,,,,,
204000,,,,,,-131.6573,-172.8079,751.5242,-131.6573,10.2237,202.8322,3.9354
204500,,,,,,-132.3762,-177.0697,660.8127,-132.3762,13.6237,209.399,4.9448
204836,,,1000,1991.3307,96.5122,,,,,,,
205000,,,,,,-131.7055,-174.4629,574.1522,-131.7055,11.7649,303.157,3.863
205000,188.196,386.6,,,,,,,,,,
205030,,,194,279.8755,55.1032,,,,,,,
205500,,,,,,-131.8425,-171.5422,570.4565,-131.8425,11.7672,289.6517,3.7428
206000,,,,,,-132.1807,-179.0163,557.7231,-132.1807,9.0024,171.506,4.9883
206030,,,1000,-906.4814,98.811,,,,,,,
206239,,,209,182.5971,99.8127,,,,,,,
206500,,,,,,-131.4523,-173.8047,574.0479,-131.4523,8.9953,215.2477,3.87
207000,,,,,,-132.3379,-177.7929,503.4911,-132.3379,12.7342,255.8504,4.5328
207239,,,1000,1528.0431,99.7441,,,,,,,
207264,,,25,-8.4595,99.5435,,,,,,,
207500,,,,,,-132.556,-171.852,498.8594,-132.556,9.4997,187.0537,4.3613
207686,,,422,909.3254,96.9051,,,,,,,
207805,,,119,224.0445,96.518,,,,,,,
207924,,,119,234.9637,96.4928,,,,,,,
208000,,,,,,-132.7896,-173.7919,585.3785,-132.7896,9.3677,206.8644,4.6267
208318,,,394,671.0263,99.1954,,,,,,,
208500,,,,,,-131.8003,-178.9467,561.8532,-131.8003,11.1285,189.2509,5.4119
208579,,,261,501.4652,97.1576,,,,,,,
209000,,,,,,-132.1635,-175.1961,689.5161,-132.1635,8.8908,192.4595,4.4678
209500,,,,,,-132.2533,-178.0831,799.6693,-132.2533,9.2168,253.3953,5.0162
209579,,,1000,251.8085,96.237,,,,,,,
210000,,,,,,-132.3259,-176.1085,780.3333,-132.3259,9.8193,188.6983,5.0384
210000,451.6052,747.6,,,,,,,,,,
210500,,,,,,-133.0504,-178.7717,513.9125,-133.0504,10.0408,211.7088,4.5219
210579,,,1000,429.0079,75.099,,,,,,,
210667,,,88,16.5458,96.6537,,,,,,,
211000,,,,,,-132.1309,-174.8876,678.8299,-132.1309,10.1127,269.2211,4.3828
211133,,,466,885.6487,96.3022,,,,,,,
211500,,,,,,-132.2668,-178.2718,507.5249,-132.2668,9.8164,227.516,4.4035
212000,,,,,,-132.5125,-184.5104,439.9814,-132.5125,10.7862,206.7835,4.5333
212133,,,1000,1009.2776,96.254,,,,,,,
212435,,,302,580.865,96.3462,,,,,,,
212500,,,,,,-132.4851,-181.1839,769.1534,-132.4851,8.318,184.4494,4.3149
212530,,,95,198.9405,96.163,,,,,,,
212866,,,336,688.0212,96.7342,,,,,,,
213000,,,,,,-133.0701,-184.3504,555.824,-133.0701,8.4539,239.3722,4.1062
213500,,,,,,-132.8866,-184.5576,604.6709,-132.8866,9.8498,245.0638,5.1036
213520,,,654,1124.1652,97.9912,,,,,,,
213701,,,181,383.0049,96.3673,,,,,,,
213903,,,202,263.3648,96.1249,,,,,,,
214000,,,,,,-132.9172,-186.5438,668.0022,-132.9172,14.3315,303.4977,5.7165
214203,,,300,683.0609,96.2741,,,,,,,
214500,,,,,,-132.7494,-184.6309,634.7509,-132.7494,21.661,199.3758,5.0882
215000,,,,,,-133.7611,-190.3737,587.5589,-133.7611,26.9273,229.8097,5.4898
215000,342.8938,412.9,,,,,,,,,,
215203,,,1000,1295.3662,83.2803,,,,,,,
215500,,,,,,-132.3488,-194.4946,877.3268,-132.3488,9.3461,212.4612,6.2181
216000,,,,,,-133.1225,-189.1497,588.418,-133.1225,9.5206,255.9205,4.4336
216203,,,1000,2077.7823,96.2551,,,,,,,
216273,,,70,116.5489,96.5052,,,,,,,
216500,,,,,,-133.5445,-189.6307,604.1555,-133.5445,11.9718,191.6381,5.3772
217000,,,,,,-133.3854,-188.0568,854.5652,-133.3854,8.7402,202.7481,4.4659
217273,,,1000,56.2091,96.435,,,,,,,
217500,,,,,,-133.4263,-195.688,433.4387,-133.4263,8.8284,251.8939,3.696
217727,,,454,978.4067,96.4766,,,,,,,
218000,,,,,,-133.2835,-195.3447,580.9435,-133.2835,9.5459,252.657,4.7961
218500,,,,,,-133.5389,-193.9121,747.9221,-133.5389,10.0318,215.0493,4.749
218727,,,1000,810.2859,98.2134,,,,,,,
219000,,,,,,-133.499,-193.4703,644.9836,-133.499,11.6677,232.804,4.1157
219500,,,,,,-133.8206,-190.4425,605.686,-133.8206,9.3244,257.1936,5.5676
219727,,,1000,-156.0568,96.1256,,,,,,,
220000,,,,,,-134.1815,-195.645,614.3584,-134.1815,9.5833,225.0425,4.8043
220000,1302.9759,908.8,,,,,,,,,,
220466,,,739,1377.4844,66.9674,,,,,,,
220500,,,,,,-133.9843,-192.5406,497.6573,-133.9843,9.2691,201.4736,5.4779
221000,,,,,,-134.2276,-193.5467,681.4845,-134.2276,8.971,217.3331,4.7286
221466,,,1000,-432.7704,99.515,,,,,,,
221496,,,30,3.2404,99.7448,,,,,,,
221500,,,,,,-133.8189,-190.7248,778.2084,-133.8189,8.0363,179.5547,4.8681
221923,,,427,742.9062,99.6863,,,,,,,
222000,,,,,,-133.5359,-197.3359,879.7631,-133.5359,8.0005,150.8223,4.8997
222257,,,334,789.4763,99.7376,,,,,,,
222500,,,,,,-134.3289,-193.5964,568.5089,-134.3289,9.6384,221.0333,4.4157
222622,,,365,553.5767,97.5606,,,,,,,
222703,,,81,124.1004,96.4774,,,,,,,
223000,,,,,,-134.0778,-195.9186,868.7631,-134.0778,14.1625,241.42,5.2806
223500,,,,,,-134.2327,-197.8507,809.9675,-134.2327,10.2467,201.7505,5.6472
223703,,,1000,-390.735,96.2458,,,,,,,
224000,,,,,,-134.0519,-201.3947,622.4805,-134.0519,9.9033,266.1537,4.4792
224276,,,573,1328.6496,96.3949,,,,,,,
224357,,,81,217.0404,96.2618,,,,,,,
224500,,,,,,-134.059,-202.0088,560.519,-134.059,10.1931,253.0535,5.1112
225000,,,,,,-133.0704,-203.6954,704.6061,-133.0704,11.1751,255.2805,5.347
225000,554.5667,405.9,,,,,,,,,,
225187,,,830,1614.4273,81.8077,,,,,,,
225317,,,130,242.5529,99.7504,,,,,,,
225355,,,38,52.9741,99.6634,,,,,,,
225500,,,,,,-134.4907,-195.6664,632.5632,-134.4907,8.2412,156.3036,3.7827
226000,,,,,,-134.6815,-205.7767,500.477,-134.6815,8.4703,182.0695,4.3604
226319,,,964,2122.1331,99.7054,,,,,,,
226500,,,,,,-134.1089,-205.1338,908.6468,-134.1089,10.0402,207.9074,7.3289
227000,,,,,,-134.3777,-208.7769,704.6625,-134.3777,12.5408,267.8989,4.5906
227319,,,1000,2265.1833,97.0064,,,,,,,
227500,,,,,,-133.9312,-208.8781,639.6385,-133.9312,9.3615,262.4591,5.155
228000,,,,,,-133.5722,-206.3686,758.8741,-133.5722,9.1094,229.4989,4.511
228319,,,1000,262.1314,97.0329,,,,,,,
228393,,,74,76.7987,96.4979,,,,,,,
228500,,,,,,-134.3494,-208.2034,1033.1366,-134.3494,9.0991,187.5982,4.8452
229000,,,,,,-134.2574,-208.8991,773.0801,-134.2574,8.5223,215.0645,5.5462
