env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
1050000,0.9144,13.7,1.0,0.4688,12.5786,0.7673,0.2863,0.0009,592.1538
1060000,0.9194,12.9,1.0,0.5139,12.8205,0.791,0.2866,0.0009,589.9044
1070000,0.9175,13.2,1.0,0.5221,12.5313,0.7945,0.2866,0.0009,588.8552
1080000,0.9337,10.6,1.0,0.5312,12.7065,0.8005,0.2868,0.0009,591.56
1090000,0.9175,13.2,1.0,0.5267,12.4533,0.797,0.2868,0.0009,587.1262
1100000,0.9206,12.7,1.0,0.5006,12.4533,0.7833,0.2875,0.0009,585.8841
1110000,0.9138,13.8,1.0,0.5427,12.5471,0.8055,0.2876,0.0009,587.9559
1120000,0.9275,11.6,1.0,0.5536,12.5,0.8113,0.2876,0.0009,583.266
1130000,0.925,12.0,1.0,0.5674,12.0919,0.8174,0.2878,0.0009,583.7716
1140000,0.9181,13.1,1.0,0.5649,12.7065,0.817,0.2877,0.0009,585.3644
1150000,0.9262,11.8,1.0,0.5375,12.6743,0.8035,0.2885,0.0009,586.3282
1160000,0.9163,13.4,1.0,0.5972,12.7389,0.8344,0.2876,0.0009,581.2556
1170000,0.9163,13.4,1.0,0.5852,12.6582,0.8278,0.2884,0.0009,583.7483
1180000,0.9144,13.7,1.0,0.5917,12.5628,0.8304,0.2884,0.0009,582.5136
1190000,0.9244,12.1,1.0,0.5758,12.6582,0.8228,0.2887,0.0009,582.7682
1200000,0.9412,9.4,1.0,0.6085,12.8866,0.8402,0.2888,0.0009,582.9479
1210000,0.9106,14.3,1.0,0.609,12.7877,0.8402,0.2889,0.0011,585.3216
1220000,0.9319,10.9,1.0,0.5661,12.5156,0.8173,0.2889,0.0009,583.5916
1230000,0.9181,13.1,1.0,0.6603,13.0378,0.867,0.2892,0.0009,579.8002
1240000,0.9213,12.6,1.0,0.6312,12.7877,0.8517,0.2891,0.0009,579.0983
1250000,0.91,14.4,1.0,0.5796,12.4069,0.8238,0.2896,0.0009,580.6913
1260000,0.9338,10.6,1.0,0.5842,12.7714,0.8276,0.2897,0.0009,577.7177
1270000,0.9169,13.3,1.0,0.6171,13.2979,0.8457,0.2907,0.0016,577.3007
1280000,0.9094,14.5,1.0,0.6352,12.5471,0.8532,0.2899,0.0009,579.1744
1290000,0.9119,14.1,1.0,0.5858,12.4844,0.8277,0.29,0.0009,576.6237
1300000,0.9094,14.5,1.0,0.6713,12.5628,0.8719,0.2904,0.0009,577.3873
1310000,0.9237,12.2,1.0,0.6609,12.5,0.8662,0.2902,0.0009,577.3685
1320000,0.9213,12.6,1.0,0.637,12.5156,0.8536,0.2904,0.0009,574.4461
1330000,0.9275,11.6,1.0,0.6585,12.4224,0.8646,0.2904,0.0009,574.5979
1340000,0.9194,12.9,1.0,0.5932,12.5,0.8313,0.291,0.0009,576.4195
1350000,0.9081,14.7,1.0,0.6292,12.3153,0.8498,0.2912,0.0011,577.1091
1360000,0.9231,12.3,1.0,0.6614,12.987,0.8675,0.2906,0.0009,575.0201
1370000,0.9231,12.3,1.0,0.6095,12.5313,0.8396,0.2911,0.0009,577.475
1380000,0.9163,13.4,1.0,0.6662,12.4069,0.8685,0.2913,0.001,574.086
1390000,0.9119,14.1,1.0,0.6249,12.5628,0.848,0.2916,0.0009,574.4288
1400000,0.915,13.6,1.0,0.6393,12.7551,0.8559,0.2921,0.0009,572.8862
1410000,0.9269,11.7,1.0,0.6038,12.5471,0.8369,0.2921,0.001,572.7576
1420000,0.9131,13.9,1.0,0.659,12.4844,0.8652,0.292,0.0009,574.0928
1430000,0.9294,11.3,1.0,0.6508,12.6422,0.8609,0.292,0.0009,572.2716
1440000,0.9263,11.8,1.0,0.637,12.5786,0.8541,0.2922,0.0008,572.1408
1450000,0.9144,13.7,1.0,0.6609,12.6103,0.8663,0.2924,0.0009,573.7465
1460000,0.9325,10.8,1.0,0.626,12.6904,0.849,0.2927,0.0009,573.4105
1470000,0.9187,13.0,1.0,0.6526,12.6422,0.8622,0.2924,0.0009,570.347
1480000,0.9037,15.4,1.0,0.6611,12.5,0.8662,0.2927,0.001,571.5191
1490000,0.9306,11.1,1.0,0.7171,12.5945,0.8955,0.2927,0.0008,572.2742
1500000,0.9175,13.2,1.0,0.679,12.5945,0.8753,0.2934,0.0009,570.3418
1510000,0.9119,14.1,1.0,0.685,12.8205,0.8795,0.2932,0.0008,573.1822
1520000,0.9144,13.7,1.0,0.6714,12.6743,0.872,0.2929,0.0008,568.15
1530000,0.9131,13.9,1.0,0.6618,12.5628,0.8668,0.2935,0.0008,568.9978
1540000,0.9331,10.7,1.0,0.6587,12.8041,0.8656,0.2935,0.0008,572.2984
1550000,0.9288,11.4,1.0,0.7077,12.3762,0.8899,0.2933,0.0008,569.672
1560000,0.9206,12.7,1.0,0.6969,12.5156,0.8849,0.2942,0.0008,562.9908
1570000,0.9187,13.0,1.0,0.6729,13.0378,0.8735,0.2941,0.0008,566.653
1580000,0.9263,11.8,1.0,0.6822,12.6103,0.8777,0.2938,0.0008,562.9028
1590000,0.9262,11.8,1.0,0.6962,12.8041,0.8848,0.2938,0.001,567.4091
1600000,0.9194,12.9,1.0,0.7038,12.8866,0.8892,0.2939,0.0008,569.1123
