env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1930000,0.8517,49.8,0.9,0.9389,21.5983,0.9978,0.03,0.0014,243.8263
1940000,0.9592,14.7,1.0,0.9485,18.5185,1.0,0.0207,0.0014,248.8109
1950000,0.7639,77.8,0.8,0.9329,23.9808,0.9928,0.0602,0.0016,248.6532
1960000,0.0881,295.9,0.1,0.904,34.6021,0.9862,0.4243,0.0018,247.6414
1970000,0.3794,201.8,0.4,0.7113,98.0392,0.8824,0.0144,0.0022,240.5772
1980000,0.5619,143.3,0.6,0.7658,81.9672,0.9344,0.0746,0.002,242.4925
1990000,0.8586,47.3,0.9,0.7925,73.5294,0.9559,0.0131,0.0018,242.5999
2000000,0.4636,175.1,0.5,0.8396,56.8182,0.9773,0.0161,0.0018,242.6333
2010000,0.8367,55.2,0.9,0.8517,51.8135,0.9637,0.0125,0.0019,247.8627
2020000,0.6706,107.8,0.7,0.8821,42.1941,0.9831,0.0114,0.0018,239.8341
2030000,0.7531,81.7,0.8,0.9135,31.1526,1.0,0.0102,0.0017,240.893
2040000,0.6697,108.1,0.7,0.9108,31.6456,0.9937,0.0102,0.0016,246.4117
2050000,0.8603,46.7,0.9,0.9221,28.0112,0.9972,0.0128,0.0015,242.6536
2060000,0.9544,16.4,1.0,0.9356,22.9885,0.9977,0.0098,0.0015,249.3283
2070000,0.8606,46.6,0.9,0.9427,20.5761,0.9979,0.0106,0.0015,242.494
2080000,0.9586,14.9,1.0,0.9435,20.3252,1.0,0.0105,0.0014,248.2746
2090000,0.9586,14.9,1.0,0.935,23.31,0.9977,0.0104,0.0017,245.002
2100000,0.9564,15.7,1.0,0.9473,18.9394,1.0,0.0086,0.0015,248.1665
2110000,0.8586,47.3,0.9,0.9421,20.9644,1.0,0.0088,0.0016,246.2985
2120000,0.9597,14.5,1.0,0.9424,20.6186,1.0,0.0078,0.0016,247.7174
2130000,0.9486,18.5,1.0,0.9459,19.4932,1.0,0.0092,0.0017,240.5149
2140000,0.9553,16.1,1.0,0.9465,19.1205,0.9962,0.0088,0.0018,245.5715
2150000,0.9578,15.2,1.0,0.9445,19.9601,1.0,0.0117,0.0017,253.4224
2160000,0.9583,15.0,1.0,0.9337,23.8095,0.9976,0.0295,0.002,250.896
2170000,0.9575,15.3,1.0,0.9465,19.2678,1.0,0.0107,0.0021,244.8482
2180000,0.8639,45.4,0.9,0.9431,20.4918,1.0,0.0457,0.0022,243.1324
2190000,0.4375,184.5,0.5,0.8939,37.3134,0.9701,0.4311,0.0028,247.1973
2200000,0.1922,262.0,0.2,0.7048,102.0408,0.898,0.011,0.0023,246.2187
2210000,0.7678,80.0,0.9,0.8745,44.843,0.9865,0.017,0.002,249.7221
2220000,0.6664,109.3,0.7,0.9055,33.557,0.9899,0.013,0.0017,244.1096
2230000,0.8561,48.2,0.9,0.9357,23.1481,1.0,0.0122,0.0016,247.6097
2240000,0.7631,78.1,0.8,0.9407,21.322,1.0,0.0149,0.0015,244.2306
2250000,0.8631,45.7,0.9,0.9396,21.692,0.9978,0.0122,0.0015,242.2846
2260000,0.9578,15.2,1.0,0.9435,20.3252,1.0,0.0126,0.0015,246.6378
2270000,0.8594,47.0,0.9,0.9458,19.4932,1.0,0.0142,0.0015,250.9163
2280000,0.9572,15.4,1.0,0.9479,18.7617,1.0,0.0187,0.0016,244.7562
2290000,0.9564,15.7,1.0,0.9374,22.5225,1.0,0.0371,0.0019,245.35
2300000,0.9581,15.1,1.0,0.9467,19.1939,1.0,0.0209,0.0017,239.574
2310000,0.9569,15.5,1.0,0.9492,18.2815,1.0,0.0156,0.0015,242.3094
2320000,0.9483,18.6,1.0,0.9506,17.8571,1.0,0.0116,0.0015,237.2707
2330000,0.9539,16.6,1.0,0.945,19.6464,0.998,0.0217,0.0015,245.4753
2340000,0.8572,47.8,0.9,0.9475,18.9753,1.0,0.042,0.0016,238.014
2350000,0.8633,45.6,0.9,0.9336,23.8095,1.0,0.0612,0.0018,242.0238
2360000,0.9583,15.0,1.0,0.9496,18.1488,1.0,0.0141,0.0015,243.9819
2370000,0.9594,14.6,1.0,0.951,17.6367,1.0,0.0186,0.0014,244.183
2380000,0.9586,14.9,1.0,0.9471,19.0476,1.0,0.0111,0.0015,240.8953
2390000,0.9592,14.7,1.0,0.9434,20.3666,1.0,0.0094,0.0015,243.4685
2400000,0.9578,15.2,1.0,0.9444,20.0,1.0,0.0095,0.0016,239.0828
2410000,0.8578,47.6,0.9,0.947,19.084,1.0,0.0089,0.0015,239.3156
2420000,0.9558,15.9,1.0,0.9497,18.1159,1.0,0.0112,0.0015,243.8612
2430000,0.9558,15.9,1.0,0.9504,18.0832,1.0,0.0089,0.0015,240.4518
