env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
3100000,0.9589,14.8,1.0,0.9549,16.2338,1.0,0.0015,0.0012,634.763
3110000,0.96,14.4,1.0,0.9546,16.3666,1.0,0.0015,0.0011,637.1771
3120000,0.9592,14.7,1.0,0.9543,16.4474,1.0,0.0015,0.0012,633.1872
3130000,0.9578,15.2,1.0,0.9548,16.2866,1.0,0.0015,0.0012,637.6785
3140000,0.9597,14.5,1.0,0.9545,16.3666,1.0,0.0015,0.0012,638.4438
3150000,0.9525,17.1,1.0,0.9548,16.2866,1.0,0.0015,0.0012,636.7154
3160000,0.9569,15.5,1.0,0.9547,16.2866,1.0,0.0015,0.0011,634.228
3170000,0.9542,16.5,1.0,0.9545,16.3934,1.0,0.0015,0.0012,637.1917
3180000,0.9575,15.3,1.0,0.9543,16.4474,1.0,0.0015,0.0012,633.9697
3190000,0.9569,15.5,1.0,0.9543,16.4204,1.0,0.0015,0.0012,640.2445
3200000,0.9475,18.9,1.0,0.955,16.2602,1.0,0.0015,0.0011,635.0256
3210000,0.9561,15.8,1.0,0.9542,16.4474,1.0,0.0015,0.0011,635.99
3220000,0.9572,15.4,1.0,0.9535,16.7504,1.0,0.0015,0.0011,638.4776
3230000,0.9589,14.8,1.0,0.954,16.5563,1.0,0.0015,0.0011,634.5104
3240000,0.8614,46.3,0.9,0.9537,16.6667,1.0,0.0015,0.0011,630.2327
3250000,0.9589,14.8,1.0,0.9539,16.5837,1.0,0.0015,0.0011,636.1616
3260000,0.9567,15.6,1.0,0.9549,16.2338,1.0,0.0015,0.0011,638.025
3270000,0.9581,15.1,1.0,0.9551,16.1551,1.0,0.0015,0.0011,630.8952
3280000,0.9578,15.2,1.0,0.9537,16.6667,1.0,0.0015,0.0011,631.2453
3290000,0.9567,15.6,1.0,0.9539,16.6113,1.0,0.0015,0.0011,625.7286
3300000,0.9603,14.3,1.0,0.9541,16.5289,1.0,0.0015,0.0011,625.4411
3310000,0.9594,14.6,1.0,0.9543,16.4745,1.0,0.0015,0.0011,633.8207
3320000,0.9589,14.8,1.0,0.9544,16.4204,1.0,0.0015,0.0011,629.1914
3330000,0.9572,15.4,1.0,0.954,16.5563,1.0,0.0015,0.0011,631.0741
3340000,0.9564,15.7,1.0,0.9547,16.3132,1.0,0.0014,0.0011,628.8572
3350000,0.9578,15.2,1.0,0.9545,16.3934,1.0,0.0014,0.0011,628.3855
3360000,0.9586,14.9,1.0,0.9549,16.2338,1.0,0.0014,0.001,626.742
3370000,0.9578,15.2,1.0,0.9545,16.3666,1.0,0.0014,0.001,624.2759
3380000,0.9581,15.1,1.0,0.9546,16.3399,1.0,0.0014,0.001,626.3799
3390000,0.8892,39.9,1.0,0.9548,16.2602,1.0,0.0014,0.001,624.2318
3400000,0.74,86.4,0.8,0.9539,16.6113,1.0,0.0014,0.001,625.3735
3410000,0.9569,15.5,1.0,0.9549,16.2338,1.0,0.0014,0.001,629.8967
3420000,0.9553,16.1,1.0,0.9537,16.6667,1.0,0.0014,0.001,630.46
3430000,0.9564,15.7,1.0,0.9544,16.4204,1.0,0.0014,0.0009,634.3095
3440000,0.9597,14.5,1.0,0.9545,16.3934,1.0,0.0014,0.0009,623.2246
3450000,0.9592,14.7,1.0,0.9544,16.4204,1.0,0.0014,0.0009,626.765
3460000,0.9592,14.7,1.0,0.9542,16.5017,1.0,0.0014,0.0009,622.0407
3470000,0.9558,15.9,1.0,0.9548,16.2602,1.0,0.0014,0.0009,623.3657
3480000,0.9586,14.9,1.0,0.9544,16.5017,1.0,0.0014,0.0008,617.525
3490000,0.9586,14.9,1.0,0.9548,16.1812,1.0,0.0014,0.0008,625.4707
3500000,0.8583,47.4,0.9,0.9548,16.3132,1.0,0.0013,0.0008,632.8921
3510000,0.9575,15.3,1.0,0.9553,16.0514,1.0,0.0013,0.0008,627.6383
3520000,0.9497,18.1,1.0,0.9548,16.2866,1.0,0.0013,0.0007,623.4432
3530000,0.9592,14.7,1.0,0.9548,16.2602,1.0,0.0013,0.0007,626.5476
3540000,0.9569,15.5,1.0,0.9548,16.2866,1.0,0.0013,0.0007,627.4974
3550000,0.9594,14.6,1.0,0.9551,16.1551,1.0,0.0013,0.0007,628.7339
3560000,0.9575,15.3,1.0,0.9552,16.129,1.0,0.0013,0.0006,631.0485
3570000,0.9572,15.4,1.0,0.955,16.2075,1.0,0.0013,0.0006,626.1053
3580000,0.9583,15.0,1.0,0.9553,16.1031,1.0,0.0013,0.0006,629.8371
3590000,0.9594,14.6,1.0,0.9548,16.2866,1.0,0.0013,0.0006,627.0564
3600000,0.9594,14.6,1.0,0.9553,16.1031,1.0,0.0013,0.0006,628.2976
3610000,0.9578,15.2,1.0,0.9545,16.3666,1.0,0.0012,0.0005,625.2495
3620000,0.9578,15.2,1.0,0.9552,16.1031,1.0,0.0012,0.0005,628.8892
3630000,0.9525,17.1,1.0,0.9555,16.0256,1.0,0.0012,0.0005,626.6053
3640000,0.9581,15.1,1.0,0.9551,16.1551,1.0,0.0012,0.0005,625.2019
3650000,0.9594,14.6,1.0,0.9554,16.0514,1.0,0.0012,0.0005,628.9974
3660000,0.9592,14.7,1.0,0.9554,16.0772,1.0,0.0012,0.0004,634.2903
3670000,0.96,14.4,1.0,0.9554,16.0514,1.0,0.0012,0.0004,633.1797
3680000,0.9578,15.2,1.0,0.9548,16.2866,1.0,0.0012,0.0004,629.7586
3690000,0.9569,15.5,1.0,0.9549,16.2338,1.0,0.0012,0.0004,632.7139
3700000,0.96,14.4,1.0,0.9555,16.0514,1.0,0.0011,0.0004,630.5133
3710000,0.96,14.4,1.0,0.9554,16.0514,1.0,0.0011,0.0004,630.9688
3720000,0.9558,15.9,1.0,0.9547,16.2866,1.0,0.0011,0.0004,632.0857
3730000,0.9592,14.7,1.0,0.9556,16.0256,1.0,0.0011,0.0004,627.6264
3740000,0.9592,14.7,1.0,0.9547,16.2866,1.0,0.0011,0.0003,628.5879
3750000,0.9558,15.9,1.0,0.9544,16.3934,1.0,0.0011,0.0003,631.3001
3760000,0.9581,15.1,1.0,0.9547,16.3399,1.0,0.0011,0.0003,632.5926
3770000,0.9589,14.8,1.0,0.954,16.5563,1.0,0.0011,0.0003,628.6523
3780000,0.9608,14.1,1.0,0.9555,16.0256,1.0,0.0011,0.0003,633.1733
3790000,0.9606,14.2,1.0,0.9549,16.2338,1.0,0.0011,0.0003,632.858
3800000,0.9469,19.1,1.0,0.955,16.2075,1.0,0.0011,0.0003,634.9463
3810000,0.9589,14.8,1.0,0.955,16.1812,1.0,0.0011,0.0003,631.0512
3820000,0.9589,14.8,1.0,0.9551,16.1551,1.0,0.0011,0.0003,631.916
3830000,0.9567,15.6,1.0,0.9551,16.1551,1.0,0.001,0.0003,629.9134
3840000,0.9586,14.9,1.0,0.955,16.1812,1.0,0.001,0.0003,631.1582
3850000,0.9597,14.5,1.0,0.9555,16.0256,1.0,0.001,0.0002,632.9308
3860000,0.9564,15.7,1.0,0.954,16.5563,1.0,0.001,0.0002,633.8573
3870000,0.9586,14.9,1.0,0.9533,16.8067,1.0,0.001,0.0002,631.8799
3880000,0.9572,15.4,1.0,0.9554,16.0514,1.0,0.001,0.0002,637.1492
3890000,0.9589,14.8,1.0,0.9551,16.1551,1.0,0.001,0.0002,632.9132
3900000,0.9603,14.3,1.0,0.9553,16.0772,1.0,0.001,0.0002,633.2918
3910000,0.9594,14.6,1.0,0.9552,16.1551,1.0,0.001,0.0002,635.8366
3920000,0.9581,15.1,1.0,0.9558,15.8983,1.0,0.001,0.0002,634.0135
3930000,0.9578,15.2,1.0,0.9528,17.0068,1.0,0.001,0.0002,638.2654
3940000,0.9569,15.5,1.0,0.9555,16.0256,1.0,0.001,0.0002,638.7291
3950000,0.9586,14.9,1.0,0.9543,16.4474,1.0,0.001,0.0002,640.2534
3960000,0.9597,14.5,1.0,0.9548,16.2866,1.0,0.001,0.0002,636.6339
3970000,0.9486,18.5,1.0,0.9554,16.0514,1.0,0.001,0.0002,635.506
3980000,0.8469,51.5,0.9,0.9539,16.5837,1.0,0.001,0.0002,640.1377
3990000,0.9581,15.1,1.0,0.9546,16.3666,1.0,0.001,0.0002,635.9895
4000000,0.9564,15.7,1.0,0.9547,16.3132,1.0,0.001,0.0002,642.9819
