env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
2240000,0.9662,9.4,1.0,0.9611,10.7991,1.0,0.0008,0.0009,548.104
2250000,0.9658,9.5,1.0,0.9608,10.8932,1.0,0.0008,0.0009,550.7731
2260000,0.9622,10.5,1.0,0.9612,10.7759,1.0,0.0008,0.0009,549.912
2270000,0.9644,9.9,1.0,0.9613,10.7296,1.0,0.0008,0.0009,546.6578
2280000,0.96,11.1,1.0,0.9605,10.9649,1.0,0.0008,0.0009,546.2286
2290000,0.9654,9.6,1.0,0.9609,10.8696,1.0,0.0008,0.0009,548.3311
2300000,0.9636,10.1,1.0,0.9615,10.6952,1.0,0.0008,0.0009,547.3903
2310000,0.9611,10.8,1.0,0.961,10.8342,1.0,0.0008,0.0009,547.3899
2320000,0.9629,10.3,1.0,0.9612,10.7759,1.0,0.0008,0.0009,547.5803
2330000,0.9611,10.8,1.0,0.961,10.846,1.0,0.0008,0.0009,547.6004
2340000,0.9611,10.8,1.0,0.9612,10.7875,1.0,0.0008,0.0009,548.3585
2350000,0.9608,10.9,1.0,0.9608,10.8932,1.0,0.0008,0.0009,549.354
2360000,0.9622,10.5,1.0,0.9615,10.7066,1.0,0.0008,0.0009,542.1524
2370000,0.9626,10.4,1.0,0.9611,10.8108,1.0,0.0008,0.0009,545.0786
2380000,0.9658,9.5,1.0,0.9611,10.7991,1.0,0.0008,0.0009,545.0358
2390000,0.964,10.0,1.0,0.9613,10.7643,1.0,0.0008,0.0009,544.265
2400000,0.9604,11.0,1.0,0.9607,10.929,1.0,0.0008,0.0009,542.766
2410000,0.964,10.0,1.0,0.9611,10.8225,1.0,0.0008,0.0008,537.5929
2420000,0.9658,9.5,1.0,0.961,10.8342,1.0,0.0008,0.0009,543.2499
2430000,0.9636,10.1,1.0,0.9613,10.7411,1.0,0.0008,0.0008,544.5572
2440000,0.9644,9.9,1.0,0.9615,10.7066,1.0,0.0008,0.0008,544.3738
2450000,0.964,10.0,1.0,0.9609,10.8578,1.0,0.0008,0.0008,542.1617
2460000,0.9636,10.1,1.0,0.9619,10.582,1.0,0.0008,0.0008,541.7373
2470000,0.9658,9.5,1.0,0.9613,10.7643,1.0,0.0007,0.0008,541.7078
2480000,0.9644,9.9,1.0,0.961,10.8225,1.0,0.0007,0.0008,538.049
2490000,0.9636,10.1,1.0,0.9609,10.846,1.0,0.0007,0.0008,538.3307
2500000,0.9636,10.1,1.0,0.9617,10.627,1.0,0.0007,0.0008,535.8436
2510000,0.9618,10.6,1.0,0.9611,10.8108,1.0,0.0007,0.0008,537.21
2520000,0.9672,9.1,1.0,0.9618,10.6157,1.0,0.0007,0.0008,539.895
2530000,0.9626,10.4,1.0,0.9612,10.7759,1.0,0.0007,0.0008,535.8992
2540000,0.9669,9.2,1.0,0.9617,10.6383,1.0,0.0007,0.0008,531.1753
2550000,0.9629,10.3,1.0,0.9606,10.9529,1.0,0.0007,0.0008,535.4186
