env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
156000,,,,,,50,50,30,28.7791,89.6888,46.8218,-44.1823,-22.9544,195.7196,17.988,360.1931,4.7888
156200,,,1000,2206.1409,70.9936,,,,,,,,,,,,
156500,,,,,,50,50,30,30.9052,87.2723,42.7825,-44.1823,-31.4641,276.1454,15.1712,374.7281,4.5961
157000,,,,,,50,50,30,28.4865,89.0937,43.9129,-44.1823,-27.0888,260.6761,16.9594,409.4742,4.3958
157200,,,1000,2396.2642,70.856,,,,,,,,,,,,
157214,,,14,7.0298,70.1633,,,,,,,,,,,,
157233,,,19,3.6147,70.029,,,,,,,,,,,,
157500,,,,,,50,50,30,29.5346,90.719,44.4885,-44.1823,-25.7879,299.4708,28.8611,564.6918,5.1998
158000,,,,,,50,50,30,31.7513,89.1761,43.6744,-44.1823,-27.1109,236.8675,11.4076,297.0706,4.4158
158161,,,928,2102.9186,70.8486,,,,,,,,,,,,
158500,,,,,,50,50,30,30.2089,90.7278,45.7773,-44.1823,-36.6096,220.7563,12.1747,376.1204,4.7924
159000,,,,,,50,50,30,31.6156,88.3411,42.2852,-44.1823,-35.2374,266.8329,15.1029,466.4506,4.7382
159024,,,863,2160.4719,70.2752,,,,,,,,,,,,
159229,,,205,466.7158,72.1425,,,,,,,,,,,,
159500,,,,,,50,50,29,32.1469,87.4527,44.1345,-44.1823,-34.5288,222.8478,18.9025,446.9207,4.9261
160000,,,,,,50,50,30,30.6373,88.5313,44.9835,-44.1823,-35.2856,238.8806,16.8012,459.2041,4.2732
160000,908.8137,491.0,,,,,,,,,,,,,,,
160229,,,1000,2065.3398,59.5577,,,,,,,,,,,,
160324,,,95,179.9434,69.9379,,,,,,,,,,,,
160500,,,,,,50,50,30,33.3978,87.503,42.116,-44.1823,-36.6433,253.6167,27.6726,859.212,5.3635
161000,,,,,,50,50,30,31.8042,91.8834,49.0905,-44.1823,-32.7314,255.7565,16.4526,390.5162,4.0581
161324,,,1000,2155.0666,70.3707,,,,,,,,,,,,
161500,,,,,,50,50,30,32.3639,88.0746,45.2592,-44.1823,-37.0453,219.6272,19.8423,471.6795,3.5256
162000,,,,,,50,50,30,32.3721,88.182,45.0395,-44.1823,-38.4498,260.1548,18.546,457.4809,4.2346
162324,,,1000,-8.8318,70.676,,,,,,,,,,,,
162500,,,,,,50,50,30,32.5343,87.9898,43.4378,-44.1823,-40.5556,275.0402,14.0856,428.5338,5.0341
162632,,,308,633.7845,73.1408,,,,,,,,,,,,
162884,,,252,412.2147,71.1049,,,,,,,,,,,,
162949,,,65,99.0836,70.4011,,,,,,,,,,,,
163000,,,,,,50,50,30,33.5912,88.6519,44.3239,-44.1823,-36.516,229.2303,14.743,339.8201,3.4457
163069,,,120,189.366,70.6178,,,,,,,,,,,,
163500,,,,,,50,50,30,30.3956,90.658,45.9258,-44.1823,-40.8478,220.7311,15.4459,456.8883,4.7684
164000,,,,,,50,50,30,32.6534,87.446,44.6214,-44.1823,-39.8583,235.7151,15.6051,382.0881,4.4098
164029,,,960,1836.4685,71.4853,,,,,,,,,,,,
164498,,,469,1071.5925,70.9703,,,,,,,,,,,,
164500,,,,,,50,50,29,33.6346,88.5027,42.9066,-44.1823,-43.2721,258.9746,14.2057,449.7861,4.9562
164678,,,180,320.2006,70.6567,,,,,,,,,,,,
164704,,,26,19.8535,70.4977,,,,,,,,,,,,
164782,,,78,76.9544,71.0297,,,,,,,,,,,,
164923,,,141,302.6875,71.9214,,,,,,,,,,,,
165000,,,,,,50,50,30,31.6395,88.3694,44.2109,-44.1823,-39.6962,218.094,14.7931,347.4211,4.2296
165000,867.6492,455.5,,,,,,,,,,,,,,,
165095,,,172,387.3413,35.7132,,,,,,,,,,,,
165144,,,49,62.3129,69.7714,,,,,,,,,,,,
165500,,,,,,50,50,30,31.0322,88.9736,43.6625,-44.1823,-39.3859,267.7783,22.4116,517.7026,4.4633
165863,,,719,1711.5539,71.0398,,,,,,,,,,,,
165948,,,85,208.5425,73.6983,,,,,,,,,,,,
166000,,,,,,50,50,29,32.1767,88.2459,45.0056,-44.1823,-52.1852,211.5553,17.9641,618.3438,4.7301
166500,,,,,,50,50,29,33.7187,88.4541,44.6158,-44.1823,-40.8622,197.4101,14.3181,412.4817,4.5003
166681,,,733,1617.3933,71.7442,,,,,,,,,,,,
166712,,,31,48.6883,70.1274,,,,,,,,,,,,
167000,,,,,,50,50,29,37.4925,87.2473,43.2245,-44.1823,-48.1564,243.3778,15.0439,536.8941,4.4143
167500,,,,,,50,50,30,33.123,87.8703,43.6912,-44.1823,-50.344,230.4581,23.7132,863.475,4.9886
167533,,,821,2109.2046,70.1909,,,,,,,,,,,,
167551,,,18,3.4739,69.8229,,,,,,,,,,,,
167575,,,24,20.8827,70.2398,,,,,,,,,,,,
168000,,,,,,50,50,30,33.2823,86.8591,41.852,-44.1823,-49.4852,236.2809,21.8934,526.7292,4.2743
168417,,,842,2068.5623,70.1231,,,,,,,,,,,,
168479,,,62,78.1999,73.1224,,,,,,,,,,,,
168500,,,,,,50,50,30,33.0258,88.7614,44.3007,-44.1823,-42.9432,211.6682,15.269,446.5649,4.2782
168699,,,220,594.6281,72.8169,,,,,,,,,,,,
168838,,,139,251.8676,69.6445,,,,,,,,,,,,
168858,,,20,13.9699,69.9536,,,,,,,,,,,,
168883,,,25,31.9535,69.6337,,,,,,,,,,,,
169000,,,,,,50,50,30,31.9659,88.8313,46.0587,-44.1823,-45.7276,218.5203,33.3429,468.5772,4.9988
169247,,,364,864.7034,70.3047,,,,,,,,,,,,
169500,,,,,,50,50,30,33.9423,89.7185,46.7376,-44.1823,-50.1833,226.5714,23.3051,512.3671,4.5155
169568,,,321,720.5448,70.5468,,,,,,,,,,,,
170000,,,,,,50,50,29,34.093,88.3024,42.0015,-44.1823,-51.4912,268.4161,16.6655,533.3856,4.8306
170000,339.4483,502.5,,,,,,,,,,,,,,,
170055,,,487,1196.2915,50.8223,,,,,,,,,,,,
170500,,,,,,50,50,30,30.863,89.0273,43.8818,-44.1823,-42.9461,230.1587,17.9306,418.1072,4.6101
171000,,,,,,50,50,30,34.4325,90.149,46.8388,-44.1823,-50.9961,222.1227,14.4843,393.9416,4.4315
171055,,,1000,-157.0446,70.0377,,,,,,,,,,,,
171183,,,128,300.8422,70.6482,,,,,,,,,,,,
171500,,,,,,50,50,28,35.0208,87.3019,40.6003,-44.1823,-59.5804,335.5812,17.0758,360.973,4.7137
171723,,,540,1324.0335,71.3877,,,,,,,,,,,,
172000,,,,,,50,50,29,33.718,88.1589,45.4198,-44.1823,-49.9793,259.5537,19.3852,512.7599,4.9739
172368,,,645,1263.8321,71.678,,,,,,,,,,,,
172500,,,,,,50,50,29,35.9161,85.8085,38.8757,-44.1823,-54.2494,283.0949,18.0395,468.9204,4.0809
172560,,,192,396.8559,70.5012,,,,,,,,,,,,
172645,,,85,158.8621,70.2618,,,,,,,,,,,,
173000,,,,,,50,50,29,33.4509,87.7942,42.7438,-44.1823,-48.1561,240.8861,25.1142,604.5605,4.2163
173500,,,,,,50,50,29,35.7448,86.8644,43.9464,-44.1823,-53.9509,236.7547,16.0877,525.58,6.1681
173645,,,1000,2513.3676,71.1212,,,,,,,,,,,,
173920,,,275,629.0605,72.3335,,,,,,,,,,,,
174000,,,,,,50,50,29,35.2421,88.3584,44.4175,-44.1823,-53.3498,239.7931,14.8203,387.8873,3.8923
174500,,,,,,50,50,28,33.4821,87.3231,41.3359,-44.1823,-54.052,269.7372,24.9524,837.4915,4.8796
174920,,,1000,2221.0633,69.9791,,,,,,,,,,,,
175000,,,,,,50,50,28,38.8013,87.8027,43.3682,-44.1823,-59.3452,223.109,16.2064,511.3062,4.0426
175000,1306.7327,499.9,,,,,,,,,,,,,,,
175243,,,323,747.3041,46.0427,,,,,,,,,,,,
175330,,,87,156.8625,69.8486,,,,,,,,,,,,
175500,,,,,,50,50,29,34.5844,88.7659,41.1497,-44.1823,-53.7075,323.9336,28.5471,418.4803,5.3884
176000,,,,,,50,50,29,34.655,88.0341,45.0106,-44.1823,-53.701,215.8156,13.4973,341.0287,4.621
176330,,,1000,-1459.524,70.021,,,,,,,,,,,,
176500,,,,,,50,50,28,34.2518,86.6808,42.4933,-44.1823,-55.8051,226.9933,21.6323,333.3695,3.946
177000,,,,,,50,50,28,37.8646,86.1386,41.5582,-44.1823,-67.9047,222.9942,19.8179,715.5842,4.0815
177330,,,1000,3022.4275,70.0155,,,,,,,,,,,,
177500,,,,,,50,50,28,37.9191,87.9334,42.765,-44.1823,-52.826,267.0867,14.0337,398.9366,6.1691
178000,,,,,,50,50,28,38.7612,85.4721,38.9745,-44.1823,-63.2057,293.6684,17.7316,562.7166,3.4896
178330,,,1000,1980.1041,70.4394,,,,,,,,,,,,
178500,,,,,,50,50,28,36.052,87.4996,41.4902,-44.1823,-64.6493,393.035,16.3595,558.0654,5.3624
179000,,,,,,50,50,28,37.4544,85.7835,41.4756,-44.1823,-62.4866,252.3983,11.6523,449.1566,4.9403
179330,,,1000,2825.3582,70.4045,,,,,,,,,,,,
179500,,,,,,50,50,27,41.8605,87.7289,41.5615,-44.1823,-63.3693,290.6861,13.649,341.6569,4.4305
180000,,,,,,50,50,29,35.2509,87.7389,42.4526,-44.1823,-59.9378,272.0285,18.3003,465.4797,4.0128
180000,648.6853,387.0,,,,,,,,,,,,,,,
180330,,,1000,504.0739,61.658,,,,,,,,,,,,
180500,,,,,,50,50,28,37.7638,86.7797,43.1778,-44.1823,-66.018,257.8699,14.8818,426.74,4.4485
180904,,,574,1417.8494,70.0776,,,,,,,,,,,,
181000,,,,,,50,50,27,37.0315,87.6621,42.4526,-44.1823,-68.1741,315.2326,14.2561,336.9731,4.2383
181272,,,368,1126.6767,71.2266,,,,,,,,,,,,
181310,,,38,55.2423,73.1112,,,,,,,,,,,,
181500,,,,,,50,50,29,36.2731,86.5414,42.6774,-44.1823,-70.7631,216.4695,18.3333,393.7508,4.9692
181760,,,450,1238.8665,70.7245,,,,,,,,,,,,
182000,,,,,,50,50,27,40.7575,84.2222,40.5923,-44.1823,-66.7492,280.2732,18.6079,560.54,5.0082
182105,,,345,815.0132,70.2576,,,,,,,,,,,,
182500,,,,,,50,50,28,38.264,87.6052,40.0221,-44.1823,-65.015,340.2433,11.2716,362.7397,3.4298
183000,,,,,,50,50,27,41.7985,84.5054,41.2375,-44.1823,-74.5522,250.9369,15.9888,517.611,4.0077
183105,,,1000,2985.5475,70.2149,,,,,,,,,,,,
183500,,,,,,50,50,27,38.2061,86.6611,43.9598,-44.1823,-67.1966,280.554,18.5895,428.0628,4.816
184000,,,,,,50,50,28,35.994,87.7802,41.5799,-44.1823,-70.7593,256.0015,32.3424,454.4815,3.5879
184105,,,1000,2972.9592,70.2428,,,,,,,,,,,,
184435,,,330,973.2291,70.5644,,,,,,,,,,,,
184500,,,,,,50,50,27,38.9813,86.4477,41.0321,-44.1823,-67.7128,270.7608,16.697,426.8214,4.6941
185000,,,,,,50,50,27,39.8747,85.477,41.0462,-44.1823,-77.3863,277.8383,13.0964,353.0572,3.6206
185000,971.4605,331.6,,,,,,,,,,,,,,,
185229,,,794,2438.1033,60.8738,,,,,,,,,,,,
185500,,,,,,50,50,27,38.0466,86.2774,41.8303,-44.1823,-73.9252,255.1919,11.8576,354.409,4.3474
186000,,,,,,50,50,27,40.414,85.6825,44.0485,-44.1823,-79.7449,239.6704,17.2673,316.0961,4.6178
186229,,,1000,2889.2317,69.9949,,,,,,,,,,,,
186482,,,253,654.708,69.8535,,,,,,,,,,,,
186500,,,,,,50,50,26,39.0258,84.7014,39.6194,-44.1823,-80.8313,281.5846,18.4213,508.1583,3.807
187000,,,,,,50,50,25,41.1057,85.584,42.4395,-44.1823,-81.2657,257.3883,19.7,458.8847,3.9216
187087,,,605,1639.2775,70.0698,,,,,,,,,,,,
187500,,,,,,50,50,26,43.0564,87.6728,41.6522,-44.1823,-79.9705,371.2704,17.4419,552.916,6.4219
187549,,,462,1331.6493,70.2671,,,,,,,,,,,,
187777,,,228,634.2268,70.1106,,,,,,,,,,,,
187914,,,137,307.2208,72.9464,,,,,,,,,,,,
187956,,,42,50.3951,73.7427,,,,,,,,,,,,
188000,,,,,,50,50,25,40.7458,84.4003,36.9023,-44.1823,-82.4131,296.6115,10.7683,310.541,3.413
188457,,,501,1436.291,71.0036,,,,,,,,,,,,
188500,,,,,,50,50,25,45.9094,86.7735,43.3337,-44.1823,-83.3964,256.198,10.8212,235.1031,3.7593
189000,,,,,,50,50,26,42.4324,85.8924,41.0794,-44.1823,-83.7675,272.4828,12.0711,348.6798,4.6186
189457,,,1000,2809.0588,70.2382,,,,,,,,,,,,
189500,,,,,,50,50,25,43.3164,88.1778,41.2204,-44.1823,-85.6458,301.066,17.584,569.8513,5.5507
189556,,,99,282.5874,71.5705,,,,,,,,,,,,
189623,,,67,88.9001,73.1733,,,,,,,,,,,,
189701,,,78,161.909,73.188,,,,,,,,,,,,
190000,,,,,,50,50,25,43.6996,85.9946,43.6481,-44.1823,-91.2645,211.594,54.3366,384.1686,4.3062
190000,1179.2089,500.5,,,,,,,,,,,,,,,
190147,,,446,1204.9535,49.4254,,,,,,,,,,,,
190500,,,,,,50,50,25,44.8175,83.9858,38.5432,-44.1823,-86.4943,319.6907,14.9051,377.2479,4.3623
190567,,,420,1191.779,70.2014,,,,,,,,,,,,
190727,,,160,510.4251,71.3642,,,,,,,,,,,,
191000,,,,,,50,50,24,44.9508,86.3823,41.9997,-44.1823,-98.1481,251.8895,10.9582,283.3253,4.6617
191500,,,,,,50,50,25,45.6507,88.4594,42.9486,-44.1823,-94.5541,270.6631,14.1175,561.7657,3.9188
191727,,,1000,3014.0381,70.9226,,,,,,,,,,,,
192000,,,,,,50,50,26,43.1484,84.2395,37.3464,-44.1823,-96.9134,305.1877,13.0445,389.4155,4.5197
192500,,,,,,50,50,23,48.3159,84.1336,39.0671,-44.1823,-104.8167,305.1058,102.5988,417.2946,4.519
192624,,,897,2640.148,70.3042,,,,,,,,,,,,
193000,,,,,,50,50,23,47.8235,82.8775,38.4774,-44.1823,-106.7619,282.2462,16.8506,625.5691,4.518
193291,,,667,1964.6801,70.4263,,,,,,,,,,,,
193443,,,152,406.9952,73.0197,,,,,,,,,,,,
193500,,,,,,50,50,23,48.0356,84.2886,37.7731,-44.1823,-102.1118,304.2278,15.1022,435.6799,3.7646
193547,,,104,326.7104,72.9811,,,,,,,,,,,,
193763,,,216,619.618,72.8024,,,,,,,,,,,,
194000,,,,,,50,50,24,46.6708,85.7672,42.541,-44.1823,-93.8463,233.8086,23.1283,659.7041,5.1536
194040,,,277,742.8861,72.8324,,,,,,,,,,,,
194500,,,,,,50,50,23,45.8916,84.7607,39.7723,-44.1823,-105.9052,308.6989,21.3585,412.0071,4.3705
194962,,,922,2548.2371,72.8284,,,,,,,,,,,,
195000,,,,,,50,50,24,50.1005,86.8491,40.467,-44.1823,-102.0875,280.9972,9.8126,414.6911,6.2345
195000,1984.0001,853.6,,,,,,,,,,,,,,,
195019,,,57,149.3029,10.5659,,,,,,,,,,,,
195196,,,177,568.5555,72.9002,,,,,,,,,,,,
195500,,,,,,50,50,23,49.9746,83.3225,39.0873,-44.1823,-105.224,279.6232,43.6918,438.8663,6.3064
196000,,,,,,50,50,22,50.3563,83.2525,37.626,-44.1823,-117.0367,332.3772,61.2781,293.6323,5.3916
196196,,,1000,3057.0945,72.1396,,,,,,,,,,,,
196500,,,,,,50,50,23,47.5205,88.1256,38.9112,-44.1823,-102.353,382.1629,13.4805,435.644,4.1393
197000,,,,,,50,50,23,53.1487,83.889,37.6234,-44.1823,-116.1911,297.7747,16.0859,337.6607,3.6048
197196,,,1000,2971.0007,70.7336,,,,,,,,,,,,
197500,,,,,,50,50,22,52.276,86.9303,42.6109,-44.1823,-112.1533,247.3405,45.2339,593.0844,3.6708
197806,,,610,1828.9681,70.1023,,,,,,,,,,,,
198000,,,,,,50,50,23,51.4804,85.0716,42.7321,-44.1823,-114.4403,272.2494,11.3211,242.7481,4.9527
198500,,,,,,50,50,22,53.5922,83.5871,39.9439,-44.1823,-110.1165,266.0214,59.5665,964.8385,5.2241
198806,,,1000,2056.6832,70.1641,,,,,,,,,,,,
199000,,,,,,50,50,22,56.6661,85.4362,38.5441,-44.1823,-116.0107,299.7835,14.3335,486.3742,4.444
199316,,,510,1650.1326,70.053,,,,,,,,,,,,
199500,,,,,,50,50,22,52.8987,84.6794,38.3177,-44.1823,-116.0461,312.7378,10.5099,342.508,4.6573
200000,,,,,,50,50,22,53.435,85.2902,37.6878,-44.1823,-116.1593,369.8622,17.1989,408.1183,4.8933
200000,1240.5266,383.5,,,,,,,,,,,,,,,
200316,,,1000,-187.7334,61.5433,,,,,,,,,,,,
200449,,,133,188.1609,70.0683,,,,,,,,,,,,
200500,,,,,,50,50,21,52.4496,82.8224,38.534,-44.1823,-121.2769,319.0075,21.1624,492.4638,3.8691
201000,,,,,,50,50,22,56.8512,83.1597,38.7717,-44.1823,-122.2386,350.4116,12.7516,518.2164,7.2501
201449,,,1000,3164.8219,71.1416,,,,,,,,,,,,
201500,,,,,,50,50,21,56.3552,82.5601,39.6099,-44.1823,-131.3462,264.1086,11.5328,341.4264,4.3229
202000,,,,,,50,50,21,54.3042,83.3348,39.1158,-44.1823,-121.0705,304.9404,19.3792,495.3191,3.9348
202099,,,650,1993.5085,71.6272,,,,,,,,,,,,
202500,,,,,,50,50,21,60.7224,84.9126,39.3761,-44.1823,-118.9066,328.2019,16.7249,463.4584,3.5655
202655,,,556,1679.9201,70.2116,,,,,,,,,,,,
202946,,,291,1007.8574,70.3605,,,,,,,,,,,,
203000,,,,,,50,50,21,55.7089,82.5367,38.2225,-44.1823,-130.7396,284.7222,12.5738,328.104,4.0683
203500,,,,,,50,50,20,55.8917,83.6129,39.8989,-44.1823,-129.6047,241.6608,15.4705,281.9643,4.5809
203734,,,788,2555.9555,71.0879,,,,,,,,,,,,
204000,,,,,,50,50,21,54.8512,83.3665,39.0985,-44.1823,-131.1405,247.9025,16.6571,533.813,4.0646
204500,,,,,,50,50,20,58.9955,82.5807,38.1783,-44.1823,-127.4708,345.1951,24.3621,522.3317,4.1413
204734,,,1000,2940.6588,70.6891,,,,,,,,,,,,
205000,,,,,,50,50,21,60.316,83.1357,39.8164,-44.1823,-131.9726,288.4718,10.9842,435.5712,7.3779
205000,2929.8877,903.6,,,,,,,,,,,,,,,
205500,,,,,,50,50,21,58.4054,81.5539,37.9987,-44.1823,-129.9139,347.5146,17.5101,552.7351,5.1841
205734,,,1000,-165.7036,52.733,,,,,,,,,,,,
205755,,,21,8.6238,70.5269,,,,,,,,,,,,
206000,,,,,,50,50,21,53.3832,85.377,39.5078,-44.1823,-127.4462,402.1838,15.7007,530.0062,4.3025
206500,,,,,,50,50,20,65.4521,83.0885,38.0737,-44.1823,-141.2703,363.0886,20.6215,671.1435,3.5519
206755,,,1000,3093.8051,70.7889,,,,,,,,,,,,
206861,,,106,409.0673,70.5678,,,,,,,,,,,,
206901,,,40,50.2203,70.2472,,,,,,,,,,,,
206974,,,73,215.2523,70.0794,,,,,,,,,,,,
207000,,,,,,50,50,19,59.2013,83.5291,39.5989,-44.1823,-136.3323,304.695,16.8756,509.793,5.3593
207255,,,281,801.8697,72.2361,,,,,,,,,,,,
207422,,,167,401.116,70.5916,,,,,,,,,,,,
207500,,,,,,50,50,19,57.5083,84.5847,40.4329,-44.1823,-134.7022,312.9295,15.8307,584.8492,3.279
208000,,,,,,50,50,20,61.7631,83.2255,38.5919,-44.1823,-140.1185,303.7144,15.7764,588.9336,4.2129
208422,,,1000,3545.3614,70.6884,,,,,,,,,,,,
208500,,,,,,50,50,20,61.1071,83.4061,39.7275,-44.1823,-144.6974,289.6135,14.0365,426.7229,6.1912
209000,,,,,,50,50,19,64.3834,83.6579,41.8939,-44.1823,-141.2804,310.9511,14.958,536.0716,5.6951
209124,,,702,2511.6423,70.4536,,,,,,,,,,,,
209307,,,183,583.0836,70.2893,,,,,,,,,,,,
209500,,,,,,50,50,20,58.4615,86.543,41.2221,-44.1823,-136.8628,352.0876,16.0335,536.5645,4.8315
210000,,,,,,50,50,18,61.9549,84.3576,39.1726,-44.1823,-142.2209,299.7021,10.9387,292.1143,3.9823
210000,2265.6392,823.9,,,,,,,,,,,,,,,
210307,,,1000,3460.7775,54.2122,,,,,,,,,,,,
210411,,,104,300.7549,72.6216,,,,,,,,,,,,
210500,,,,,,50,50,19,63.2831,82.1803,39.6331,-44.1823,-151.2551,240.4689,40.1665,721.2046,4.3092
211000,,,,,,50,50,20,70.6529,86.0559,42.406,-44.1823,-146.0262,297.4615,18.3786,475.6237,4.0923
211411,,,1000,3427.1569,70.408,,,,,,,,,,,,
211500,,,,,,50,50,19,60.9638,80.6375,37.2513,-44.1823,-143.4276,308.4254,20.6524,782.1343,4.3518
212000,,,,,,50,50,18,63.9014,83.0602,38.6873,-44.1823,-146.0798,297.8079,10.7386,247.1096,3.4829
212411,,,1000,-811.5457,70.1194,,,,,,,,,,,,
212500,,,,,,50,50,18,62.7657,83.6549,39.6014,-44.1823,-148.6239,294.3368,45.2168,483.861,4.8784
212570,,,159,425.0997,69.9927,,,,,,,,,,,,
213000,,,,,,50,50,19,65.3752,84.7615,39.5459,-44.1823,-145.9575,248.5061,14.551,299.5488,3.9828
213500,,,,,,50,50,18,64.0794,82.9463,38.7818,-44.1823,-142.9444,288.7749,16.2232,233.259,4.9505
213570,,,1000,3430.3612,73.4113,,,,,,,,,,,,
213935,,,365,1133.9458,73.6542,,,,,,,,,,,,
214000,,,,,,50,50,19,60.1982,82.4638,39.7416,-44.1823,-141.8441,311.5315,15.3474,411.5419,3.7806
214452,,,517,1790.093,73.9169,,,,,,,,,,,,
214500,,,,,,50,50,18,67.2384,81.832,38.7807,-44.1823,-153.3762,328.0862,35.1948,1045.6322,3.952
215000,,,,,,50,50,19,59.7622,84.4283,41.7193,-44.1823,-153.0789,353.5237,17.0028,419.9183,4.7078
215000,2928.9349,808.9,,,,,,,,,,,,,,,
215452,,,1000,3518.1335,54.6043,,,,,,,,,,,,
215463,,,11,-7.9648,70.1318,,,,,,,,,,,,
215500,,,,,,50,50,19,62.9157,82.0686,39.4514,-44.1823,-155.6381,278.2367,15.596,306.6185,4.5008
216000,,,,,,50,50,19,64.9988,82.666,38.918,-44.1823,-156.7334,344.0279,10.2795,290.4225,5.2103
216463,,,1000,2316.1984,70.8601,,,,,,,,,,,,
216500,,,,,,50,50,19,63.5394,79.6823,37.3644,-44.1823,-155.7673,353.9832,18.2422,948.2834,4.3449
217000,,,,,,50,50,18,61.9087,81.8238,38.0233,-44.1823,-159.8253,350.5027,12.2424,315.9059,4.7525
217274,,,811,2813.4161,70.7647,,,,,,,,,,,,
217500,,,,,,50,50,18,64.44,80.4204,36.8197,-44.1823,-158.7285,326.3548,12.1709,376.8971,4.254
218000,,,,,,50,50,18,65.0929,82.2702,36.6491,-44.1823,-153.9477,301.1667,17.2677,376.6216,3.8814
218274,,,1000,1252.9745,70.2069,,,,,,,,,,,,
218500,,,,,,50,50,19,61.2484,79.0718,35.0401,-44.1823,-147.2896,287.1251,15.4413,352.866,4.9131
219000,,,,,,50,50,18,58.5923,85.7869,42.0908,-44.1823,-152.8485,406.077,25.7062,1140.1133,4.7958
219274,,,1000,3900.0863,71.7396,,,,,,,,,,,,
219373,,,99,311.3017,70.516,,,,,,,,,,,,
219500,,,,,,50,50,19,60.3984,82.6717,34.3576,-44.1823,-157.2999,361.7842,13.5487,435.5547,6.6454
219579,,,206,680.6269,70.076,,,,,,,,,,,,
220000,,,,,,50,50,19,55.0734,82.0698,36.9524,-44.1823,-152.3648,300.5499,23.8811,1019.5565,4.3294
220000,3754.5224,1000.0,,,,,,,,,,,,,,,
220500,,,,,,50,50,18,64.1689,83.34,38.1271,-44.1823,-159.0038,372.1056,28.0995,1031.192,5.2201
220579,,,1000,3799.0207,50.9977,,,,,,,,,,,,
221000,,,,,,50,50,19,63.104,83.2995,39.2717,-44.1823,-153.3837,324.927,14.1454,604.119,4.1748
221500,,,,,,50,50,18,63.2455,84.5928,41.2558,-44.1823,-164.7633,336.5373,17.427,624.8587,5.4768
221579,,,1000,3819.7576,70.1782,,,,,,,,,,,,
222000,,,,,,50,50,18,68.6165,82.7398,38.0782,-44.1823,-171.6143,282.4957,13.4668,537.58,3.9455
222500,,,,,,50,50,18,60.5849,81.1396,37.3976,-44.1823,-163.662,289.5774,13.5981,437.5223,6.5301
222579,,,1000,3887.288,70.0701,,,,,,,,,,,,
223000,,,,,,50,50,18,67.2199,79.3921,35.3597,-44.1823,-162.7483,273.2286,15.4648,505.4934,6.6682
223500,,,,,,50,50,18,63.3654,83.4666,41.2566,-44.1823,-165.8026,348.5976,22.4587,1186.3323,4.5865
223579,,,1000,3751.5749,70.6643,,,,,,,,,,,,
224000,,,,,,50,50,19,64.3181,82.5671,37.0584,-44.1823,-169.1797,385.6715,11.7572,491.408,4.7418
224500,,,,,,50,50,17,66.5423,81.4408,37.406,-44.1823,-175.119,292.1542,10.7692,267.7557,4.625
224579,,,1000,3686.9605,70.7807,,,,,,,,,,,,
224905,,,326,1067.5454,70.5058,,,,,,,,,,,,
225000,,,,,,50,50,18,61.7365,81.944,37.3063,-44.1823,-176.0657,317.1205,19.879,807.8856,7.9401
225000,3044.5447,789.2,,,,,,,,,,,,,,,
225500,,,,,,50,50,17,61.8896,81.0435,36.7713,-44.1823,-166.7499,334.4274,13.5954,427.7209,4.7436
225532,,,627,2233.1616,48.0812,,,,,,,,,,,,
226000,,,,,,50,50,17,62.8325,80.2931,36.3557,-44.1823,-167.9709,304.6445,17.7496,463.8806,3.8227
226500,,,,,,50,50,17,64.5936,80.3356,36.2795,-44.1823,-175.5685,317.231,24.4124,458.546,3.942
226532,,,1000,4035.7096,70.6367,,,,,,,,,,,,
227000,,,,,,50,50,17,68.1286,82.422,40.315,-44.1823,-174.232,286.2221,13.2908,267.3365,4.4424
227170,,,638,2395.6339,71.391,,,,,,,,,,,,
227500,,,,,,50,50,18,64.3929,81.3168,35.5662,-44.1823,-169.3479,330.1197,16.0535,650.1529,4.5759
227500,,,330,1209.2957,71.4115,,,,,,,,,,,,
228000,,,,,,50,50,18,62.957,81.5065,39.036,-44.1823,-187.8434,380.5614,16.7176,655.9105,7.7143
228500,,,,,,50,50,18,67.2228,82.005,38.074,-44.1823,-184.6422,280.8755,16.9653,510.5115,5.2142
228500,,,1000,3900.98,70.4357,,,,,,,,,,,,
229000,,,,,,50,50,18,67.1852,83.2022,39.5468,-44.1823,-179.3302,286.4333,12.0452,276.8602,7.6812
229500,,,,,,50,50,17,68.0803,81.7304,36.1236,-44.1823,-187.2904,301.9697,20.3237,573.1111,6.109
229500,,,1000,3794.8648,70.2798,,,,,,,,,,,,
230000,,,,,,50,50,17,64.7526,82.5294,39.9304,-44.1823,-177.3217,376.9851,17.2799,415.3614,3.8774
230000,3114.3813,857.7,,,,,,,,,,,,,,,
230500,,,,,,50,50,16,70.9484,79.7801,35.9364,-44.1823,-190.9818,365.7263,13.0777,445.3916,4.8349
230500,,,1000,3911.1534,52.9144,,,,,,,,,,,,
231000,,,,,,50,50,17,72.248,82.7406,39.0706,-44.1823,-184.716,330.5628,16.3116,697.8994,4.8372
231500,,,,,,50,50,16,72.9029,79.4778,36.2893,-44.1823,-194.0551,414.9037,18.2977,804.5439,4.7146
231500,,,1000,3948.8137,69.8925,,,,,,,,,,,,
232000,,,,,,50,50,16,64.0457,82.1088,36.3216,-44.1823,-189.5559,353.9162,21.076,931.2047,5.2161
