env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
230000,0.9163,9.3,1.0,-0.3016,6.2305,0.3595,0.0018,0.0047,642.3083
240000,0.9145,9.5,1.0,-0.2845,6.4144,0.3688,0.0018,0.0046,644.3703
250000,0.9064,10.4,1.0,-0.279,6.3898,0.3712,0.0018,0.0046,642.2646
260000,0.928,8.0,1.0,-0.2753,6.4061,0.3728,0.0018,0.0046,642.043
270000,0.9154,9.4,1.0,-0.2337,6.3052,0.3941,0.0018,0.0059,640.0263
280000,0.9352,7.2,1.0,-0.1536,5.8997,0.4348,0.0017,0.003,636.5344
290000,0.9325,7.5,1.0,-0.1879,6.2933,0.4185,0.0017,0.0029,639.2751
300000,0.9352,7.2,1.0,-0.1258,6.3816,0.4505,0.0017,0.0031,636.8332
310000,0.9235,8.5,1.0,-0.1662,6.3654,0.4297,0.0017,0.0032,635.6147
320000,0.9037,10.7,1.0,-0.1232,6.3331,0.4522,0.0018,0.0032,634.6828
330000,0.9046,10.6,1.0,-0.0812,6.402,0.4738,0.0018,0.0032,635.2556
340000,0.9532,5.2,1.0,-0.0479,6.1387,0.4899,0.0018,0.0033,628.5033
350000,0.9253,8.3,1.0,-0.0381,6.3532,0.4956,0.0018,0.0033,629.2248
360000,0.9316,7.6,1.0,-0.0632,6.4516,0.4832,0.0018,0.0033,628.9806
370000,0.928,8.0,1.0,-0.0304,6.605,0.5007,0.0018,0.0033,628.9764
380000,0.9289,7.9,1.0,0.0439,6.5402,0.5383,0.0018,0.0033,627.5405
390000,0.9271,8.1,1.0,0.0358,6.5746,0.5339,0.0018,0.0033,624.0328
400000,0.9469,5.9,1.0,0.066,6.7431,0.5502,0.0018,0.0033,624.3907
410000,0.9541,5.1,1.0,0.0875,6.4683,0.5608,0.0018,0.0033,621.6686
420000,0.9496,5.6,1.0,0.0744,6.5104,0.554,0.0018,0.0033,622.6275
430000,0.9406,6.6,1.0,0.1253,6.7385,0.5802,0.0018,0.0033,622.9568
440000,0.8929,11.9,1.0,0.1068,6.7659,0.5717,0.0018,0.0033,618.9659
450000,0.9298,7.8,1.0,0.1167,6.689,0.5759,0.0018,0.0033,620.5101
460000,0.9541,5.1,1.0,0.1819,6.5789,0.6099,0.0018,0.0033,619.735
470000,0.9199,8.9,1.0,0.1766,6.6578,0.6079,0.0018,0.0032,619.6956
480000,0.9397,6.7,1.0,0.2186,6.3211,0.6277,0.0018,0.0032,616.2068
490000,0.9325,7.5,1.0,0.2212,6.4809,0.6286,0.0018,0.0032,616.4431
500000,0.9406,6.6,1.0,0.2391,6.4516,0.6381,0.0018,0.0032,613.0516
510000,0.9496,5.6,1.0,0.2042,6.6225,0.6212,0.0018,0.0032,614.2167
520000,0.9487,5.7,1.0,0.2418,6.5703,0.6406,0.0018,0.0032,613.7271
530000,0.9541,5.1,1.0,0.2698,6.5833,0.655,0.0018,0.0031,613.4516
540000,0.955,5.0,1.0,0.3103,6.8074,0.6767,0.0018,0.0031,611.8861
550000,0.9649,3.9,1.0,0.3076,6.7204,0.6734,0.0019,0.004,611.1434
560000,0.9343,7.3,1.0,0.3586,6.4683,0.7005,0.0017,0.0023,609.7288
570000,0.9514,5.4,1.0,0.3495,6.2617,0.6957,0.0017,0.0026,607.8898
580000,0.9181,9.1,1.0,0.3787,6.4683,0.7109,0.0017,0.0028,609.5167
590000,0.9226,8.6,1.0,0.3633,6.4103,0.7026,0.0017,0.0029,609.8225
600000,0.9136,9.6,1.0,0.4384,6.4725,0.7417,0.0017,0.003,607.987
610000,0.9433,6.3,1.0,0.4054,6.2617,0.7239,0.0018,0.003,606.4747
620000,0.9352,7.2,1.0,0.4097,6.2383,0.7261,0.0018,0.0029,605.8234
630000,0.9595,4.5,1.0,0.3622,6.4599,0.7028,0.0018,0.0029,605.6709
640000,0.9325,7.5,1.0,0.4576,6.5359,0.7516,0.0018,0.0029,606.3632
650000,0.9496,5.6,1.0,0.4593,6.566,0.7525,0.0018,0.0045,607.5356
660000,0.9559,4.9,1.0,0.4658,6.3251,0.7552,0.0017,0.0025,602.522
670000,0.9442,6.2,1.0,0.4731,6.3412,0.7584,0.0017,0.0027,603.5145
680000,0.9541,5.1,1.0,0.4606,6.192,0.7517,0.0017,0.0028,604.3478
690000,0.9415,6.5,1.0,0.4506,6.4767,0.7481,0.0017,0.0029,601.9673
700000,0.9532,5.2,1.0,0.4738,6.3412,0.759,0.0018,0.0029,603.7563
710000,0.9505,5.5,1.0,0.4912,6.5147,0.7681,0.0018,0.0028,599.1402
720000,0.9406,6.6,1.0,0.4952,6.1312,0.7695,0.0018,0.0028,598.2798
730000,0.928,8.0,1.0,0.5045,6.3857,0.7746,0.0018,0.0028,597.0956
740000,0.9622,4.2,1.0,0.5269,6.4641,0.7873,0.0018,0.0028,596.0871
750000,0.9523,5.3,1.0,0.512,6.4475,0.7789,0.0018,0.0028,598.167
760000,0.9325,7.5,1.0,0.5057,6.3412,0.7755,0.0018,0.0027,595.7837
770000,0.9379,6.9,1.0,0.5695,6.402,0.8086,0.0018,0.0028,593.9116
780000,0.964,4.0,1.0,0.5421,6.4103,0.7942,0.0018,0.0028,592.9377
790000,0.9334,7.4,1.0,0.5803,6.4851,0.8145,0.0018,0.0027,593.5604
800000,0.9604,4.4,1.0,0.5683,6.2539,0.8074,0.0017,0.0027,592.9463
810000,0.9253,8.3,1.0,0.5943,6.006,0.8198,0.0018,0.0028,592.351
820000,0.9523,5.3,1.0,0.561,6.2775,0.8041,0.0018,0.0027,591.0915
830000,0.9523,5.3,1.0,0.6067,6.3211,0.8274,0.0017,0.0027,588.5975
840000,0.9703,3.3,1.0,0.618,6.4683,0.8338,0.0018,0.0027,589.9325
850000,0.9316,7.6,1.0,0.6308,6.3694,0.8401,0.0017,0.0027,585.2496
