env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,rkl,prior_entropy,posterior_entropy,alm_reward_batch,alm_loss,model_grad_norm,reward_loss,min_true_reward,max_true_reward,mean_true_reward,classifier_loss,reward_grad_norm,critic_loss,critic_grad_norm,min_imag_reward,max_imag_reward,mean_imag_reward,min_imag_kl_reward,max_imag_kl_reward,mean_imag_kl_reward,actor_loss,lambda_cost,min_imag_value,max_imag_value,mean_imag_value,action_std,actor_grad_norm
108000,,,,,,50,50,28,47.8369,585.3644,-44.1823,-44.1823,5.2412,1979.2491,43090.7109,0.0008,3.1963,6.6645,5.2228,0.3607,7.4113,79.3394,2718.5669,3.3097,6.8236,5.2218,-8.8907,5.1145,-1.824,-409.1121,0.1,-61.7998,535.9179,396.3334,0.1,112.6692
108285,,,1000,5648.6711,50.9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108500,,,,,,50,50,28,52.16,571.4594,-44.1823,-44.1823,5.262,1819.2278,47426.1758,0.0008,3.6752,6.7937,5.2391,0.3612,6.879,83.7985,3658.7415,3.669,6.805,5.2432,-10.1531,7.9495,-1.4615,-422.8572,0.1,-41.5745,531.2161,411.7327,0.1,109.0224
109000,,,,,,50,50,28,51.685,554.7804,-44.1823,-44.1823,5.2515,1950.5854,52692.2539,0.0008,3.6977,6.6387,5.2308,0.4075,8.5961,74.1106,2462.4827,3.71,6.652,5.2367,-10.2084,6.8169,-1.4254,-424.3203,0.1,-32.4528,534.3234,413.8345,0.1,107.443
109285,,,1000,5686.7658,50.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109500,,,,,,50,50,27,52.7468,504.7235,-44.1823,-44.1823,5.2846,1919.0361,37950.0352,0.0007,3.6477,6.6203,5.2839,0.3189,7.7104,91.4061,2750.8062,3.5888,6.6879,5.2889,-9.431,6.8119,-1.6654,-422.2095,0.1,-58.9087,530.0648,411.0301,0.1,97.1228
110000,,,,,,50,50,29,48.8019,562.6501,-44.1823,-44.1823,5.2591,1900.2385,50922.8633,0.0007,3.4435,6.5108,5.283,0.3139,6.7314,74.3061,3394.4722,3.2962,6.5787,5.2981,-10.8673,5.0988,-1.9942,-423.6667,0.1,-82.7573,533.1812,411.9303,0.1,96.7901
110000,5781.158,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110285,,,1000,5778.6223,40.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110500,,,,,,50,50,29,46.5639,551.6003,-44.1823,-44.1823,5.2444,1815.4503,50656.0234,0.0007,3.4938,6.7903,5.2323,0.3704,6.3284,68.7994,1855.1885,3.4906,6.7425,5.2372,-8.8015,11.1239,-1.9563,-431.7135,0.1,-48.3657,535.2718,421.5315,0.1,100.8634
111000,,,,,,50,50,28,44.8507,577.791,-44.1823,-44.1823,5.2441,1958.9762,64045.6484,0.0008,3.7602,6.48,5.2634,0.3396,6.7858,66.9779,2419.1501,3.5882,6.5667,5.275,-8.7249,7.8616,-1.7755,-431.3124,0.1,-135.3345,537.2112,421.1212,0.1,93.8786
111285,,,1000,5825.7162,50.8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111500,,,,,,50,50,27,54.5268,515.9918,-44.1823,-44.1823,5.2294,1648.9934,61307.5781,0.0009,3.7998,7.0398,5.2416,0.3755,11.0473,84.3916,2618.6287,3.7045,7.1504,5.2612,-9.0078,6.0592,-1.6594,-437.2282,0.1,-34.7645,530.428,426.4117,0.1,108.1237
112000,,,,,,50,50,27,51.3787,539.2072,-44.1823,-44.1823,5.2517,1758.2162,59206.7305,0.0008,3.8428,6.442,5.2502,0.4009,7.4265,87.2449,3729.1396,3.8184,6.4822,5.2693,-8.7937,6.8907,-1.7173,-437.1658,0.1,-40.9934,544.5507,426.8581,0.1,98.4318
112285,,,1000,5871.2536,51.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112500,,,,,,50,50,28,54.6988,532.619,-44.1823,-44.1823,5.2782,1719.1208,54719.3438,0.0007,2.6878,6.5355,5.2345,0.3735,6.924,94.0536,4464.627,2.7726,6.6055,5.2338,-9.5741,11.0047,-2.1456,-431.9208,0.1,-18.6141,535.7006,420.6367,0.1,105.3626
113000,,,,,,50,50,28,48.1448,549.6646,-44.1823,-44.1823,5.2845,1929.8438,42628.6797,0.0007,3.0735,6.6457,5.243,0.3808,8.4063,77.9883,2989.1497,3.0693,6.5304,5.2678,-9.4747,7.8794,-1.9356,-429.5663,0.1,-38.3254,542.757,419.3417,0.1,86.6243
113285,,,1000,5831.8957,50.3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113500,,,,,,50,50,28,50.7223,524.325,-44.1823,-44.1823,5.2999,1786.3256,47177.9492,0.0009,3.9055,6.6952,5.2654,0.383,6.8893,75.6507,3508.7134,3.8566,6.6788,5.26,-7.9652,7.1299,-1.5418,-439.2418,0.1,-57.026,540.788,428.858,0.1,90.7463
114000,,,,,,50,50,28,53.0178,529.2421,-44.1823,-44.1823,5.2547,1719.4966,43384.1016,0.0008,3.6863,6.6269,5.2992,0.3869,10.0812,95.8671,3165.2102,3.6206,6.6355,5.3008,-10.9393,9.3349,-1.4621,-428.1356,0.1,-91.5789,540.0417,416.2486,0.1,88.4487
114285,,,1000,5936.8314,51.9797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114500,,,,,,50,50,28,54.7768,555.0328,-44.1823,-44.1823,5.3083,1803.1851,63950.2031,0.0009,3.6012,6.7869,5.2759,0.3528,6.4823,84.4375,2773.0879,3.5134,6.877,5.2673,-11.0374,6.4328,-1.7093,-430.5547,0.1,-44.0707,542.905,420.1334,0.1,105.0492
115000,,,,,,50,50,26,52.4839,506.8309,-44.1823,-44.1823,5.2689,1581.3127,43193.4297,0.0008,3.4936,6.8421,5.3061,0.3601,7.7022,77.9983,2498.4792,3.4554,6.873,5.3136,-11.6395,8.1485,-1.7741,-438.101,0.1,-71.3563,541.3447,428.1419,0.1,86.5436
115000,5275.6745,915.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115285,,,1000,5722.9441,39.9336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115500,,,,,,50,50,28,48.0054,575.7865,-44.1823,-44.1823,5.2502,1848.0835,59532.9922,0.0007,3.7746,6.6314,5.2794,0.3261,6.2812,87.0485,4297.1929,3.7772,6.7526,5.2904,-10.6237,6.2573,-1.5883,-432.1367,0.1,-72.9481,541.7527,420.7567,0.1,88.7896
116000,,,,,,50,50,27,56.5307,536.4288,-44.1823,-44.1823,5.2897,1684.4673,48217.2578,0.0007,3.5316,6.6887,5.2953,0.3447,6.424,63.1543,2812.1729,3.5176,6.6687,5.3,-10.0967,8.0142,-1.6695,-451.8455,0.1,-22.5598,546.0419,441.745,0.1,88.009
116285,,,1000,5656.3573,51.3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116500,,,,,,50,50,28,44.691,571.3705,-44.1823,-44.1823,5.2555,1829.9434,46734.668,0.0007,3.5264,6.5179,5.2854,0.3872,11.0613,76.2899,2354.5964,3.2886,6.6188,5.2819,-9.0202,6.8034,-1.9035,-443.8132,0.1,-20.7751,556.1434,433.9461,0.1,111.5507
117000,,,,,,50,50,28,53.7146,559.337,-44.1823,-44.1823,5.2804,1769.6965,42647.9648,0.0008,3.5127,6.4581,5.2701,0.3723,11.1271,84.1359,2455.8694,3.5536,6.489,5.2687,-10.8881,8.3916,-1.2673,-448.822,0.1,-48.7222,553.3869,438.356,0.1,95.0087
117285,,,1000,5637.2038,50.9616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117500,,,,,,50,50,27,48.3997,543.045,-44.1823,-44.1823,5.2496,1861.7644,41248.1406,0.0009,3.4581,7.071,5.2737,0.3529,6.7175,84.8654,2935.575,3.3808,7.0658,5.2762,-13.4821,6.5248,-1.8111,-439.7802,0.1,-54.7738,542.6673,427.6866,0.1,94.8369
118000,,,,,,50,50,27,52.6635,511.2746,-44.1823,-44.1823,5.2805,1642.7892,59127.6406,0.001,3.6283,6.3853,5.3125,0.3853,7.3334,70.0386,2800.4624,3.6125,6.4488,5.3252,-9.8202,7.0039,-1.7342,-449.5118,0.1,-93.6024,564.3498,439.1958,0.1,92.3686
118285,,,1000,5633.3478,51.2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118355,,,70,361.9527,52.2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118446,,,91,478.4292,51.1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118500,,,,,,50,50,28,49.6539,486.2015,-44.1823,-44.1823,5.3003,1698.8259,45463.7969,0.0007,3.6472,6.4646,5.3244,0.4041,8.6346,78.9999,2032.2324,3.8302,6.5754,5.3242,-10.2257,7.5419,-1.7534,-454.3253,0.1,-40.4307,548.7655,444.8867,0.1,92.0535
118681,,,235,1206.9122,50.4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119000,,,,,,50,50,28,55.7483,517.4496,-44.1823,-44.1823,5.2897,1706.5994,56897.9023,0.0007,3.7692,6.2548,5.2649,0.372,8.034,80.6203,3540.4744,3.6623,6.3573,5.2602,-11.2649,6.5994,-1.2713,-451.6422,0.1,-22.6261,559.1809,442.4567,0.1,95.4594
119500,,,,,,50,50,28,52.1592,514.9293,-44.1823,-44.1823,5.2976,1660.0907,63914.6367,0.0006,3.6243,7.071,5.2784,0.379,9.1,83.1628,2336.4612,3.6052,7.1099,5.2717,-7.9802,9.4805,-1.5232,-443.3947,0.1,-102.9174,551.7394,433.6883,0.1,98.7215
119681,,,1000,5460.3974,51.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119846,,,165,791.3399,50.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120000,,,,,,50,50,28,49.5397,492.715,-44.1823,-44.1823,5.3193,1712.0768,47643.8672,0.0007,3.5974,6.7108,5.2965,0.3855,7.5046,82.0614,2682.6345,3.6986,6.6313,5.2924,-8.9883,7.5229,-1.4837,-450.3048,0.1,-107.5398,549.2307,440.4701,0.1,87.3256
120000,4037.3556,760.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120500,,,,,,50,50,27,49.961,548.7362,-44.1823,-44.1823,5.3098,1750.5985,44578.7031,0.0006,3.7995,6.5334,5.2804,0.3538,7.6692,80.9817,2306.8601,3.7233,6.4885,5.2782,-10.5674,7.5712,-1.6862,-452.3653,0.1,-90.4567,551.5457,443.2158,0.1,111.7479
120846,,,1000,5412.7305,41.5936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121000,,,,,,50,50,29,52.0718,551.8456,-44.1823,-44.1823,5.2922,1724.4658,41687.9336,0.0008,3.4327,6.31,5.2686,0.3731,7.5776,77.3836,2536.9631,3.3909,6.311,5.2674,-10.9296,7.9223,-2.0285,-452.9174,0.1,-117.8219,556.2592,442.7773,0.1,96.381
121500,,,,,,50,50,27,50.8866,510.608,-44.1823,-44.1823,5.3359,1648.844,45230.9766,0.0008,3.5462,6.562,5.3114,0.3852,6.6859,77.5905,3301.3584,3.5559,6.6297,5.3071,-10.1717,8.0779,-1.5567,-444.9102,0.1,-80.564,552.1688,435.2374,0.1,97.47
121846,,,1000,5295.1056,51.6379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122000,,,,,,50,50,27,53.0207,515.9681,-44.1823,-44.1823,5.2918,2007.707,48856.4883,0.0007,3.7176,6.6834,5.3065,0.3784,7.7601,65.5681,2410.1606,3.8,6.7376,5.3057,-10.8549,5.9593,-1.4679,-464.9631,0.1,-40.9569,559.092,455.8223,0.1,74.5796
122500,,,,,,50,50,29,50.091,524.8806,-44.1823,-44.1823,5.2611,1738.6063,48800.5547,0.0006,3.8274,6.5587,5.261,0.3583,7.1765,81.0603,3148.958,3.8648,6.4885,5.2554,-9.7519,7.9173,-1.8113,-441.8937,0.1,-144.871,554.7817,431.9595,0.1,99.8939
122745,,,899,4754.2031,50.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123000,,,,,,50,50,29,50.962,534.5893,-44.1823,-44.1823,5.3152,1685.2654,49579.6055,0.0007,4.0776,6.636,5.2943,0.3871,7.6832,86.884,3039.3982,4.0239,6.6941,5.2972,-11.7726,7.5152,-2.0586,-459.7969,0.1,-38.2178,565.1199,451.4198,0.1,106.2931
123500,,,,,,50,50,29,50.6501,573.6781,-44.1823,-44.1823,5.2699,1978.2932,75667.6016,0.0011,3.8337,6.5334,5.3139,0.337,7.0783,70.6752,2412.1648,3.6908,6.6219,5.3312,-9.1221,6.3373,-1.4846,-457.9923,0.1,-31.2863,560.9349,448.5922,0.1,97.4891
123745,,,1000,5222.4029,50.7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124000,,,,,,50,50,27,52.5399,574.981,-44.1823,-44.1823,5.2994,1811.2563,84913.4453,0.0007,3.4581,6.6029,5.2884,0.399,7.9634,80.182,3400.6924,3.405,6.6583,5.2861,-9.4263,9.4523,-1.9074,-465.688,0.1,-52.6735,562.0483,457.3908,0.1,96.2221
124500,,,,,,50,50,27,55.9725,500.1054,-44.1823,-44.1823,5.3084,1518.6144,62353.6992,0.0008,3.5296,6.6983,5.2911,0.3411,7.0316,82.5599,2999.6509,3.6458,6.7121,5.2952,-9.2653,8.3947,-1.8335,-448.141,0.1,-42.5114,560.1634,438.4808,0.1,97.1528
124745,,,1000,5367.1473,50.7159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124877,,,132,595.8395,50.5851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125000,,,,,,50,50,29,53.048,542.5916,-44.1823,-44.1823,5.2844,1729.5697,54559.8398,0.0006,3.6013,6.4267,5.2784,0.3482,6.8741,78.3959,2524.3081,3.6086,6.4652,5.2839,-9.6796,7.5882,-1.5883,-463.8541,0.1,-106.5156,560.9492,454.6628,0.1,121.3954
125000,5299.09,992.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125500,,,,,,50,50,28,52.1751,560.4452,-44.1823,-44.1823,5.2745,2051.3684,59858.6406,0.0006,3.8936,6.8067,5.2949,0.377,6.9677,101.8021,4405.7695,3.8475,6.7866,5.2835,-10.4291,9.1718,-1.5496,-457.3828,0.1,-111.3959,561.8763,447.587,0.1,99.5249
125877,,,1000,5428.385,39.2559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126000,,,,,,50,50,28,49.7901,527.7041,-44.1823,-44.1823,5.2859,1730.7319,52962.6719,0.0006,3.616,6.5519,5.2928,0.3525,8.0768,83.5084,3448.6189,3.6592,6.6245,5.2983,-9.5517,5.8387,-1.6036,-460.8296,0.1,-40.5941,557.1105,450.7422,0.1,105.4662
126500,,,,,,50,50,27,50.0607,489.6824,-44.1823,-44.1823,5.2771,1702.8953,56038.4727,0.0008,3.4707,6.5984,5.3118,0.4174,11.1724,63.8802,2012.78,3.4533,6.6119,5.324,-10.4245,9.0549,-1.8763,-465.4731,0.1,-87.5703,560.1686,457.3441,0.1,89.6
126877,,,1000,5464.5167,52.6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127000,,,,,,50,50,28,51.5983,531.35,-44.1823,-44.1823,5.3162,1691.7041,39919.457,0.0006,3.4079,6.7001,5.3241,0.3584,6.5304,68.7731,3149.1882,3.4259,6.7635,5.3302,-9.0005,5.9911,-1.5699,-462.6614,0.1,-49.4566,558.9133,454.4836,0.1,97.725
127500,,,,,,50,50,28,53.3245,539.9669,-44.1823,-44.1823,5.2879,1720.6608,41372.8867,0.0006,3.7559,6.4058,5.294,0.3444,8.8801,91.9994,3695.3103,3.8277,6.393,5.288,-9.489,10.1376,-1.6651,-452.6088,0.1,-39.6306,554.8099,444.0385,0.1,100.5198
127877,,,1000,5605.1818,52.4743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128000,,,,,,50,50,27,50.3917,509.0724,-44.1823,-44.1823,5.3157,1642.4963,45710.4844,0.0006,3.2319,7.2579,5.2855,0.3214,5.8682,68.3959,2392.3718,3.3073,7.1095,5.2816,-10.3049,5.446,-1.7176,-458.1546,0.1,-83.2308,560.2471,449.707,0.1,88.6888
128500,,,,,,50,50,28,53.1959,581.7368,-44.1823,-44.1823,5.3058,1857.5065,65065.1172,0.0006,3.319,6.2001,5.2767,0.3692,6.015,79.2516,3434.3262,3.2411,6.4259,5.257,-9.3783,7.8349,-1.7475,-461.7871,0.1,-39.8728,555.3539,453.6908,0.1,110.6727
128877,,,1000,5538.0149,51.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129000,,,,,,50,50,27,52.0457,517.7222,-44.1823,-44.1823,5.3114,1607.3867,49032.375,0.0006,3.6863,6.5643,5.3132,0.3899,10.2872,67.5883,1954.1376,3.5976,6.6359,5.3074,-9.7763,4.4834,-2.2136,-452.5178,0.1,-60.6089,559.5272,443.9117,0.1,92.1387
129500,,,,,,50,50,29,46.2007,528.2155,-44.1823,-44.1823,5.2959,1672.2574,59288.4609,0.0007,3.5827,6.8146,5.3072,0.3842,8.2064,71.1453,2316.3088,3.5354,6.7928,5.31,-10.0103,4.9343,-1.7946,-462.1247,0.1,-58.8454,555.784,454.2565,0.1,102.0181
129877,,,1000,5697.8231,52.4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130000,,,,,,50,50,28,49.6507,510.0959,-44.1823,-44.1823,5.2982,1695.7234,52981.7773,0.0006,3.6654,6.4231,5.2785,0.3863,6.9395,78.4936,3319.2566,3.3067,6.6435,5.2638,-8.2427,9.4029,-1.7225,-459.1798,0.1,-75.9801,552.3734,451.7269,0.1,93.7813
130000,3010.5336,518.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130350,,,473,2785.6183,39.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130500,,,,,,50,50,28,54.1001,540.4941,-44.1823,-44.1823,5.3286,1896.1874,54147.4961,0.0007,3.966,6.3992,5.3479,0.3438,10.532,70.2425,2781.8713,3.8427,6.5478,5.3416,-10.2794,5.6349,-1.6637,-462.0286,0.1,-58.8032,553.2294,453.8161,0.1,98.5143
131000,,,,,,50,50,28,48.9244,518.5156,-44.1823,-44.1823,5.2787,1855.8976,40864.5508,0.0007,3.7513,6.523,5.3036,0.3433,8.5382,64.4104,1832.4447,3.7593,6.7283,5.3019,-10.1942,5.7239,-1.7866,-462.973,0.1,-87.6234,551.426,454.7737,0.1,100.3111
131350,,,1000,5926.551,51.4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131500,,,,,,50,50,28,53.1232,502.7242,-44.1823,-44.1823,5.3141,1678.3799,54152.4219,0.0008,3.5501,6.4847,5.2816,0.3184,5.9928,92.2093,2553.7739,3.5673,6.4843,5.273,-8.8232,7.9127,-1.7021,-449.4267,0.1,-63.01,549.4221,437.9285,0.1,109.7156
132000,,,,,,50,50,28,54.1535,515.0688,-44.1823,-44.1823,5.3235,1659.3843,52935.3711,0.0008,3.6731,6.5724,5.303,0.3504,6.7989,85.3653,2554.3284,3.6767,6.5713,5.2928,-10.2397,7.1224,-1.8629,-461.2675,0.1,-21.8354,553.2943,452.8168,0.1,114.2125
132350,,,1000,5890.9245,50.7529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132500,,,,,,50,50,28,50.1228,510.3999,-44.1823,-44.1823,5.3492,1619.166,59882.8789,0.0007,3.2884,6.7002,5.3067,0.4165,9.7818,67.4887,2942.7629,3.3093,6.749,5.3013,-9.473,11.3064,-1.7398,-463.1019,0.1,-55.2,562.4406,454.1111,0.1,97.3403
133000,,,,,,50,50,28,50.2646,516.1296,-44.1823,-44.1823,5.3067,1666.1737,59636.1289,0.0007,3.7008,6.616,5.3278,0.3428,6.8804,83.4944,2896.7358,3.7775,6.7044,5.332,-8.3952,6.7349,-1.7559,-462.8962,0.1,-25.6312,551.0079,453.1722,0.1,89.1955
133350,,,1000,5864.2813,51.6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133500,,,,,,50,50,28,52.2757,565.1519,-44.1823,-44.1823,5.3252,1731.8433,71500.6953,0.0007,3.2839,6.4013,5.2719,0.3575,7.1228,76.2048,3342.3501,3.4486,6.4201,5.2766,-10.7397,6.6281,-1.6994,-476.8925,0.1,-116.2019,556.3973,468.8941,0.1,98.2863
134000,,,,,,50,50,28,48.4086,495.8237,-44.1823,-44.1823,5.3436,1560.7275,48071.9453,0.0006,3.7733,6.5748,5.2949,0.3853,7.5959,90.6574,3042.3286,3.7191,6.6226,5.2806,-7.6777,5.4961,-1.8041,-454.5234,0.1,-41.019,554.5604,444.7894,0.1,106.0177
134350,,,1000,5719.9107,51.3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134500,,,,,,50,50,28,52.3123,501.3987,-44.1823,-44.1823,5.3108,1636.9971,53189.0,0.0006,3.9525,6.5587,5.3525,0.4199,7.6692,71.4783,3109.104,3.8301,6.7541,5.3687,-8.5063,8.4972,-1.6826,-477.3919,0.1,-24.739,557.7311,470.0619,0.1,82.9618
135000,,,,,,50,50,28,49.8573,497.8236,-44.1823,-44.1823,5.3363,1590.1128,56919.4492,0.0006,3.9194,6.7937,5.3296,0.3415,6.9569,65.9982,2434.1943,3.8432,6.8154,5.3331,-9.3457,7.9556,-1.6697,-477.231,0.1,-96.9146,555.5053,468.5483,0.1,80.7164
135000,5694.2799,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135350,,,1000,5650.2905,39.4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135500,,,,,,50,50,28,50.627,493.7908,-44.1823,-44.1823,5.3521,1870.9746,46873.3281,0.0006,4.094,6.6117,5.338,0.3426,8.8922,74.8201,4138.7583,3.9641,6.5478,5.346,-8.7525,8.2036,-1.5916,-477.2231,0.1,-80.5257,556.1343,469.5635,0.1,87.9486
136000,,,,,,50,50,27,56.2387,524.4414,-44.1823,-44.1823,5.3743,1655.8748,59945.9219,0.0005,3.7819,6.2834,5.3003,0.3273,6.2572,63.4911,2046.9208,3.5756,6.398,5.2997,-7.9212,9.2001,-1.2677,-474.9564,0.1,-105.3302,558.9237,465.9944,0.1,87.8561
136350,,,1000,5491.8646,50.7318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136500,,,,,,50,50,29,49.8293,481.0362,-44.1823,-44.1823,5.3101,1537.417,41650.5391,0.0007,3.339,7.2712,5.2866,0.3429,9.1108,68.3002,2232.3474,3.3822,7.3062,5.3092,-9.2552,7.3593,-1.7313,-469.3792,0.1,-254.8831,559.0829,460.6449,0.1,86.3039
137000,,,,,,50,50,28,52.7405,526.5286,-44.1823,-44.1823,5.3164,1663.2225,53948.832,0.0006,3.665,6.8027,5.3339,0.39,7.4133,76.5815,2249.5437,3.5916,6.7909,5.3248,-9.7625,8.4945,-1.4977,-469.1177,0.1,-59.9874,562.6477,461.3837,0.1,92.4759
137350,,,1000,5437.6395,51.0666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137500,,,,,,50,50,28,51.5819,490.4972,-44.1823,-44.1823,5.3726,1512.3865,51199.8398,0.0006,3.9786,6.4189,5.2966,0.329,8.578,71.3614,2051.3547,3.9768,6.5132,5.2904,-9.317,9.2993,-1.5726,-483.4969,0.1,-26.9868,569.5892,475.5535,0.1,86.3574
138000,,,,,,50,50,29,52.3988,483.317,-44.1823,-44.1823,5.3369,1576.4246,44860.6484,0.0006,3.7176,6.5327,5.282,0.3218,6.1181,69.7753,3320.3347,3.6207,6.6746,5.2915,-8.0545,7.5944,-1.7174,-466.7472,0.1,-76.1524,560.928,457.8813,0.1,86.9631
138350,,,1000,5576.9188,50.5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138500,,,,,,50,50,30,45.4919,490.0953,-44.1823,-44.1823,5.298,1782.6523,41997.4648,0.0005,3.636,7.2327,5.3869,0.3366,7.3058,64.4974,2706.1101,3.58,7.3477,5.3865,-8.4668,11.3061,-1.5004,-483.0658,0.1,-50.8658,565.0473,475.1764,0.1,90.1577
139000,,,,,,50,50,28,53.6696,477.811,-44.1823,-44.1823,5.3558,1461.5018,59324.9883,0.0007,3.2731,6.8125,5.3168,0.3994,7.9769,77.9281,2828.1936,3.3268,6.8787,5.3174,-11.6966,6.1019,-1.6483,-471.9476,0.1,-60.0627,575.4808,463.1419,0.1,88.0989
139350,,,1000,5654.2557,50.4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139500,,,,,,50,50,28,49.0012,543.9061,-44.1823,-44.1823,5.303,1687.5574,64259.8398,0.0006,3.4913,7.3572,5.3513,0.3682,8.2885,72.8082,2433.8074,3.5171,7.329,5.3526,-9.596,7.9116,-1.9435,-486.0622,0.1,-21.5339,569.8763,478.4722,0.1,89.8145
140000,,,,,,50,50,28,50.2326,497.7916,-44.1823,-44.1823,5.3146,1576.5569,86291.8359,0.0007,3.8096,6.3428,5.3208,0.4065,10.3915,72.611,1957.4202,3.7518,6.5395,5.3038,-9.4288,8.8817,-1.9666,-482.9881,0.1,-148.0484,577.7296,475.2106,0.1,90.9668
140000,5758.5356,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140350,,,1000,5653.7441,39.9843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140500,,,,,,50,50,28,48.405,503.4266,-44.1823,-44.1823,5.3286,1566.9148,54331.0469,0.0006,3.6927,6.2768,5.3078,0.3907,9.2489,73.5247,3060.6006,3.5779,6.3101,5.3004,-10.6876,7.902,-1.555,-482.9755,0.1,-47.0823,570.5168,473.2,0.1,79.2916
141000,,,,,,50,50,29,51.1735,491.6894,-44.1823,-44.1823,5.334,1929.2491,43986.4766,0.0005,3.675,6.3853,5.3357,0.3886,8.3731,78.2894,3496.7102,3.7013,6.4576,5.336,-8.2675,7.9228,-1.319,-485.9857,0.1,-78.9286,578.2098,477.4215,0.1,91.5014
141350,,,1000,5691.5569,51.6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141500,,,,,,50,50,29,53.9963,480.4409,-44.1823,-44.1823,5.3245,1590.1859,49700.8359,0.0005,3.2319,6.3224,5.3176,0.3845,8.2169,68.1611,2567.3574,3.2749,6.4218,5.3189,-8.9784,6.25,-1.6926,-472.6442,0.1,-18.7858,575.0093,464.1439,0.1,96.3815
142000,,,,,,50,50,27,53.9263,416.4656,-44.1823,-44.1823,5.3626,1594.8188,52531.3594,0.0005,3.9638,6.354,5.3797,0.3745,7.976,66.7871,2048.0828,3.6541,6.3879,5.3755,-11.8404,7.0283,-1.6952,-490.1649,0.1,-39.3088,570.9882,482.5244,0.1,83.9896
142350,,,1000,5794.2314,51.2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142500,,,,,,50,50,28,51.5384,487.7756,-44.1823,-44.1823,5.3675,1512.3894,48131.7461,0.0005,3.8321,7.3752,5.3531,0.3611,7.6942,61.9993,2438.7134,3.7591,7.375,5.3606,-10.3877,8.9185,-1.3453,-478.9056,0.1,-240.7729,577.585,470.5747,0.1,92.6194
143000,,,,,,50,50,28,58.3698,467.0462,-44.1823,-44.1823,5.351,1527.1045,49411.1875,0.0006,3.1087,6.6515,5.3326,0.3674,8.1439,80.8198,3412.697,3.1363,6.6337,5.3273,-8.7712,6.3612,-1.9526,-481.936,0.1,-68.312,571.8237,471.8998,0.1,106.3104
143350,,,1000,5785.8995,51.1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
